mode,seed,phase,outer,loss,wall_s
physics,7,stall,0,0.003390506008060167,4.9
physics,7,stall,1,0.001879069485855257,5.6
physics,7,stall,2,0.0015022132629800582,5.8
physics,7,stall,3,0.0009009501596479821,5.9
physics,7,stall,4,0.0007188722851650413,5.7
physics,7,stall,5,0.0005223639884490535,5.3
physics,7,stall,6,0.0003688610086590349,5.6
physics,7,stall,7,0.0002900460972539102,6.0
physics,7,stall,8,0.00023156665776940275,6.0
physics,7,stall,9,0.00019803984304536332,5.9
physics,7,stall,10,0.00017179165342873833,5.4
physics,7,stall,11,0.000150134658479895,5.7
physics,7,stall,12,0.00013585094017842353,5.9
physics,7,stall,13,0.00012514870798487228,6.0
physics,7,stall,14,0.00011768909965841407,5.7
physics,7,stall,15,0.00011165233043788342,5.5
physics,7,stall,16,0.00010636838447844878,5.9
physics,7,stall,17,0.00010102340953397884,5.8
physics,7,stall,18,9.64699738092769e-05,5.9
physics,7,stall,19,9.258503640400002e-05,5.6
physics,7,stall,20,8.861693483649406e-05,5.4
physics,7,stall,21,8.511324367917822e-05,5.8
physics,7,stall,22,8.197211185437404e-05,5.9
physics,7,stall,23,7.931785854494236e-05,5.7
physics,7,stall,24,7.689770494690104e-05,5.8
physics,7,stall,25,7.44343436117964e-05,5.4
physics,7,stall,26,7.205791336921624e-05,5.5
physics,7,stall,27,6.947081222249145e-05,5.8
physics,7,stall,28,6.735491400494627e-05,5.8
physics,7,stall,29,6.541859561244995e-05,5.7
physics,7,stall,30,6.375350923885155e-05,5.5
physics,7,stall,31,6.1848437789794e-05,5.6
physics,7,stall,32,6.005730888840454e-05,5.8
physics,7,stall,33,5.851398660926305e-05,5.8
physics,7,stall,34,5.7096102917464756e-05,5.6
physics,7,stall,35,5.534732360722934e-05,5.6
physics,7,stall,36,5.331656331327264e-05,5.7
physics,7,stall,37,5.188680361210112e-05,5.6
physics,7,stall,38,5.047241138674518e-05,5.6
physics,7,stall,39,4.8934389186678554e-05,5.3
physics,7,stall,40,4.763325364355719e-05,5.8
physics,7,stall,41,4.6207318452813856e-05,5.8
physics,7,stall,42,4.496092810674938e-05,5.7
physics,7,stall,43,4.390321620187531e-05,5.5
physics,7,stall,44,4.281870974838773e-05,5.2
physics,7,stall,45,4.169909688551147e-05,5.5
physics,7,stall,46,4.071624619260922e-05,5.7
physics,7,stall,47,3.98096386166384e-05,5.6
physics,7,stall,48,3.8893200220435434e-05,5.3
physics,7,stall,49,3.793572734891684e-05,5.4
physics,7,stall,50,3.700316596397552e-05,5.4
physics,7,stall,51,3.607176334633779e-05,5.6
physics,7,stall,52,3.4991090602865126e-05,5.5
physics,7,stall,53,3.403907199222395e-05,5.6
physics,7,stall,54,3.311810387779688e-05,5.4
physics,7,stall,55,3.219518092805022e-05,5.3
physics,7,stall,56,3.126615707980904e-05,5.6
physics,7,stall,57,3.0448406230006282e-05,5.9
physics,7,stall,58,2.960714738434685e-05,6.0
physics,7,stall,59,2.8743710636269054e-05,5.7
physics,7,stall,60,2.7937577398632853e-05,5.5
physics,7,stall,61,2.721659777759303e-05,5.8
physics,7,stall,62,2.6526280192495016e-05,5.9
physics,7,stall,63,2.5875045885185177e-05,5.9
physics,7,stall,64,2.530473019634043e-05,5.4
physics,7,stall,65,2.4724733269191324e-05,5.3
physics,7,stall,66,2.4165437118466108e-05,5.7
physics,7,stall,67,2.3620762102100523e-05,5.6
physics,7,stall,68,2.3066521447631784e-05,5.5
physics,7,stall,69,2.255375754849418e-05,5.4
physics,7,stall,70,2.2053122108449807e-05,5.2
physics,7,stall,71,2.1575060648888712e-05,5.6
physics,7,stall,72,2.115299949017669e-05,5.7
physics,7,stall,73,2.073075614579275e-05,5.7
physics,7,stall,74,2.032005664665089e-05,5.6
physics,7,stall,75,1.9930248939389302e-05,5.5
physics,7,stall,76,1.9581485464543766e-05,5.4
physics,7,stall,77,1.922223533774599e-05,5.4
physics,7,stall,78,1.8854778444621984e-05,5.3
physics,7,stall,79,1.8481459766945098e-05,5.4
physics,7,stall,80,1.8127862223084273e-05,5.4
physics,7,stall,81,1.780126002915789e-05,5.4
physics,7,stall,82,1.75105797241781e-05,5.3
physics,7,stall,83,1.7235011675118083e-05,5.4
physics,7,stall,84,1.6931078810996602e-05,5.4
physics,7,stall,85,1.6649164475783636e-05,5.3
physics,7,stall,86,1.6403956447503587e-05,5.7
physics,7,stall,87,1.6153131682279395e-05,5.9
physics,7,stall,88,1.592954563985062e-05,5.9
physics,7,stall,89,1.5699406821995115e-05,5.5
physics,7,stall,90,1.5471533555691065e-05,5.3
physics,7,stall,91,1.5231517334923222e-05,5.9
physics,7,stall,92,1.4981641104794577e-05,6.2
physics,7,stall,93,1.4779574324110481e-05,5.8
physics,7,stall,94,1.4565135272906034e-05,5.6
physics,7,stall,95,1.4331751277800255e-05,5.5
physics,7,stall,96,1.4144289668810647e-05,5.5
physics,7,stall,97,1.3961222169571156e-05,6.0
physics,7,stall,98,1.3770547476533418e-05,5.9
physics,7,stall,99,1.3612958022374633e-05,6.0
physics,7,stall,100,1.344710692360305e-05,5.6
physics,7,stall,101,1.3287728811358767e-05,5.4
physics,7,stall,102,1.3149621115105382e-05,5.8
physics,7,stall,103,1.2999244207599726e-05,5.9
physics,7,stall,104,1.2862376746416609e-05,5.8
physics,7,stall,105,1.2697288845226307e-05,5.6
physics,7,stall,106,1.2532809636811158e-05,5.5
physics,7,stall,107,1.2389474081053595e-05,5.6
physics,7,stall,108,1.2251819078139901e-05,5.9
physics,7,stall,109,1.2116274214787626e-05,6.0
physics,7,stall,110,1.198576914733025e-05,5.9
physics,7,stall,111,1.1859321975398611e-05,5.4
physics,7,stall,112,1.1742667978628415e-05,5.7
physics,7,stall,113,1.1611516038023659e-05,5.9
physics,7,stall,114,1.1479596390897157e-05,5.9
physics,7,stall,115,1.1361304926173985e-05,5.7
physics,7,stall,116,1.1238533198886397e-05,5.5
physics,7,stall,117,1.1124966162924177e-05,5.3
physics,7,stall,118,1.1008156140375959e-05,5.7
physics,7,stall,119,1.0893340203717516e-05,5.9
physics,7,stall,120,1.0788635928230762e-05,5.7
physics,7,stall,121,1.0688741686769665e-05,5.7
physics,7,confirm,122,1.0688249120109412e-05,5.1
physics,7,confirm,123,1.0687972637508567e-05,5.3
