endpoint_med_um,endpoint_p95_um,stage_med_um,rho_mean,rho_median,straight_med_um,n,train_med_um,val_med_um,mode,seed,converged,slope_med_mrad,restarts,final_loss
546.507829406778,8017.365828394098,709.1815935732484,0.0001426566231865184,1.5172879273930328e-06,524212.5942626651,2033,555.6177384188459,574.1475990838296,physics,0,True,0.22236955108396322,73,0.00010954766745214083
403.3657264537851,8593.893654006064,587.6197502991545,0.00015459187791688547,8.244691245979774e-07,524212.5942626651,2033,428.6236606315583,441.49141492721355,physics,1,True,0.15543895175088723,58,0.00011462543734964877
595.0032331473949,8225.53498518555,768.3809959071368,0.0003577027836925938,1.5843685282045843e-06,524212.5942626651,2033,579.0816489624149,613.6135745636153,physics,2,True,0.183545912435629,65,0.0001853196834393012
199.48501066919633,3139.0202194724197,260.9527439366559,0.00029855437755385404,1.7411619017730189e-07,524212.5942626651,2033,198.9739798294181,204.7371696621525,data,0,True,0.07631136520808157,135,5.129085385785286e-06
213.37038991146073,3583.946950865429,273.96046324179224,0.00010789588104707373,2.390498527060379e-07,524212.5942626651,2033,219.66563366675018,218.87484103307386,data,1,True,0.06002763679242851,119,5.5228721898483136e-06
175.19107082024198,3724.972378880396,249.77088660914148,0.0001230912496782237,1.3506117846830853e-07,524212.5942626651,2033,173.5476026951126,180.32854266957088,data,2,True,0.06698362577445272,142,5.882943856260311e-06
