mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.006462464070928919,3.9
physics,1,stall,1,0.00308968594614904,4.5
physics,1,stall,2,0.002023437935024487,3.6
physics,1,stall,3,0.0012900934210077954,3.6
physics,1,stall,4,0.0008153763703912654,3.5
physics,1,stall,5,0.0005117159885705453,3.6
physics,1,stall,6,0.00035179235276479125,3.5
physics,1,stall,7,0.0002708558202382899,3.7
physics,1,stall,8,0.00021360175118509357,3.7
physics,1,stall,9,0.00018220961407903368,4.0
physics,1,stall,10,0.000155708999720194,4.2
physics,1,stall,11,0.00013348198883352485,3.7
physics,1,stall,12,0.00011471780896780003,3.7
physics,1,stall,13,9.836471252514728e-05,3.6
physics,1,stall,14,8.485369833269017e-05,4.6
physics,1,stall,15,7.50902519884938e-05,3.8
physics,1,stall,16,6.665598290474761e-05,4.7
physics,1,stall,17,5.8671931875434905e-05,3.7
physics,1,stall,18,5.238164248783924e-05,3.7
physics,1,stall,19,4.756387425188608e-05,5.2
physics,1,stall,20,4.3273182031794366e-05,5.1
physics,1,stall,21,3.9217175913935004e-05,3.8
physics,1,stall,22,3.625466697955729e-05,5.0
physics,1,stall,23,3.345181409260585e-05,3.8
physics,1,stall,24,3.079765460841588e-05,3.8
physics,1,stall,25,2.857535437654945e-05,4.6
physics,1,stall,26,2.67021668281465e-05,3.7
physics,1,stall,27,2.5113428460556227e-05,3.6
physics,1,stall,28,2.376316579941162e-05,3.6
physics,1,stall,29,2.2312959292999077e-05,3.7
physics,1,stall,30,2.1141864582212297e-05,3.7
physics,1,stall,31,2.0103009857955764e-05,3.7
physics,1,stall,32,1.903172830336431e-05,3.7
physics,1,stall,33,1.8228802072166166e-05,3.7
physics,1,stall,34,1.744544923384753e-05,3.7
physics,1,stall,35,1.677084864856392e-05,3.7
physics,1,stall,36,1.6148632084571087e-05,3.7
physics,1,stall,37,1.5575113811944687e-05,3.6
physics,1,stall,38,1.5049541077770722e-05,3.6
physics,1,stall,39,1.4576287483005574e-05,3.6
physics,1,stall,40,1.4070687122127533e-05,3.6
physics,1,stall,41,1.3586494001121768e-05,3.6
physics,1,stall,42,1.3146902172655117e-05,3.6
physics,1,stall,43,1.269818119725074e-05,3.6
physics,1,stall,44,1.2309850997711559e-05,3.6
physics,1,stall,45,1.1938131127772558e-05,3.6
physics,1,stall,46,1.1636706059948345e-05,3.7
physics,1,stall,47,1.1341775032851758e-05,3.6
physics,1,stall,48,1.1032524792426826e-05,3.6
physics,1,stall,49,1.0771167050094932e-05,3.6
physics,1,stall,50,1.0453289454799664e-05,3.7
physics,1,stall,51,1.0163587452584852e-05,3.7
physics,1,stall,52,9.907621452778427e-06,3.6
physics,1,stall,53,9.620911598605336e-06,3.7
physics,1,stall,54,9.363219817065681e-06,3.7
physics,1,stall,55,9.106658488084774e-06,3.6
physics,1,stall,56,8.881716964696717e-06,3.7
physics,1,stall,57,8.6365263909545e-06,3.7
physics,1,stall,58,8.405849650728704e-06,3.7
physics,1,stall,59,8.200242421529763e-06,3.8
physics,1,stall,60,8.030258085605876e-06,3.7
physics,1,stall,61,7.858427519612302e-06,3.7
physics,1,stall,62,7.695372052690883e-06,3.7
physics,1,stall,63,7.5529663262386985e-06,3.7
physics,1,stall,64,7.412762055810218e-06,3.7
physics,1,stall,65,7.2654392995474e-06,3.7
physics,1,stall,66,7.133660093962765e-06,3.8
physics,1,stall,67,7.0020370740483805e-06,3.7
physics,1,stall,68,6.8725244602579165e-06,3.7
physics,1,stall,69,6.735025784756821e-06,3.8
physics,1,stall,70,6.626729738828507e-06,3.7
physics,1,stall,71,6.521217621062869e-06,3.9
physics,1,stall,72,6.411701467389712e-06,3.7
physics,1,stall,73,6.313623459604597e-06,3.8
physics,1,stall,74,6.209788658428231e-06,3.7
physics,1,stall,75,6.105168252126636e-06,3.7
physics,1,stall,76,6.008636125636648e-06,3.8
physics,1,stall,77,5.914024631585354e-06,3.7
physics,1,stall,78,5.836459379504254e-06,3.8
physics,1,stall,79,5.747925864747588e-06,3.7
physics,1,stall,80,5.7458856276989885e-06,3.8
physics,1,stall,81,5.74472170887226e-06,3.8
physics,1,confirm,82,5.744495764591163e-06,3.2
physics,1,confirm,83,5.74431050689514e-06,3.3
