mode,seed,phase,outer,loss,wall_s
physics,2,stall,0,0.003958239424714626,5.8
physics,2,stall,1,0.001962668533130246,6.5
physics,2,stall,2,0.0014945903474495783,6.6
physics,2,stall,3,0.0012214956875287505,6.6
physics,2,stall,4,0.0009880480112115615,6.7
physics,2,stall,5,0.0007587594821957743,6.6
physics,2,stall,6,0.0006251036138127408,6.5
physics,2,stall,7,0.0005166870254296776,6.5
physics,2,stall,8,0.00042861510001785996,6.8
physics,2,stall,9,0.00036757287181419206,7.0
physics,2,stall,10,0.00031853542496285435,6.6
physics,2,stall,11,0.0002783125690746966,6.6
physics,2,stall,12,0.0002470553953619628,6.5
physics,2,stall,13,0.00022761438327108892,6.3
physics,2,stall,14,0.00020809840704152428,6.7
physics,2,stall,15,0.00019293686946981635,6.9
physics,2,stall,16,0.0001779633391323589,6.7
physics,2,stall,17,0.00016568930069932948,6.7
physics,2,stall,18,0.00015670918642990314,6.6
physics,2,stall,19,0.00014829665321242904,6.5
physics,2,stall,20,0.00014132797840736862,6.4
physics,2,stall,21,0.00013494831794973034,6.6
physics,2,stall,22,0.00012816311809003361,6.7
physics,2,stall,23,0.00012263336930111836,6.9
physics,2,stall,24,0.00011729447731053488,6.8
physics,2,stall,25,0.00011228692545913206,6.9
physics,2,stall,26,0.00010797433858652865,6.5
physics,2,stall,27,0.0001038981601777072,6.5
physics,2,stall,28,0.00010041281556725518,6.8
physics,2,stall,29,9.69232419381328e-05,6.9
physics,2,stall,30,9.351401911325563e-05,7.0
physics,2,stall,31,9.015759996404501e-05,6.9
physics,2,stall,32,8.690832389597288e-05,6.7
physics,2,stall,33,8.411674441150646e-05,6.8
physics,2,stall,34,8.148171077107881e-05,6.8
physics,2,stall,35,7.846577888425809e-05,6.8
physics,2,stall,36,7.56637830716978e-05,6.8
physics,2,stall,37,7.308620722554991e-05,6.8
physics,2,stall,38,7.064974372486274e-05,6.9
physics,2,stall,39,6.841968414013628e-05,6.8
physics,2,stall,40,6.5947265300095e-05,6.8
physics,2,stall,41,6.346688399662985e-05,7.2
physics,2,stall,42,6.120558938179728e-05,7.0
physics,2,stall,43,5.917853468096975e-05,7.2
physics,2,stall,44,5.747013512124626e-05,7.7
physics,2,stall,45,5.545743776599797e-05,7.3
physics,2,stall,46,5.3527088946856077e-05,6.9
physics,2,stall,47,5.165264325512263e-05,7.0
physics,2,stall,48,4.995403671747339e-05,7.2
physics,2,stall,49,4.8177658544957474e-05,7.4
physics,2,stall,50,4.650683322740745e-05,7.4
physics,2,stall,51,4.487776577674369e-05,7.5
physics,2,stall,52,4.331012876685388e-05,7.2
physics,2,stall,53,4.1927330030448364e-05,6.6
physics,2,stall,54,4.0711056830365355e-05,6.6
physics,2,stall,55,3.939214573869415e-05,7.2
physics,2,stall,56,3.811546471164838e-05,7.0
physics,2,stall,57,3.703073934891301e-05,6.9
physics,2,stall,58,3.6006242244096534e-05,6.8
physics,2,stall,59,3.506253748171771e-05,6.8
physics,2,stall,60,3.4111587673906106e-05,6.8
physics,2,stall,61,3.316161755191255e-05,6.9
physics,2,stall,62,3.22565303639837e-05,6.9
physics,2,stall,63,3.13200509869717e-05,7.0
physics,2,stall,64,3.0492625701259226e-05,6.8
physics,2,stall,65,2.9707148654349594e-05,6.6
physics,2,stall,66,2.8975862863151758e-05,6.7
physics,2,stall,67,2.825796330316715e-05,6.6
