round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
1,rk6,32000,500,25,7.416160905167473e-05,3.507718194173961e-09,nan,399.8288802490606,318.59484233328317,178.380499196777,2866.9
2,own,32000,500,25,1.5246145905492497e-08,1.8516434724653342e-09,nan,274.6067816813138,219.12448495322678,126.72267335543097,2930.5
3,own,32000,500,25,2.278156856914201e-08,1.3384856017097042e-09,403.6667933568907,266.19854992583214,205.71745947393083,111.26251730991044,2911.1
4,own,32000,500,25,4.164598919855022e-08,1.1667408451917725e-09,253.72012581428294,219.01480470222623,169.9824871925557,98.82537172762795,2996.3
5,own,32000,500,25,2.567269609204394e-07,9.550360589598566e-10,251.89603031060415,194.87985680190434,154.28124959498746,102.78392714045026,2952.9
6,own,32000,500,25,2.88770928799295e-08,9.829082769432772e-10,192.47778276849203,185.9539680499438,146.68291576458614,88.24385246853694,3021.4
7,own,32000,500,25,2.4409352782456777e-08,7.586503318035811e-10,187.82247803534347,197.31656044709212,155.31148970198672,93.29023049951957,2978.9
8,own,32000,500,25,2.5616713623437304e-08,1.098205944920183e-09,223.26093095693977,186.3084651790814,140.19560651792062,96.56355319930299,2970.6
9,own,32000,500,25,3.8815340864432397e-08,9.025888442111904e-10,219.8626645499644,165.9830665098525,123.01971409527823,94.23737949342126,2854.8
10,own,32000,500,25,1.6327261126274198e-08,9.762431872455507e-10,223.88599406531284,192.80558683851723,150.49533721128228,84.62584241084414,2151.5
11,own,32000,500,25,2.669961283237443e-08,7.118453661585013e-10,193.37586868493872,161.90634093521794,134.38480981733392,75.50007498269906,2185.3
12,own,32000,500,25,1.9985564950717553e-08,7.189004023168565e-10,186.4141230218479,148.9183982570239,118.18117520186888,74.97887241126477,2392.3
13,own,32000,500,25,9.639476111629915e-08,6.602451532644312e-10,170.21581595858493,149.93476568645292,116.3731089313842,69.78435905661229,2159.6
14,own,32000,500,25,2.4027893098252524e-08,6.252135203355042e-10,167.604035504894,138.48539468199306,105.71154342630962,68.36047229873543,1909.2
15,own,32000,500,25,2.9846990884516246e-08,7.470674380772064e-10,151.78563577123327,166.89814663311608,141.64087827589356,73.50981517392086,1819.1
16,own,32000,500,25,2.9126673762286925e-08,6.894596108491348e-10,184.15212210584286,154.1522355133509,122.3555960145859,80.95660624685763,1738.9
17,own,32000,500,25,5.6004289244652516e-08,7.203549429007999e-10,169.23690593625906,141.1051932201417,102.35736204455748,73.8437706857269,2073.8
18,own,32000,500,25,1.936316236151847e-08,7.949367272974348e-10,167.32948097705957,141.5120068099327,112.77412199785886,62.83887427085233,2086.4
19,own,32000,500,25,1.1861829389225889e-08,6.900944024710661e-10,159.62784128100793,135.81341905032218,110.15885978048345,58.209208436494464,2071.1
20,own,32000,500,25,8.799829468054886e-08,6.103563837546013e-10,141.6153173239536,142.69990141613675,114.68274561377712,63.987746234715814,2056.3
21,own,32000,500,25,3.20489327678668e-08,5.691576239964342e-10,145.15385214673415,133.63982049077094,117.78951085659628,56.09973127889134,2070.4
22,own,32000,500,25,9.417178032330124e-09,5.455541126380037e-10,140.33556024980953,119.78898711720376,98.04394066830469,65.76653936755861,1893.7
23,own,32000,500,25,9.89018303183988e-08,5.476673037194891e-10,133.66755970531585,136.0618395198685,110.15093912317298,65.01295128558127,2085.8
24,own,32000,500,25,1.5733901945646514e-08,4.797652531065785e-10,125.8364000019867,132.20123487872115,104.536050594362,65.35316216527409,2163.6
25,own,32000,500,25,1.287881030395619e-08,5.688471186009322e-10,134.25012790867186,130.84472223931698,105.02138017341167,66.04683986734017,2184.6
26,own,32000,500,25,2.7679482103807224e-08,4.772873058167073e-10,130.01113381324103,133.70180060906023,103.73581254185638,55.32736018206208,2231.4
27,own,32000,500,25,1.3222074337192586e-08,5.906085748667702e-10,137.34235946367335,125.1484181677256,102.5392485060479,56.28792969770302,2237.8
28,own,32000,500,25,2.523948614311891e-08,5.874732035330906e-10,140.14835192443797,158.42561944532463,134.30302018963403,59.77923863383694,2212.3
