restart,round,in_round,phase,loss_before,loss_after,gain,factor,factor_renewed,n_iter,func_evals,early_stop,wall_s
19,1,19,train,1.9791658264163744e-10,1.8654528992149461e-10,0.05745497708361577,1995229771.7975636,0,200,213,0,76.72
20,1,20,train,1.8654528992149461e-10,1.7635192429730907e-10,0.05464284640193971,1995229771.7975636,0,200,211,0,75.7
21,1,21,train,1.7635192429730907e-10,1.6804975565831107e-10,0.047077278414050655,1995229771.7975636,0,200,214,0,77.11
22,1,22,train,1.6804975565831107e-10,1.6048367271262734e-10,0.0450228738271274,1995229771.7975636,0,200,210,0,75.27
23,1,23,train,1.6048367271262734e-10,1.5259716883742187e-10,0.049142094905364996,1995229771.7975636,0,200,215,0,77.56
24,1,24,train,1.5259716883742187e-10,1.4619752244789858e-10,0.04193817249874094,1995229771.7975636,0,200,215,0,78.01
25,2,0,train,3.075104694899228e-10,1.881134990688194e-10,0.38826961117503045,3251921801.74786,1,200,212,0,76.75
26,2,1,train,1.881134990688194e-10,1.6643065902894247e-10,0.11526466812434599,3251921801.74786,0,200,207,0,75.5
27,2,2,train,1.6643065902894247e-10,1.55391017100279e-10,0.06633178041278834,3251921801.74786,0,200,213,0,78.28
28,2,3,train,1.55391017100279e-10,1.4810550380446224e-10,0.04688503513118253,3251921801.74786,0,200,214,0,76.69
29,2,4,train,1.4810550380446224e-10,1.4159454986683998e-10,0.0439615933937095,3251921801.74786,0,200,214,0,77.79
30,2,5,train,1.4159454986683998e-10,1.3590158374285452e-10,0.04020611054125532,3251921801.74786,0,200,215,0,78.38
31,2,6,train,1.3590158374285452e-10,1.309053832362635e-10,0.036763372206497204,3251921801.74786,0,200,216,0,78.59
32,2,7,train,1.309053832362635e-10,1.257313060348791e-10,0.039525320299823016,3251921801.74786,0,200,218,0,79.71
33,2,8,train,1.257313060348791e-10,1.2114308167083122e-10,0.036492298606801005,3251921801.74786,0,200,216,0,77.61
34,2,9,train,1.2114308167083122e-10,1.1701151521764944e-10,0.03410484854932149,3251921801.74786,0,200,216,0,78.36
35,2,10,train,1.1701151521764944e-10,1.1309349890183703e-10,0.03348402341876033,3251921801.74786,0,200,213,0,77.77
36,2,11,train,1.1309349890183703e-10,1.0998183445650913e-10,0.027514087684463336,3251921801.74786,0,200,215,0,78.49
37,2,12,train,1.0998183445650913e-10,1.0664661611715431e-10,0.03032517466030889,3251921801.74786,0,200,212,0,77.47
38,2,13,train,1.0664661611715431e-10,1.037516164052866e-10,0.02714572498659948,3251921801.74786,0,200,212,0,76.31
39,2,14,train,1.037516164052866e-10,1.00997670610533e-10,0.026543642308143052,3251921801.74786,0,200,215,0,78.95
40,2,15,train,1.00997670610533e-10,9.850148515142598e-11,0.024715277530833447,3251921801.74786,0,200,216,0,79.22
41,2,16,train,9.850148515142598e-11,9.606957310067851e-11,0.02468909018994891,3251921801.74786,0,200,216,0,79.31
42,2,17,train,9.606957310067851e-11,9.380703615862802e-11,0.023551025252078597,3251921801.74786,0,200,214,0,79.12
43,2,18,train,9.380703615862802e-11,9.158294414682753e-11,0.02370922377335893,3251921801.74786,0,200,215,0,78.71
44,2,19,train,9.158294414682753e-11,8.948079274143724e-11,0.022953525080173003,3251921801.74786,0,200,216,0,77.6
45,2,20,train,8.948079274143724e-11,8.757433590363842e-11,0.021305766068788676,3251921801.74786,0,200,222,0,81.24
46,2,21,train,8.757433590363842e-11,8.554974513231914e-11,0.0231185398145299,3251921801.74786,0,200,217,0,79.43
47,2,22,train,8.554974513231914e-11,8.36035435999866e-11,0.02274935511873661,3251921801.74786,0,200,216,0,79.33
48,2,23,train,8.36035435999866e-11,8.191216566497677e-11,0.020230935940974904,3251921801.74786,0,200,212,0,77.43
49,2,24,train,8.191216566497677e-11,8.031355280368195e-11,0.019516183564639168,3251921801.74786,0,200,211,0,75.8
50,3,0,train,2.3940418012007595e-10,1.278412466701724e-10,0.4660024457131361,4177036505.7888227,1,200,207,0,75.55
51,3,1,train,1.278412466701724e-10,1.1170299702096309e-10,0.1262366416908124,4177036505.7888227,0,200,212,0,77.73
52,3,2,train,1.1170299702096309e-10,1.0188259449719812e-10,0.08791530026649147,4177036505.7888227,0,200,217,0,79.66
53,3,3,train,1.0188259449719812e-10,9.587770971051538e-11,0.05893926059026575,4177036505.7888227,0,200,217,0,79.19
54,3,4,train,9.587770971051538e-11,9.12380144329658e-11,0.04839180338744284,4177036505.7888227,0,200,218,0,78.57
55,3,5,train,9.12380144329658e-11,8.727714226637651e-11,0.04341252044124018,4177036505.7888227,0,200,214,0,77.61
56,3,6,train,8.727714226637651e-11,8.375224939234433e-11,0.04038735438053104,4177036505.7888227,0,200,219,0,80.28
57,3,7,train,8.375224939234433e-11,8.092534248638057e-11,0.03375320575237192,4177036505.7888227,0,200,212,0,77.66
58,3,8,train,8.092534248638057e-11,7.816330094884659e-11,0.03413073646242307,4177036505.7888227,0,200,215,0,78.46
59,3,9,train,7.816330094884659e-11,7.599560684389056e-11,0.027732888435388105,4177036505.7888227,0,200,213,0,77.19
60,3,10,train,7.599560684389056e-11,7.382751442466468e-11,0.028529180952256233,4177036505.7888227,0,200,214,0,77.29
61,3,11,train,7.382751442466468e-11,7.211993477986344e-11,0.02312931239942653,4177036505.7888227,0,200,219,0,80.14
62,3,12,train,7.211993477986344e-11,7.041707220552525e-11,0.023611537913004965,4177036505.7888227,0,200,214,0,77.64
63,3,13,train,7.041707220552525e-11,6.884407591553548e-11,0.02233828020282768,4177036505.7888227,0,200,220,0,79.96
64,3,14,train,6.884407591553548e-11,6.716535460628523e-11,0.02438439745069525,4177036505.7888227,0,200,217,0,78.84
65,3,15,train,6.716535460628523e-11,6.579047588684075e-11,0.020470058224271136,4177036505.7888227,0,200,216,0,77.2
66,3,16,train,6.579047588684075e-11,6.432766225040176e-11,0.022234428566150315,4177036505.7888227,0,200,217,0,79.13
67,3,17,train,6.432766225040176e-11,6.277615287127136e-11,0.024118852214635042,4177036505.7888227,0,200,216,0,79.03
68,3,18,train,6.277615287127136e-11,6.140416518904752e-11,0.02185523673356075,4177036505.7888227,0,200,220,0,80.15
69,3,19,train,6.140416518904752e-11,6.012276524375977e-11,0.020868290308037846,4177036505.7888227,0,200,217,0,79.31
70,3,20,train,6.012276524375977e-11,5.879871842897027e-11,0.02202238718431071,4177036505.7888227,0,200,216,0,78.69
71,3,21,train,5.879871842897027e-11,5.763088943197353e-11,0.019861470253088865,4177036505.7888227,0,200,216,0,79.07
72,3,22,train,5.763088943197353e-11,5.652701373294909e-11,0.01915423672798662,4177036505.7888227,0,200,213,0,77.91
73,3,23,train,5.652701373294909e-11,5.5458748693210236e-11,0.01889831019175473,4177036505.7888227,0,200,217,0,78.57
74,3,24,train,5.5458748693210236e-11,5.4440699666321395e-11,0.018356869761352562,4177036505.7888227,0,200,219,0,79.62
75,4,0,train,1.9720003213261222e-10,1.3536751391832162e-10,0.3135522725103297,5070993088.51798,1,200,205,0,74.35
76,4,1,train,1.3536751391832162e-10,1.177602943159687e-10,0.1300697567141317,5070993088.51798,0,200,212,0,77.48
77,4,2,train,1.177602943159687e-10,1.07172837207428e-10,0.08990684992798113,5070993088.51798,0,200,214,0,78.78
78,4,3,train,1.07172837207428e-10,1.0029769524582236e-10,0.06415004156602785,5070993088.51798,0,200,213,0,77.68
79,4,4,train,1.0029769524582236e-10,9.513094931450987e-11,0.051514104273773884,5070993088.51798,0,200,207,0,73.32
80,4,5,train,9.513094931450987e-11,9.089791416521092e-11,0.0444969295460747,5070993088.51798,0,200,208,0,75.81
81,4,6,train,9.089791416521092e-11,8.704741395897805e-11,0.04236071027146367,5070993088.51798,0,200,214,0,78.3
82,4,7,train,8.704741395897805e-11,8.37669416168941e-11,0.037686040203674644,5070993088.51798,0,200,219,0,80.49
83,4,8,train,8.37669416168941e-11,8.102990788126324e-11,0.03267439019259658,5070993088.51798,0,200,216,0,77.68
84,4,9,train,8.102990788126324e-11,7.854007736046316e-11,0.03072730286758484,5070993088.51798,0,200,215,0,78.71
85,4,10,train,7.854007736046316e-11,7.639205539135502e-11,0.027349374246853686,5070993088.51798,0,200,216,0,79.25
86,4,11,train,7.639205539135502e-11,7.449642125064658e-11,0.024814545583269638,5070993088.51798,0,200,212,0,77.94
87,4,12,train,7.449642125064658e-11,7.256705403081548e-11,0.025898790672637183,5070993088.51798,0,200,220,0,80.62
88,4,13,train,7.256705403081548e-11,7.084575088553532e-11,0.02372017395868401,5070993088.51798,0,200,223,0,80.11
89,4,14,train,7.084575088553532e-11,6.912947614700452e-11,0.02422551412157052,5070993088.51798,0,200,216,0,79.13
90,4,15,train,6.912947614700452e-11,6.752960454070193e-11,0.02314311774763701,5070993088.51798,0,200,219,0,80.16
91,4,16,train,6.752960454070193e-11,6.62767676821396e-11,0.018552409229750568,5070993088.51798,0,200,219,0,80.42
92,4,17,train,6.62767676821396e-11,6.503466734018128e-11,0.01874111223883732,5070993088.51798,0,200,216,0,78.98
93,4,18,train,6.503466734018128e-11,6.373368046693953e-11,0.02000451338417077,5070993088.51798,0,200,212,0,76.33
94,4,19,train,6.373368046693953e-11,6.239863492838462e-11,0.02094725314423717,5070993088.51798,0,200,222,0,80.78
95,4,20,train,6.239863492838462e-11,6.112912585198859e-11,0.020345141810442727,5070993088.51798,0,200,218,0,80.8
96,4,21,train,6.112912585198859e-11,5.994587346708576e-11,0.019356605683644716,5070993088.51798,0,200,214,0,79.72
97,4,22,train,5.994587346708576e-11,5.889587647970116e-11,0.017515750904207147,5070993088.51798,0,200,218,0,80.79
98,4,23,train,5.889587647970116e-11,5.7866305826725704e-11,0.017481200968803057,5070993088.51798,0,200,213,0,78.88
99,4,24,train,5.7866305826725704e-11,5.689877913410791e-11,0.016720035585387948,5070993088.51798,0,200,218,0,78.44
100,5,0,train,1.5666571091789997e-10,1.0452096176863822e-10,0.33284085486062737,6383017663.156975,1,200,209,0,75.51
101,5,1,train,1.0452096176863822e-10,8.787527086632887e-11,0.15925696262875313,6383017663.156975,0,200,215,0,79.55
102,5,2,train,8.787527086632887e-11,7.884421976485932e-11,0.10277124624977937,6383017663.156975,0,200,221,0,81.18
103,5,3,train,7.884421976485932e-11,7.27997474355137e-11,0.0766634808153639,6383017663.156975,0,200,214,0,78.44
104,5,4,train,7.27997474355137e-11,6.888144886617084e-11,0.05382296927353629,6383017663.156975,0,200,215,0,77.81
105,5,5,train,6.888144886617084e-11,6.587413090077466e-11,0.0436593308488483,6383017663.156975,0,200,218,0,78.0
106,5,6,train,6.587413090077466e-11,6.293762873734394e-11,0.044577471053909315,6383017663.156975,0,200,216,0,78.75
107,5,7,train,6.293762873734394e-11,6.005968265054609e-11,0.04572695451886688,6383017663.156975,0,200,220,0,80.16
108,5,8,train,6.005968265054609e-11,5.769836229456779e-11,0.03931623098506048,6383017663.156975,0,200,217,0,79.05
109,5,9,train,5.769836229456779e-11,5.552671472170226e-11,0.03763794129508568,6383017663.156975,0,200,216,0,78.51
110,5,10,train,5.552671472170226e-11,5.374624124310864e-11,0.03206516876637286,6383017663.156975,0,200,213,0,75.7
111,5,11,train,5.374624124310864e-11,5.2304944393906937e-11,0.026816700402960816,6383017663.156975,0,200,213,0,78.93
112,5,12,train,5.2304944393906937e-11,5.0937764963690483e-11,0.026138626970335095,6383017663.156975,0,200,215,0,79.79
113,5,13,train,5.0937764963690483e-11,4.967962369724997e-11,0.024699577363422674,6383017663.156975,0,200,216,0,79.88
114,5,14,train,4.967962369724997e-11,4.8475807348858816e-11,0.024231591521853484,6383017663.156975,0,200,218,0,80.32
115,5,15,train,4.8475807348858816e-11,4.731894689233862e-11,0.0238646970476383,6383017663.156975,0,200,223,0,79.66
116,5,16,train,4.731894689233862e-11,4.61497657035032e-11,0.02470852091225897,6383017663.156975,0,200,221,0,80.56
117,5,17,train,4.61497657035032e-11,4.5047237692705476e-11,0.023890219029086703,6383017663.156975,0,200,218,0,79.5
118,5,18,train,4.5047237692705476e-11,4.3847213789555646e-11,0.026639233937848103,6383017663.156975,0,200,211,0,76.93
119,5,19,train,4.3847213789555646e-11,4.277285456989365e-11,0.024502337248117435,6383017663.156975,0,200,216,0,79.21
120,5,20,train,4.277285456989365e-11,4.187113808474437e-11,0.02108151289448819,6383017663.156975,0,200,216,0,78.22
121,5,21,train,4.187113808474437e-11,4.1029589656584474e-11,0.020098532465409838,6383017663.156975,0,200,213,0,77.07
122,5,22,train,4.1029589656584474e-11,4.02257310690493e-11,0.019592167366610996,6383017663.156975,0,200,215,0,79.97
123,5,23,train,4.02257310690493e-11,3.944019981112314e-11,0.019528079093895458,6383017663.156975,0,200,221,0,81.19
124,5,24,train,3.944019981112314e-11,3.8668565026750116e-11,0.01956467736138093,6383017663.156975,0,200,214,0,78.63
125,6,0,train,1.7733687337166634e-10,1.1059678898376871e-10,0.3763463464703269,5638985175.430374,1,200,209,0,75.22
126,6,1,train,1.1059678898376871e-10,9.636954895940736e-11,0.12864062469706386,5638985175.430374,0,200,208,0,75.18
127,6,2,train,9.636954895940736e-11,8.842919168693364e-11,0.08239487844670042,5638985175.430374,0,200,207,0,75.7
128,6,3,train,8.842919168693364e-11,8.355849439232138e-11,0.05508019695414635,5638985175.430374,0,200,210,0,76.14
129,6,4,train,8.355849439232138e-11,7.922476020504964e-11,0.0518646753844572,5638985175.430374,0,200,216,0,79.18
130,6,5,train,7.922476020504964e-11,7.541399125135611e-11,0.04810073194075306,5638985175.430374,0,200,217,0,78.99
131,6,6,train,7.541399125135611e-11,7.224176769278371e-11,0.0420641250507392,5638985175.430374,0,200,221,0,79.47
132,6,7,train,7.224176769278371e-11,6.972415990920707e-11,0.0348497533211404,5638985175.430374,0,200,216,0,79.15
133,6,8,train,6.972415990920707e-11,6.722137687536759e-11,0.03589549213785493,5638985175.430374,0,200,214,0,79.08
134,6,9,train,6.722137687536759e-11,6.475295932083197e-11,0.036720722919915925,5638985175.430374,0,200,216,0,79.38
135,6,10,train,6.475295932083197e-11,6.283198634932591e-11,0.029666180382400792,5638985175.430374,0,200,221,0,80.48
136,6,11,train,6.283198634932591e-11,6.118237709935972e-11,0.02625429094020498,5638985175.430374,0,200,215,0,76.6
137,6,12,train,6.118237709935972e-11,5.939030914242584e-11,0.029290590557205325,5638985175.430374,0,200,217,0,79.7
138,6,13,train,5.939030914242584e-11,5.7919590388761486e-11,0.02476361505607543,5638985175.430374,0,200,222,0,81.3
139,6,14,train,5.7919590388761486e-11,5.6504400905169604e-11,0.024433692885136162,5638985175.430374,0,200,218,0,79.78
140,6,15,train,5.6504400905169604e-11,5.506443557893873e-11,0.025484126955837343,5638985175.430374,0,200,217,0,79.37
141,6,16,train,5.506443557893873e-11,5.3743839775408114e-11,0.023982735674053172,5638985175.430374,0,200,217,0,77.62
142,6,17,train,5.3743839775408114e-11,5.255779597402684e-11,0.022068460428910072,5638985175.430374,0,200,213,0,78.14
143,6,18,train,5.255779597402684e-11,5.159532069197457e-11,0.018312702506168767,5638985175.430374,0,200,217,0,79.63
144,6,19,train,5.159532069197457e-11,5.0635988191422005e-11,0.018593401255896928,5638985175.430374,0,200,208,0,76.26
145,6,20,train,5.0635988191422005e-11,4.974501002600472e-11,0.017595749529940443,5638985175.430374,0,200,222,0,81.56
146,6,21,train,4.974501002600472e-11,4.881909916728108e-11,0.018613140458502497,5638985175.430374,0,200,214,0,77.46
147,6,22,train,4.881909916728108e-11,4.7851870303750713e-11,0.01981250944873253,5638985175.430374,0,200,215,0,78.83
148,6,23,train,4.7851870303750713e-11,4.6985625943205856e-11,0.018102622845171418,5638985175.430374,0,200,216,0,78.93
149,6,24,train,4.6985625943205856e-11,4.619566485876925e-11,0.016812824530452738,5638985175.430374,0,200,213,0,78.14
150,7,0,train,2.45882932430214e-10,1.2072225021002497e-10,0.5090254983668372,4066976060.991212,1,200,213,0,77.44
151,7,1,train,1.2072225021002497e-10,9.876881517120757e-11,0.18185077730595806,4066976060.991212,0,200,211,0,76.54
152,7,2,train,9.876881517120757e-11,8.659601266814931e-11,0.12324540374365851,4066976060.991212,0,200,214,0,78.52
153,7,3,train,8.659601266814931e-11,7.967726755099658e-11,0.07989680937927872,4066976060.991212,0,200,211,0,77.55
154,7,4,train,7.967726755099658e-11,7.399064254436092e-11,0.0713707332269646,4066976060.991212,0,200,211,0,77.44
155,7,5,train,7.399064254436092e-11,6.936142983349018e-11,0.06256483998088422,4066976060.991212,0,200,215,0,78.31
156,7,6,train,6.936142983349018e-11,6.605339530875595e-11,0.04769270951702595,4066976060.991212,0,200,219,0,78.78
157,7,7,train,6.605339530875595e-11,6.286600778614952e-11,0.04825471132418707,4066976060.991212,0,200,220,0,80.25
158,7,8,train,6.286600778614952e-11,6.007972462778129e-11,0.04432098134569469,4066976060.991212,0,200,212,0,77.26
159,7,9,train,6.007972462778129e-11,5.7513797690903684e-11,0.04270870002774786,4066976060.991212,0,200,214,0,77.97
160,7,10,train,5.7513797690903684e-11,5.515918641403061e-11,0.04093993739602209,4066976060.991212,0,200,214,0,77.9
161,7,11,train,5.515918641403061e-11,5.329775516215915e-11,0.03374653204453304,4066976060.991212,0,200,216,0,77.31
162,7,12,train,5.329775516215915e-11,5.155417251709104e-11,0.03271399779902999,4066976060.991212,0,200,216,0,80.0
163,7,13,train,5.155417251709104e-11,4.993947515968661e-11,0.03132040101834885,4066976060.991212,0,200,219,0,80.81
164,7,14,train,4.993947515968661e-11,4.8492728874641564e-11,0.02896999378585626,4066976060.991212,0,200,220,0,81.18
165,7,15,train,4.8492728874641564e-11,4.710546573991936e-11,0.02860765246493793,4066976060.991212,0,200,219,0,80.81
166,7,16,train,4.710546573991936e-11,4.5848593048736245e-11,0.02668209880616848,4066976060.991212,0,200,222,0,79.09
167,7,17,train,4.5848593048736245e-11,4.454112428073683e-11,0.02851709684110908,4066976060.991212,0,200,218,0,79.52
168,7,18,train,4.454112428073683e-11,4.353028644853699e-11,0.022694483997051058,4066976060.991212,0,200,217,0,79.63
169,7,19,train,4.353028644853699e-11,4.2491824931554585e-11,0.02385606899715922,4066976060.991212,0,200,217,0,79.5
170,7,20,train,4.2491824931554585e-11,4.153660029317101e-11,0.022480198012729345,4066976060.991212,0,200,215,0,79.33
171,7,21,train,4.153660029317101e-11,4.06648469067463e-11,0.020987596006215112,4066976060.991212,0,200,218,0,78.79
172,7,22,train,4.06648469067463e-11,3.977725561145485e-11,0.021826992176483418,4066976060.991212,0,200,219,0,78.02
173,7,23,train,3.977725561145485e-11,3.8920148781327666e-11,0.021547661269028334,4066976060.991212,0,200,215,0,78.76
174,7,24,train,3.8920148781327666e-11,3.805044349684169e-11,0.022345887971097014,4066976060.991212,0,200,215,0,78.2
175,8,0,train,2.340075748836075e-10,1.3585515539465698e-10,0.4194412062847553,4273365939.104269,1,200,209,0,76.07
176,8,1,train,1.3585515539465698e-10,1.1660622543251745e-10,0.14168715133571272,4273365939.104269,0,200,214,0,77.52
177,8,2,train,1.1660622543251745e-10,1.0712852639028502e-10,0.0812795286621929,4273365939.104269,0,200,204,0,73.36
178,8,3,train,1.0712852639028502e-10,1.0092093309213532e-10,0.05794528784550366,4273365939.104269,0,200,213,0,77.28
179,8,4,train,1.0092093309213532e-10,9.557252442881066e-11,0.05299602866772799,4273365939.104269,0,200,215,0,77.2
180,8,5,train,9.557252442881066e-11,9.075810581314608e-11,0.05037450506239072,4273365939.104269,0,200,212,0,77.08
181,8,6,train,9.075810581314608e-11,8.721617651883829e-11,0.039026038088542284,4273365939.104269,0,200,220,0,80.56
182,8,7,train,8.721617651883829e-11,8.389658881772433e-11,0.038061605468303665,4273365939.104269,0,200,217,0,78.61
183,8,8,train,8.389658881772433e-11,8.118709271689262e-11,0.03229566468689723,4273365939.104269,0,200,218,0,79.75
184,8,9,train,8.118709271689262e-11,7.863737789715531e-11,0.03140542091620904,4273365939.104269,0,200,226,0,82.82
185,8,10,train,7.863737789715531e-11,7.638515813468667e-11,0.028640575546836973,4273365939.104269,0,200,214,0,77.87
186,8,11,train,7.638515813468667e-11,7.409462972496845e-11,0.02998656369447355,4273365939.104269,0,200,215,0,78.46
187,8,12,train,7.409462972496845e-11,7.211504837393413e-11,0.02671693425532079,4273365939.104269,0,200,222,0,79.2
188,8,13,train,7.211504837393413e-11,7.024554578821199e-11,0.0259238900600651,4273365939.104269,0,200,211,0,77.01
189,8,14,train,7.024554578821199e-11,6.853386560975743e-11,0.024367099141278253,4273365939.104269,0,200,213,0,77.68
190,8,15,train,6.853386560975743e-11,6.713660506555906e-11,0.020387884613930617,4273365939.104269,0,200,213,0,77.56
191,8,16,train,6.713660506555906e-11,6.56458450158535e-11,0.02220487688124586,4273365939.104269,0,200,211,0,76.37
192,8,17,train,6.56458450158535e-11,6.430848000329304e-11,0.020372424366499994,4273365939.104269,0,200,212,0,75.82
193,8,18,train,6.430848000329304e-11,6.281996999362273e-11,0.0231464032363087,4273365939.104269,0,200,219,0,78.51
194,8,19,train,6.281996999362273e-11,6.151839922174542e-11,0.020719060706482953,4273365939.104269,0,200,217,0,78.93
195,8,20,train,6.151839922174542e-11,6.008868453399758e-11,0.023240440353370927,4273365939.104269,0,200,217,0,79.02
196,8,21,train,6.008868453399758e-11,5.876304334220338e-11,0.02206141143003666,4273365939.104269,0,200,217,0,79.73
197,8,22,train,5.876304334220338e-11,5.7426277645185225e-11,0.022748408199922125,4273365939.104269,0,200,219,0,79.2
198,8,23,train,5.7426277645185225e-11,5.619178167533077e-11,0.021497057104796616,4273365939.104269,0,200,214,0,76.12
199,8,24,train,5.619178167533077e-11,5.49646530637776e-11,0.02183822215574822,4273365939.104269,0,200,219,0,79.56
200,9,0,train,2.5640231913777284e-10,7.773489687874225e-11,0.6968245172658797,3900120729.6517053,1,200,205,0,74.17
201,9,1,train,7.773489687874225e-11,6.354075504048622e-11,0.18259677967280644,3900120729.6517053,0,200,210,0,76.51
202,9,2,train,6.354075504048622e-11,5.619739660972968e-11,0.1155692661517412,3900120729.6517053,0,200,209,0,75.54
203,9,3,train,5.619739660972968e-11,5.060382118487773e-11,0.09953442262988231,3900120729.6517053,0,200,216,0,77.56
204,9,4,train,5.060382118487773e-11,4.6980514985508334e-11,0.07160143472430443,3900120729.6517053,0,200,214,0,77.03
205,9,5,train,4.6980514985508334e-11,4.440022081098503e-11,0.054922645597206075,3900120729.6517053,0,200,215,0,77.69
206,9,6,train,4.440022081098503e-11,4.2033675068372556e-11,0.05330031471435766,3900120729.6517053,0,200,217,0,78.57
207,9,7,train,4.2033675068372556e-11,4.041590590217968e-11,0.038487454726749255,3900120729.6517053,0,200,216,0,78.8
208,9,8,train,4.041590590217968e-11,3.883650521497829e-11,0.03907869072696467,3900120729.6517053,0,200,220,0,80.49
209,9,9,train,3.883650521497829e-11,3.748235716058925e-11,0.034867917360050724,3900120729.6517053,0,200,216,0,77.35
210,9,10,train,3.748235716058925e-11,3.634808453215326e-11,0.030261507396034875,3900120729.6517053,0,200,214,0,76.79
211,9,11,train,3.634808453215326e-11,3.532921463470229e-11,0.028030910309721657,3900120729.6517053,0,200,220,0,80.32
212,9,12,train,3.532921463470229e-11,3.438531343360923e-11,0.026717299290483096,3900120729.6517053,0,200,213,0,77.59
213,9,13,train,3.438531343360923e-11,3.3520941247360954e-11,0.025137830658929383,3900120729.6517053,0,200,219,0,79.64
214,9,14,train,3.3520941247360954e-11,3.2642427344821026e-11,0.02620791272109916,3900120729.6517053,0,200,209,0,75.74
215,9,15,train,3.2642427344821026e-11,3.1896342442045464e-11,0.022856293586694124,3900120729.6517053,0,200,216,0,78.15
216,9,16,train,3.1896342442045464e-11,3.1218366480842575e-11,0.02125560203132217,3900120729.6517053,0,200,208,0,76.02
217,9,17,train,3.1218366480842575e-11,3.063345890587502e-11,0.01873600834708907,3900120729.6517053,0,200,223,0,81.6
218,9,18,train,3.063345890587502e-11,3.000620611101065e-11,0.02047606823609702,3900120729.6517053,0,200,215,0,78.53
219,9,19,train,3.000620611101065e-11,2.947856002736939e-11,0.017584565062613623,3900120729.6517053,0,200,215,0,76.7
220,9,20,train,2.947856002736939e-11,2.896119886174416e-11,0.017550421904763535,3900120729.6517053,0,200,213,0,76.49
221,9,21,train,2.896119886174416e-11,2.837937743198343e-11,0.020089687327456574,3900120729.6517053,0,200,213,0,77.27
222,9,22,train,2.837937743198343e-11,2.7852605855515524e-11,0.018561773517774067,3900120729.6517053,0,200,215,0,77.75
223,9,23,train,2.7852605855515524e-11,2.737112168386393e-11,0.017286862642198652,3900120729.6517053,0,200,214,0,78.23
224,9,24,train,2.737112168386393e-11,2.695101522291477e-11,0.01534852922000723,3900120729.6517053,0,200,215,0,77.61
225,10,0,train,2.215848457172907e-10,1.0238447420904741e-10,0.5379446014116201,4512944000.131901,1,200,206,0,73.99
226,10,1,train,1.0238447420904741e-10,8.329484348969519e-11,0.18645044443335457,4512944000.131901,0,200,208,0,75.84
227,10,2,train,8.329484348969519e-11,7.410197151572818e-11,0.11036543906951822,4512944000.131901,0,200,210,0,76.81
228,10,3,train,7.410197151572818e-11,6.801756501869255e-11,0.08210856435505515,4512944000.131901,0,200,219,0,79.73
229,10,4,train,6.801756501869255e-11,6.335582475806253e-11,0.06853730002461686,4512944000.131901,0,200,214,0,77.71
230,10,5,train,6.335582475806253e-11,5.997649310615803e-11,0.05333892605469489,4512944000.131901,0,200,214,0,76.88
231,10,6,train,5.997649310615803e-11,5.7028898443686956e-11,0.049145832138832245,4512944000.131901,0,200,217,0,78.8
