mode,seed,phase,outer,loss,wall_s
physics,9,stall,0,0.01357844076884867,40.4
physics,9,stall,1,0.0064355945777869634,44.9
physics,9,stall,2,0.0037186141159961457,47.3
physics,9,stall,3,0.002431686231148219,46.7
physics,9,stall,4,0.0017118406525086893,47.5
physics,9,stall,5,0.001490674697191765,47.3
physics,9,stall,6,0.001359510494059048,47.4
physics,9,stall,7,0.0012461867891676683,45.9
physics,9,stall,8,0.001145986422551634,46.1
physics,9,stall,9,0.0010457795645814432,46.7
physics,9,stall,10,0.0009291967439346767,46.9
physics,9,stall,11,0.0007632779051632873,45.4
physics,9,stall,12,0.0006483693315013099,46.6
physics,9,stall,13,0.0005830126853442779,47.1
physics,9,stall,14,0.0005241944406757223,45.6
physics,9,stall,15,0.00046212953661597933,45.7
physics,9,stall,16,0.00041674463365271106,45.3
physics,9,stall,17,0.0003792675503484923,45.4
physics,9,stall,18,0.0003428182202215268,44.9
physics,9,stall,19,0.00031479190828700895,43.5
physics,9,stall,20,0.00028544372495672933,42.6
physics,9,stall,21,0.00025668514308540527,42.9
physics,9,stall,22,0.0002287479546375813,43.6
physics,9,stall,23,0.0002063833509897856,41.7
physics,9,stall,24,0.00018793509865387136,40.6
physics,9,stall,25,0.00017097082750291165,39.0
physics,9,stall,26,0.00015595897473068106,42.1
physics,9,stall,27,0.00014386774116368468,42.8
physics,9,stall,28,0.00013329165496127777,42.2
physics,9,stall,29,0.00012488999856551157,42.7
physics,9,stall,30,0.00011770592998943732,43.1
physics,9,stall,31,0.0001108360401156469,37.8
physics,9,stall,32,0.00010424039193437554,38.1
physics,9,stall,33,9.874723961395703e-05,38.0
physics,9,stall,34,9.414641952533471e-05,37.7
physics,9,stall,35,8.972165912897578e-05,37.3
physics,9,stall,36,8.542818586536627e-05,37.8
physics,9,stall,37,8.152641481588309e-05,37.2
physics,9,stall,38,7.801486338471743e-05,36.9
physics,9,stall,39,7.465076273173259e-05,37.9
physics,9,stall,40,7.156928127104722e-05,37.8
physics,9,stall,41,6.892145608139967e-05,36.9
physics,9,stall,42,6.651103669129697e-05,36.7
physics,9,stall,43,6.401680192012987e-05,37.4
physics,9,stall,44,6.177557963429011e-05,36.3
physics,9,stall,45,5.9611347377759705e-05,36.3
physics,9,stall,46,5.7563510073131665e-05,37.0
physics,9,stall,47,5.5592372000130785e-05,36.8
physics,9,stall,48,5.3675443874886435e-05,37.1
physics,9,stall,49,5.194566672008452e-05,36.6
physics,9,stall,50,5.0269642293483064e-05,36.9
physics,9,stall,51,4.853047320989938e-05,36.0
physics,9,stall,52,4.6995415380965924e-05,37.4
physics,9,stall,53,4.527943275457171e-05,36.6
physics,9,stall,54,4.3764024566319454e-05,37.0
physics,9,stall,55,4.23018750602681e-05,37.1
physics,9,stall,56,4.099472083691701e-05,37.2
physics,9,stall,57,3.991662069417469e-05,35.8
physics,9,stall,58,3.8802096534904635e-05,36.0
physics,9,stall,59,3.7659548221695816e-05,35.2
physics,9,stall,60,3.651533084169712e-05,34.5
physics,9,stall,61,3.5564052463087294e-05,34.7
physics,9,stall,62,3.4636973003351506e-05,34.4
physics,9,stall,63,3.3755943726398526e-05,31.9
physics,9,stall,64,3.2927314487004463e-05,30.4
physics,9,stall,65,3.2070971890698254e-05,30.0
physics,9,stall,66,3.1286762606141056e-05,31.4
physics,9,stall,67,3.048288752300769e-05,30.7
physics,9,stall,68,2.9817925110664597e-05,30.2
physics,9,stall,69,2.9034362240529883e-05,31.6
physics,9,stall,70,2.8334822002016926e-05,30.5
physics,9,stall,71,2.7629197126122276e-05,30.3
physics,9,stall,72,2.7067453964707036e-05,29.8
physics,9,stall,73,2.6526949915212576e-05,30.2
physics,9,stall,74,2.601747499083641e-05,29.3
physics,9,stall,75,2.5497118274005224e-05,30.8
physics,9,stall,76,2.493541250010804e-05,29.8
physics,9,stall,77,2.440725990477042e-05,29.2
physics,9,stall,78,2.3896848523923152e-05,29.2
physics,9,stall,79,2.346040890434744e-05,28.9
physics,9,stall,80,2.2981248452888914e-05,28.9
physics,9,stall,81,2.25498817999248e-05,28.6
physics,9,stall,82,2.2087618092003812e-05,28.5
physics,9,stall,83,2.1636899679177844e-05,28.5
physics,9,stall,84,2.119341797131695e-05,28.7
physics,9,stall,85,2.0768246661945574e-05,28.3
physics,9,stall,86,2.034925801327389e-05,27.9
physics,9,stall,87,1.991357708884309e-05,27.7
physics,9,stall,88,1.953392543501444e-05,27.8
physics,9,stall,89,1.9186364752058922e-05,28.6
physics,9,stall,90,1.883946864711469e-05,27.6
physics,9,stall,91,1.8496165877013518e-05,27.9
physics,9,stall,92,1.8176951841503467e-05,26.6
physics,9,stall,93,1.7822640261489554e-05,26.8
physics,9,stall,94,1.7451071904202352e-05,27.2
physics,9,stall,95,1.7104908612170238e-05,26.6
physics,9,stall,96,1.674711278815245e-05,27.2
physics,9,stall,97,1.6392431524011865e-05,26.7
physics,9,stall,98,1.6125653007199616e-05,26.8
physics,9,stall,99,1.5855748103886876e-05,27.5
physics,9,stall,100,1.5582040409019895e-05,26.8
physics,9,stall,101,1.529365632813031e-05,27.0
physics,9,stall,102,1.5018660317288059e-05,27.4
physics,9,stall,103,1.4772252711190656e-05,26.3
physics,9,stall,104,1.4501635622566375e-05,25.8
physics,9,stall,105,1.4234314301879566e-05,25.6
physics,9,stall,106,1.3953818194472804e-05,25.3
