mode,seed,phase,outer,loss,wall_s
data,2,stall,0,0.004256978700121516,17.1
data,2,stall,1,0.0011014779673307123,18.6
data,2,stall,2,0.000511593501012233,19.3
data,2,stall,3,0.0002648958049577954,18.8
data,2,stall,4,0.00014948470522750922,18.8
data,2,stall,5,9.859416904416931e-05,18.9
data,2,stall,6,7.426786401001668e-05,19.7
data,2,stall,7,5.8341475360656683e-05,19.9
data,2,stall,8,4.772457706233654e-05,19.7
data,2,stall,9,3.9485402159168176e-05,19.4
data,2,stall,10,3.362214882344931e-05,19.8
data,2,stall,11,2.869998069008531e-05,19.9
data,2,stall,12,2.4548639052789364e-05,19.5
data,2,stall,13,2.1440828725393374e-05,19.2
data,2,stall,14,1.8821656822569578e-05,19.6
data,2,stall,15,1.6670830536740643e-05,20.4
data,2,stall,16,1.4781538713560512e-05,19.8
data,2,stall,17,1.3311990121488348e-05,20.1
data,2,stall,18,1.1904799146458377e-05,19.5
data,2,stall,19,1.0745252454982313e-05,19.0
data,2,stall,20,9.793313714657702e-06,19.4
data,2,stall,21,8.843358489139735e-06,19.7
data,2,stall,22,7.989948625656983e-06,19.3
data,2,stall,23,7.2811788544249865e-06,19.2
data,2,stall,24,6.612004433597591e-06,19.3
data,2,stall,25,6.093071697277075e-06,19.3
data,2,stall,26,5.627785916228401e-06,20.0
data,2,stall,27,5.190279934116706e-06,19.3
data,2,stall,28,4.81689404515108e-06,20.0
data,2,stall,29,4.47336063888369e-06,19.3
data,2,stall,30,4.162980582594292e-06,19.5
data,2,stall,31,3.864868476793881e-06,19.4
data,2,stall,32,3.586361203442568e-06,19.6
data,2,stall,33,3.330712249439043e-06,19.8
data,2,stall,34,3.0896032274454114e-06,19.4
data,2,stall,35,2.8607560701657405e-06,19.6
data,2,stall,36,2.653428871165066e-06,19.6
data,2,stall,37,2.4923131337815263e-06,19.7
data,2,stall,38,2.3335019313244052e-06,19.0
data,2,stall,39,2.1951774931412425e-06,19.3
data,2,stall,40,2.073668897902739e-06,19.8
data,2,stall,41,1.9645813261098915e-06,19.5
data,2,stall,42,1.8680329124035141e-06,20.0
data,2,stall,43,1.7756032850968078e-06,20.1
data,2,stall,44,1.6892313811596976e-06,20.2
data,2,stall,45,1.6111874506691375e-06,19.8
data,2,stall,46,1.537648987602038e-06,19.9
data,2,stall,47,1.4773312604611503e-06,19.8
data,2,stall,48,1.414151910546347e-06,20.5
data,2,stall,49,1.3547775126481156e-06,20.6
data,2,stall,50,1.3266379639694162e-06,19.1
data,2,stall,51,1.3236963945461111e-06,18.8
data,2,stall,52,1.3227040493707993e-06,18.9
data,2,confirm,53,1.3225872559917213e-06,14.8
data,2,confirm,54,1.322488228316678e-06,14.5
