mode,seed,phase,outer,loss,wall_s
data,9,stall,0,0.004985049950614608,30.7
data,9,stall,1,0.0014705733562730447,33.0
data,9,stall,2,0.0007437047035068112,33.3
data,9,stall,3,0.0003830673749405798,33.5
data,9,stall,4,0.00020845760599073676,33.7
data,9,stall,5,0.00013426087991496953,33.1
data,9,stall,6,9.658681405576845e-05,33.9
data,9,stall,7,7.671843479812652e-05,34.4
data,9,stall,8,6.0907148263834733e-05,34.2
data,9,stall,9,4.98798675844073e-05,34.0
data,9,stall,10,4.1484230661257535e-05,34.8
data,9,stall,11,3.5180906931190655e-05,34.2
data,9,stall,12,3.0414252771082003e-05,34.5
data,9,stall,13,2.654688840974735e-05,34.4
data,9,stall,14,2.354995298825945e-05,34.7
data,9,stall,15,2.106751283697054e-05,34.5
data,9,stall,16,1.893143213438538e-05,34.3
data,9,stall,17,1.6939273091067773e-05,34.5
data,9,stall,18,1.5410152183097937e-05,34.0
data,9,stall,19,1.3912122153738213e-05,33.9
data,9,stall,20,1.2574862069695541e-05,34.6
data,9,stall,21,1.1370918844635154e-05,34.5
data,9,stall,22,1.031441648591294e-05,34.7
data,9,stall,23,9.310459564854991e-06,35.5
data,9,stall,24,8.522053325141167e-06,34.2
data,9,stall,25,7.766928207937156e-06,34.1
data,9,stall,26,7.1430260379273735e-06,34.5
data,9,stall,27,6.605971011513553e-06,34.8
data,9,stall,28,6.1212215220512115e-06,34.7
data,9,stall,29,5.655207464426294e-06,34.8
data,9,stall,30,5.23574071582076e-06,34.1
data,9,stall,31,4.870326697231181e-06,34.6
data,9,stall,32,4.544884199461561e-06,34.2
data,9,stall,33,4.2266887819854665e-06,34.7
data,9,stall,34,3.9594368920692925e-06,35.0
data,9,stall,35,3.7092686027639204e-06,34.6
data,9,stall,36,3.4536120210449547e-06,34.7
data,9,stall,37,3.2334830746934365e-06,34.8
data,9,stall,38,3.0492799340898296e-06,34.2
data,9,stall,39,2.857063152482534e-06,35.4
data,9,stall,40,2.6879990834224802e-06,35.0
data,9,stall,41,2.5205962680931877e-06,34.5
data,9,stall,42,2.379040879711797e-06,35.0
data,9,stall,43,2.2509757289607668e-06,34.8
data,9,stall,44,2.134005785760247e-06,35.0
data,9,stall,45,2.0303466640526835e-06,36.6
data,9,stall,46,2.0282476168067475e-06,34.7
data,9,stall,47,2.0269630800777853e-06,34.7
data,9,confirm,48,2.02681243063035e-06,29.2
data,9,confirm,49,2.026692198993612e-06,29.2
