mode,seed,outer,loss,wall_s
data,2,109,8.690448342453512e-06,13.5
data,2,110,8.575726251418243e-06,6.7
data,2,111,8.469767772343245e-06,5.0
data,2,112,8.366959070450733e-06,82.8
data,2,113,8.261611342816662e-06,14.9
data,2,114,8.14897764135291e-06,5.7
data,2,115,8.039680345738614e-06,5.4
data,2,116,7.927880196445207e-06,6.8
data,2,117,7.826700826631396e-06,5.5
data,2,118,7.70973781190143e-06,7.7
data,2,119,7.5999815364149445e-06,7.3
data,2,120,7.503965870400111e-06,8.7
data,2,121,7.409067970960563e-06,7.0
data,2,122,7.3202761346040786e-06,7.1
data,2,123,7.224935207652925e-06,7.6
data,2,124,7.157126910773467e-06,7.5
data,2,125,7.071968645804518e-06,10.9
data,2,126,6.984273421448636e-06,8.1
data,2,127,6.905409357590692e-06,6.7
data,2,128,6.824971199526845e-06,6.9
data,2,129,6.728996295326221e-06,7.8
data,2,130,6.645151356981182e-06,8.2
data,2,131,6.558505498854557e-06,6.4
data,2,132,6.47829815219958e-06,5.5
data,2,133,6.397802241202401e-06,6.8
data,2,134,6.315757209553319e-06,7.7
data,2,135,6.23627698840808e-06,6.1
data,2,136,6.1709046278414294e-06,6.6
data,2,137,6.093576113938588e-06,6.5
data,2,138,6.016577477742953e-06,6.8
data,2,139,5.937878179402913e-06,10.2
data,2,140,5.884101750568405e-06,6.2
data,2,141,5.882943856260311e-06,5.1
data,2,142,5.882851964295647e-06,13.8
data,2,143,5.882775873885073e-06,9.2
