mode,seed,phase,outer,loss,wall_s
physics,2,stall,0,0.0001654796434033985,49.0
physics,2,stall,1,7.228121324061033e-05,49.2
physics,2,stall,2,4.628274127278526e-05,49.9
physics,2,stall,3,3.074684286446618e-05,48.9
physics,2,stall,4,2.067117132599273e-05,49.3
physics,2,stall,5,1.52907395195728e-05,50.8
physics,2,stall,6,1.165390282835283e-05,50.9
physics,2,stall,7,9.216253476426192e-06,51.2
physics,2,stall,8,7.476496743778648e-06,54.5
physics,2,stall,9,6.09314593407725e-06,52.4
physics,2,stall,10,4.989100740625737e-06,54.0
physics,2,stall,11,4.122179433482096e-06,52.7
physics,2,stall,12,3.495538178564359e-06,53.0
physics,2,stall,13,2.987956681025018e-06,51.0
physics,2,stall,14,2.60822534836365e-06,52.4
physics,2,stall,15,2.2874003731229014e-06,52.4
physics,2,stall,16,2.0337488890744507e-06,54.7
physics,2,stall,17,1.8165877961363942e-06,51.5
physics,2,stall,18,1.6283372307508565e-06,48.9
physics,2,stall,19,1.4690950597679216e-06,51.3
physics,2,stall,20,1.341530713545288e-06,49.3
physics,2,stall,21,1.2278943260840361e-06,51.9
physics,2,stall,22,1.1276697705386349e-06,48.6
physics,2,stall,23,1.0431647975648284e-06,53.0
physics,2,stall,24,9.70813915199843e-07,51.5
physics,2,stall,25,8.997570890108574e-07,50.1
physics,2,stall,26,8.407029264483836e-07,50.2
physics,2,stall,27,7.831010629588658e-07,49.2
physics,2,stall,28,7.456478826540389e-07,54.9
physics,2,stall,29,7.440854133074092e-07,54.1
physics,2,stall,30,7.430280985188093e-07,52.9
physics,2,confirm,31,7.428566195770755e-07,49.7
physics,2,confirm,32,7.427161105769392e-07,48.7
