arch,mode,q,stratum,median_um,p95_um,p95_over_median,straight_p95_um,p95_over_straight_p95
2x128,physics,2,0.05-0.2 mm,1.4114789337327238e-05,0.000110008231501979,7.79382737304176,0.0010247288088294226,0.1073535071465831
2x128,physics,2,0.5-2 mm,0.0014454834058597044,0.010942630814270158,7.570222369838971,0.10213702244037388,0.10713677129816769
2x128,physics,2,5-20 mm,0.14511867171052018,1.1673018669824842,8.043774472460681,9.775437526485575,0.11941172595290962
2x128,physics,2,50-200 mm,13.756181474363416,106.31866854823782,7.72879223397697,1045.5226256671735,0.10168949570115068
2x128,physics,2,500-2000 mm,481.2351585118753,4140.69654157578,8.60431011395773,106125.3039298609,0.03901705237341324
2x128,physics,2,full crossing,9855.79744986238,57420.16066836189,5.826028889135061,1297360.3858854584,0.044259221487768945
2x128,physics,4,0.05-0.2 mm,1.0588422583168722e-05,0.00011889627273831137,11.228893804003253,0.0010247288088294226,0.11602706171023924
2x128,physics,4,0.5-2 mm,0.0011316231578462066,0.011574907508205001,10.228588402375282,0.10213702244037388,0.11332724639551994
2x128,physics,4,5-20 mm,0.12016616585697193,1.1359906898952943,9.453498676552682,9.775437526485575,0.11620867984859404
2x128,physics,4,50-200 mm,13.830105541348559,125.19263621942822,9.052182273311908,1045.5226256671735,0.1197416805203424
2x128,physics,4,500-2000 mm,480.2925587039937,3804.2826844978213,7.9207612434454076,106125.3039298609,0.035847083999986505
2x128,physics,4,full crossing,3859.5415205228464,31207.576599550845,8.085824814581397,1297360.3858854584,0.024054670497936803
2x128,physics,6,0.05-0.2 mm,1.019459361373265e-05,7.464142779411985e-05,7.3216677998399025,0.0010247288088294226,0.07284017698242026
2x128,physics,6,0.5-2 mm,0.0010928680893584897,0.007660949133025946,7.009948600039096,0.10213702244037388,0.07500658380263922
2x128,physics,6,5-20 mm,0.10699319035056831,0.7780438278388144,7.271900438612183,9.775437526485575,0.07959171400060427
2x128,physics,6,50-200 mm,11.398729688721687,98.28017488736405,8.622028732254787,1045.5226256671735,0.09400100244090756
2x128,physics,6,500-2000 mm,477.5433495352175,4120.892316032235,8.629357565220014,106125.3039298609,0.038830440653020576
2x128,physics,6,full crossing,968.1543904932681,10754.319426585194,11.108062445604302,1297360.3858854584,0.008289384772023302
2x128,physics,8,0.05-0.2 mm,1.1875644467806978e-05,8.505523538815396e-05,7.162157440695151,0.0010247288088294226,0.08300267803080018
2x128,physics,8,0.5-2 mm,0.0012525043757705134,0.008164639315566543,6.518651330494422,0.10213702244037388,0.07993809806167926
2x128,physics,8,5-20 mm,0.1284372781853449,0.8858708182998495,6.89730295453217,9.775437526485575,0.09062211444752939
2x128,physics,8,50-200 mm,12.496471132912745,85.99303389863788,6.881385391444836,1045.5226256671735,0.08224885027596951
2x128,physics,8,500-2000 mm,479.09944424311135,3934.738516775783,8.212780382143718,106125.3039298609,0.037076346272480735
2x128,physics,8,full crossing,920.0039718950563,9529.920008201903,10.35856398377481,1297360.3858854584,0.007345622782907511
2x128,physics,10,0.05-0.2 mm,1.2375707569844963e-05,0.00011061949400925639,8.938437934554571,0.0010247288088294226,0.10795001863529165
2x128,physics,10,0.5-2 mm,0.001323899923022509,0.01241868178567529,9.380378055558015,0.10213702244037388,0.12158844549169363
2x128,physics,10,5-20 mm,0.13055102516545958,1.1619429177656566,8.9002971542584,9.775437526485575,0.11886352039154134
2x128,physics,10,50-200 mm,13.787649627037268,143.43199555187027,10.402933018445971,1045.5226256671735,0.137186888194163
2x128,physics,10,500-2000 mm,448.2691096382183,3977.3461783322055,8.872675124864564,106125.3039298609,0.03747783074393706
2x128,physics,10,full crossing,868.9102004139784,9940.742305185131,11.440471409414947,1297360.3858854584,0.007662282904067938
2x128,physics,12,0.05-0.2 mm,1.0882499346109853e-05,0.0001032444050252934,9.487196069733741,0.0010247288088294226,0.10075290568168223
2x128,physics,12,0.5-2 mm,0.0011126424226404197,0.010409840317215924,9.355962082150578,0.10213702244037388,0.1019203425799204
2x128,physics,12,5-20 mm,0.11431124357841327,1.0788119456492495,9.437496364119463,9.775437526485575,0.11035945375604068
2x128,physics,12,50-200 mm,11.53728101113316,114.62550295357126,9.935226752556412,1045.5226256671735,0.10963464600340515
2x128,physics,12,500-2000 mm,479.1664187352467,3889.1515544717204,8.116494400290161,106125.3039298609,0.036646788376145364
2x128,physics,12,full crossing,903.4509470763865,9245.762044765637,10.233828493605985,1297360.3858854584,0.007126595004251909
2x128,physics,14,0.05-0.2 mm,1.174348085442034e-05,0.0001223887766244047,10.421848354982124,0.0010247288088294226,0.11943528431118565
2x128,physics,14,0.5-2 mm,0.0011361648901697663,0.012765378700407837,11.235498307380743,0.10213702244037388,0.12498287492040488
2x128,physics,14,5-20 mm,0.12128683790990635,1.2499399040422075,10.305651673190468,9.775437526485575,0.1278653667066686
2x128,physics,14,50-200 mm,14.291926224188956,133.86616849053289,9.366558880213473,1045.5226256671735,0.128037562463184
2x128,physics,14,500-2000 mm,479.7983569248663,3972.887369854652,8.280327167683035,106125.3039298609,0.037435816178961114
2x128,physics,14,full crossing,931.778911862672,9607.126269699967,10.310521248538292,1297360.3858854584,0.007405133048781222
2x128,physics,16,0.05-0.2 mm,1.342864663911314e-05,0.0001211354685892729,9.020675861441312,0.0010247288088294226,0.11821222117064266
2x128,physics,16,0.5-2 mm,0.0013936280822690605,0.011938441707570746,8.566447432756204,0.10213702244037388,0.1168865257898059
2x128,physics,16,5-20 mm,0.14108479384589145,1.2187028492409266,8.63808789040816,9.775437526485575,0.12466990310551038
2x128,physics,16,50-200 mm,15.91753954895836,150.36608138704818,9.446565590401697,1045.5226256671735,0.14381906014812057
2x128,physics,16,500-2000 mm,476.4514569001967,3646.0179598253603,7.6524437212269865,106125.3039298609,0.034355783444776224
2x128,physics,16,full crossing,847.7004882055326,9340.693018760643,11.018860020398984,1297360.3858854584,0.007199767404941649
2x128,physics,18,0.05-0.2 mm,1.1403596289483175e-05,8.412801832946569e-05,7.377323450765414,0.0010247288088294226,0.08209783662232309
2x128,physics,18,0.5-2 mm,0.0011991821118328971,0.0086623050769674,7.2235109175598415,0.10213702244037388,0.08481062860457214
2x128,physics,18,5-20 mm,0.11895101647496631,0.9791359578287028,8.231421528329399,9.775437526485575,0.10016287815003996
2x128,physics,18,50-200 mm,14.35855290340271,102.3388946844676,7.127382221102183,1045.5226256671735,0.09788300336318657
2x128,physics,18,500-2000 mm,453.8080499078063,3694.1379628795653,8.14030946262423,106125.3039298609,0.034809209736831964
2x128,physics,18,full crossing,915.2030629996589,10055.795086400294,10.98750156434304,1297360.3858854584,0.00775096511023584
2x128,physics,20,0.05-0.2 mm,1.2824841633118922e-05,0.00010156715575249108,7.9195641285896,0.0010247288088294226,0.09911613187543168
2x128,physics,20,0.5-2 mm,0.0013107024159353386,0.010405576841776565,7.938931610460926,0.10213702244037388,0.10187859987646683
2x128,physics,20,5-20 mm,0.13060922915997253,0.9559045458743751,7.318813165213356,9.775437526485575,0.09778636948826555
2x128,physics,20,50-200 mm,16.261386436764113,131.9648895860645,8.115229909776652,1045.5226256671735,0.1262190662797512
2x128,physics,20,500-2000 mm,460.5670964594193,3758.323381995526,8.160208167034513,106125.3039298609,0.03541401760770865
2x128,physics,20,full crossing,935.874444068098,10706.580181872365,11.44018863826707,1297360.3858854584,0.008252587560367848
2x128,data,2,0.05-0.2 mm,1.188411147268198e-06,1.9191519129435612e-05,16.148888516866556,0.0010247288088294226,0.018728388393177548
2x128,data,2,0.5-2 mm,0.0001220840957216751,0.0021582734859748585,17.678580270564048,0.10213702244037388,0.021131157286622754
2x128,data,2,5-20 mm,0.013508333950085216,0.2103288665580293,15.570304031216407,9.775437526485575,0.02151605654357303
2x128,data,2,50-200 mm,2.3597312961300965,36.77967682059488,15.586383450061742,1045.5226256671735,0.03517826962101836
2x128,data,2,500-2000 mm,369.77717443848235,5617.947530626051,15.19279154846989,106125.3039298609,0.05293692759965145
2x128,data,2,full crossing,3464.2356725362424,46039.7526497089,13.290017481981009,1297360.3858854584,0.035487250227920604
2x128,data,4,0.05-0.2 mm,1.027245843943092e-06,1.9901057157767348e-05,19.373217497164035,0.0010247288088294226,0.019420803812962868
2x128,data,4,0.5-2 mm,0.00010243899595252515,0.0021159446021101758,20.65565542140612,0.10213702244037388,0.020716724959800287
2x128,data,4,5-20 mm,0.012567989692513493,0.2321350547482836,18.470340955686968,9.775437526485575,0.02374676878854136
2x128,data,4,50-200 mm,2.0592096983875763,33.41870785326932,16.228899795604683,1045.5226256671735,0.03196363907662354
2x128,data,4,500-2000 mm,401.56330782139804,5933.183840338686,14.775214081505595,106125.3039298609,0.055907343683651335
2x128,data,4,full crossing,3317.95164281138,42746.19283740496,12.883307968040512,1297360.3858854584,0.032948587996411156
2x128,data,6,0.05-0.2 mm,1.0947474038403016e-06,2.357934931751514e-05,21.538620904512165,0.0010247288088294226,0.023010331235295816
2x128,data,6,0.5-2 mm,0.00010366159131081076,0.002291281421662459,22.103475286159373,0.10213702244037388,0.022433407269142547
2x128,data,6,5-20 mm,0.014227473239675215,0.23125740477212273,16.254284993292448,9.775437526485575,0.0236569876433207
2x128,data,6,50-200 mm,2.307988956747664,36.81546426668659,15.951317340168574,1045.5226256671735,0.03521249886217789
2x128,data,6,500-2000 mm,371.96879680031714,5621.3181257121705,15.112337846794835,106125.3039298609,0.05296868812198971
2x128,data,6,full crossing,3553.676574789435,47334.248735307716,13.319796480948016,1297360.3858854584,0.03648504243714959
2x128,data,8,0.05-0.2 mm,1.0940759409550083e-06,2.2324645954086e-05,20.40502411066551,0.0010247288088294226,0.021785906438590408
2x128,data,8,0.5-2 mm,0.00011758714890675037,0.002479500128060863,21.086489051853533,0.10213702244037388,0.024276213157754422
2x128,data,8,5-20 mm,0.013668223143525893,0.24947804117658734,18.252412077041296,9.775437526485575,0.025520907938969627
2x128,data,8,50-200 mm,2.398655341585343,41.46307021719053,17.285964139302457,1045.5226256671735,0.03965774551338086
2x128,data,8,500-2000 mm,394.9856400244087,5402.643923212084,13.678076810281556,106125.3039298609,0.05090815972393103
2x128,data,8,full crossing,3542.6492905478144,50402.08727466628,14.227230284732022,1297360.3858854584,0.038849719648458715
2x128,data,10,0.05-0.2 mm,1.2248904113221215e-06,2.4767291506577745e-05,20.220006032902518,0.0010247288088294226,0.02416960594176145
2x128,data,10,0.5-2 mm,0.0001295617932939308,0.002580360698800631,19.916061928431994,0.10213702244037388,0.025263715713927416
2x128,data,10,5-20 mm,0.013750457100059066,0.2527463838163156,18.38094413713926,9.775437526485575,0.02585525027718958
2x128,data,10,50-200 mm,2.5491484870485692,37.24101579332455,14.609198319570073,1045.5226256671735,0.03561952164312097
2x128,data,10,500-2000 mm,402.1062873719998,6599.643681463424,16.41268462772856,106125.3039298609,0.0621872770873305
2x128,data,10,full crossing,4158.935750746146,53765.86339100885,12.927793698511168,1297360.3858854584,0.041442504315647985
2x128,data,12,0.05-0.2 mm,1.4949534943298204e-06,3.004694804076279e-05,20.0989182303846,0.0010247288088294226,0.029321853530287968
2x128,data,12,0.5-2 mm,0.00015702687861107734,0.0029088457054626806,18.524508231914115,0.10213702244037388,0.028479836556434008
2x128,data,12,5-20 mm,0.01722502902623546,0.3522007987896812,20.447036591534548,9.775437526485575,0.03602915959878299
2x128,data,12,50-200 mm,3.114447928041386,54.05865511062864,17.357379657532128,1045.5226256671735,0.05170491176710068
2x128,data,12,500-2000 mm,445.1624322219168,6013.834114051885,13.509302849378683,106125.3039298609,0.05666729697213851
2x128,data,12,full crossing,4434.012971948228,52016.545666257094,11.731256988948756,1297360.3858854584,0.04009413747495874
2x128,data,14,0.05-0.2 mm,1.2370691138130496e-06,2.4929312303356696e-05,20.151915543761692,0.0010247288088294226,0.024327716844258697
2x128,data,14,0.5-2 mm,0.00013756613981286137,0.0024947206725300926,18.134699977216744,0.10213702244037388,0.024425233993740855
2x128,data,14,5-20 mm,0.01567953735559513,0.26503836766096356,16.9034558641736,9.775437526485575,0.02711268594810907
2x128,data,14,50-200 mm,2.523795122243655,39.78160284538709,15.762611828023992,1045.5226256671735,0.038049490148528806
2x128,data,14,500-2000 mm,393.10785069014287,6131.114821320145,15.596520930722491,106125.3039298609,0.05777241236804608
2x128,data,14,full crossing,4183.929276971767,54338.522421147936,12.987438081285381,1297360.3858854584,0.0418839075189285
2x128,data,16,0.05-0.2 mm,1.5413377241202397e-06,3.01466087648805e-05,19.55873024653795,0.0010247288088294226,0.02941910923663583
2x128,data,16,0.5-2 mm,0.00017481733038948732,0.0036016782672731998,20.60252412760667,0.10213702244037388,0.035263200171865274
2x128,data,16,5-20 mm,0.018286832045077972,0.33806015954382923,18.486534940031916,9.775437526485575,0.034582611635324646
2x128,data,16,50-200 mm,2.728223263730456,49.043546372263336,17.97636836554325,1045.5226256671735,0.04690816359996748
2x128,data,16,500-2000 mm,441.1531532963213,6821.376274047236,15.46260345886123,106125.3039298609,0.06427662415511706
2x128,data,16,full crossing,4864.40337746712,57233.830120296145,11.76584787055584,1297360.3858854584,0.044115598674791985
2x128,data,18,0.05-0.2 mm,1.3807053278469539e-06,3.03885997254838e-05,22.009475238913733,0.0010247288088294226,0.029655260458811124
2x128,data,18,0.5-2 mm,0.000148671646105214,0.003218785980152461,21.65030161752932,0.10213702244037388,0.031514390210773395
2x128,data,18,5-20 mm,0.017958466031586795,0.4030459075901048,22.443225767790814,9.775437526485575,0.04123047244669019
2x128,data,18,50-200 mm,2.2254063974855853,44.38771998626407,19.945893943873045,1045.5226256671735,0.04245505443551657
2x128,data,18,500-2000 mm,447.62688880149426,7203.9407560457785,16.093628278976013,106125.3039298609,0.06788146171818668
2x128,data,18,full crossing,5154.542832696535,54120.14496141074,10.499504363047162,1297360.3858854584,0.041715583079464325
2x128,data,20,0.05-0.2 mm,1.4863816844012945e-06,3.35136498108568e-05,22.5471358820974,0.0010247288088294226,0.03270489667323827
2x128,data,20,0.5-2 mm,0.00016014899983929354,0.0035907087294617663,22.42104997886327,0.10213702244037388,0.03515579996037157
2x128,data,20,5-20 mm,0.01960989303029237,0.35980960581127863,18.348371674208675,9.775437526485575,0.03680751933981577
2x128,data,20,50-200 mm,3.107993316888269,48.27257305917101,15.53174931132144,1045.5226256671735,0.046170758885650226
2x128,data,20,500-2000 mm,443.94151444645047,6842.105298130285,15.41217722487992,106125.3039298609,0.06447195008885241
2x128,data,20,full crossing,4665.915681423769,57637.07478855644,12.352789618128918,1297360.3858854584,0.04442641799118808
2x256,physics,2,0.05-0.2 mm,6.948653208382893e-06,6.798993439360844e-05,9.784620465960945,0.0010247288088294226,0.06634919776606585
2x256,physics,2,0.5-2 mm,0.000694604921136488,0.006944794255758775,9.998193281435364,0.10213702244037388,0.06799487678244238
2x256,physics,2,5-20 mm,0.07550868011207967,0.6868827389524768,9.096738784639292,9.775437526485575,0.07026618881164513
2x256,physics,2,50-200 mm,7.418751099038445,66.06490876808664,8.905125389184361,1045.5226256671735,0.06318840658845523
2x256,physics,2,500-2000 mm,512.3428234633814,4401.7380096009865,8.591391950892802,106125.3039298609,0.04147680003357288
2x256,physics,2,full crossing,10046.613221962645,56431.1718399253,5.616934840943469,1297360.3858854584,0.04349691300417701
2x256,physics,4,0.05-0.2 mm,7.243585287142196e-06,5.798840732040843e-05,8.005484165878654,0.0010247288088294226,0.05658902806358129
2x256,physics,4,0.5-2 mm,0.0007826080707928895,0.0060599645351544495,7.743294199630311,0.10213702244037388,0.05933171332356168
2x256,physics,4,5-20 mm,0.077469425033172,0.5914485635400978,7.63460634033159,9.775437526485575,0.060503538786640165
2x256,physics,4,50-200 mm,7.979965378467568,65.26540003339245,8.178657041482765,1045.5226256671735,0.06242370890036455
2x256,physics,4,500-2000 mm,488.6313670427498,3956.4302855918986,8.096963380670065,106125.3039298609,0.03728074397984044
2x256,physics,4,full crossing,4050.078020301683,30376.5422049417,7.500236304751237,1297360.3858854584,0.02341411263625833
2x256,physics,6,0.05-0.2 mm,8.376190407943795e-06,6.734665660701464e-05,8.040249006653973,0.0010247288088294226,0.0657214435924239
2x256,physics,6,0.5-2 mm,0.0008607801902371648,0.0070296984226558825,8.166659156873765,0.10213702244037388,0.06882615387343721
2x256,physics,6,5-20 mm,0.08832196482444488,0.6675215340813165,7.557820247863944,9.775437526485575,0.06828559154234615
2x256,physics,6,50-200 mm,9.240585103096777,73.7001673169459,7.975703539838286,1045.5226256671735,0.07049122181350788
2x256,physics,6,500-2000 mm,471.05294575341713,4097.852815315906,8.699346543224921,106125.3039298609,0.038613343505939084
2x256,physics,6,full crossing,1100.5945142825653,11535.517295351738,10.481169173254777,1297360.3858854584,0.008891528846457462
2x256,physics,8,0.05-0.2 mm,8.899469605694321e-06,7.447450798281352e-05,8.368420960184082,0.0010247288088294226,0.07267728528866862
2x256,physics,8,0.5-2 mm,0.0009316665767755694,0.0077723333603785215,8.342397971684253,0.10213702244037388,0.07609712105045843
2x256,physics,8,5-20 mm,0.09398981711683518,0.7201470491253303,7.6619688304121585,9.775437526485575,0.07366903498428214
2x256,physics,8,50-200 mm,9.74177348322769,77.49828490516818,7.955254250018867,1045.5226256671735,0.07412396728929192
2x256,physics,8,500-2000 mm,459.1649692948536,3948.739009972855,8.599826367497048,106125.3039298609,0.037208270447758714
2x256,physics,8,full crossing,947.2286120329727,9948.13680575585,10.50236097113329,1297360.3858854584,0.00766798255441272
2x256,physics,10,0.05-0.2 mm,8.817600871680042e-06,7.265187065286227e-05,8.239414746725739,0.0010247288088294226,0.07089863193741436
2x256,physics,10,0.5-2 mm,0.0009800532936310447,0.007413364605213243,7.564246407200089,0.10213702244037388,0.07258254086603179
2x256,physics,10,5-20 mm,0.09655130378405374,0.7747018602358934,8.023732770803266,9.775437526485575,0.07924984003395406
2x256,physics,10,50-200 mm,9.266238064164156,70.56045007923615,7.614789258665666,1045.5226256671735,0.0674882095776835
2x256,physics,10,500-2000 mm,479.06102480287416,3819.7316527973658,7.973371773187191,106125.3039298609,0.035992656900392564
2x256,physics,10,full crossing,997.7543884657721,9642.055892672392,9.663756936713451,1297360.3858854584,0.007432056657172875
2x256,physics,12,0.05-0.2 mm,9.132520517596276e-06,6.822923523941425e-05,7.471019102333483,0.0010247288088294226,0.06658272379143364
2x256,physics,12,0.5-2 mm,0.0009390395696584619,0.0074225769282065795,7.904434667120838,0.10213702244037388,0.07267273659303876
2x256,physics,12,5-20 mm,0.0971141124992414,0.7026031560457111,7.234820336243092,9.775437526485575,0.07187434364365562
2x256,physics,12,50-200 mm,9.480626105276002,76.0633172516215,8.02302679242798,1045.5226256671735,0.0727514789104479
2x256,physics,12,500-2000 mm,474.2114852683983,3972.860541583638,8.37782437794615,106125.3039298609,0.03743556338090052
2x256,physics,12,full crossing,987.8726851708137,9901.31942485607,10.022869923915374,1297360.3858854584,0.007631895911557638
2x256,physics,14,0.05-0.2 mm,8.035499377001543e-06,6.81442571703883e-05,8.480401027150153,0.0010247288088294226,0.06649979641758239
2x256,physics,14,0.5-2 mm,0.0008208090847006133,0.007000512292165695,8.528794847244049,0.10213702244037388,0.06854039920982122
