mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.0003288394180233866,22.7
physics,1,stall,1,8.489350933790038e-05,24.2
physics,1,stall,2,5.02866463743196e-05,24.4
physics,1,stall,3,3.728357684393766e-05,24.9
physics,1,stall,4,2.960633466319932e-05,24.9
physics,1,stall,5,2.4802278589954183e-05,25.1
physics,1,stall,6,2.1312287670790104e-05,25.0
physics,1,stall,7,1.8716972142661992e-05,25.1
physics,1,stall,8,1.6758380980663183e-05,25.2
physics,1,stall,9,1.541427770805194e-05,25.2
physics,1,stall,10,1.4206863170675623e-05,25.7
physics,1,stall,11,1.3082193518584074e-05,25.1
physics,1,stall,12,1.201913664821253e-05,25.3
physics,1,stall,13,1.1057720339056363e-05,25.1
physics,1,stall,14,1.0099311930702913e-05,25.0
physics,1,stall,15,9.065010517531924e-06,25.1
physics,1,stall,16,8.079311094925753e-06,24.9
physics,1,stall,17,7.055309621954077e-06,25.4
physics,1,stall,18,6.084586759104663e-06,25.4
physics,1,stall,19,5.317544717205815e-06,25.4
physics,1,stall,20,4.770114155314639e-06,25.6
physics,1,stall,21,4.3205570082447244e-06,25.3
physics,1,stall,22,3.9753662274366155e-06,25.2
physics,1,stall,23,3.6752038359148367e-06,25.3
physics,1,stall,24,3.447715584823548e-06,25.6
physics,1,stall,25,3.2522540028614223e-06,25.0
physics,1,stall,26,3.0741792024426627e-06,25.1
physics,1,stall,27,2.911135980254983e-06,25.2
physics,1,stall,28,2.770884402246699e-06,24.7
physics,1,stall,29,2.6488413669683034e-06,25.0
physics,1,stall,30,2.5494661901598833e-06,24.8
physics,1,stall,31,2.4499831707922964e-06,24.8
physics,1,stall,32,2.351730020329254e-06,25.3
physics,1,stall,33,2.261600929548021e-06,25.7
physics,1,stall,34,2.182386881345392e-06,25.7
physics,1,stall,35,2.099868970443482e-06,25.5
physics,1,stall,36,2.020153937928106e-06,25.3
physics,1,stall,37,1.957844850712826e-06,25.7
physics,1,stall,38,1.9007475542811866e-06,26.3
physics,1,stall,39,1.8467790571607596e-06,26.0
physics,1,stall,40,1.8309974159511286e-06,28.6
physics,1,stall,41,1.8292165497012986e-06,28.3
physics,1,confirm,42,1.8290282260206527e-06,23.9
physics,1,confirm,43,1.82887145891604e-06,23.9
