width,depth,arch,mode,q,stratum,direction,split,median_um,min_um,max_um,p95_um,slope_mrad,rho,straight_um,n_rows,n_seeds,n_confirmed,pending,abs_dz_mm,n_parameters,multiply_adds
32,2,2x32,physics,16,0.5-2 mm,all,val,0.0007214625838969368,0.0006132581482631849,0.0011798675387808544,0.00798672742234885,0.02620423757024315,7.604695322020324e-15,0.013709354546698194,2000,3,3,False,1.003832351083143,3556,3424
32,2,2x32,physics,16,0.5-2 mm,backward,test,0.000754988571216586,0.0005440245303134361,0.0012115170449078505,0.007956372559192454,0.02618444102066124,6.39897813894359e-15,0.013845175832472023,1000,3,3,False,1.003832351083143,3556,3424
32,2,2x32,physics,16,0.5-2 mm,backward,val,0.0007318502497355439,0.0006545774127175719,0.0011918558087131714,0.007760080194429975,0.02488832249482667,7.33627049950384e-15,0.01395275811333363,986,3,3,False,1.003832351083143,3556,3424
32,2,2x32,physics,16,0.5-2 mm,forward,test,0.0007296977386772596,0.0006247386554747436,0.0011769844050490974,0.007532823616429594,0.028487009806742007,8.258763531984608e-15,0.014008352798633439,1000,3,3,False,1.003832351083143,3556,3424
32,2,2x32,physics,16,0.5-2 mm,forward,val,0.000705731402206311,0.0005528153650402601,0.0011569748714634898,0.008159317729905495,0.027096652969598962,7.632423357170618e-15,0.013378662334417868,1014,3,3,False,1.003832351083143,3556,3424
32,2,2x32,physics,16,5-20 mm,all,test,0.07218341004033846,0.06126799125638627,0.11818516492922981,0.7425843528196194,0.24771437597781443,8.378626913987072e-13,1.4150646893398289,2000,3,3,False,10.136170737420233,3556,3424
32,2,2x32,physics,16,5-20 mm,all,val,0.06945992569740156,0.05907050768882982,0.11206940048147374,0.780292258770032,0.23687054674292884,7.382411362799679e-13,1.3815279362461297,2000,3,3,False,10.136170737420233,3556,3424
32,2,2x32,physics,16,5-20 mm,backward,test,0.06808130221713782,0.0667766928543756,0.11939623771439756,0.7358027569104308,0.24303668695926234,8.04991227446603e-13,1.3915581564276636,1006,3,3,False,10.136170737420233,3556,3424
32,2,2x32,physics,16,5-20 mm,backward,val,0.06419441141503057,0.059089105647558426,0.1191116618599608,0.8141166689799914,0.23177382684809456,7.042175957615326e-13,1.4107756143744155,970,3,3,False,10.136170737420233,3556,3424
32,2,2x32,physics,16,5-20 mm,forward,test,0.07641994169915733,0.056483337812718304,0.11775143212844341,0.7530724620231409,0.25161208409360364,8.487745362509961e-13,1.4635983336042102,994,3,3,False,10.136170737420233,3556,3424
32,2,2x32,physics,16,5-20 mm,forward,val,0.07480761431111205,0.0586948349763361,0.10352589775664,0.6933812807858427,0.23264495597529258,8.075680482272534e-13,1.3562850019077644,1030,3,3,False,10.136170737420233,3556,3424
32,2,2x32,physics,16,50-200 mm,all,test,9.068174715821442,8.15052940093608,10.497446681652534,87.27957216269786,0.49832728622589695,9.31411389086641e-10,141.05070694597543,2000,3,3,False,99.77469039436093,3556,3424
32,2,2x32,physics,16,50-200 mm,all,val,8.649480930486675,7.059427599500623,10.358507156354335,82.06272242202812,0.518726254330546,8.915613607151116e-10,129.96536147640825,2000,3,3,False,99.77469039436093,3556,3424
32,2,2x32,physics,16,50-200 mm,backward,test,10.286499336885413,6.1944600623284884,13.380682750224082,89.1162022804735,0.4126960118554408,1.3046737934010874e-09,140.25341367157296,1032,3,3,False,99.77469039436093,3556,3424
32,2,2x32,physics,16,50-200 mm,backward,val,10.433011263771164,5.501232523066335,13.667864850688716,86.23336043251584,0.4308244963832919,1.375157155990552e-09,134.8384062812329,1011,3,3,False,99.77469039436093,3556,3424
32,2,2x32,physics,16,50-200 mm,forward,test,8.827669526596083,7.831420972877368,10.188707371142414,80.15488028468667,0.5312175553745537,8.861343918350473e-10,143.455285236044,968,3,3,False,99.77469039436093,3556,3424
32,2,2x32,physics,16,50-200 mm,forward,val,8.302660576141818,6.869723686463658,8.998508229694835,71.73501498073163,0.5572298589350683,8.520362827118465e-10,124.33531501326911,989,3,3,False,99.77469039436093,3556,3424
32,2,2x32,physics,16,500-2000 mm,all,test,688.9794470023531,616.3576795190266,761.4778120645269,6036.843373729315,0.6495842611305841,5.949627572819284e-06,15985.931709538963,2000,3,3,False,998.7157698222834,3556,3424
32,2,2x32,physics,16,500-2000 mm,all,val,676.6568368716789,613.5022040737965,731.0584108961535,6375.760897400917,0.6820844530509504,6.040306249770538e-06,15408.515420144415,2000,3,3,False,998.7157698222834,3556,3424
32,2,2x32,physics,16,500-2000 mm,backward,test,677.923387913971,659.7413055493248,713.4350324191416,6676.179626544857,0.6679019705774589,6.79152692916551e-06,15658.961022059259,1012,3,3,False,998.7157698222834,3556,3424
32,2,2x32,physics,16,500-2000 mm,backward,val,702.0780132474372,658.806725268164,709.0922459005924,6518.600701593049,0.6942654181631113,6.296914685167578e-06,14492.363104850454,1025,3,3,False,998.7157698222834,3556,3424
32,2,2x32,physics,16,500-2000 mm,forward,test,658.6880853172943,559.9938569939944,814.5529471212143,5317.819548759342,0.6599851510028822,5.344216711637492e-06,16359.267616175515,988,3,3,False,998.7157698222834,3556,3424
32,2,2x32,physics,16,500-2000 mm,forward,val,660.0171797160215,526.4864441041368,807.1099822883809,5438.354941163211,0.6751673750676548,5.668538853753441e-06,16137.757478396765,975,3,3,False,998.7157698222834,3556,3424
32,2,2x32,physics,16,all,all,test,0.7354078934014296,0.6727573725058278,1.0792766965419531,4132.558555058693,0.20112758108879747,1.4924103312492087e-11,12.07131072872647,12000,3,3,False,nan,3556,3424
32,2,2x32,physics,16,all,all,val,0.7846889656661915,0.637797936533957,1.090364504255703,4183.2401808901,0.19856317704258514,1.5170335898291724e-11,11.660928643891566,12000,3,3,False,nan,3556,3424
32,2,2x32,physics,16,all,backward,test,0.7785072189996356,0.7356189276066516,1.3303267745072844,4222.27456281257,0.18188406392048545,1.691998472260276e-11,13.706558166376226,6032,3,3,False,nan,3556,3424
32,2,2x32,physics,16,all,backward,val,0.8612305690114397,0.790641227638389,1.43956865380801,4423.672017008725,0.18106312263902608,1.7856800296698982e-11,16.376053191527795,6016,3,3,False,nan,3556,3424
32,2,2x32,physics,16,all,forward,test,0.7337519339429832,0.5683038245649641,0.9259508048558018,4075.3831625223,0.21288193781603126,1.4908676683509843e-11,10.075976668844078,5968,3,3,False,nan,3556,3424
32,2,2x32,physics,16,all,forward,val,0.6566597997732515,0.484663470793123,0.9129981780802154,3940.8499035886844,0.21538491255901349,1.2080725380100772e-11,9.735130103429412,5984,3,3,False,nan,3556,3424
32,2,2x32,physics,16,full crossing,all,test,1608.1864889020494,1536.2151129971621,1795.9045369690925,14015.791751551984,0.3968556037612795,4.060823337393059e-05,456075.1746171858,2000,3,3,False,5175.042236328125,3556,3424
32,2,2x32,physics,16,full crossing,all,val,1636.3175629992384,1449.714677689858,1689.5092787122649,15929.097286582897,0.41797491482402704,4.237675943317254e-05,418003.17999508075,2000,3,3,False,5175.042236328125,3556,3424
32,2,2x32,physics,16,full crossing,backward,test,1561.0195954173207,1512.480244975734,1561.9204703032779,15310.269673098039,0.413096153972236,0.00013565868259545255,449115.8207340198,999,3,3,False,5175.042236328125,3556,3424
32,2,2x32,physics,16,full crossing,backward,val,1430.1615056405126,1374.7145232034939,1561.5337183915194,17353.75508697712,0.39286091791346234,0.0001322737939293353,412962.7382011377,1007,3,3,False,5175.042236328125,3556,3424
32,2,2x32,physics,16,full crossing,forward,test,1629.6333416921698,1516.8532399588912,2178.3911642123994,12282.96807767424,0.41909518486149544,8.936976322177183e-06,461912.954381598,1001,3,3,False,5175.042236328125,3556,3424
32,2,2x32,physics,16,full crossing,forward,val,1713.7214172291237,1464.7314552491082,2065.7128844248973,15522.024729863664,0.4455583933057339,9.343069226104892e-06,422725.11157961754,993,3,3,False,5175.042236328125,3556,3424
32,2,2x32,physics,18,0.05-0.2 mm,all,test,1.1905804342404736e-05,5.164928040812811e-06,1.2320436226787024e-05,0.0001029776250049963,0.002625498998806708,6.826159937686266e-17,0.0001305794636863311,2000,3,3,False,0.10055355399594301,3820,3680
32,2,2x32,physics,18,0.05-0.2 mm,all,val,1.2647973335333518e-05,5.693465254807961e-06,1.3190629033488221e-05,0.00010163738686230767,0.002645782163666205,6.775234365540161e-17,0.00013977896173855697,2000,3,3,False,0.10055355399594301,3820,3680
32,2,2x32,physics,18,0.05-0.2 mm,backward,test,1.1879507155754254e-05,5.213543374793517e-06,1.2541732985482668e-05,0.00010905805538641288,0.0025269390986626394,6.791555206024552e-17,0.00013178674862501794,983,3,3,False,0.10055355399594301,3820,3680
32,2,2x32,physics,18,0.05-0.2 mm,backward,val,1.3223623973601661e-05,5.857344831383671e-06,1.3671794363290246e-05,0.00010180513640989367,0.0026275967810185374,7.031604147302032e-17,0.0001464744912027527,1017,3,3,False,0.10055355399594301,3820,3680
32,2,2x32,physics,18,0.05-0.2 mm,forward,test,1.0965919727823348e-05,5.1581636739683745e-06,1.279374828300206e-05,9.990831131290172e-05,0.0027175739195604842,6.99891178977738e-17,0.0001273499492526753,1017,3,3,False,0.10055355399594301,3820,3680
32,2,2x32,physics,18,0.05-0.2 mm,forward,val,1.1788642950705253e-05,5.370377920144165e-06,1.2801308457710547e-05,9.854148146359876e-05,0.0026562123327383835,6.450583259231795e-17,0.00013516631724996842,983,3,3,False,0.10055355399594301,3820,3680
32,2,2x32,physics,18,0.5-2 mm,all,test,0.0011810103934806193,0.0005110773422245529,0.0012671726956625662,0.010294022213486187,0.0261481456661182,7.484134884319143e-15,0.013896570703053612,2000,3,3,False,1.003832351083143,3820,3680
32,2,2x32,physics,18,0.5-2 mm,all,val,0.001146526599882236,0.0005724574521082104,0.0012469405996640148,0.009096024995258745,0.02509952718489361,7.102594026537364e-15,0.013709354546698194,2000,3,3,False,1.003832351083143,3820,3680
32,2,2x32,physics,18,0.5-2 mm,backward,test,0.0011684744123385826,0.0005064542989430265,0.0012583337323235355,0.010753994064316414,0.02517390688861268,6.457278308707318e-15,0.013845175832472023,1000,3,3,False,1.003832351083143,3820,3680
32,2,2x32,physics,18,0.5-2 mm,backward,val,0.0011555361325576996,0.0005646733924891123,0.0012469405996640148,0.009059329730831678,0.02591235068220843,7.64632428873265e-15,0.01395275811333363,986,3,3,False,1.003832351083143,3820,3680
32,2,2x32,physics,18,0.5-2 mm,forward,test,0.0012039880274983261,0.0005195955665726615,0.001271984011452787,0.009224189369660943,0.0274412183602097,8.214002286203821e-15,0.014008352798633439,1000,3,3,False,1.003832351083143,3820,3680
32,2,2x32,physics,18,0.5-2 mm,forward,val,0.0011440111480354176,0.0005870562631571374,0.0012493301539961976,0.009023370529703801,0.025096871692862482,6.6158547836605445e-15,0.013378662334417868,1014,3,3,False,1.003832351083143,3820,3680
32,2,2x32,physics,18,5-20 mm,all,test,0.12295503070447467,0.0537549889045863,0.13445591840621773,1.0089905502269403,0.233751921214876,1.037846686704616e-12,1.4150646893398289,2000,3,3,False,10.136170737420233,3820,3680
32,2,2x32,physics,18,5-20 mm,all,val,0.11727093873936667,0.05034973295892087,0.12553216866884043,1.028348202809326,0.22250754647423093,9.235566075259243e-13,1.3815279362461297,2000,3,3,False,10.136170737420233,3820,3680
32,2,2x32,physics,18,5-20 mm,backward,test,0.13043810866064653,0.050409598152612034,0.1378359846597732,1.0879548432178865,0.22876802031680799,1.0568226808655356e-12,1.3915581564276636,1006,3,3,False,10.136170737420233,3820,3680
32,2,2x32,physics,18,5-20 mm,backward,val,0.12002119170517744,0.046120315005282464,0.12309928183640295,1.1806379325605574,0.23646624235135716,8.90550109342119e-13,1.4107756143744155,970,3,3,False,10.136170737420233,3820,3680
32,2,2x32,physics,18,5-20 mm,forward,test,0.11255616062300078,0.056288015890970655,0.13999601481629043,0.9359663690517549,0.23358003536397343,9.497070100142519e-13,1.4635983336042102,994,3,3,False,10.136170737420233,3820,3680
32,2,2x32,physics,18,5-20 mm,forward,val,0.11592794749049062,0.05736425825730862,0.12796041384888213,0.8858038364394353,0.2104666134248208,8.881800546988943e-13,1.3562850019077644,1030,3,3,False,10.136170737420233,3820,3680
32,2,2x32,physics,18,50-200 mm,all,test,12.66658383257635,7.612530703980269,13.553321009119657,111.14014387881353,0.5206680537260742,2.1089313102516105e-09,141.05070694597543,2000,3,3,False,99.77469039436093,3820,3680
32,2,2x32,physics,18,50-200 mm,all,val,11.685654742287,6.902535627990147,11.96822146367893,98.34781573727865,0.5055211022608961,1.8746682905191796e-09,129.96536147640825,2000,3,3,False,99.77469039436093,3820,3680
32,2,2x32,physics,18,50-200 mm,backward,test,10.84713229667722,7.1026680141343945,18.543333141153084,118.58383125660337,0.4937803457139428,1.6237725195304238e-09,140.25341367157296,1032,3,3,False,99.77469039436093,3820,3680
32,2,2x32,physics,18,50-200 mm,backward,val,10.79941787273242,6.410190002611671,17.820259802022065,114.35005963195977,0.4747653061035473,2.0479938773550408e-09,134.8384062812329,1011,3,3,False,99.77469039436093,3820,3680
32,2,2x32,physics,18,50-200 mm,forward,test,9.977838141722373,8.266463707210292,14.746235537302255,80.65109281237275,0.5400119724257475,1.2927176232787808e-09,143.455285236044,968,3,3,False,99.77469039436093,3820,3680
32,2,2x32,physics,18,50-200 mm,forward,val,8.023660403026156,7.819077939188901,12.798877606087444,66.30789886669044,0.5347313995305649,9.654325194541478e-10,124.33531501326911,989,3,3,False,99.77469039436093,3820,3680
32,2,2x32,physics,18,500-2000 mm,all,test,801.8409884537334,636.285642517354,843.6140507530486,5626.779668820853,0.6900085855771552,8.815324922475359e-06,15985.931709538963,2000,3,3,False,998.7157698222834,3820,3680
32,2,2x32,physics,18,500-2000 mm,all,val,711.3146313975549,612.2725727181075,764.9894647707356,5577.071159196056,0.6566200597243592,7.118555564989426e-06,15408.515420144415,2000,3,3,False,998.7157698222834,3820,3680
32,2,2x32,physics,18,500-2000 mm,backward,test,780.9673645262194,590.7504277769888,790.0567231064254,5899.258632615568,0.6326628953919984,9.033569658485314e-06,15658.961022059259,1012,3,3,False,998.7157698222834,3820,3680
32,2,2x32,physics,18,500-2000 mm,backward,val,727.4454910148336,552.2297783078329,758.9645564582952,6482.435990063682,0.6534997767062706,7.96579796162824e-06,14492.363104850454,1025,3,3,False,998.7157698222834,3820,3680
32,2,2x32,physics,18,500-2000 mm,forward,test,824.8634411825577,663.5942722713004,893.2849385474561,5351.8872494738325,0.7156401768630416,8.032576792725036e-06,16359.267616175515,988,3,3,False,998.7157698222834,3820,3680
32,2,2x32,physics,18,500-2000 mm,forward,val,690.487242259195,660.4683183019517,771.480523297555,4812.645164248664,0.6575327294115301,6.4365238268248466e-06,16137.757478396765,975,3,3,False,998.7157698222834,3820,3680
32,2,2x32,physics,18,all,all,test,1.1155675102116902,0.6236931365464216,1.274486261047869,4016.8709534374725,0.2109818361998271,2.221331583194107e-11,12.07131072872647,12000,3,3,False,nan,3820,3680
32,2,2x32,physics,18,all,all,val,1.043679360037686,0.6733800806735246,1.3584914456572506,3861.2483410651607,0.20196957423893047,2.1506645095730647e-11,11.660928643891566,12000,3,3,False,nan,3820,3680
32,2,2x32,physics,18,all,backward,test,1.3931074317667935,0.7495251066274022,1.400573158861107,3824.663687527902,0.2072642067329558,2.874466303775985e-11,13.706558166376226,6032,3,3,False,nan,3820,3680
32,2,2x32,physics,18,all,backward,val,1.4380658295038984,0.8626183936257803,1.7033675651987323,3928.1085540517465,0.20047734753008556,3.4480910600451656e-11,16.376053191527795,6016,3,3,False,nan,3820,3680
32,2,2x32,physics,18,all,forward,test,0.9082690591952769,0.5500677218748251,1.1532443814417093,3866.8802141046767,0.21346118012581863,1.6451575954105044e-11,10.075976668844078,5968,3,3,False,nan,3820,3680
32,2,2x32,physics,18,all,forward,val,0.7746265398296259,0.5140918236890002,1.128603466405309,3905.766456986673,0.20354660281021902,1.3782289069430938e-11,9.735130103429412,5984,3,3,False,nan,3820,3680
32,2,2x32,physics,18,full crossing,all,test,1557.5779455181937,1407.5346678277433,1725.5258208369924,13966.825655384871,0.4307992812836552,4.3916351070682986e-05,456075.1746171858,2000,3,3,False,5175.042236328125,3820,3680
32,2,2x32,physics,18,full crossing,all,val,1540.038288135328,1331.9648436515054,1598.4236861962913,15916.226692148897,0.42569382534731093,4.6882362888861765e-05,418003.17999508075,2000,3,3,False,5175.042236328125,3820,3680
32,2,2x32,physics,18,full crossing,backward,test,1490.493210455938,1409.935306218415,1532.9220306256275,15786.136293769183,0.42051518101675345,0.00013631871370491525,449115.8207340198,999,3,3,False,5175.042236328125,3820,3680
32,2,2x32,physics,18,full crossing,backward,val,1400.242684134163,1290.1092061626168,1460.3120816353935,17085.025648247643,0.4012304462131904,0.00012324539027098186,412962.7382011377,1007,3,3,False,5175.042236328125,3820,3680
32,2,2x32,physics,18,full crossing,forward,test,1605.2538898337616,1397.8025294185272,1945.2846214226156,13123.1753532727,0.46346647126380147,7.901338123202588e-06,461912.954381598,1001,3,3,False,5175.042236328125,3820,3680
32,2,2x32,physics,18,full crossing,forward,val,1631.204635277669,1368.38917640182,1827.3289687294323,15040.463480584458,0.4513974483908306,9.735688322832555e-06,422725.11157961754,993,3,3,False,5175.042236328125,3820,3680
32,2,2x32,physics,20,0.05-0.2 mm,all,test,8.11621703178389e-06,7.689777703490108e-06,9.793780009204056e-06,0.00010091781774690389,0.002680322862293888,6.891830186028755e-17,0.0001305794636863311,2000,3,3,False,0.10055355399594301,4084,3936
32,2,2x32,physics,20,0.05-0.2 mm,all,val,9.332978834208916e-06,7.342649155361869e-06,1.1085893092399601e-05,9.764893320607368e-05,0.002648036129378195,6.753262249620091e-17,0.00013977896173855697,2000,3,3,False,0.10055355399594301,4084,3936
32,2,2x32,physics,20,0.05-0.2 mm,backward,test,8.378862048630253e-06,7.334733709285501e-06,9.862411332051124e-06,0.00010067573299465943,0.0025705843119672167,6.450894875892429e-17,0.00013178674862501794,983,3,3,False,0.10055355399594301,4084,3936
32,2,2x32,physics,20,0.05-0.2 mm,backward,val,9.68151425695396e-06,7.595829742967908e-06,1.2248758451960384e-05,9.416942958750932e-05,0.0026087591154522194,6.91016273972855e-17,0.0001464744912027527,1017,3,3,False,0.10055355399594301,4084,3936
32,2,2x32,physics,20,0.05-0.2 mm,forward,test,7.956828085298184e-06,7.921315159364894e-06,9.75398961600149e-06,9.905425031320172e-05,0.002782558159594717,6.918947841506688e-17,0.0001273499492526753,1017,3,3,False,0.10055355399594301,4084,3936
32,2,2x32,physics,20,0.05-0.2 mm,forward,val,9.02404906355514e-06,6.882203251734609e-06,1.0369376468588598e-05,0.00010901555924647244,0.0027428019089004163,6.714279894123292e-17,0.00013516631724996842,983,3,3,False,0.10055355399594301,4084,3936
32,2,2x32,physics,20,0.5-2 mm,all,test,0.0008523554821948665,0.0007831159791749087,0.0009364723325688828,0.011273794206090301,0.026898528705306124,7.458092308917205e-15,0.013896570703053612,2000,3,3,False,1.003832351083143,4084,3936
32,2,2x32,physics,20,0.5-2 mm,all,val,0.000929034030150433,0.0007143593698799577,0.001029122159934559,0.010587942713868852,0.02549668546622877,7.397276241625904e-15,0.013709354546698194,2000,3,3,False,1.003832351083143,4084,3936
32,2,2x32,physics,20,0.5-2 mm,backward,test,0.0008555348358640913,0.000732717325035992,0.0009228260964277979,0.011585765318500299,0.025664441430556933,6.507994687681774e-15,0.013845175832472023,1000,3,3,False,1.003832351083143,4084,3936
32,2,2x32,physics,20,0.5-2 mm,backward,val,0.0009307599384555942,0.0007150352878682043,0.0011164022382104122,0.010625973970945779,0.025526472856651078,7.310847034169505e-15,0.01395275811333363,986,3,3,False,1.003832351083143,4084,3936
32,2,2x32,physics,20,0.5-2 mm,forward,test,0.0008346366442424369,0.0008127059052398522,0.0009479621638774915,0.010826949790043727,0.028159727029548366,8.293894368718921e-15,0.014008352798633439,1000,3,3,False,1.003832351083143,4084,3936
32,2,2x32,physics,20,0.5-2 mm,forward,val,0.0009240255280928977,0.0007122596379360857,0.0009276321577544877,0.01005025415832249,0.02593616521061673,7.437556021888917e-15,0.013378662334417868,1014,3,3,False,1.003832351083143,4084,3936
32,2,2x32,physics,20,5-20 mm,all,test,0.08776131940635423,0.07629281064680526,0.09906054878427994,0.9712846150080162,0.2426948594078781,9.165121752791235e-13,1.4150646893398289,2000,3,3,False,10.136170737420233,4084,3936
32,2,2x32,physics,20,5-20 mm,all,val,0.08965893625756394,0.07357001820551545,0.09951536367225344,0.9980773543418309,0.23069364975402373,9.240565572930843e-13,1.3815279362461297,2000,3,3,False,10.136170737420233,4084,3936
32,2,2x32,physics,20,5-20 mm,backward,test,0.08766475517063554,0.08021529532697969,0.10119613706649488,0.9087797124980312,0.24193852057667956,9.661454012653453e-13,1.3915581564276636,1006,3,3,False,10.136170737420233,4084,3936
32,2,2x32,physics,20,5-20 mm,backward,val,0.08843431658078771,0.07413580239479245,0.09880595058575636,1.1823703121017097,0.23020469111602673,8.525064706018249e-13,1.4107756143744155,970,3,3,False,10.136170737420233,4084,3936
32,2,2x32,physics,20,5-20 mm,forward,test,0.08851982724422669,0.07302061030145524,0.0984686516005695,0.904338465505816,0.24294976234398752,9.424418666327228e-13,1.4635983336042102,994,3,3,False,10.136170737420233,4084,3936
32,2,2x32,physics,20,5-20 mm,forward,val,0.09136777276474994,0.07287825844581874,0.10219939440503367,0.885760598987417,0.22812562776108403,1.0021141940520058e-12,1.3562850019077644,1030,3,3,False,10.136170737420233,4084,3936
32,2,2x32,physics,20,50-200 mm,all,test,10.981108195998068,9.608946332772206,11.041605416735933,112.74787928147984,0.5395026321628125,1.4677073862150497e-09,141.05070694597543,2000,3,3,False,99.77469039436093,4084,3936
32,2,2x32,physics,20,50-200 mm,all,val,10.023883242581633,9.981095002419949,10.436851342674913,99.79449847065207,0.568243057763887,1.2783553621420588e-09,129.96536147640825,2000,3,3,False,99.77469039436093,4084,3936
32,2,2x32,physics,20,50-200 mm,backward,test,12.487078723708578,10.273082819125534,13.799396920859408,130.2149100296076,0.49052936573917155,1.7614979325166894e-09,140.25341367157296,1032,3,3,False,99.77469039436093,4084,3936
32,2,2x32,physics,20,50-200 mm,backward,val,11.269269220349543,10.598350389273037,14.55534786408208,111.66799612581335,0.47331857101577324,1.872765254440446e-09,134.8384062812329,1011,3,3,False,99.77469039436093,4084,3936
32,2,2x32,physics,20,50-200 mm,forward,test,9.254517523707761,9.088082832853672,9.550303341136157,95.8024640582252,0.613983483656072,1.1226389455882697e-09,143.455285236044,968,3,3,False,99.77469039436093,4084,3936
32,2,2x32,physics,20,50-200 mm,forward,val,8.112810995463349,7.838406662898478,9.312005119681999,77.90126180075738,0.6557150511718041,9.43187265748772e-10,124.33531501326911,989,3,3,False,99.77469039436093,4084,3936
32,2,2x32,physics,20,500-2000 mm,all,test,797.8193166930083,791.8424516144142,950.1329721667026,6287.437282612384,0.697575511917431,7.95826328121522e-06,15985.931709538963,2000,3,3,False,998.7157698222834,4084,3936
32,2,2x32,physics,20,500-2000 mm,all,val,761.2083497052993,718.8378967525182,893.1998972757356,6375.448437573448,0.6779068042238302,7.114571069634248e-06,15408.515420144415,2000,3,3,False,998.7157698222834,4084,3936
32,2,2x32,physics,20,500-2000 mm,backward,test,896.3659803372508,867.1653080961512,1039.1683259146162,6859.209174288163,0.6702756981313676,1.0622919864545463e-05,15658.961022059259,1012,3,3,False,998.7157698222834,4084,3936
32,2,2x32,physics,20,500-2000 mm,backward,val,850.3315195206369,764.2475237075672,1004.4795458488522,7250.009727242581,0.6535762113285964,9.50129533883709e-06,14492.363104850454,1025,3,3,False,998.7157698222834,4084,3936
32,2,2x32,physics,20,500-2000 mm,forward,test,740.6852981957712,667.9947262636788,856.0366623099611,5687.137126930536,0.7216604034328573,6.311966513425267e-06,16359.267616175515,988,3,3,False,998.7157698222834,4084,3936
32,2,2x32,physics,20,500-2000 mm,forward,val,752.1609460723653,623.1637892813637,762.8003040724707,5492.114718581915,0.7009643450551841,5.74601951868856e-06,16137.757478396765,975,3,3,False,998.7157698222834,4084,3936
32,2,2x32,physics,20,all,all,test,0.9352038446870381,0.8951181146699128,1.0663366601022517,4258.199072845567,0.2068300131191081,1.9042706247983388e-11,12.07131072872647,12000,3,3,False,nan,4084,3936
32,2,2x32,physics,20,all,all,val,0.9788604473754958,0.8664825182478353,1.1450706354452223,4419.130228670855,0.20315370611929257,1.9700093344748138e-11,11.660928643891566,12000,3,3,False,nan,4084,3936
32,2,2x32,physics,20,all,backward,test,1.111512524730074,0.9747387053415935,1.46127677609309,4490.444505773154,0.19579878603782908,2.3273935935796966e-11,13.706558166376226,6032,3,3,False,nan,4084,3936
32,2,2x32,physics,20,all,backward,val,1.2855721341082926,1.147732141511426,1.7175443463841589,4799.273406551293,0.188177741290034,2.7848551453469737e-11,16.376053191527795,6016,3,3,False,nan,4084,3936
32,2,2x32,physics,20,all,forward,test,0.7685977795972576,0.7571511240911377,0.7903231282853085,3996.7889280642657,0.21958021640772857,1.5010065526144275e-11,10.075976668844078,5968,3,3,False,nan,4084,3936
32,2,2x32,physics,20,all,forward,val,0.7072664198233269,0.6291093060184494,0.7549541250924108,3995.298590611417,0.2154538531567371,1.2292280744394643e-11,9.735130103429412,5984,3,3,False,nan,4084,3936
32,2,2x32,physics,20,full crossing,all,test,1744.992405875525,1725.3066314500743,1884.5343008534455,14037.595860415084,0.4404999483443133,4.326698088873956e-05,456075.1746171858,2000,3,3,False,5175.042236328125,4084,3936
32,2,2x32,physics,20,full crossing,all,val,1725.5881841794292,1678.0627842605043,1799.697087498032,16406.008911443663,0.433428420920705,4.411495111853933e-05,418003.17999508075,2000,3,3,False,5175.042236328125,4084,3936
32,2,2x32,physics,20,full crossing,backward,test,1559.6041317096194,1323.5271706229241,1723.8888573123959,16551.579160348392,0.3578599259715376,0.00014866254419984985,449115.8207340198,999,3,3,False,5175.042236328125,4084,3936
32,2,2x32,physics,20,full crossing,backward,val,1529.8865142221132,1247.7921955165102,1645.1491053656753,18526.879987267374,0.3363111595019383,0.00014080912080802034,412962.7382011377,1007,3,3,False,5175.042236328125,4084,3936
32,2,2x32,physics,20,full crossing,forward,test,1983.3017207472494,1916.9196678416256,2137.7332053975238,11341.678447623508,0.44521477900521383,1.2001287597918746e-05,461912.954381598,1001,3,3,False,5175.042236328125,4084,3936
32,2,2x32,physics,20,full crossing,forward,val,1892.1324972651519,1822.012594621583,2059.0543069565115,14228.00684796334,0.43882960620432454,1.34430447394675e-05,422725.11157961754,993,3,3,False,5175.042236328125,4084,3936
32,4,4x32,data,2,0.05-0.2 mm,all,test,2.2856312398289447e-06,1.9766712711088985e-06,3.3353586559314863e-06,4.742507542232482e-05,7.46160178184338e-05,8.960036144049068e-20,0.0001305794636863311,2000,3,3,False,0.10055355399594301,3820,3680
32,4,4x32,data,2,0.05-0.2 mm,all,val,2.3128805537453445e-06,1.904567170640803e-06,3.6098004585483068e-06,4.468654992706433e-05,7.635687174559203e-05,9.362058560152256e-20,0.00013977896173855697,2000,3,3,False,0.10055355399594301,3820,3680
32,4,4x32,data,2,0.05-0.2 mm,backward,test,2.495973205896007e-06,1.9477113255561562e-06,4.062769676238531e-06,5.032068202126535e-05,6.260429419313596e-05,7.060257689202262e-20,0.00013178674862501794,983,3,3,False,0.10055355399594301,3820,3680
32,4,4x32,data,2,0.05-0.2 mm,backward,val,2.4635937734274194e-06,1.920057002280373e-06,4.1641285974947095e-06,4.682133294409139e-05,7.129830002783333e-05,7.685882818458141e-20,0.0001464744912027527,1017,3,3,False,0.10055355399594301,3820,3680
32,4,4x32,data,2,0.05-0.2 mm,forward,test,2.1550476958509535e-06,1.9992114630440483e-06,2.6190036805928685e-06,4.539050451057844e-05,8.977532553466894e-05,1.1224597256761913e-19,0.0001273499492526753,1017,3,3,False,0.10055355399594301,3820,3680
