arch,mode,q,stratum,n_parameters,multiply_adds,median_um,straight_um,gain_over_straight,gain_per_kparam
2x32,physics,20,0.05-0.2 mm,4084,3936,8.11621703178389e-06,0.0001305794636863311,16.08871019281142,3.9394491167510823
2x32,physics,20,0.5-2 mm,4084,3936,0.0008523554821948665,0.013896570703053612,16.303726547600903,3.9920975875614353
2x32,physics,20,5-20 mm,4084,3936,0.08776131940635423,1.4150646893398289,16.124013391227265,3.948093386686402
2x32,physics,20,50-200 mm,4084,3936,10.981108195998068,141.05070694597543,12.844851760715704,3.145164485973483
2x32,physics,20,500-2000 mm,4084,3936,797.8193166930083,15985.931709538963,20.03703266524213,4.906227391097485
2x32,physics,20,all,4084,3936,0.9352038446870381,12.07131072872647,12.907678681289084,3.1605481589836155
2x32,physics,20,full crossing,4084,3936,1744.992405875525,456075.1746171858,261.36226901707147,63.99663785922416
2x64,data,2,0.05-0.2 mm,5452,5312,2.6704825017986877e-06,0.0001305794636863311,48.89732982649393,8.968695859591698
2x64,data,2,0.5-2 mm,5452,5312,0.00027233517130298424,0.013896570703053612,51.02745501642569,9.359401140210142
2x64,data,2,5-20 mm,5452,5312,0.0353763062932444,1.4150646893398289,40.00035158023424,7.336821639808187
2x64,data,2,50-200 mm,5452,5312,3.9354001480518264,141.05070694597543,35.84151589154179,6.5740124525938715
2x64,data,2,500-2000 mm,5452,5312,713.0443905210768,15985.931709538963,22.419265787725788,4.112117716017202
2x64,data,2,all,5452,5312,0.3152225465417047,12.07131072872647,38.29456636639856,7.023948343066501
2x64,data,2,full crossing,5452,5312,6812.242002685479,456075.1746171858,66.94935007261849,12.279778076415715
2x64,data,4,0.05-0.2 mm,5972,5824,2.3188491127257294e-06,0.0001305794636863311,56.31218649360041,9.429368133556666
2x64,data,4,0.5-2 mm,5972,5824,0.0002379611743208443,0.013896570703053612,58.39847925912819,9.778713874602845
2x64,data,4,5-20 mm,5972,5824,0.030956540257420784,1.4150646893398289,45.71133200198672,7.654275284994426
2x64,data,4,50-200 mm,5972,5824,3.499673771610645,141.05070694597543,40.30395864042495,6.748820937780468
2x64,data,4,500-2000 mm,5972,5824,648.9639833285139,15985.931709538963,24.63300294039073,4.124749320226177
2x64,data,4,all,5972,5824,0.2827545332984016,12.07131072872647,42.691837997826745,7.14866677793482
2x64,data,4,full crossing,5972,5824,6920.7222723608265,456075.1746171858,65.89993886022643,11.03481896520871
2x64,data,6,0.05-0.2 mm,6492,6336,2.5005189030480324e-06,0.0001305794636863311,52.22094643122273,8.043891933336834
2x64,data,6,0.5-2 mm,6492,6336,0.00025228483480077557,0.013896570703053612,55.08286185345807,8.484729182602907
2x64,data,6,5-20 mm,6492,6336,0.035056132791311256,1.4150646893398289,40.36568145618606,6.217757463984298
2x64,data,6,50-200 mm,6492,6336,3.721545288513539,141.05070694597543,37.90111257851008,5.838125782272039
2x64,data,6,500-2000 mm,6492,6336,770.618530375998,15985.931709538963,20.74428667286154,3.195361471482061
2x64,data,6,all,6492,6336,0.30572121580974,12.07131072872647,39.484700781246495,6.082054957061999
2x64,data,6,full crossing,6492,6336,7114.500643063679,456075.1746171858,64.10501558698132,9.874463275875126
2x64,data,8,0.05-0.2 mm,7012,6848,2.9392639433467593e-06,0.0001305794636863311,44.425906010212984,6.335696806932827
2x64,data,8,0.5-2 mm,7012,6848,0.0003122724265836041,0.013896570703053612,44.50143374837199,6.346468018877922
2x64,data,8,5-20 mm,7012,6848,0.032189178156727394,1.4150646893398289,43.96088282993602,6.269378612369655
2x64,data,8,50-200 mm,7012,6848,3.6830440720549973,141.05070694597543,38.297317161147774,5.461682424578975
2x64,data,8,500-2000 mm,7012,6848,743.3429417736575,15985.931709538963,21.505459742976296,3.0669509045887473
2x64,data,8,all,7012,6848,0.35337485694814097,12.07131072872647,34.160072487834015,4.871658940079009
2x64,data,8,full crossing,7012,6848,7233.93503783069,456075.1746171858,63.046622928197245,8.99124685228141
2x64,data,10,0.05-0.2 mm,7532,7360,3.7933247654109437e-06,0.0001305794636863311,34.42348645626312,4.570298254947308
2x64,data,10,0.5-2 mm,7532,7360,0.000365255516499019,0.013896570703053612,38.046162413240204,5.051269571593229
2x64,data,10,5-20 mm,7532,7360,0.03263246896523242,1.4150646893398289,43.363702907293955,5.7572627333104025
2x64,data,10,50-200 mm,7532,7360,3.7924387047283403,141.05070694597543,37.19261349435025,4.93794656058819
2x64,data,10,500-2000 mm,7532,7360,981.5920578036383,15985.931709538963,16.285718270080842,2.1622037002231598
2x64,data,10,all,7532,7360,0.32519978250888926,12.07131072872647,37.119676512688024,4.928262946453534
2x64,data,10,full crossing,7532,7360,8665.673871318802,456075.1746171858,52.6300875603777,6.9875315401457385
2x64,data,12,0.05-0.2 mm,8052,7872,3.0649687232653378e-06,0.0001305794636863311,42.603848677194705,5.291089006109625
2x64,data,12,0.5-2 mm,8052,7872,0.00030200224898635497,0.013896570703053612,46.014792107331246,5.714703441049584
2x64,data,12,5-20 mm,8052,7872,0.03353938605954454,1.4150646893398289,42.191132742489,5.2398326803885995
2x64,data,12,50-200 mm,8052,7872,3.6127940273047443,141.05070694597543,39.042000700827,4.848733321016766
2x64,data,12,500-2000 mm,8052,7872,1022.5067134775543,15985.931709538963,15.634060391809722,1.9416369090672778
2x64,data,12,all,8052,7872,0.31978910901386826,12.07131072872647,37.7477230727172,4.68799342681535
2x64,data,12,full crossing,8052,7872,9536.38961544211,456075.1746171858,47.82472120042905,5.9394835072564645
2x64,data,14,0.05-0.2 mm,8572,8384,3.1294433711082092e-06,0.0001305794636863311,41.726098926049545,4.867720360015112
2x64,data,14,0.5-2 mm,8572,8384,0.00026406465991613004,0.013896570703053612,52.625636113016114,6.139248263300993
2x64,data,14,5-20 mm,8572,8384,0.02716687444603849,1.4150646893398289,52.08787238850642,6.07651334443612
2x64,data,14,50-200 mm,8572,8384,3.274772725781361,141.05070694597543,43.07190720000904,5.024720858610481
2x64,data,14,500-2000 mm,8572,8384,988.2654875123507,15985.931709538963,16.175746205383078,1.8870445876555155
2x64,data,14,all,8572,8384,0.2786228811402225,12.07131072872647,43.32490813147303,5.0542356662941
2x64,data,14,full crossing,8572,8384,8864.200244295847,456075.1746171858,51.45136188802506,6.002258736353833
2x64,data,16,0.05-0.2 mm,9092,8896,2.88609669496509e-06,0.0001305794636863311,45.244313509707474,4.9762773327878875
2x64,data,16,0.5-2 mm,9092,8896,0.0002942012748974321,0.013896570703053612,47.23490986875702,5.1952166595641245
2x64,data,16,5-20 mm,9092,8896,0.03313651279768237,1.4150646893398289,42.70409194774415,4.696886487873312
2x64,data,16,50-200 mm,9092,8896,3.9603508021315292,141.05070694597543,35.61571032294904,3.917258064556648
2x64,data,16,500-2000 mm,9092,8896,917.812250768435,15985.931709538963,17.417431175226525,1.9156875467693055
2x64,data,16,all,9092,8896,0.337522568543136,12.07131072872647,35.76445504320027,3.9336180205895594
2x64,data,16,full crossing,9092,8896,10869.83593093924,456075.1746171858,41.95787107687993,4.614812041011871
2x64,data,18,0.05-0.2 mm,9612,9408,3.6481537790677976e-06,0.0001305794636863311,35.79330028124464,3.72381401178159
2x64,data,18,0.5-2 mm,9612,9408,0.0003237237997666398,0.013896570703053612,42.92724450000625,4.466005461923247
2x64,data,18,5-20 mm,9612,9408,0.031937196411035984,1.4150646893398289,44.30773043218188,4.6096265534937455
2x64,data,18,50-200 mm,9612,9408,3.6484719115179587,141.05070694597543,38.66021456837551,4.022078086597535
2x64,data,18,500-2000 mm,9612,9408,1042.6149597335268,15985.931709538963,15.332536292808108,1.5951452655855294
2x64,data,18,all,9612,9408,0.36835204186047577,12.07131072872647,32.77112478529123,3.409397085444364
2x64,data,18,full crossing,9612,9408,9669.885900528589,456075.1746171858,47.16448356358116,4.906833496003033
2x64,data,20,0.05-0.2 mm,10132,9920,4.170431111560902e-06,0.0001305794636863311,31.310783032562323,3.0902865211767
2x64,data,20,0.5-2 mm,10132,9920,0.0003564352084595157,0.013896570703053612,38.98764873176663,3.8479716474305796
2x64,data,20,5-20 mm,10132,9920,0.03186434403801286,1.4150646893398289,44.409032480057164,4.383047027246068
2x64,data,20,50-200 mm,10132,9920,3.5347795542719496,141.05070694597543,39.90367851242914,3.9383812191501324
2x64,data,20,500-2000 mm,10132,9920,1028.1543712068242,15985.931709538963,15.548182410366103,1.5345620223416998
2x64,data,20,all,10132,9920,0.3432396319489328,12.07131072872647,35.168755601399894,3.4710575998223345
2x64,data,20,full crossing,10132,9920,10183.409574219299,456075.1746171858,44.78609755339732,4.4202622930711915
2x64,physics,2,0.05-0.2 mm,5452,5312,3.290419670065603e-05,0.0001305794636863311,3.968474443374807,0.7278933315067512
2x64,physics,2,0.5-2 mm,5452,5312,0.003374121803290109,0.013896570703053612,4.118574110010805,0.7554244515793845
2x64,physics,2,5-20 mm,5452,5312,0.34700110197150025,1.4150646893398289,4.077983272387563,0.7479793236220768
2x64,physics,2,50-200 mm,5452,5312,27.90989268189037,141.05070694597543,5.053788939772516,0.9269605538834402
2x64,physics,2,500-2000 mm,5452,5312,553.5894133011396,15985.931709538963,28.87687395286765,5.2965652884937
2x64,physics,2,all,5452,5312,2.508495573085412,12.07131072872647,4.812171429857832,0.882643329027482
2x64,physics,2,full crossing,5452,5312,9934.388426885671,456075.1746171858,45.90873187350906,8.420530424341354
2x64,physics,4,0.05-0.2 mm,5972,5824,2.1487409185283468e-05,0.0001305794636863311,6.0770222487206045,1.0175857750704294
2x64,physics,4,0.5-2 mm,5972,5824,0.002293284779852911,0.013896570703053612,6.0596794716201465,1.0146817601507279
2x64,physics,4,5-20 mm,5972,5824,0.22772480970445486,1.4150646893398289,6.213924127003659,1.0405097332558035
2x64,physics,4,50-200 mm,5972,5824,20.359726581823168,141.05070694597543,6.927927365778242,1.1600682126219426
2x64,physics,4,500-2000 mm,5972,5824,522.7858822885594,15985.931709538963,30.578353875124908,5.120286985118035
2x64,physics,4,all,5972,5824,2.0814644607014543,12.07131072872647,5.799431581290816,0.9711037477044233
2x64,physics,4,full crossing,5972,5824,3597.3176948562295,456075.1746171858,126.782011849919,21.22940586904203
2x64,physics,6,0.05-0.2 mm,6492,6336,1.7788245543215453e-05,0.0001305794636863311,7.340772498844605,1.1307412968029276
2x64,physics,6,0.5-2 mm,6492,6336,0.0018600310163208178,0.013896570703053612,7.471149986811152,1.150824089157602
2x64,physics,6,5-20 mm,6492,6336,0.180807021995133,1.4150646893398289,7.826381263986086,1.205542400490771
2x64,physics,6,50-200 mm,6492,6336,22.122296796119656,141.05070694597543,6.375952200890656,0.9821244918192631
2x64,physics,6,500-2000 mm,6492,6336,491.0495654723661,15985.931709538963,32.5546193980668,5.014574768648614
2x64,physics,6,all,6492,6336,2.0821198571070454,12.07131072872647,5.797606073215536,0.8930385202118817
2x64,physics,6,full crossing,6492,6336,1040.1674104418958,456075.1746171858,438.46324162706725,67.53900826048478
2x64,physics,8,0.05-0.2 mm,7012,6848,1.562037255098403e-05,0.0001305794636863311,8.359561416357195,1.1921793234964626
2x64,physics,8,0.5-2 mm,7012,6848,0.001619084059711895,0.013896570703053612,8.582982841253106,1.224042048096564
2x64,physics,8,5-20 mm,7012,6848,0.16480177444577748,1.4150646893398289,8.586465128173778,1.224538666311149
2x64,physics,8,50-200 mm,7012,6848,21.110857943327233,141.05070694597543,6.681429401146582,0.9528564462559301
2x64,physics,8,500-2000 mm,7012,6848,495.70504255614264,15985.931709538963,32.2488785409691,4.599098479887209
2x64,physics,8,all,7012,6848,1.8988428434170146,12.07131072872647,6.357193156124415,0.9066162515864825
2x64,physics,8,full crossing,7012,6848,996.5216775299482,456075.1746171858,457.6670883343423,65.26912269457249
2x64,physics,10,0.05-0.2 mm,7532,7360,1.4939821768589212e-05,0.0001305794636863311,8.740362884440348,1.160430547589
2x64,physics,10,0.5-2 mm,7532,7360,0.001608761252214208,0.013896570703053612,8.638056569256102,1.1468476592214687
2x64,physics,10,5-20 mm,7532,7360,0.1581830159977926,1.4150646893398289,8.945743513700457,1.1876982891264547
2x64,physics,10,50-200 mm,7532,7360,14.946865427241107,141.05070694597543,9.436808515644111,1.2528954481736738
2x64,physics,10,500-2000 mm,7532,7360,462.5313910416935,15985.931709538963,34.56183087062724,4.588665808633463
2x64,physics,10,all,7532,7360,1.5189992403037422,12.07131072872647,7.946883980213621,1.0550828438945328
2x64,physics,10,full crossing,7532,7360,980.1435155218741,456075.1746171858,465.3146885069684,61.77837075238561
2x64,physics,12,0.05-0.2 mm,8052,7872,1.1530019605743291e-05,0.0001305794636863311,11.325172736157997,1.4065043139788869
2x64,physics,12,0.5-2 mm,8052,7872,0.0012072584691935617,0.013896570703053612,11.510849629687337,1.4295640374673793
2x64,physics,12,5-20 mm,8052,7872,0.12635800702298638,1.4150646893398289,11.198852551405054,1.3908162632147358
2x64,physics,12,50-200 mm,8052,7872,10.919606156747363,141.05070694597543,12.917197279942043,1.6042222155914112
2x64,physics,12,500-2000 mm,8052,7872,494.54457571299224,15985.931709538963,32.32455170798671,4.014474876799144
2x64,physics,12,all,8052,7872,1.1696345421512433,12.07131072872647,10.320583305041918,1.281741592777188
2x64,physics,12,full crossing,8052,7872,949.4249099446961,456075.1746171858,480.3699269316118,59.65846087079133
2x64,physics,14,0.05-0.2 mm,8572,8384,1.1581583692077402e-05,0.0001305794636863311,11.27475025506714,1.3152998431016263
2x64,physics,14,0.5-2 mm,8572,8384,0.001182577243241667,0.013896570703053612,11.751089226916369,1.3708690185390071
2x64,physics,14,5-20 mm,8572,8384,0.1203251697532437,1.4150646893398289,11.760338192264896,1.3719479925647335
2x64,physics,14,50-200 mm,8572,8384,12.878532183023594,141.05070694597543,10.9523899883488,1.2776936523972002
2x64,physics,14,500-2000 mm,8572,8384,491.96278490966705,15985.931709538963,32.49418899129587,3.790735999917857
2x64,physics,14,all,8572,8384,1.268568604103848,12.07131072872647,9.515694058386364,1.1100903007916898
2x64,physics,14,full crossing,8572,8384,1033.3318668227776,456075.1746171858,441.363698595202,51.48899890284671
2x64,physics,16,0.05-0.2 mm,9092,8896,9.719601123947541e-06,0.0001305794636863311,13.434652515174127,1.4776344605338898
2x64,physics,16,0.5-2 mm,9092,8896,0.000926724595728956,0.013896570703053612,14.995361909136179,1.6492918949775823
2x64,physics,16,5-20 mm,9092,8896,0.09868475810748123,1.4150646893398289,14.339242619398524,1.5771274328418967
2x64,physics,16,50-200 mm,9092,8896,8.97568144204186,141.05070694597543,15.714763035739834,1.7284165239485079
2x64,physics,16,500-2000 mm,9092,8896,485.0194511085206,15985.931709538963,32.95936208950555,3.6250948184673937
2x64,physics,16,all,9092,8896,0.9207295660189629,12.07131072872647,13.110593136397506,1.4419922059390131
2x64,physics,16,full crossing,9092,8896,1082.8261147610654,456075.1746171858,421.1896706220671,46.32530473185956
2x64,physics,18,0.05-0.2 mm,9612,9408,1.1811778222181601e-05,0.0001305794636863311,11.055021625881277,1.1501270938286807
2x64,physics,18,0.5-2 mm,9612,9408,0.001166620677395258,0.013896570703053612,11.911815873245807,1.2392650721229512
2x64,physics,18,5-20 mm,9612,9408,0.12203312255110177,1.4150646893398289,11.595742694752943,1.2063818866784168
2x64,physics,18,50-200 mm,9612,9408,9.402273618263735,141.05070694597543,15.001765814599052,1.5607330227423066
2x64,physics,18,500-2000 mm,9612,9408,513.6399106539642,15985.931709538963,31.122837960908726,3.237914893977188
2x64,physics,18,all,9612,9408,1.2926879983261585,12.07131072872647,9.338147135547825,0.971509273361197
2x64,physics,18,full crossing,9612,9408,1071.783652853366,456075.1746171858,425.52913864938637,44.270613675549974
2x64,physics,20,0.05-0.2 mm,10132,9920,9.409873769072874e-06,0.0001305794636863311,13.876856044073874,1.3696067947171213
2x64,physics,20,0.5-2 mm,10132,9920,0.0009540068504065857,0.013896570703053612,14.566531358900692,1.4376758151303486
2x64,physics,20,5-20 mm,10132,9920,0.09384892726416183,1.4150646893398289,15.078112564427796,1.4881674461535528
2x64,physics,20,50-200 mm,10132,9920,13.897275193812675,141.05070694597543,10.149522476807096,1.001729419345351
2x64,physics,20,500-2000 mm,10132,9920,490.8580424963702,15985.931709538963,32.56732155846703,3.21430335160551
2x64,physics,20,all,10132,9920,1.0385974761888406,12.07131072872647,11.622703699437482,1.1471282766914215
2x64,physics,20,full crossing,10132,9920,1053.4269904789824,456075.1746171858,432.944265468092,42.73038545875365
4x128,data,2,0.05-0.2 mm,52108,51584,9.56031698251536e-07,0.0001305794636863311,136.58486839415977,2.621188078493893
4x128,data,2,0.5-2 mm,52108,51584,7.49687387724407e-05,0.013896570703053612,185.36487248685233,3.5573208046144993
4x128,data,2,5-20 mm,52108,51584,0.00833809527023277,1.4150646893398289,169.7107844751605,3.2569045919083535
4x128,data,2,50-200 mm,52108,51584,1.2247480667362254,141.05070694597543,115.16711948919826,2.210161961487646
4x128,data,2,500-2000 mm,52108,51584,162.78709976316463,15985.931709538963,98.20146518241644,1.8845755964998934
4x128,data,2,all,52108,51584,0.09614365770005406,12.07131072872647,125.55493536959206,2.409513613448838
4x128,data,2,full crossing,52108,51584,1387.2506709280615,456075.1746171858,328.7619059589818,6.30924053809361
4x128,data,4,0.05-0.2 mm,53140,52608,7.296887538643659e-07,0.0001305794636863311,178.95227656284138,3.3675625999781964
4x128,data,4,0.5-2 mm,53140,52608,5.7762122196436394e-05,0.013896570703053612,240.58275864232277,4.527338325975212
4x128,data,4,5-20 mm,53140,52608,0.006361394753184868,1.4150646893398289,222.44566549361974,4.186030588890096
4x128,data,4,50-200 mm,53140,52608,0.9466333042738029,141.05070694597543,149.0024767871236,2.803960797650049
4x128,data,4,500-2000 mm,53140,52608,131.4594488545522,15985.931709538963,121.60351993583915,2.288361308540443
4x128,data,4,all,53140,52608,0.08324104172707791,12.07131072872647,145.01633422974967,2.7289487058665727
4x128,data,4,full crossing,53140,52608,969.9655919729864,456075.1746171858,470.1972713171123,8.848273829828987
4x128,data,6,0.05-0.2 mm,54172,53632,7.901803655840922e-07,0.0001305794636863311,165.25273136824688,3.0505192972060637
4x128,data,6,0.5-2 mm,54172,53632,8.320262878669382e-05,0.013896570703053612,167.02081299234166,3.083157590495859
4x128,data,6,5-20 mm,54172,53632,0.008379809955272322,1.4150646893398289,168.86596437064938,3.11721856993741
4x128,data,6,50-200 mm,54172,53632,1.1173349385380504,141.05070694597543,126.23851817480063,2.3303278109503185
4x128,data,6,500-2000 mm,54172,53632,158.43567785508705,15985.931709538963,100.89855975596905,1.8625592511993105
4x128,data,6,all,54172,53632,0.09241150200978154,12.07131072872647,130.62563064334512,2.4113126826283895
4x128,data,6,full crossing,54172,53632,1458.599630270605,456075.1746171858,312.68016606625145,5.7719885931154735
4x128,data,8,0.05-0.2 mm,55204,54656,1.2131842197504739e-06,0.0001305794636863311,107.63366483054695,1.9497439466442097
4x128,data,8,0.5-2 mm,55204,54656,0.0001264740490114491,0.013896570703053612,109.8768546723417,1.9903784992453752
4x128,data,8,5-20 mm,55204,54656,0.012908301691538782,1.4150646893398289,109.6243892616319,1.9858051819004403
4x128,data,8,50-200 mm,55204,54656,1.5904344757657896,141.05070694597543,88.6869022869112,1.606530365316122
4x128,data,8,500-2000 mm,55204,54656,269.54320316032465,15985.931709538963,59.30749327791623,1.0743332598709554
4x128,data,8,all,55204,54656,0.1397348804701437,12.07131072872647,86.38724052371214,1.564872844788641
4x128,data,8,full crossing,55204,54656,2416.237901554714,456075.1746171858,188.75425069846264,3.419213294298649
4x128,data,10,0.05-0.2 mm,56236,55680,1.1222809348510054e-06,0.0001305794636863311,116.35185062077785,2.0689922935624487
4x128,data,10,0.5-2 mm,56236,55680,9.247942500678619e-05,0.013896570703053612,150.26662094875562,2.6720716435869485
4x128,data,10,5-20 mm,56236,55680,0.011501184040696444,1.4150646893398289,123.03643558199603,2.1878589441282457
4x128,data,10,50-200 mm,56236,55680,1.4502930775677214,141.05070694597543,97.25669185605629,1.7294382931939736
4x128,data,10,500-2000 mm,56236,55680,253.7080488257537,15985.931709538963,63.00916263211687,1.1204417567415335
4x128,data,10,all,56236,55680,0.1239428291484046,12.07131072872647,97.39418417077381,1.7318832095236825
4x128,data,10,full crossing,56236,55680,2517.676072967106,456075.1746171858,181.14926678383083,3.221233138627051
4x128,data,12,0.05-0.2 mm,57268,56704,2.2259989407302783e-06,0.0001305794636863311,58.661062814114466,1.024325326781352
4x128,data,12,0.5-2 mm,57268,56704,0.00021227105850840644,0.013896570703053612,65.46615822572569,1.1431542611183505
4x128,data,12,5-20 mm,57268,56704,0.019245994394623267,1.4150646893398289,73.52515335529527,1.2838784898249507
4x128,data,12,50-200 mm,57268,56704,2.4773500853711994,141.05070694597543,56.936122100337215,0.9942048281821824
4x128,data,12,500-2000 mm,57268,56704,366.4635552280515,15985.931709538963,43.62215964310793,0.7617196277695735
4x128,data,12,all,57268,56704,0.19779037069156402,12.07131072872647,61.0308312104363,1.065705650807367
4x128,data,12,full crossing,57268,56704,4005.6108551192224,456075.1746171858,113.85908195108765,1.9881798203374945
4x128,data,14,0.05-0.2 mm,58300,57728,1.3556018529925495e-06,0.0001305794636863311,96.32582265808453,1.6522439563993916
4x128,data,14,0.5-2 mm,58300,57728,7.588873529584816e-05,0.013896570703053612,183.11770052404452,3.1409554120762353
4x128,data,14,5-20 mm,58300,57728,0.009058617521873202,1.4150646893398289,156.21199216359145,2.679450980507572
4x128,data,14,50-200 mm,58300,57728,1.2643794900251137,141.05070694597543,111.55725639236192,1.9135035401777345
4x128,data,14,500-2000 mm,58300,57728,176.2273784813999,15985.931709538963,90.71196454997039,1.5559513644934886
4x128,data,14,all,58300,57728,0.10686042747565239,12.07131072872647,112.96333931919614,1.937621600672318
4x128,data,14,full crossing,58300,57728,1295.7410827579993,456075.1746171858,351.980176198801,6.037395818161253
4x128,data,16,0.05-0.2 mm,59332,58752,1.1687291134876432e-06,0.0001305794636863311,111.72774099608472,1.8830941312628044
4x128,data,16,0.5-2 mm,59332,58752,8.738967949284415e-05,0.013896570703053612,159.01844226573144,2.680146333609712
4x128,data,16,5-20 mm,59332,58752,0.009754892026592188,1.4150646893398289,145.06205558014497,2.4449210473293497
4x128,data,16,50-200 mm,59332,58752,1.4179021768212507,141.05070694597543,99.47844728061034,1.676640721374812
4x128,data,16,500-2000 mm,59332,58752,211.8795987161999,15985.931709538963,75.44818758577681,1.2716272430691162
4x128,data,16,all,59332,58752,0.11246118002361527,12.07131072872647,107.33757840875992,1.8091009642142506
4x128,data,16,full crossing,59332,58752,1950.4781842721925,456075.1746171858,233.82736515321093,3.9409992104296316
4x128,data,18,0.05-0.2 mm,60364,59776,2.108876628881262e-06,0.0001305794636863311,61.91896761433702,1.0257598504793755
4x128,data,18,0.5-2 mm,60364,59776,0.00017554290465682243,0.013896570703053612,79.16338589828345,1.3114337336538906
4x128,data,18,5-20 mm,60364,59776,0.02074787636630049,1.4150646893398289,68.20286878315085,1.1298599957449944
4x128,data,18,50-200 mm,60364,59776,2.0759780679640016,141.05070694597543,67.9442182567515,1.1255751483790257
4x128,data,18,500-2000 mm,60364,59776,370.0582719535248,15985.931709538963,43.198417441528285,0.7156321224824115
4x128,data,18,all,60364,59776,0.18535888023052394,12.07131072872647,65.12399467300315,1.0788548584090378
4x128,data,18,full crossing,60364,59776,3990.994102866562,456075.1746171858,114.27608331708791,1.8931164819609023
4x128,data,20,0.05-0.2 mm,61396,60800,2.385597497323033e-06,0.0001305794636863311,54.73658646643415,0.8915334299699353
4x128,data,20,0.5-2 mm,61396,60800,0.00019259051597941834,0.013896570703053612,72.15604897459595,1.175256514668642
4x128,data,20,5-20 mm,61396,60800,0.02193649069681669,1.4150646893398289,64.50734116488266,1.0506766102821463
4x128,data,20,50-200 mm,61396,60800,2.3291125311004635,141.05070694597543,60.559850613714886,0.9863810445910953
4x128,data,20,500-2000 mm,61396,60800,418.1151951349378,15985.931709538963,38.2333191798491,0.6227330637150482
4x128,data,20,all,61396,60800,0.2215409628072429,12.07131072872647,54.48794017939431,0.8874835523388218
4x128,data,20,full crossing,61396,60800,5443.365219444224,456075.1746171858,83.78551800787524,1.364673887677947
4x128,physics,2,0.05-0.2 mm,52108,51584,2.441049673507223e-05,0.0001305794636863311,5.3493161201721335,0.10265825055983982
4x128,physics,2,0.5-2 mm,52108,51584,0.002425800154526314,0.013896570703053612,5.728654389407933,0.10993809759361199
4x128,physics,2,5-20 mm,52108,51584,0.2568823178137336,1.4150646893398289,5.50861071864782,0.10571525905135143
4x128,physics,2,50-200 mm,52108,51584,11.176651706751528,141.05070694597543,12.620121897577816,0.24219163847351302
4x128,physics,2,500-2000 mm,52108,51584,352.979842536854,15985.931709538963,45.288511646015316,0.8691278046751999
4x128,physics,2,all,52108,51584,1.6568180648253161,12.07131072872647,7.285839637437312,0.13982190138629985
4x128,physics,2,full crossing,52108,51584,9722.852587308254,456075.1746171858,46.90754801862619,0.9001985879063903
4x128,physics,4,0.05-0.2 mm,53140,52608,1.232382373927976e-05,0.0001305794636863311,10.595693873009138,0.19939205632309254
4x128,physics,4,0.5-2 mm,53140,52608,0.001306731164163466,0.013896570703053612,10.63460571245335,0.2001243077239998
4x128,physics,4,5-20 mm,53140,52608,0.13596197014598133,1.4150646893398289,10.407797767423382,0.19585618681639785
4x128,physics,4,50-200 mm,53140,52608,12.747943455281074,141.05070694597543,11.064585236102733,0.20821575528985198
4x128,physics,4,500-2000 mm,53140,52608,324.13720862656527,15985.931709538963,49.31840987116098,0.9280844913654682
4x128,physics,4,all,53140,52608,1.0648821224208405,12.07131072872647,11.33581874891867,0.21331988612944433
4x128,physics,4,full crossing,53140,52608,3569.7928920006525,456075.1746171858,127.75956152503382,2.4042070290747803
4x128,physics,6,0.05-0.2 mm,54172,53632,2.11635295954693e-05,0.0001305794636863311,6.170022967921459,0.11389690186667391
4x128,physics,6,0.5-2 mm,54172,53632,0.002334775306422898,0.013896570703053612,5.951994894251517,0.10987216448075607
4x128,physics,6,5-20 mm,54172,53632,0.23061601690166356,1.4150646893398289,6.136020855581871,0.11326923236324801
4x128,physics,6,50-200 mm,54172,53632,18.253673570328033,141.05070694597543,7.727250430031693,0.14264288617794602
4x128,physics,6,500-2000 mm,54172,53632,325.26279240576093,15985.931709538963,49.14774171155959,0.9072535943210439
4x128,physics,6,all,54172,53632,1.5691013471510473,12.07131072872647,7.6931364252818035,0.14201315117185637
4x128,physics,6,full crossing,54172,53632,770.2789281357063,456075.1746171858,592.0909399936685,10.929833493200702
4x128,physics,8,0.05-0.2 mm,55204,54656,2.6596508106990768e-05,0.0001305794636863311,4.909646904061399,0.08893643402763203
4x128,physics,8,0.5-2 mm,55204,54656,0.002747168929673194,0.013896570703053612,5.058506068903001,0.09163296262776251
4x128,physics,8,5-20 mm,55204,54656,0.2698353254970698,1.4150646893398289,5.244178784720296,0.09499635505978363
4x128,physics,8,50-200 mm,55204,54656,14.827371039416448,141.05070694597543,9.512860140277887,0.1723219357343288
4x128,physics,8,500-2000 mm,55204,54656,301.6752362222235,15985.931709538963,52.99053349464595,0.9599038746222366
4x128,physics,8,all,55204,54656,1.8640654510022614,12.07131072872647,6.475797683088879,0.11730667493458587
4x128,physics,8,full crossing,55204,54656,800.8291763228001,456075.1746171858,569.5036945473998,10.31634835423882
4x128,physics,10,0.05-0.2 mm,56236,55680,1.535718752165849e-05,0.0001305794636863311,8.502824068676167,0.1511989485147622
4x128,physics,10,0.5-2 mm,56236,55680,0.0016033201739595881,0.013896570703053612,8.667370952324758,0.1541249546967202
4x128,physics,10,5-20 mm,56236,55680,0.15989856390419277,1.4150646893398289,8.849764843339683,0.15736831999679357
4x128,physics,10,50-200 mm,56236,55680,12.68329852607053,141.05070694597543,11.120979818936343,0.19775552704559965
4x128,physics,10,500-2000 mm,56236,55680,331.62553225536584,15985.931709538963,48.20476759078102,0.8571869903759338
