arch,q,stratum,physics_um,twin_um,physics_over_twin,pending
2x128,14,50-200 mm,14.291926224188956,2.523795122243655,5.662871006535359,False
2x128,14,500-2000 mm,479.7983569248663,393.10785069014287,1.2205260110743883,False
2x128,14,full crossing,931.778911862672,4183.929276971767,0.222704269164194,False
2x128,16,0.05-0.2 mm,1.342864663911314e-05,1.5413377241202397e-06,8.71233242979108,False
2x128,16,0.5-2 mm,0.0013936280822690605,0.00017481733038948732,7.971910331567829,False
2x128,16,5-20 mm,0.14108479384589145,0.018286832045077972,7.715103058753439,False
2x128,16,50-200 mm,15.91753954895836,2.728223263730456,5.834397705117944,False
2x128,16,500-2000 mm,476.4514569001967,441.1531532963213,1.0800137170960344,False
2x128,16,full crossing,847.7004882055326,4864.40337746712,0.17426607590403567,False
2x128,18,0.05-0.2 mm,1.1403596289483175e-05,1.3807053278469539e-06,8.259254208329688,False
2x128,18,0.5-2 mm,0.0011991821118328971,0.000148671646105214,8.065977227320422,False
2x128,18,5-20 mm,0.11895101647496631,0.017958466031586795,6.62367355127914,False
2x128,18,50-200 mm,14.35855290340271,2.2254063974855853,6.452103723448434,False
2x128,18,500-2000 mm,453.8080499078063,447.62688880149426,1.0138087350446303,False
2x128,18,full crossing,915.2030629996589,5154.542832696535,0.17755271276325427,False
2x128,20,0.05-0.2 mm,1.2824841633118922e-05,1.4863816844012945e-06,8.62822905294658,False
2x128,20,0.5-2 mm,0.0013107024159353386,0.00016014899983929354,8.184268507768412,False
2x128,20,5-20 mm,0.13060922915997253,0.01960989303029237,6.660374381349965,False
2x128,20,50-200 mm,16.261386436764113,3.107993316888269,5.232117568722785,False
2x128,20,500-2000 mm,460.5670964594193,443.94151444645047,1.0374499375975217,False
2x128,20,full crossing,935.874444068098,4665.915681423769,0.2005768016327554,False
2x256,2,0.05-0.2 mm,6.948653208382893e-06,5.366675992490855e-07,12.947778509650234,False
2x256,2,0.5-2 mm,0.000694604921136488,5.735179797738965e-05,12.111301574369625,False
2x256,2,5-20 mm,0.07550868011207967,0.006449218375337296,11.708190933778166,False
2x256,2,50-200 mm,7.418751099038445,1.3157436139437095,5.638447354345917,False
2x256,2,500-2000 mm,512.3428234633814,275.0582744954784,1.8626700992840106,False
2x256,2,full crossing,10046.613221962645,1896.9757755780065,5.296120989684991,False
2x256,4,0.05-0.2 mm,7.243585287142196e-06,4.806643971733138e-07,15.069943456890499,False
2x256,4,0.5-2 mm,0.0007826080707928895,5.112645240501479e-05,15.30730246239668,False
2x256,4,5-20 mm,0.077469425033172,0.005273770507852049,14.68957075736018,False
2x256,4,50-200 mm,7.979965378467568,1.0388446692957132,7.6815770579807685,False
2x256,4,500-2000 mm,488.6313670427498,278.5065738807475,1.754469778698921,False
2x256,4,full crossing,4050.078020301683,1459.3982163850753,2.7751699123860196,False
2x256,6,0.05-0.2 mm,8.376190407943795e-06,5.48723733118095e-07,15.264858985315826,False
2x256,6,0.5-2 mm,0.0008607801902371648,5.869725328011555e-05,14.664743955383091,False
2x256,6,5-20 mm,0.08832196482444488,0.006480297930266943,13.629306210124607,False
2x256,6,50-200 mm,9.240585103096777,1.4166124670254021,6.523015516374866,False
2x256,6,500-2000 mm,471.05294575341713,321.1290445280781,1.4668649683981803,False
2x256,6,full crossing,1100.5945142825653,1738.1784622772223,0.6331884430558727,False
2x256,8,0.05-0.2 mm,8.899469605694321e-06,4.306528467168391e-07,20.665066244287154,False
2x256,8,0.5-2 mm,0.0009316665767755694,4.471164771757685e-05,20.837223057859184,False
2x256,8,5-20 mm,0.09398981711683518,0.005133316477667904,18.30976475456571,False
2x256,8,50-200 mm,9.74177348322769,1.1723509455237036,8.309605174477783,False
2x256,8,500-2000 mm,459.1649692948536,298.87424307284505,1.5363149549924269,False
2x256,8,full crossing,947.2286120329727,1457.7167266206175,0.6498029382079641,False
2x256,10,0.05-0.2 mm,8.817600871680042e-06,5.179372486452394e-07,17.02445787543589,False
2x256,10,0.5-2 mm,0.0009800532936310447,5.648581691275467e-05,17.350431439183907,False
2x256,10,5-20 mm,0.09655130378405374,0.00619292255166215,15.590587962082594,False
2x256,10,50-200 mm,9.266238064164156,1.40768312834183,6.582616412458713,False
2x256,10,500-2000 mm,479.06102480287416,280.55387514840646,1.7075544743392408,False
2x256,10,full crossing,997.7543884657721,1751.0532100739588,0.5698024381701285,False
2x256,12,0.05-0.2 mm,9.132520517596276e-06,5.256932666952707e-07,17.372336866719156,False
2x256,12,0.5-2 mm,0.0009390395696584619,5.7088421101525455e-05,16.44886216048056,False
2x256,12,5-20 mm,0.0971141124992414,0.006130286166694532,15.84169317035417,False
2x256,12,50-200 mm,9.480626105276002,1.357131787507626,6.9857814786633075,False
2x256,12,500-2000 mm,474.2114852683983,257.8049817916366,1.8394194013351768,False
2x256,12,full crossing,987.8726851708137,1640.9528940899065,0.6020116047991131,False
2x256,14,0.05-0.2 mm,8.035499377001543e-06,6.07045080869284e-07,13.237071891752699,False
2x256,14,0.5-2 mm,0.0008208090847006133,6.152466625053421e-05,13.341138355114381,False
2x256,14,5-20 mm,0.0850823299174408,0.0068421588892420004,12.435012295785276,False
2x256,14,50-200 mm,8.157916715759939,1.534549311386968,5.316164593229389,False
2x256,14,500-2000 mm,456.4992485257875,309.473167829811,1.4750850670738302,False
2x256,14,full crossing,983.0460036591297,1750.2858625483454,0.5616488281679054,False
2x256,16,0.05-0.2 mm,1.0714501286201994e-05,5.230873512118706e-07,20.483197044201148,False
2x256,16,0.5-2 mm,0.0011220810733902908,5.30054657943424e-05,21.169157870320188,False
2x256,16,5-20 mm,0.11425493721617386,0.006370421317569708,17.935224613960337,False
2x256,16,50-200 mm,11.305565452232713,1.3547373191089562,8.34520854542389,False
2x256,16,500-2000 mm,492.2341854878596,289.34739943169285,1.7011875221780344,False
2x256,16,full crossing,1100.6519380892641,1780.0206873267541,0.6183365990775253,False
2x256,18,0.05-0.2 mm,1.0538986572328213e-05,6.086242620995108e-07,17.316080262677854,False
2x256,18,0.5-2 mm,0.001122541519293918,6.584592426861491e-05,17.048003073274064,False
2x256,18,5-20 mm,0.11570072364008865,0.00731198466752403,15.823436303685114,False
2x256,18,50-200 mm,11.522347341042405,1.3676458291485005,8.42494971685487,False
2x256,18,500-2000 mm,462.6106932583127,269.3386431062095,1.717580098879051,False
2x256,18,full crossing,1062.7123305549446,1800.4480855067939,0.5902488047889535,False
2x256,20,0.05-0.2 mm,1.0501278069341424e-05,6.119371676049923e-07,17.16071293796627,False
2x256,20,0.5-2 mm,0.0011178618919416294,6.301323196566955e-05,17.740113577266687,False
2x256,20,5-20 mm,0.11459760715659684,0.007284413665598066,15.731891737258735,False
2x256,20,50-200 mm,10.466874641018364,1.5093625835689295,6.934632377244406,False
2x256,20,500-2000 mm,499.1549076016337,272.5979457330769,1.8311029683635156,False
2x256,20,full crossing,1042.2650430134474,1854.4579434003977,0.5620321812757395,False
2x32,2,0.05-0.2 mm,2.9265692091939854e-05,3.950077598346979e-06,7.408890423870889,False
2x32,2,0.5-2 mm,0.0029780649697386252,0.00039043489685752775,7.627558380943957,False
2x32,2,5-20 mm,0.3237160777871395,0.036577133876392054,8.85023082675363,False
2x32,2,50-200 mm,33.737630965426035,3.550169490040389,9.503104305322115,False
2x32,2,500-2000 mm,550.4095416588441,1012.3712697199068,0.543683486603809,False
2x32,2,full crossing,9831.020657888424,8623.407479400357,1.1400389789503536,False
2x32,4,0.05-0.2 mm,1.4567007156074396e-05,4.262687980371993e-06,3.4173289771969597,False
2x32,4,0.5-2 mm,0.001417344812182364,0.0003646890434083616,3.886447475734246,False
2x32,4,5-20 mm,0.14759462504798648,0.03510385749905254,4.204512995529625,False
2x32,4,50-200 mm,14.281508194514458,3.656437370665344,3.905853361277653,False
2x32,4,500-2000 mm,497.72068481898657,1018.2384055155965,0.4888056491710899,False
2x32,4,full crossing,3817.1213206631123,9679.95992046857,0.3943323476569044,False
2x32,6,0.05-0.2 mm,1.4168790585245006e-05,3.8010057323845103e-06,3.7276425195908356,False
2x32,6,0.5-2 mm,0.0014037379898468316,0.0003593328870010737,3.906511317575664,False
2x32,6,5-20 mm,0.163071966227335,0.03242147857207556,5.0297510603908115,False
2x32,6,50-200 mm,21.033226538687444,3.866927450207669,5.439260707505096,False
2x32,6,500-2000 mm,631.1403567070926,969.7657974062893,0.6508172987695837,False
2x32,6,full crossing,1581.579242903345,9627.264647192724,0.16428126792634998,False
2x32,8,0.05-0.2 mm,1.103714453165594e-05,3.5531684261513874e-06,3.1062823958533308,False
2x32,8,0.5-2 mm,0.0011822618262158358,0.0003735663653969823,3.164797304381157,False
2x32,8,5-20 mm,0.11740693465167595,0.033143113569167326,3.5424232067592567,False
2x32,8,50-200 mm,12.532547582409848,3.7380516552616427,3.352695130568665,False
2x32,8,500-2000 mm,713.4576124598482,1030.1784261474154,0.6925573224513969,False
2x32,8,full crossing,1423.9179873441756,9622.726851148456,0.14797447847895978,False
2x32,10,0.05-0.2 mm,9.472415740674478e-06,3.1907347874948755e-06,2.968725504168745,False
2x32,10,0.5-2 mm,0.0010083914823155737,0.00030976759646250684,3.255316223618069,False
2x32,10,5-20 mm,0.10109593134188799,0.03470937045690903,2.912640880865198,False
2x32,10,50-200 mm,11.754380139322507,3.822372550404851,3.0751529277483765,False
2x32,10,500-2000 mm,638.1659656299519,1026.1287433130733,0.6219160800130189,False
2x32,10,full crossing,1563.2693553690801,9614.80450933348,0.16258982216971246,False
2x32,12,0.05-0.2 mm,5.753449272560829e-06,2.9840343529485835e-06,1.9280774254075632,False
2x32,12,0.5-2 mm,0.0005797818403152633,0.0003023196875062695,1.9177773207483875,False
2x32,12,5-20 mm,0.06091208552660987,0.03416060786776143,1.783108947077454,False
2x32,12,50-200 mm,8.807256509042904,3.6794805931776864,2.393614067532491,False
2x32,12,500-2000 mm,492.906367189736,1019.8234239721415,0.48332520670088147,False
2x32,12,full crossing,1676.03121199096,8996.9056376695,0.18628973999388396,False
2x32,14,0.05-0.2 mm,8.895909786588163e-06,3.7176377531977778e-06,2.3928931157792936,False
2x32,14,0.5-2 mm,0.0008872001586723854,0.0003196141804551189,2.775847296290311,False
2x32,14,5-20 mm,0.09455538233948957,0.03472627632561398,2.7228770932098425,False
2x32,14,50-200 mm,11.494151576812328,3.794757139972349,3.028955781053246,False
2x32,14,500-2000 mm,648.7261375751103,1005.6738710630668,0.6450661156079972,False
2x32,14,full crossing,1413.6529771344324,9876.775061156604,0.1431290039897789,False
2x32,16,0.05-0.2 mm,6.79150957694219e-06,3.3495481943646155e-06,2.0275897472884363,False
2x32,16,0.5-2 mm,0.0007353953748179265,0.00032074019529204634,2.292807030775549,False
2x32,16,5-20 mm,0.07218341004033846,0.03369300233302397,2.142385808390497,False
2x32,16,50-200 mm,9.068174715821442,3.8698708926574454,2.3432757751756195,False
2x32,16,500-2000 mm,688.9794470023531,1019.1101980758077,0.6760598101198695,False
2x32,16,full crossing,1608.1864889020494,10019.591451442426,0.16050419787031675,False
2x32,18,0.05-0.2 mm,1.1905804342404736e-05,2.987945890708943e-06,3.9846117626915505,False
2x32,18,0.5-2 mm,0.0011810103934806193,0.0002965557897027793,3.9824223113778277,False
2x32,18,5-20 mm,0.12295503070447467,0.03303470934667985,3.721995232775743,False
2x32,18,50-200 mm,12.66658383257635,3.6999637297014942,3.4234345950191964,False
2x32,18,500-2000 mm,801.8409884537334,1013.5346981856705,0.7911332388413636,False
2x32,18,full crossing,1557.5779455181937,10203.392187900292,0.15265295274695506,False
2x32,20,0.05-0.2 mm,8.11621703178389e-06,3.545009619188022e-06,2.2894767302896333,False
2x32,20,0.5-2 mm,0.0008523554821948665,0.0003080528259147286,2.766913368393527,False
2x32,20,5-20 mm,0.08776131940635423,0.03541903002712843,2.477801321468583,False
2x32,20,50-200 mm,10.981108195998068,3.8200030094621695,2.874633388716658,False
2x32,20,500-2000 mm,797.8193166930083,1031.7203400098938,0.7732902858979765,False
2x32,20,full crossing,1744.992405875525,9717.112733827458,0.17957931061155782,False
2x64,2,0.05-0.2 mm,3.290419670065603e-05,2.6704825017986877e-06,12.321442540250162,False
2x64,2,0.5-2 mm,0.003374121803290109,0.00027233517130298424,12.389592527276829,False
2x64,2,5-20 mm,0.34700110197150025,0.0353763062932444,9.808856218484431,False
2x64,2,50-200 mm,27.90989268189037,3.9354001480518264,7.092008850918714,False
2x64,2,500-2000 mm,553.5894133011396,713.0443905210768,0.7763744034177016,False
2x64,2,full crossing,9934.388426885671,6812.242002685479,1.4583140797067102,False
2x64,4,0.05-0.2 mm,2.1487409185283468e-05,2.3188491127257294e-06,9.266411112030372,False
2x64,4,0.5-2 mm,0.002293284779852911,0.0002379611743208443,9.637222485550787,False
2x64,4,5-20 mm,0.22772480970445486,0.030956540257420784,7.356274564625016,False
2x64,4,50-200 mm,20.359726581823168,3.499673771610645,5.817606985822872,False
2x64,4,500-2000 mm,522.7858822885594,648.9639833285139,0.8055699479764787,False
2x64,4,full crossing,3597.3176948562295,6920.7222723608265,0.5197893447079617,False
2x64,6,0.05-0.2 mm,1.7788245543215453e-05,2.5005189030480324e-06,7.113821663788382,False
2x64,6,0.5-2 mm,0.0018600310163208178,0.00025228483480077557,7.3727420746064585,False
2x64,6,5-20 mm,0.180807021995133,0.035056132791311256,5.157643116868454,False
2x64,6,50-200 mm,22.122296796119656,3.721545288513539,5.944384679235155,False
2x64,6,500-2000 mm,491.0495654723661,770.618530375998,0.6372148425145897,False
2x64,6,full crossing,1040.1674104418958,7114.500643063679,0.14620385359807545,False
2x64,8,0.05-0.2 mm,1.562037255098403e-05,2.9392639433467593e-06,5.31438239370843,False
2x64,8,0.5-2 mm,0.001619084059711895,0.0003122724265836041,5.184844776163485,False
2x64,8,5-20 mm,0.16480177444577748,0.032189178156727394,5.119788198486038,False
2x64,8,50-200 mm,21.110857943327233,3.6830440720549973,5.731904785909386,False
2x64,8,500-2000 mm,495.70504255614264,743.3429417736575,0.6668591503315588,False
2x64,8,full crossing,996.5216775299482,7233.93503783069,0.13775651458279958,False
2x64,10,0.05-0.2 mm,1.4939821768589212e-05,3.7933247654109437e-06,3.9384504867119468,False
2x64,10,0.5-2 mm,0.001608761252214208,0.000365255516499019,4.40448173824783,False
2x64,10,5-20 mm,0.1581830159977926,0.03263246896523242,4.847411826739968,False
2x64,10,50-200 mm,14.946865427241107,3.7924387047283403,3.9412279514513022,False
2x64,10,500-2000 mm,462.5313910416935,981.5920578036383,0.47120531117237313,False
2x64,10,full crossing,980.1435155218741,8665.673871318802,0.11310643927714638,False
2x64,12,0.05-0.2 mm,1.1530019605743291e-05,3.0649687232653378e-06,3.7618718645388034,False
2x64,12,0.5-2 mm,0.0012072584691935617,0.00030200224898635497,3.9975148305869337,False
2x64,12,5-20 mm,0.12635800702298638,0.03353938605954454,3.767451401723789,False
2x64,12,50-200 mm,10.919606156747363,3.6127940273047443,3.0224823430893806,False
2x64,12,500-2000 mm,494.54457571299224,1022.5067134775543,0.48365900115319715,False
2x64,12,full crossing,949.4249099446961,9536.38961544211,0.09955810828107409,False
2x64,14,0.05-0.2 mm,1.1581583692077402e-05,3.1294433711082092e-06,3.700844629112458,False
2x64,14,0.5-2 mm,0.001182577243241667,0.00026406465991613004,4.478362396608721,False
2x64,14,5-20 mm,0.1203251697532437,0.02716687444603849,4.429113477601016,False
2x64,14,50-200 mm,12.878532183023594,3.274772725781361,3.9326491519959683,False
2x64,14,500-2000 mm,491.96278490966705,988.2654875123507,0.49780427539570316,False
2x64,14,full crossing,1033.3318668227776,8864.200244295847,0.11657361502948123,False
2x64,16,0.05-0.2 mm,9.719601123947541e-06,2.88609669496509e-06,3.367732321964046,False
2x64,16,0.5-2 mm,0.000926724595728956,0.0002942012748974321,3.1499679804312257,False
2x64,16,5-20 mm,0.09868475810748123,0.03313651279768237,2.9781274423778057,False
2x64,16,50-200 mm,8.97568144204186,3.9603508021315292,2.266385451816792,False
2x64,16,500-2000 mm,485.0194511085206,917.812250768435,0.5284517075278085,False
2x64,16,full crossing,1082.8261147610654,10869.83593093924,0.09961752151925081,False
2x64,18,0.05-0.2 mm,1.1811778222181601e-05,3.6481537790677976e-06,3.237741317253307,False
2x64,18,0.5-2 mm,0.001166620677395258,0.0003237237997666398,3.603753194038346,False
2x64,18,5-20 mm,0.12203312255110177,0.031937196411035984,3.82103428806083,False
2x64,18,50-200 mm,9.402273618263735,3.6484719115179587,2.5770442657325785,False
2x64,18,500-2000 mm,513.6399106539642,1042.6149597335268,0.49264582850915656,False
2x64,18,full crossing,1071.783652853366,9669.885900528589,0.11083725949597592,False
2x64,20,0.05-0.2 mm,9.409873769072874e-06,4.170431111560902e-06,2.256331184319926,False
2x64,20,0.5-2 mm,0.0009540068504065857,0.0003564352084595157,2.6765224864561685,False
2x64,20,5-20 mm,0.09384892726416183,0.03186434403801286,2.945264686830016,False
2x64,20,50-200 mm,13.897275193812675,3.5347795542719496,3.9315818654142536,False
2x64,20,500-2000 mm,490.8580424963702,1028.1543712068242,0.47741667617501077,False
2x64,20,full crossing,1053.4269904789824,10183.409574219299,0.10344541116620484,False
4x128,2,0.05-0.2 mm,2.441049673507223e-05,9.56031698251536e-07,25.533145793927144,False
4x128,2,0.5-2 mm,0.002425800154526314,7.49687387724407e-05,32.35748919145568,False
4x128,2,5-20 mm,0.2568823178137336,0.00833809527023277,30.808273291240813,False
4x128,2,50-200 mm,11.176651706751528,1.2247480667362254,9.125674096008717,False
4x128,2,500-2000 mm,352.979842536854,162.78709976316463,2.1683526707607457,False
4x128,2,full crossing,9722.852587308254,1387.2506709280615,7.008720767677647,False
4x128,4,0.05-0.2 mm,1.232382373927976e-05,7.296887538643659e-07,16.889151263485836,False
4x128,4,0.5-2 mm,0.001306731164163466,5.7762122196436394e-05,22.62263079115338,False
4x128,4,5-20 mm,0.13596197014598133,0.006361394753184868,21.372981149756693,False
4x128,4,50-200 mm,12.747943455281074,0.9466333042738029,13.46661204262245,False
4x128,4,500-2000 mm,324.13720862656527,131.4594488545522,2.4656820901873195,False
4x128,4,full crossing,3569.7928920006525,969.9655919729864,3.680329407086918,False
4x128,6,0.05-0.2 mm,2.11635295954693e-05,7.901803655840922e-07,26.783163081792676,False
4x128,6,0.5-2 mm,0.002334775306422898,8.320262878669382e-05,28.06131657701045,False
4x128,6,5-20 mm,0.23061601690166356,0.008379809955272322,27.520435204687068,False
4x128,6,50-200 mm,18.253673570328033,1.1173349385380504,16.33679655109649,False
4x128,6,500-2000 mm,325.26279240576093,158.43567785508705,2.052964312137207,False
4x128,6,full crossing,770.2789281357063,1458.599630270605,0.528094832982236,False
4x128,8,0.05-0.2 mm,2.6596508106990768e-05,1.2131842197504739e-06,21.922893220999118,False
4x128,8,0.5-2 mm,0.002747168929673194,0.0001264740490114491,21.721206454175476,False
4x128,8,5-20 mm,0.2698353254970698,0.012908301691538782,20.90401448193167,False
4x128,8,50-200 mm,14.827371039416448,1.5904344757657896,9.322843075491754,False
4x128,8,500-2000 mm,301.6752362222235,269.54320316032465,1.11920921279097,False
4x128,8,full crossing,800.8291763228001,2416.237901554714,0.3314363936628555,False
4x128,10,0.05-0.2 mm,1.535718752165849e-05,1.1222809348510054e-06,13.683906626906493,False
4x128,10,0.5-2 mm,0.0016033201739595881,9.247942500678619e-05,17.337047390183663,False
4x128,10,5-20 mm,0.15989856390419277,0.011501184040696444,13.902791515934238,False
4x128,10,50-200 mm,12.68329852607053,1.4502930775677214,8.745334803184486,False
4x128,10,500-2000 mm,331.62553225536584,253.7080488257537,1.3071147477986627,False
4x128,10,full crossing,721.7123321722116,2517.676072967106,0.2866581368117252,False
4x128,12,0.05-0.2 mm,1.1494137197587406e-05,2.2259989407302783e-06,5.163586103871438,False
4x128,12,0.5-2 mm,0.0011376711199773126,0.00021227105850840644,5.359520642953115,False
4x128,12,5-20 mm,0.12147811770546468,0.019245994394623267,6.311864963412953,False
4x128,12,50-200 mm,12.42866464802006,2.4773500853711994,5.01691897379041,False
4x128,12,500-2000 mm,296.7709385274791,366.4635552280515,0.8098238809662738,False
4x128,12,full crossing,775.6648752295448,4005.6108551192224,0.19364459087138608,False
4x128,14,0.05-0.2 mm,2.186814640481316e-05,1.3556018529925495e-06,16.131688191881917,False
4x128,14,0.5-2 mm,0.0022559656720488874,7.588873529584816e-05,29.727279855885413,False
4x128,14,5-20 mm,0.2351238858295801,0.009058617521873202,25.955824413807417,False
4x128,14,50-200 mm,16.68667158732262,1.2643794900251137,13.197518402478343,False
4x128,14,500-2000 mm,285.3440313851223,176.2273784813999,1.6191810480528668,False
4x128,14,full crossing,777.561096380957,1295.7410827579993,0.6000898688231059,False
4x128,16,0.05-0.2 mm,2.174964208734309e-05,1.1687291134876432e-06,18.609652002626394,False
4x128,16,0.5-2 mm,0.0022899574858570304,8.738967949284415e-05,26.203980826414888,False
4x128,16,5-20 mm,0.23217038986445004,0.009754892026592188,23.800405912391977,False
4x128,16,50-200 mm,22.62557373138918,1.4179021768212507,15.957076659627342,False
4x128,16,500-2000 mm,321.60368318830024,211.8795987161999,1.5178605450309033,False
4x128,16,full crossing,729.1588087684548,1950.4781842721925,0.37383592118490444,False
4x128,18,0.05-0.2 mm,1.611120836741975e-05,2.108876628881262e-06,7.639711184037628,False
4x128,18,0.5-2 mm,0.0016394822779375318,0.00017554290465682243,9.339496125705777,False
4x128,18,5-20 mm,0.1638683660019069,0.02074787636630049,7.8980789700515235,False
4x128,18,50-200 mm,13.533863033532434,2.0759780679640016,6.5192707198519,False
4x128,18,500-2000 mm,290.02069910058026,370.0582719535248,0.7837162984347601,False
4x128,18,full crossing,717.6798903166634,3990.994102866562,0.17982484359001794,False
4x128,20,0.05-0.2 mm,1.6735338448370385e-05,2.385597497323033e-06,7.015155937726178,False
4x128,20,0.5-2 mm,0.0017775377756379385,0.00019259051597941834,9.229622583429286,False
4x128,20,5-20 mm,0.1806604455367733,0.02193649069681669,8.235612889667435,False
4x128,20,50-200 mm,14.359591366087443,2.3291125311004635,6.165263023724662,False
4x128,20,500-2000 mm,267.26736948071306,418.1151951349378,0.6392194605471303,False
4x128,20,full crossing,770.914994214877,5443.365219444224,0.14162470514767125,False
4x256,2,0.05-0.2 mm,1.4967636019491692e-05,5.404743319559202e-07,27.693518701110893,False
4x256,2,0.5-2 mm,0.001557080336667127,5.3174098013641924e-05,29.282684518083503,False
4x256,2,5-20 mm,0.15436730826223766,0.005805712137804675,26.588867067151707,False
4x256,2,50-200 mm,10.967310788810636,0.7761009444493538,14.131294217908701,False
4x256,2,500-2000 mm,487.11266078950644,143.08654645846275,3.4043218796318673,False
4x256,2,full crossing,9705.85935630092,905.7643384795568,10.715656318058919,False
4x256,4,0.05-0.2 mm,1.1949012446166307e-05,8.83837003584631e-07,13.519475194751948,False
4x256,4,0.5-2 mm,0.0012670722924212896,5.918478507282998e-05,21.40875042229334,False
4x256,4,5-20 mm,0.13282614938781023,0.006700252043856381,19.824052665242895,False
4x256,4,50-200 mm,10.612520067866171,0.9771089750216788,10.861142758033427,False
4x256,4,500-2000 mm,385.14702542886425,168.89596154512532,2.28038031167466,False
4x256,4,full crossing,3585.4196101939947,1317.1297105362498,2.7221461800707876,False
4x256,6,0.05-0.2 mm,1.2847477526278794e-05,8.027285502976156e-07,16.004759668153735,False
4x256,6,0.5-2 mm,0.0013278067001465388,6.49309388478514e-05,20.449522580566796,False
4x256,6,5-20 mm,0.12687782281517457,0.006300417055626895,20.138003832914542,False
4x256,6,50-200 mm,9.377133179198083,1.032422541573652,9.08265056369764,False
4x256,6,500-2000 mm,380.3899773005401,171.53292420401556,2.2175916318439075,False
4x256,6,full crossing,807.4991000826852,918.8432119429492,0.878821424141753,False
4x256,8,0.05-0.2 mm,1.9757677716114586e-05,6.791935902583646e-07,29.089906028999454,False
4x256,8,0.5-2 mm,0.0021446727807017396,7.44068273661469e-05,28.823602035174368,False
4x256,8,5-20 mm,0.21610641350378046,0.007502941571146948,28.80289169981435,False
4x256,8,50-200 mm,13.77013083259726,0.9678205394969552,14.227979538184394,False
4x256,8,500-2000 mm,366.3912522496773,181.93467559371612,2.0138615745130233,False
4x256,8,full crossing,758.9364953505395,1119.1846561451512,0.6781155291786901,False
4x256,10,0.05-0.2 mm,2.271490018301847e-05,9.47323997024796e-07,23.97796345744202,False
4x256,10,0.5-2 mm,0.0024397042839297,7.79678543949558e-05,31.291155859837783,False
