restart,round,in_round,phase,loss_before,loss_after,gain,factor,factor_renewed,n_iter,func_evals,early_stop,wall_s
0,1,0,train,0.13538365959218554,0.00011692838460138064,0.9991363183344756,7.386415783206682,1,200,204,0,249.51
1,1,1,train,0.00011692838460138064,5.4634253213579105e-05,0.5327545711006597,8552.243353135253,1,200,206,0,110.46
2,1,2,train,5.4634253213579105e-05,3.3778259937301515e-05,0.3817384159118317,8552.243353135253,0,200,203,0,116.66
3,1,3,train,3.3778259937301515e-05,2.4517170099053684e-05,0.2741730881175664,8552.243353135253,0,200,205,0,233.23
4,1,4,train,2.4517170099053684e-05,1.976694425319199e-05,0.1937509845822313,8552.243353135253,0,200,210,0,219.57
5,1,5,train,1.976694425319199e-05,1.64563127453471e-05,0.1674832217584813,8552.243353135253,0,200,207,0,191.95
6,1,6,train,1.64563127453471e-05,1.4203195392172781e-05,0.13691507861087351,8552.243353135253,0,200,207,0,169.8
7,1,7,train,1.4203195392172781e-05,1.2536290494106251e-05,0.1173612593533102,8552.243353135253,0,200,214,0,221.02
8,1,8,train,1.2536290494106251e-05,1.1258089536461163e-05,0.1019600621289061,8552.243353135253,0,200,213,0,241.49
9,1,9,train,1.1258089536461163e-05,1.0583035765888442e-05,0.05996166297900268,88825.01749176328,1,200,212,0,211.97
10,1,10,train,1.0583035765888442e-05,9.894834246621749e-06,0.0650287435940569,88825.01749176328,0,200,209,0,201.73
11,1,11,train,9.894834246621749e-06,9.106899585445844e-06,0.0796309105880089,88825.01749176328,0,200,209,0,160.01
12,1,12,train,9.106899585445844e-06,8.336687805393841e-06,0.0845745330587496,88825.01749176328,0,200,220,0,199.62
13,1,13,train,8.336687805393841e-06,7.691457395779345e-06,0.07739649422844315,88825.01749176328,0,200,216,0,217.59
14,1,14,train,7.691457395779345e-06,7.131002106287879e-06,0.07286724227309806,88825.01749176328,0,200,208,0,233.53
15,1,15,train,7.131002106287879e-06,6.6518307434248385e-06,0.06719551554199141,88825.01749176328,0,200,213,0,281.49
16,1,16,train,6.6518307434248385e-06,6.239118364018184e-06,0.06204493098604615,88825.01749176328,0,200,215,0,240.31
17,1,17,train,6.239118364018184e-06,5.898734832242662e-06,0.054556351060521396,88825.01749176328,0,200,211,0,226.22
18,1,18,train,5.898734832242662e-06,5.570748131074969e-06,0.05560288951707201,88825.01749176328,0,200,212,0,144.19
19,1,19,train,5.570748131074969e-06,5.281231383500663e-06,0.051970891658036464,88825.01749176328,0,200,216,0,109.76
20,1,20,train,5.281231383500663e-06,5.0284618268703e-06,0.04786185991018159,88825.01749176328,0,200,216,0,108.49
21,1,21,train,5.0284618268703e-06,4.806651061881724e-06,0.044111056745682754,88825.01749176328,0,200,214,0,141.31
22,1,22,train,4.806651061881724e-06,4.60158791168973e-06,0.04266237501994079,88825.01749176328,0,200,216,0,131.12
23,1,23,train,4.60158791168973e-06,4.42101051255869e-06,0.039242409923823586,88825.01749176328,0,200,214,0,136.1
24,1,24,train,4.42101051255869e-06,4.236148077837761e-06,0.04181452050290159,88825.01749176328,0,200,219,0,165.63
25,2,0,train,4.354329288218391e-06,4.238868968534397e-06,0.026516212266352417,229656.4944469687,1,200,207,0,173.21
26,2,1,train,4.238868968534397e-06,4.141176406149368e-06,0.023046846484336213,229656.4944469687,0,200,209,0,174.15
27,2,2,train,4.141176406149368e-06,4.0514026616914805e-06,0.021678319311531725,229656.4944469687,0,200,213,0,238.89
28,2,3,train,4.0514026616914805e-06,3.963160820154156e-06,0.021780565622791778,229656.4944469687,0,200,217,0,204.08
29,2,4,train,3.963160820154156e-06,3.868251561809451e-06,0.023947869554537402,229656.4944469687,0,200,211,0,193.95
30,2,5,train,3.868251561809451e-06,3.775055604126631e-06,0.02409252764296062,229656.4944469687,0,200,215,0,186.58
31,2,6,train,3.775055604126631e-06,3.6863663199124136e-06,0.023493504073759428,229656.4944469687,0,200,219,0,211.86
32,2,7,train,3.6863663199124136e-06,3.5971714124631916e-06,0.024195888229399085,229656.4944469687,0,200,213,0,209.79
33,2,8,train,3.5971714124631916e-06,3.5032571698089833e-06,0.026107803016787504,229656.4944469687,0,200,217,0,208.09
34,2,9,train,3.5032571698089833e-06,3.416428535344347e-06,0.024785115752541383,229656.4944469687,0,200,212,0,173.85
35,2,10,train,3.416428535344347e-06,3.3288083456898998e-06,0.025646721056208487,229656.4944469687,0,200,213,0,87.19
36,2,11,train,3.3288083456898998e-06,3.2509462000851704e-06,0.023390396057359177,229656.4944469687,0,200,210,0,94.46
37,2,12,train,3.2509462000851704e-06,3.1765485750478617e-06,0.022884914255228078,229656.4944469687,0,200,206,0,99.15
38,2,13,train,3.1765485750478617e-06,3.097706473867908e-06,0.024820052115452265,229656.4944469687,0,200,212,0,114.15
39,2,14,train,3.097706473867908e-06,3.0222616266079797e-06,0.024355066529504105,229656.4944469687,0,200,222,0,160.75
40,2,15,train,3.0222616266079797e-06,2.9570781383555824e-06,0.02156778476043307,229656.4944469687,0,200,212,0,234.59
41,2,16,train,2.9570781383555824e-06,2.8878464673690504e-06,0.02341218856835197,229656.4944469687,0,200,218,0,178.1
42,2,17,train,2.8878464673690504e-06,2.820864408306221e-06,0.02319446681798592,229656.4944469687,0,200,221,0,263.95
43,2,18,train,2.820864408306221e-06,2.7527124378445287e-06,0.024159959713417764,229656.4944469687,0,200,214,0,226.8
44,2,19,train,2.7527124378445287e-06,2.689450103791511e-06,0.0229818172008386,229656.4944469687,0,200,219,0,198.91
45,2,20,train,2.689450103791511e-06,2.627457810350619e-06,0.023050174217211533,229656.4944469687,0,200,218,0,223.29
46,2,21,train,2.627457810350619e-06,2.5650062202544276e-06,0.023768826981795596,229656.4944469687,0,200,218,0,196.85
47,2,22,train,2.5650062202544276e-06,2.5066525967352615e-06,0.02274989552008881,229656.4944469687,0,200,216,0,171.63
48,2,23,train,2.5066525967352615e-06,2.447446396319936e-06,0.023619627423615622,229656.4944469687,0,200,217,0,148.02
49,2,24,train,2.447446396319936e-06,2.39154554526874e-06,0.022840480239015797,229656.4944469687,0,200,214,0,170.79
50,3,0,train,2.413390319667791e-06,2.3717048563388635e-06,0.017272574182971536,414354.8566721907,1,200,212,0,181.36
51,3,1,train,2.3717048563388635e-06,2.339922953220064e-06,0.013400446111098389,414354.8566721907,0,200,216,0,214.78
52,3,2,train,2.339922953220064e-06,2.31114192280679e-06,0.012299990635874333,414354.8566721907,0,200,211,0,199.03
53,3,3,train,2.31114192280679e-06,2.282138971883666e-06,0.012549186459263855,414354.8566721907,0,200,212,0,228.04
54,3,4,train,2.282138971883666e-06,2.251205078596113e-06,0.013554780698574284,414354.8566721907,0,200,216,0,192.23
55,3,5,train,2.251205078596113e-06,2.222070824416491e-06,0.012941626001390606,414354.8566721907,0,200,212,0,178.73
56,3,6,train,2.222070824416491e-06,2.1935734846354564e-06,0.01282467663402133,414354.8566721907,0,200,214,0,246.07
57,3,7,train,2.1935734846354564e-06,2.163613524422723e-06,0.013658060886759985,414354.8566721907,0,200,217,0,202.68
58,3,8,train,2.163613524422723e-06,2.1317293833555648e-06,0.014736523277957122,414354.8566721907,0,200,221,0,212.66
59,3,9,train,2.1317293833555648e-06,2.1001520263188516e-06,0.014813023305522517,414354.8566721907,0,200,209,0,218.03
60,3,10,train,2.1001520263188516e-06,2.065242711651522e-06,0.016622279830150626,414354.8566721907,0,200,217,0,240.01
61,3,11,train,2.065242711651522e-06,2.0279832145926103e-06,0.018041219488975257,414354.8566721907,0,200,216,0,137.29
62,3,12,train,2.0279832145926103e-06,1.991095260300315e-06,0.018189477125285448,414354.8566721907,0,200,215,0,147.93
63,3,13,train,1.991095260300315e-06,1.951225917653992e-06,0.020023824796966135,414354.8566721907,0,200,214,0,192.21
64,3,14,train,1.951225917653992e-06,1.908891238556995e-06,0.0216964518121494,414354.8566721907,0,200,215,0,231.82
65,3,15,train,1.908891238556995e-06,1.8727657625533914e-06,0.01892484771993212,414354.8566721907,0,200,215,0,227.6
66,3,16,train,1.8727657625533914e-06,1.8345335285307689e-06,0.020414851011850726,414354.8566721907,0,200,219,0,171.55
67,3,17,train,1.8345335285307689e-06,1.7946442364236928e-06,0.02174356123053387,414354.8566721907,0,200,217,0,177.9
68,3,18,train,1.7946442364236928e-06,1.757720085129463e-06,0.02057463565470273,414354.8566721907,0,200,214,0,184.57
69,3,19,train,1.757720085129463e-06,1.7193361441327983e-06,0.02183734561685781,414354.8566721907,0,200,216,0,186.56
70,3,20,train,1.7193361441327983e-06,1.6821042108498944e-06,0.021654830796151832,414354.8566721907,0,200,224,0,260.46
71,3,21,train,1.6821042108498944e-06,1.646831847976736e-06,0.0209691900452094,414354.8566721907,0,200,212,0,227.46
72,3,22,train,1.646831847976736e-06,1.6161730256924185e-06,0.01861685048293444,414354.8566721907,0,200,216,0,145.19
73,3,23,train,1.6161730256924185e-06,1.5848358282250037e-06,0.01938975404814032,414354.8566721907,0,200,219,0,214.83
74,3,24,train,1.5848358282250037e-06,1.5528305349217112e-06,0.020194705806934003,414354.8566721907,0,200,221,0,200.75
75,4,0,train,1.5597893251943248e-06,1.537387475810399e-06,0.014362099433610909,641112.2219184415,1,200,211,0,208.94
76,4,1,train,1.537387475810399e-06,1.5182779933542608e-06,0.012429841374937158,641112.2219184415,0,200,215,0,213.54
77,4,2,train,1.5182779933542608e-06,1.5009810648089377e-06,0.011392464766685973,641112.2219184415,0,200,218,0,240.12
78,4,3,train,1.5009810648089377e-06,1.4855349008349142e-06,0.01029071207902921,641112.2219184415,0,200,219,0,183.88
79,4,4,train,1.4855349008349142e-06,1.4699821526047434e-06,0.010469460004897728,641112.2219184415,0,200,211,0,121.03
80,4,5,train,1.4699821526047434e-06,1.4543099187431138e-06,0.010661513021677865,641112.2219184415,0,200,211,0,117.94
81,4,6,train,1.4543099187431138e-06,1.4393903798196025e-06,0.010258844233425523,641112.2219184415,0,200,223,0,139.25
82,4,7,train,1.4393903798196025e-06,1.4247323035775584e-06,0.010183530783275906,641112.2219184415,0,200,212,0,132.53
83,4,8,train,1.4247323035775584e-06,1.4104174626661689e-06,0.010047389867868082,641112.2219184415,0,200,213,0,135.72
84,4,9,train,1.4104174626661689e-06,1.3964746838877048e-06,0.00988556873941953,641112.2219184415,0,200,214,0,231.24
85,4,10,train,1.3964746838877048e-06,1.380945122481059e-06,0.011120546319831861,641112.2219184415,0,200,213,0,296.64
86,4,11,train,1.380945122481059e-06,1.364715910082491e-06,0.011752250060024089,641112.2219184415,0,200,216,0,147.7
87,4,12,train,1.364715910082491e-06,1.3484660848869406e-06,0.011907112004408445,641112.2219184415,0,200,215,0,224.92
88,4,13,train,1.3484660848869406e-06,1.3313465203196425e-06,0.012695584085626734,641112.2219184415,0,200,210,0,258.08
89,4,14,train,1.3313465203196425e-06,1.312948523711152e-06,0.013819089416385258,641112.2219184415,0,200,218,0,266.59
90,4,15,train,1.312948523711152e-06,1.2945706989695316e-06,0.01399736883032863,641112.2219184415,0,200,215,0,194.87
91,4,16,train,1.2945706989695316e-06,1.2752720207550403e-06,0.014907396119696539,641112.2219184415,0,200,216,0,252.84
92,4,17,train,1.2752720207550403e-06,1.2561836550304047e-06,0.014968073802273276,641112.2219184415,0,200,217,0,200.28
93,4,18,train,1.2561836550304047e-06,1.2358473361485696e-06,0.016188969503303115,641112.2219184415,0,200,216,0,211.93
94,4,19,train,1.2358473361485696e-06,1.2156578148860087e-06,0.01633658193210189,641112.2219184415,0,200,220,0,125.52
95,4,20,train,1.2156578148860087e-06,1.1963823798421922e-06,0.015855970987710827,641112.2219184415,0,200,216,0,295.44
96,4,21,train,1.1963823798421922e-06,1.1773837371364616e-06,0.015880075656276874,641112.2219184415,0,200,217,0,256.53
97,4,22,train,1.1773837371364616e-06,1.157144809288188e-06,0.017189746392707133,641112.2219184415,0,200,217,0,214.5
98,4,23,train,1.157144809288188e-06,1.1380309937241245e-06,0.01651808434920202,641112.2219184415,0,200,218,0,266.24
99,4,24,train,1.1380309937241245e-06,1.1187086128422213e-06,0.016978782641650314,641112.2219184415,0,200,221,0,231.72
100,5,0,train,1.1254726280013204e-06,1.1116697392320946e-06,0.012264082151635993,888515.6112377944,1,200,208,0,254.08
101,5,1,train,1.1116697392320946e-06,1.1011359195857278e-06,0.009475673641744667,888515.6112377944,0,200,219,0,260.61
102,5,2,train,1.1011359195857278e-06,1.0904650186188286e-06,0.009690811803608966,888515.6112377944,0,200,215,0,207.62
103,6,0,train,1.090240311299065e-06,1.0852973374169678e-06,0.00453383885265394,917228.972031368,1,200,210,0,214.09
104,6,1,train,1.0852973374169678e-06,1.0805616576916263e-06,0.004363485988653136,917228.972031368,0,200,213,0,158.96
105,6,2,confirm,1.0805616576916263e-06,1.0780889218206259e-06,0.002288380170996337,925444.6452748213,1,200,206,0,194.58
106,6,3,confirm,1.0780889218206259e-06,1.074195250166503e-06,0.003611642393604728,925444.6452748213,0,200,214,0,221.73
107,7,0,train,1.0741954547947232e-06,1.071150584971499e-06,0.0028345584685107706,930929.2787792499,1,200,209,0,52.91
108,7,1,train,1.071150584971499e-06,1.0682420379585428e-06,0.002715348386831711,930929.2787792499,0,200,216,0,54.13
109,7,2,confirm,1.0682420379585428e-06,1.0660905372515132e-06,0.0020140573302481406,936117.4382455905,1,200,206,0,51.48
