round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
1,rk6,32000,250,25,2.2945408111087098e-05,9.153386638339738e-10,nan,388.33781872187956,299.76401262595687,196.00114156344262,5459.8
2,own,32000,250,25,5.318487650392796e-09,4.680017805452419e-10,nan,243.2393959325907,168.4959126770309,148.2074715056001,6719.0
3,own,32000,250,25,6.063913924896556e-09,2.5553513252583177e-10,373.29949040417887,210.14626387670887,164.15728126503382,103.488177751899,6155.2
4,own,32000,250,25,5.5551330228553115e-09,2.639346460417135e-10,257.71235888382193,229.59128517607041,181.75290310726842,99.74357867648109,6269.9
5,own,32000,250,25,8.59690686649673e-09,2.0350543940663668e-10,236.50708127433973,185.515628687142,143.19857091322774,84.32826763430512,3076.8
6,own,32000,250,25,4.901462750472493e-09,1.8845090424699612e-10,233.7617905238858,180.84897377411835,147.33083670137148,88.62805330434753,2791.2
7,own,32000,250,25,3.911759511803943e-09,1.913258239218578e-10,208.37628754662774,181.05509461851278,138.16950925721017,95.0775482402122,2755.1
8,own,32000,250,25,5.574598487178497e-09,2.0572471238882718e-10,201.42278587172768,172.26232902180527,129.11376293550347,86.85863178737918,2560.9
9,own,32000,250,25,5.609426188770291e-09,1.656064606619408e-10,202.09334929541,164.67837994744627,128.77701270535624,91.05518148970759,2127.2
10,own,32000,250,25,6.682906229248294e-09,1.8529460737387749e-10,184.7777538202422,163.32300153703727,133.51190739371077,75.62031316967932,2029.3
11,own,32000,250,25,7.88235346135427e-09,1.64181416093778e-10,181.50019760935265,157.32608850262864,122.81451188084702,74.88908674588401,1714.7
12,own,32000,250,25,1.105741647827423e-08,1.5124527358448083e-10,187.43875362133622,164.01655645552182,131.29854460153467,82.20110828460747,1495.9
13,own,32000,250,25,5.611120572734003e-09,1.632573861585302e-10,171.04132241621528,160.60925231323608,112.71162256502976,81.71023615153672,1442.5
14,own,32000,250,25,4.17612987361432e-09,1.4761908245314839e-10,173.7384102813806,162.16093151547284,128.48458168403454,76.30597675523632,1428.2
15,own,32000,250,25,1.0393415506447468e-08,1.486613011660935e-10,179.0328158706984,156.0902310112624,127.33110684939675,71.723048505973,1428.9
16,own,32000,250,25,3.0934270141839365e-09,1.4730290696068879e-10,177.68479715886087,154.54267220752627,127.07597606151921,70.51042222246906,1421.7
17,own,32000,250,25,5.42376369935634e-09,1.5092725808521865e-10,173.95183048733998,163.3438750878895,124.9139140224429,70.62211009906605,1803.8
18,own,32000,250,25,1.825055055241452e-08,1.8104464790739038e-10,171.2095979296464,151.93249774682727,122.77187227394393,69.2316339963952,1811.5
19,own,32000,250,25,3.4466933956289105e-09,1.9973811046098435e-10,171.35787113988954,144.9182855528761,116.7518204894975,69.6194164054873,1807.8
20,own,32000,250,25,1.2150687507566245e-08,1.5568708708226367e-10,166.12939000879123,134.20286934822911,104.49000840844747,68.6733755047726,1795.5
21,own,32000,250,25,4.774059070381787e-09,1.6106978381276668e-10,134.35749307336664,142.7025620592417,119.93991910287605,63.63309570264164,1794.3
22,own,32000,250,25,3.779637702890101e-09,1.4161049735960101e-10,151.16994079971846,137.79329201810242,113.45329025607498,53.23560465592081,1781.3
23,own,32000,250,25,2.404168556007693e-08,1.8058050551593557e-10,132.9558865385252,148.48452224401854,127.02520938938733,66.55033205379368,1603.0
24,own,32000,250,25,6.174955772044963e-09,1.3839864224521336e-10,147.98371692080536,128.01812195925777,97.52793734716647,64.56930096706515,1824.0
25,own,32000,250,25,1.386283581481724e-08,1.5650936254270239e-10,143.66952104819575,150.63942635561034,124.32726645533876,63.87122129694944,1895.6
26,own,32000,250,25,1.0035439384692134e-08,1.1508997509062237e-10,137.19124356441625,127.22488509700725,98.40343880910041,60.98672985226017,1864.7
27,own,32000,250,25,6.901178967229924e-09,1.368488781454233e-10,129.08899043759448,131.24003892016844,95.67507345025206,64.45982518948767,1919.6
28,own,32000,250,25,6.8531753553648534e-09,1.5663951946142593e-10,134.34334568296435,130.74552726888555,95.9389752861739,68.8035724360816,1924.0
29,own,32000,250,25,4.995820611647993e-09,1.6020346328502433e-10,133.51713505602447,139.1993130568494,102.83711049621758,70.58004827746345,1932.1
30,own,32000,250,25,3.2646110826600117e-09,1.2923178759819808e-10,149.34829286494278,143.2100730726944,114.92428422411649,68.71247854996909,1943.7
