mode,seed,outer,loss,wall_s
physics,0,35,2.366527113634908e-05,26.3
physics,0,36,2.3004316274651283e-05,26.4
physics,0,37,2.2327231298564985e-05,26.1
physics,0,38,2.1626528877022298e-05,25.4
physics,0,39,2.1018127925671813e-05,25.0
physics,0,40,2.0438408154026737e-05,26.2
physics,0,41,1.9909806938084995e-05,25.8
physics,0,42,1.932866822296366e-05,26.2
physics,0,43,1.8847481229552004e-05,25.6
physics,0,44,1.8314786551152028e-05,25.6
physics,0,45,1.7853360920213475e-05,25.6
physics,0,46,1.742650102930278e-05,24.6
physics,0,47,1.7010462725608936e-05,25.1
physics,0,48,1.6592038925021284e-05,26.3
physics,0,49,1.6187808400778257e-05,25.8
physics,0,50,1.579979097164586e-05,26.1
physics,0,51,1.5472840914825183e-05,25.0
physics,0,52,1.5124741691391981e-05,25.7
physics,0,53,1.4783392580953118e-05,25.8
physics,0,54,1.4451216329573666e-05,25.3
physics,0,55,1.4115778193222455e-05,26.6
physics,0,56,1.3829775747905233e-05,25.6
physics,0,57,1.352048950979999e-05,25.3
physics,0,58,1.321760614149806e-05,25.7
physics,0,59,1.2920797124304487e-05,25.5
physics,1,6,0.00021055934229075794,24.1
physics,1,7,0.00015713810100265077,24.9
physics,1,8,0.0001265460237874754,24.7
physics,1,9,0.00010583757509863393,26.0
physics,1,10,9.14096167261614e-05,25.4
physics,1,11,7.986820263832803e-05,25.3
physics,1,12,7.148560939800142e-05,26.2
physics,1,13,6.503050831135783e-05,24.9
physics,1,14,5.9642089568228007e-05,25.8
physics,1,15,5.525467569544587e-05,25.7
physics,1,16,5.145578407263533e-05,26.1
physics,1,17,4.803589136178606e-05,25.3
physics,1,18,4.513206224777296e-05,26.0
physics,1,19,4.265891731627299e-05,25.6
physics,1,20,4.0506632291356996e-05,25.2
physics,1,21,3.886643869451454e-05,24.9
physics,1,22,3.732823565943018e-05,26.1
physics,1,23,3.604517284935305e-05,25.6
physics,1,24,3.479209800701964e-05,25.0
physics,1,25,3.358710708050545e-05,26.0
physics,1,26,3.2550349533539135e-05,25.7
physics,1,27,3.1745896072671e-05,25.4
physics,1,28,3.080720390827807e-05,25.4
physics,1,29,2.996735048780387e-05,25.4
physics,1,30,2.9159474048905355e-05,25.6
physics,1,31,2.8343353656219167e-05,25.4
physics,1,32,2.7520868545563694e-05,25.2
physics,1,33,2.676963611415152e-05,25.2
physics,1,34,2.6095060796972867e-05,25.2
physics,1,35,2.541780279843121e-05,24.1
physics,1,36,2.4783941159540503e-05,24.9
physics,1,37,2.416394108034478e-05,25.1
physics,1,38,2.3568270658220356e-05,25.7
physics,1,39,2.294001037592685e-05,24.8
physics,1,40,2.2363581236420823e-05,24.7
physics,1,41,2.1837167716940905e-05,24.3
physics,1,42,2.1358276319064253e-05,25.2
physics,1,43,2.085440844445611e-05,23.8
physics,1,44,2.0349247689074676e-05,24.0
physics,1,45,1.983368930699651e-05,24.8
physics,1,46,1.932332957407353e-05,25.7
physics,1,47,1.8810718685228447e-05,24.1
physics,1,48,1.8319251531438353e-05,24.3
physics,1,49,1.782877514918529e-05,25.2
physics,1,50,1.7361137078451507e-05,25.8
physics,1,51,1.6966454543064595e-05,25.4
physics,1,52,1.656727588847588e-05,25.3
physics,1,53,1.6190164192791554e-05,25.2
physics,1,54,1.5785019308609045e-05,25.1
physics,1,55,1.5387603581300856e-05,25.1
physics,1,56,1.5009082350615288e-05,25.7
physics,1,57,1.4655485064696966e-05,26.2
physics,1,58,1.4296656590832445e-05,25.5
physics,1,59,1.3973976985281922e-05,25.8
physics,2,6,0.0003000204663357336,23.5
physics,2,7,0.00021873819917072484,25.5
physics,2,8,0.00017698606531482334,25.1
physics,2,9,0.00014227664823625321,25.5
physics,2,10,0.00011753332195949071,25.4
physics,2,11,0.00010072737883994651,25.3
physics,2,12,8.9028000038259e-05,25.2
physics,2,13,7.987971951496539e-05,24.1
physics,2,14,7.225977925535118e-05,29.4
physics,2,15,6.605290472184799e-05,31.4
physics,2,16,6.152349913187408e-05,25.9
physics,2,17,5.7281496867038665e-05,25.5
physics,2,18,5.376497999482711e-05,24.9
physics,2,19,5.069461441082215e-05,25.5
physics,2,20,4.798961515445047e-05,25.2
physics,2,21,4.538238654997934e-05,25.3
physics,2,22,4.346385980135348e-05,24.9
physics,2,23,4.1798076673581474e-05,25.0
physics,2,24,4.04982943392222e-05,25.7
physics,2,25,3.925928512567426e-05,25.4
physics,2,26,3.8231271899804884e-05,24.9
physics,2,27,3.719260082662956e-05,27.7
physics,2,28,3.611103239344164e-05,25.3
physics,2,29,3.505303162557664e-05,25.2
physics,2,30,3.4083584587580985e-05,24.6
physics,2,31,3.318713755548396e-05,24.9
physics,2,32,3.2259360017622285e-05,24.6
physics,2,33,3.144085972359735e-05,26.1
physics,2,34,3.059806593509133e-05,23.9
physics,2,35,2.977687103337277e-05,24.6
physics,2,36,2.9143105207270483e-05,25.2
physics,2,37,2.8505402699921158e-05,24.7
physics,2,38,2.7807952732746204e-05,24.6
physics,2,39,2.7111294114235196e-05,24.8
physics,2,40,2.652010874126531e-05,24.6
physics,2,41,2.596793917510327e-05,24.8
physics,2,42,2.5421002928797656e-05,26.5
physics,2,43,2.485506541204118e-05,27.3
physics,2,44,2.4290830889033682e-05,32.9
physics,2,45,2.376777069252887e-05,31.3
physics,2,46,2.329885711887223e-05,32.0
physics,2,47,2.274983619806767e-05,29.7
physics,2,48,2.225748411666192e-05,28.4
physics,2,49,2.170669874590193e-05,28.7
physics,2,50,2.1277835095556742e-05,26.2
physics,2,51,2.0850091114521203e-05,25.7
physics,2,52,2.040076335807401e-05,26.7
physics,2,53,1.9963496047043975e-05,26.3
physics,2,54,1.95200858950173e-05,27.7
physics,2,55,1.9059258942002414e-05,32.8
physics,2,56,1.8639537454527676e-05,32.4
physics,2,57,1.8217691179638485e-05,31.4
physics,2,58,1.7804445340474578e-05,37.5
physics,2,59,1.7388172731261657e-05,35.9
data,0,6,7.743909916565221e-05,18.2
data,0,7,6.638131070008839e-05,21.7
data,0,8,5.4493228966324804e-05,21.9
data,0,9,4.699722200317756e-05,21.5
data,0,10,4.1055929986942916e-05,19.6
data,0,11,3.645601286650176e-05,20.9
data,0,12,3.249402652074248e-05,23.2
data,0,13,2.931184405753469e-05,23.1
data,0,14,2.7049583770586675e-05,21.8
data,0,15,2.5152431234757592e-05,20.7
data,0,16,2.3564608255843666e-05,20.0
data,0,17,2.219302773608874e-05,19.8
data,0,18,2.0787687643941377e-05,21.6
data,0,19,1.9630521473905747e-05,21.2
data,0,20,1.8603452304784783e-05,21.1
data,0,21,1.772944084844261e-05,57.1
data,0,22,1.686290239197036e-05,21.9
data,0,23,1.6060348908236997e-05,18.6
data,0,24,1.5346662218404924e-05,27.6
data,0,25,1.4692819327526937e-05,24.2
data,0,26,1.4130029723094464e-05,19.9
data,0,27,1.3589886325356e-05,19.6
data,0,28,1.300333011351226e-05,48.7
data,0,29,1.250062180406484e-05,55.3
data,0,30,1.2067728164574945e-05,20.1
data,0,31,1.1612516840632016e-05,22.1
data,0,32,1.1258072989600584e-05,25.6
data,0,33,1.0878503262116435e-05,25.5
data,0,34,1.0478595477207459e-05,24.6
data,0,35,1.0082330140578838e-05,24.0
data,0,36,9.747838405391867e-06,24.4
data,0,37,9.473892854402045e-06,26.0
data,0,38,9.204955962541003e-06,25.4
data,0,39,8.956511934593687e-06,25.9
data,0,40,8.706432197059062e-06,220.3
data,0,41,8.462693665154357e-06,209.6
data,0,42,8.227013962339513e-06,275.2
data,0,43,8.016771800253e-06,276.5
data,0,44,7.81721024317949e-06,239.8
data,0,45,7.6249635655637814e-06,89.3
data,0,46,7.434785514715914e-06,28.1
data,0,47,7.257840844968793e-06,40.9
data,0,48,7.10786148172795e-06,27.7
data,0,49,6.949307140082352e-06,99.3
data,0,50,6.785670087665776e-06,201.6
data,0,51,6.643996294749359e-06,243.6
data,0,52,6.503916703526641e-06,221.3
physics,0,60,1.2919006688450728e-05,32.9
physics,0,61,1.2918083207484015e-05,32.2
physics,1,60,1.3698693492314965e-05,29.3
physics,1,61,1.3434217718243813e-05,29.4
physics,1,62,1.3209970904619253e-05,29.6
physics,1,63,1.2989241659690364e-05,28.3
physics,1,64,1.2738090604222796e-05,28.9
physics,1,65,1.2501852615048346e-05,30.6
physics,1,66,1.2252219039558226e-05,28.1
physics,1,67,1.2000297162045195e-05,28.1
physics,1,68,1.172756668314899e-05,27.8
physics,1,69,1.1437860810934861e-05,28.0
physics,1,70,1.111903252397074e-05,29.9
physics,1,71,1.0731358260347647e-05,24.3
physics,1,72,1.0348125102151613e-05,24.2
physics,1,73,9.997257139431763e-06,23.9
physics,1,74,9.683100853995997e-06,24.3
physics,1,75,9.384647920527574e-06,25.0
physics,1,76,9.11557765674795e-06,26.6
physics,1,77,8.880529579185984e-06,27.2
physics,1,78,8.631528936049464e-06,28.8
physics,1,79,8.3852484270871e-06,32.5
physics,1,80,8.177811550133437e-06,32.7
physics,1,81,7.991094011335612e-06,28.9
physics,1,82,7.591383822980936e-06,28.0
physics,1,83,7.286424165983114e-06,29.3
physics,1,84,7.044039922978618e-06,29.8
physics,1,85,6.8237776276885e-06,31.7
physics,1,86,6.650241362745418e-06,29.5
physics,1,87,6.48844656866826e-06,31.3
physics,1,88,6.346796375761547e-06,26.7
physics,1,89,6.198933967114304e-06,27.3
physics,1,90,6.080472622793026e-06,28.9
physics,1,91,5.948064483363975e-06,27.2
physics,1,92,5.814756323310741e-06,25.8
physics,1,93,5.699576376494909e-06,27.5
physics,1,94,5.578389950079192e-06,27.8
physics,1,95,5.477787293209298e-06,26.4
physics,1,96,5.374544110911554e-06,27.8
physics,1,97,5.2701255501960546e-06,27.7
physics,1,98,5.167114774337907e-06,28.3
physics,1,99,5.070976926069128e-06,27.5
physics,1,100,4.991388894001667e-06,26.9
physics,1,101,4.9179427243325396e-06,27.2
physics,1,102,4.848702947373189e-06,27.1
physics,1,103,4.772938573259277e-06,28.8
physics,1,104,4.694827481324496e-06,29.5
physics,1,105,4.619934974384342e-06,30.8
physics,1,106,4.549079932092871e-06,30.1
physics,1,107,4.4756261814720514e-06,34.4
physics,1,108,4.401406104591847e-06,33.9
physics,1,109,4.332795212295806e-06,28.2
physics,1,110,4.2632673131721305e-06,26.7
physics,1,111,4.194356854466425e-06,28.4
physics,1,112,4.130327232669556e-06,27.1
physics,1,113,4.061239818697291e-06,27.7
physics,1,114,3.998118985618271e-06,28.6
physics,1,115,3.938598026257612e-06,26.8
physics,1,116,3.877041788460848e-06,28.6
physics,1,117,3.8728933294166695e-06,29.8
physics,1,118,3.871632051819215e-06,29.4
physics,2,60,1.7107234902702315e-05,26.9
physics,2,61,1.6860774681146032e-05,26.0
physics,2,62,1.6642543691370815e-05,26.1
physics,2,63,1.6427957985570568e-05,26.1
physics,2,64,1.619649091676547e-05,25.6
physics,2,65,1.5961391691942514e-05,26.1
physics,2,66,1.5724078549977395e-05,25.8
physics,2,67,1.5471637383173017e-05,25.6
physics,2,68,1.5173793722033745e-05,26.1
physics,2,69,1.487446059764685e-05,25.9
physics,2,70,1.4548891830175116e-05,26.9
physics,2,71,1.4195960123054815e-05,27.6
physics,2,72,1.383916851837763e-05,27.1
physics,2,73,1.3451940442989273e-05,25.8
physics,2,74,1.3045921541746463e-05,26.1
physics,2,75,1.2652672263858597e-05,26.5
physics,2,76,1.2238411990478498e-05,25.2
physics,2,77,1.1488131743838443e-05,26.5
physics,2,78,1.0970317601610045e-05,26.2
physics,2,79,1.0531037470093366e-05,26.8
physics,2,80,1.0152752442352295e-05,26.5
physics,2,81,9.813471156191196e-06,28.0
physics,2,82,9.532725013243358e-06,26.1
physics,2,83,9.25964814025879e-06,27.5
physics,2,84,9.023106469204277e-06,27.0
physics,2,85,8.786038563655892e-06,27.2
physics,2,86,8.55103742709644e-06,26.0
physics,2,87,8.322242842660813e-06,26.8
physics,2,88,8.105608407045214e-06,27.0
physics,2,89,7.909443623806538e-06,27.3
physics,2,90,7.731974268977591e-06,27.0
physics,2,91,7.574674774436879e-06,26.4
physics,2,92,7.417892572556416e-06,26.9
physics,2,93,7.242590294970849e-06,28.0
physics,2,94,7.096123198045545e-06,27.2
physics,2,95,6.94103465160124e-06,27.1
physics,2,96,6.791044341757037e-06,29.2
physics,2,97,6.655449663942101e-06,28.9
physics,2,98,6.529381454449492e-06,25.9
physics,2,99,6.411415064609148e-06,26.9
physics,2,100,6.290473001636172e-06,26.8
physics,2,101,6.1702932762092635e-06,26.1
physics,2,102,6.0567634208515545e-06,26.6
physics,2,103,5.93621037931284e-06,26.7
physics,2,104,5.81421051071937e-06,27.9
physics,2,105,5.693892749056258e-06,27.1
physics,2,106,5.5888880863517204e-06,26.5
physics,2,107,5.489579025799907e-06,27.4
physics,2,108,5.38762032516156e-06,27.1
physics,2,109,5.2839830065854185e-06,25.3
physics,2,110,5.201571258543824e-06,28.0
physics,2,111,5.11439792175395e-06,27.8
physics,2,112,5.031339892398654e-06,28.4
physics,2,113,4.951812220500809e-06,28.2
physics,2,114,4.879508839313114e-06,30.1
physics,2,115,4.800499177675983e-06,29.1
physics,2,116,4.7240744613706555e-06,29.4
physics,2,117,4.643424816209387e-06,27.8
physics,2,118,4.5650125368368364e-06,28.3
physics,2,119,4.497811675027783e-06,29.4
physics,2,120,4.430665501643034e-06,27.9
physics,2,121,4.363140396127707e-06,26.9
physics,2,122,4.292418849109707e-06,27.8
physics,2,123,4.227004368900284e-06,27.9
physics,2,124,4.1646220516146354e-06,28.7
physics,2,125,4.102219214668946e-06,34.1
physics,2,126,4.0437091254341746e-06,28.0
physics,2,127,3.988173250481874e-06,27.4
physics,2,128,3.929333589181443e-06,28.0
physics,2,129,3.883826173431455e-06,29.9
physics,2,130,3.882433087169227e-06,29.8
physics,2,131,3.881494560418055e-06,30.1
data,0,53,6.503360100002241e-06,14.8
data,0,54,6.5030066463888745e-06,14.8
data,1,6,5.857565686629614e-05,13.8
data,1,7,5.139350719013737e-05,13.8
data,1,8,4.4856832258742986e-05,14.5
data,1,9,4.0280431499045046e-05,14.6
data,1,10,3.591090989299548e-05,15.5
data,1,11,3.286584719302014e-05,16.4
data,1,12,3.051236894407423e-05,17.6
data,1,13,2.8254130886656095e-05,14.5
data,1,14,2.6063433763826023e-05,30.0
data,1,15,2.420223306674327e-05,15.1
data,1,16,2.2586408617183604e-05,14.6
data,1,17,2.1194679807775994e-05,15.2
data,1,18,2.00130349878751e-05,15.5
data,1,19,1.8935331815926892e-05,17.2
data,1,20,1.7966668463946946e-05,18.1
data,1,21,1.717104580449105e-05,28.3
data,1,22,1.644983568975441e-05,18.5
data,1,23,1.570677184088748e-05,19.1
data,1,24,1.5009813237860032e-05,25.3
data,1,25,1.4365534861733185e-05,29.9
data,1,26,1.3818750467721118e-05,20.6
data,1,27,1.3310682977303132e-05,26.3
data,1,28,1.2813473062172826e-05,35.7
data,1,29,1.2286135732559058e-05,23.6
data,1,30,1.1852748309452639e-05,27.5
data,1,31,1.1440910246719855e-05,33.5
data,1,32,1.1084917126347218e-05,15.8
data,1,33,1.0734831617529501e-05,14.8
data,1,34,1.0382657096847838e-05,15.2
data,1,35,1.0033307877294218e-05,16.0
data,1,36,9.719520810416662e-06,15.8
data,1,37,9.450432783163373e-06,16.0
data,1,38,9.13801919654591e-06,14.1
data,1,39,8.861467375481103e-06,15.4
data,1,40,8.610108065894656e-06,16.7
data,1,41,8.368173536275736e-06,16.3
data,1,42,8.132218543396356e-06,15.8
data,1,43,7.900342759501666e-06,15.9
data,1,44,7.679853262459429e-06,15.9
data,1,45,7.49191760019748e-06,16.7
data,1,46,7.3147376669944765e-06,16.8
data,1,47,7.140049028801794e-06,15.3
data,1,48,6.996010825830722e-06,15.0
data,1,49,6.840040810378529e-06,14.8
data,1,50,6.697526934412009e-06,15.5
data,1,51,6.5589538834526535e-06,15.3
data,1,52,6.417018903432209e-06,15.3
data,1,53,6.286352745043626e-06,15.9
data,1,54,6.152976568717145e-06,16.4
data,1,55,6.043746777736247e-06,17.9
data,1,56,5.932472847856713e-06,17.3
data,1,57,5.826980292560264e-06,17.2
data,1,58,5.707567308833607e-06,16.5
data,1,59,5.60387089277882e-06,15.8
data,1,60,5.498284377157583e-06,15.8
data,1,61,5.3857041986114275e-06,15.2
data,1,62,5.274533156854995e-06,15.4
data,1,63,5.174767864471838e-06,15.6
data,1,64,5.080675305971241e-06,16.3
data,1,65,4.998474689006319e-06,15.2
data,1,66,4.906936078692744e-06,16.1
data,1,67,4.810449170740927e-06,21.8
data,1,68,4.727530951214902e-06,22.3
data,1,69,4.641186206737563e-06,19.0
data,1,70,4.553934571948706e-06,18.7
data,1,71,4.461592180820477e-06,18.0
data,1,72,4.3804559874525125e-06,15.4
data,1,73,4.288532103538773e-06,15.4
data,1,74,4.205849581203017e-06,14.5
data,1,75,4.1372300141990026e-06,15.2
data,1,76,4.06474552885016e-06,16.5
data,1,77,4.002597508716298e-06,20.5
data,1,78,3.933936395411113e-06,17.7
data,1,79,3.874026326249892e-06,18.3
data,1,80,3.8413660921943775e-06,17.7
data,1,81,3.839568032935777e-06,17.0
data,2,6,7.905711936221185e-05,15.4
data,2,7,6.608035095027556e-05,16.4
data,2,8,5.4979742893370826e-05,14.7
data,2,9,4.785141721057557e-05,14.6
data,2,10,4.272314455412243e-05,15.5
data,2,11,3.8259028739075146e-05,16.0
data,2,12,3.457945586814456e-05,14.9
data,2,13,3.172442335203757e-05,16.4
data,2,14,2.8987542198115668e-05,14.6
data,2,15,2.682244043847312e-05,15.3
data,2,16,2.4987553525418406e-05,14.6
data,2,17,2.339836628991884e-05,14.2
data,2,18,2.2007714513445644e-05,14.7
data,2,19,2.0683789843094332e-05,16.5
data,2,20,1.9491031187204536e-05,14.8
data,2,21,1.848852430085557e-05,14.8
data,2,22,1.76980862770507e-05,16.8
data,2,23,1.6960786883779246e-05,17.6
data,2,24,1.6164418831737104e-05,17.7
data,2,25,1.5507603533956334e-05,15.8
data,2,26,1.4869496523196434e-05,15.3
data,2,27,1.4323086389919908e-05,15.1
data,2,28,1.3699577890269814e-05,15.4
data,2,29,1.3164778075957332e-05,17.3
data,2,30,1.2706376951733865e-05,17.5
data,2,31,1.2245055915379368e-05,15.3
data,2,32,1.179056515921094e-05,14.8
data,2,33,1.1403119299661249e-05,15.3
data,2,34,1.1049177935063743e-05,15.0
data,2,35,1.0669012581802744e-05,15.7
data,2,36,1.033411416464125e-05,16.4
data,2,37,1.0022375951545379e-05,17.7
data,2,38,9.746788517341846e-06,18.7
data,2,39,9.457976722757352e-06,15.4
data,2,40,9.200214667929896e-06,15.4
data,2,41,8.897049220762504e-06,15.5
data,2,42,8.611546594492146e-06,15.7
data,2,43,8.376239102435595e-06,14.9
data,2,44,8.156007145560456e-06,15.4
data,2,45,7.953761389780512e-06,17.8
data,2,46,7.74102204480296e-06,20.9
data,2,47,7.553861338630564e-06,20.9
data,2,48,7.391947820881095e-06,17.4
data,2,49,7.19069337772641e-06,16.7
data,2,50,6.997474724570861e-06,16.9
data,2,51,6.824058387264141e-06,16.9
data,2,52,6.666825956427731e-06,15.7
data,2,53,6.5140431862920895e-06,14.4
data,2,54,6.364717863003303e-06,14.9
data,2,55,6.233175943133072e-06,14.4
data,2,56,6.111052860838977e-06,14.6
data,2,57,5.987008887791743e-06,16.1
data,2,58,5.863060183010536e-06,18.3
data,2,59,5.749416548115211e-06,19.7
data,2,60,5.6434173051187324e-06,20.5
data,2,61,5.545348223306518e-06,17.4
data,2,62,5.462311057323952e-06,16.2
data,2,63,5.372006725168892e-06,19.6
data,2,64,5.286533561205304e-06,16.0
data,2,65,5.208819822150037e-06,16.6
data,2,66,5.122204120455544e-06,15.3
data,2,67,5.041822357884386e-06,15.2
data,2,68,4.960549985501704e-06,14.5
data,2,69,4.90888117520159e-06,16.6
data,2,70,4.907069894221533e-06,16.3
data,2,71,4.9057727594058496e-06,15.7
physics,0,62,1.291770542713506e-05,43.5
physics,0,63,1.2917295833185147e-05,39.8
physics,1,119,3.871495549980662e-06,43.2
physics,1,120,3.871388908307089e-06,41.5
physics,2,132,3.881394875816212e-06,43.9
physics,2,133,3.881306877602981e-06,39.8
data,0,55,6.502716710009723e-06,21.8
data,0,56,6.502463787728793e-06,22.1
data,1,82,3.839461452401312e-06,22.9
data,1,83,3.839370761400148e-06,20.3
data,2,72,4.905626988095706e-06,22.0
data,2,73,4.90550396649459e-06,22.5
