round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
39,own,32000,125,25,4.307996600797652e-09,3.57507404192721e-11,133.93659240412603,135.5790790159972,105.90771969486923,60.930566135880326,2941.3
40,own,32000,125,25,6.755838681432329e-10,3.390710360774986e-11,150.4182403606933,129.91624729880868,105.7540502683878,61.67860603167696,2913.0
41,own,32000,125,25,5.058510269960243e-10,3.27367134146549e-11,128.7617794120024,112.01028754180697,88.26536020133346,51.449398618956366,2913.0
42,own,32000,125,25,1.7849778857259368e-09,3.2680456950175205e-11,129.06916750455366,138.04236151656823,111.53794276600593,63.74494541873332,2919.8
43,own,32000,125,25,7.872108364130765e-10,3.521808293346832e-11,123.05748298888375,131.5338894567617,108.75108693920765,61.935552971362995,2910.8
44,own,32000,125,25,7.106832799482977e-10,4.1428661791154753e-11,126.11019670341506,128.60806632133404,107.50860084093006,64.82766058536527,2908.4
45,own,32000,125,25,1.4333850402110274e-09,3.6404459245889377e-11,134.48138205092164,144.7325461733726,126.09786666911305,48.553891818471584,2933.8
46,own,32000,125,25,1.738114136577568e-09,4.00404178486009e-11,150.53474285213042,167.1628430757437,144.82083475382979,67.06203380451825,3757.9
47,own,32000,125,25,2.1894904529049535e-09,3.878626647216637e-11,183.62673701599874,139.45996057458387,116.4806226025803,59.04827451989547,3742.6
48,own,32000,125,25,7.310476056097734e-10,3.0425836555542563e-11,161.8053366470633,145.5761322868625,126.58761373722882,51.14010290145643,3596.8
49,own,32000,125,25,2.167024823075518e-09,2.9007552540567555e-11,151.22331330542238,135.13410176653906,107.24070184886614,57.10902602771739,3709.6
50,own,32000,125,25,9.330010727359919e-10,3.184310910501576e-11,142.4294550665195,115.92350775998739,96.43633862731349,52.31672788750075,3643.9
51,own,32000,125,25,1.4594654142086178e-09,3.316308698795663e-11,123.71783689536642,143.6090719278127,119.08201676043007,64.53914414609585,3648.0
52,own,32000,125,25,1.664354551593859e-09,2.8450440936047337e-11,138.9609194784498,124.09101408184142,104.72315427486478,54.45978714626776,3638.1
53,own,32000,125,25,1.4776842721570575e-09,3.25039979440063e-11,150.6101852729671,120.55786974997318,104.06257049339729,59.45597392093305,3611.0
54,own,32000,125,25,2.5121825235703902e-09,3.727553235153359e-11,120.69601956866904,130.4700123455369,103.63397505352623,61.03657973464749,3640.5
55,own,32000,125,25,7.128981432287108e-10,3.292462469630933e-11,153.4070922778028,157.432490711642,131.600833535515,66.17974979400287,3579.8
56,own,32000,125,25,2.8527688807168044e-09,3.411802660201521e-11,175.5018749354349,129.98178507041303,98.2351220640112,67.40251781855022,3604.0
57,own,32000,125,25,1.8014368764180212e-09,3.4989258844901295e-11,162.12684729907068,140.9168059028616,122.31750275864783,56.56253575051817,3551.0
58,own,32000,125,25,7.746798477085128e-10,3.14857025169676e-11,146.9671203998928,116.62836663640519,95.23459110135946,58.97652312671653,3662.3
59,own,32000,125,25,9.410421372519074e-10,3.2404232445290045e-11,144.82126497546233,136.23327083428194,116.76670647409537,53.225585065462155,3644.0
60,own,32000,125,25,3.3816756640711315e-09,3.159151899323275e-11,134.82677355807482,129.5286201635122,110.56675771749269,55.12632024550612,3570.9
61,own,32000,125,25,1.0263952682756497e-09,3.659503629101897e-11,138.77602034597203,136.0283461364702,116.4083022814566,57.48929653978507,3623.7
62,own,32000,125,25,1.103072534746669e-09,3.286284081731956e-11,133.45217238929763,137.8457136685114,118.38503760714048,50.374446690909735,3281.3
63,own,32000,125,25,1.118468378103621e-09,3.172027927113445e-11,146.90691257385424,129.41033243396305,106.69769360163173,55.14289609493517,2838.5
64,own,32000,125,25,6.270093342826855e-10,2.5719144693436177e-11,148.15334016779502,130.25709027670018,108.51082391445743,50.792905817171885,3253.7
65,own,32000,125,25,9.606591688168646e-10,3.090074474589402e-11,140.9729292661268,118.02205121159659,82.72228084479138,58.02353663460735,3472.4
