round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
1,rk6,32000,500,25,7.173086887735344e-05,4.026684952463024e-09,nan,430.1304775299286,347.98418858736113,166.57323445241445,6020.3
2,own,32000,500,25,1.3134421550652528e-08,1.9925078954782605e-09,nan,288.42067304339025,243.99878898788074,101.36393212093253,6054.8
3,own,32000,500,25,3.403498565983307e-08,1.4223160700800797e-09,454.4821754776649,280.5567500308541,248.0285352687588,94.23229768481178,5882.0
4,own,32000,500,25,2.342660995091683e-08,1.145085590159783e-09,339.95408530992677,248.70499691013492,214.02184191748574,95.46044499583672,5847.8
5,own,32000,500,25,1.793541565547637e-08,1.0631707388882477e-09,311.07086274511175,257.47582424978077,215.2677376925567,87.48562419737027,5804.0
6,own,32000,500,25,1.0444309962687863e-08,9.151753029632965e-10,256.5032656787025,192.11707928599253,154.30164226415855,92.46069636256493,5721.0
7,own,32000,500,25,1.404120338435177e-08,7.288472440564286e-10,241.16357368967556,216.0805719071277,171.50063892836442,103.34796756046671,5540.1
8,own,32000,500,25,1.7207492597988288e-08,1.1425469068121787e-09,194.59052016586043,237.8512825883945,199.89336447838468,95.02494090821756,5551.3
9,own,32000,500,25,1.564123829443397e-08,8.921389247803665e-10,246.20152437034903,197.04921975591105,157.8243577202727,93.63312553568903,5483.0
10,own,32000,500,25,1.0078684780237124e-08,9.681580335636072e-10,242.07961690228785,181.87438358324926,139.22246356557366,82.30273890845297,5414.3
11,own,32000,500,25,2.404215080747393e-08,7.109270876940921e-10,178.74368400322282,197.04852644082393,160.90602716371905,96.02563988077861,5419.9
12,own,32000,500,25,2.486191461399323e-08,7.348557379058468e-10,202.95312368898522,186.73897349151503,142.0821078083918,88.60002294306923,5440.0
13,own,32000,500,25,1.3305728583715447e-08,6.804626650944258e-10,208.20880700512134,196.5097299714671,168.7702301190086,78.29932569230547,5377.5
14,own,32000,500,25,1.1625159702238312e-08,5.61441407138764e-10,195.22363192692183,182.65097535606856,150.20549985342768,74.92586606647933,5402.5
15,own,32000,500,25,1.8003492910374167e-08,5.822729477880606e-10,157.73969427132783,172.27389127133108,132.0123030382092,76.55507325995359,5415.1
16,own,32000,500,25,2.2071042433139148e-08,6.204019807060246e-10,169.27873603310672,163.10971316458733,136.81053200247106,77.03409130169803,5459.8
17,own,32000,500,25,2.6290236015001716e-08,6.52981771266985e-10,185.35888401765988,158.5181259691808,121.95684057303424,75.18970886739851,5527.2
18,own,32000,500,25,2.529094506064638e-08,6.342097592542633e-10,170.52755455267743,173.40168261534927,144.27737323305223,84.64678974206663,5542.3
19,own,32000,500,25,1.2273333587611611e-08,6.805175607664326e-10,179.23918592009613,156.93635377490978,121.06494762446118,71.94484943448742,5564.0
20,own,32000,500,25,3.444363587890357e-08,5.548336907547028e-10,177.7624023478097,163.69393425873113,130.02383463185652,76.31754764973131,5538.2
21,own,32000,500,25,3.8417158606259514e-08,7.215223264313201e-10,152.57421756548695,185.2668089199483,142.02801953410926,83.9172449124419,5496.1
