mode,seed,phase,outer,loss,wall_s
physics,0,stall,0,2.1592290573140306e-08,13.4
physics,0,stall,1,1.575543573836301e-08,15.8
physics,0,stall,2,1.521558422313975e-08,15.3
physics,0,stall,3,1.4881147561813315e-08,14.8
physics,0,stall,4,1.462955430319267e-08,15.2
physics,0,stall,5,1.4436564829619577e-08,14.5
physics,0,stall,6,1.4278957980588261e-08,13.9
physics,0,stall,7,1.4145137771945767e-08,14.1
physics,0,stall,8,1.4016759620434993e-08,13.9
physics,0,confirm,9,1.3996420855420269e-08,13.6
physics,0,confirm,10,1.3977006689909878e-08,13.1
