mode,seed,phase,outer,loss,wall_s
physics,5,stall,0,0.00035054449113639755,25.0
physics,5,stall,1,0.00016464334615391563,24.7
physics,5,stall,2,0.000110128475688916,24.8
physics,5,stall,3,7.922528043094687e-05,25.3
physics,5,stall,4,6.208016683032706e-05,24.5
physics,5,stall,5,5.3210531623709925e-05,24.9
physics,5,stall,6,4.530342625345816e-05,26.2
physics,5,stall,7,3.834218923209792e-05,25.5
physics,5,stall,8,3.2139649296893126e-05,26.2
physics,5,stall,9,2.6092687417025548e-05,25.0
physics,5,stall,10,2.2305758545694777e-05,24.5
physics,5,stall,11,1.8784712094946467e-05,24.6
physics,5,stall,12,1.6000860790333868e-05,24.4
physics,5,stall,13,1.3887429217039433e-05,24.7
physics,5,stall,14,1.2151109879933581e-05,24.8
physics,5,stall,15,1.0771515178955102e-05,24.7
physics,5,stall,16,9.614973829024728e-06,24.9
physics,5,stall,17,8.588778274367776e-06,25.6
physics,5,stall,18,7.805737637578054e-06,25.1
physics,5,stall,19,7.152137174984929e-06,25.0
physics,5,stall,20,6.571455190491429e-06,25.2
physics,5,stall,21,6.06565774696653e-06,25.1
physics,5,stall,22,5.643109620882858e-06,25.0
physics,5,stall,23,5.251664679996613e-06,25.4
physics,5,stall,24,4.9402516185363315e-06,24.9
physics,5,stall,25,4.646316234201918e-06,25.4
physics,5,stall,26,4.392770426212957e-06,25.4
physics,5,stall,27,4.1556927050995314e-06,25.2
physics,5,stall,28,3.946332764425471e-06,27.9
physics,5,stall,29,3.7363462055583297e-06,25.1
physics,5,stall,30,3.5442047821001117e-06,25.3
physics,5,stall,31,3.3566684932879475e-06,25.9
physics,5,stall,32,3.196366106074204e-06,25.6
physics,5,stall,33,3.0543084075751348e-06,25.3
physics,5,stall,34,2.908395122025295e-06,26.4
physics,5,stall,35,2.7660957283303274e-06,26.0
physics,5,stall,36,2.645745840752912e-06,25.5
physics,5,stall,37,2.5259884547638313e-06,26.0
physics,5,stall,38,2.420716585770736e-06,25.9
physics,5,stall,39,2.3227254666731244e-06,26.3
physics,5,stall,40,2.235651677676674e-06,25.9
physics,5,stall,41,2.160663741361863e-06,28.5
physics,5,stall,42,2.0919914960475936e-06,27.4
physics,5,stall,43,2.0482937388423013e-06,26.8
physics,5,stall,44,2.045664232840157e-06,26.4
physics,5,stall,45,2.0443036647187475e-06,30.5
physics,5,confirm,46,2.0442999805000446e-06,2.0
physics,5,confirm,47,2.0442999805000446e-06,1.0
