mode,seed,phase,outer,loss,wall_s
physics,8,stall,0,0.0003538219852267629,15.3
physics,8,stall,1,0.00014435015633925877,15.3
physics,8,stall,2,8.77667137310526e-05,15.2
physics,8,stall,3,6.206297001726179e-05,15.3
physics,8,stall,4,4.47177901789934e-05,15.4
physics,8,stall,5,3.503814490055819e-05,15.4
physics,8,stall,6,2.820968984231327e-05,15.7
physics,8,stall,7,2.3424762542906044e-05,15.5
physics,8,stall,8,1.962302420391014e-05,15.5
physics,8,stall,9,1.6762366170910308e-05,15.5
physics,8,stall,10,1.4551963385374722e-05,15.7
physics,8,stall,11,1.2721187337161357e-05,15.6
physics,8,stall,12,1.134215851135644e-05,15.5
physics,8,stall,13,1.0125749087420887e-05,15.9
physics,8,stall,14,9.170367718274194e-06,15.8
physics,8,stall,15,8.357280525827438e-06,15.9
physics,8,stall,16,7.669669835501604e-06,16.2
physics,8,stall,17,7.083824477817123e-06,16.3
physics,8,stall,18,6.588552633672087e-06,16.2
physics,8,stall,19,6.114075592962034e-06,16.6
physics,8,stall,20,5.665059236261608e-06,16.7
physics,8,stall,21,5.263289932428482e-06,16.4
physics,8,stall,22,4.909888426113817e-06,15.9
physics,8,stall,23,4.596332337275553e-06,16.1
physics,8,stall,24,4.278632335029421e-06,15.6
physics,8,stall,25,3.994109028098189e-06,15.9
physics,8,stall,26,3.7432273049478396e-06,15.5
physics,8,stall,27,3.5277269643701078e-06,15.7
physics,8,stall,28,3.3224550793233643e-06,15.8
physics,8,stall,29,3.1315857727946646e-06,15.9
physics,8,stall,30,2.9568838949490333e-06,15.4
physics,8,stall,31,2.786879838691805e-06,15.6
physics,8,stall,32,2.6491131013463596e-06,15.5
physics,8,stall,33,2.5291753184304485e-06,15.9
physics,8,stall,34,2.4071801731046403e-06,15.8
physics,8,stall,35,2.3000118424411318e-06,16.4
physics,8,stall,36,2.2072037030971596e-06,16.1
physics,8,stall,37,2.1179067086258136e-06,16.3
physics,8,stall,38,2.0433041269948266e-06,15.7
physics,8,stall,39,1.959253399277254e-06,15.7
physics,8,stall,40,1.8868974687123494e-06,15.9
physics,8,stall,41,1.8103059219477497e-06,16.1
physics,8,stall,42,1.7409735878772004e-06,16.3
physics,8,stall,43,1.6748921655688143e-06,16.1
physics,8,stall,44,1.6115275305116613e-06,16.1
physics,8,stall,45,1.5559073441198522e-06,16.5
physics,8,stall,46,1.5041182944431077e-06,17.3
physics,8,stall,47,1.4592988513741886e-06,16.8
physics,8,stall,48,1.4500561170344307e-06,15.2
physics,8,stall,49,1.4483212550900179e-06,15.2
physics,8,confirm,50,1.4481481966500805e-06,17.9
physics,8,confirm,51,1.4480040930331263e-06,17.8
