tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
w100_physics_s7,physics,7,100,4,A,2,0.2372337950418355,False,456.66054901127717,7278.300945005913,604
w100_physics_s7,physics,7,100,4,A,3,0.4082826787521751,False,419.38949178742655,12286.240112331137,604
w100_physics_s7,physics,7,100,4,A,4,0.5917173212478248,False,492.3753480457183,17017.39160333726,604
w100_physics_s7,physics,7,100,4,A,5,0.7627662049581645,False,421.22814446513974,21681.465718196927,604
w100_physics_s7,physics,7,100,4,A,6,0.8983332387068134,False,401.4336842766668,23950.606750391446,604
w100_physics_s7,physics,7,100,4,A,7,0.9801449282487681,False,407.1636958157153,27302.235806554378,604
w100_physics_s7,physics,7,100,4,A,8,1.0,True,438.32947917058004,29057.60234416843,604
w100_physics_s7,physics,7,100,4,B,0,0.019855071751231912,False,1461.3301799128635,8583.409873262854,564
w100_physics_s7,physics,7,100,4,B,1,0.10166676129318664,False,1194.3910137179423,6586.405294658547,564
w100_physics_s7,physics,7,100,4,B,2,0.2372337950418355,False,974.8984645569863,8742.034346579869,564
w100_physics_s7,physics,7,100,4,B,3,0.4082826787521751,False,1472.8357761336888,11342.86162194786,564
w100_physics_s7,physics,7,100,4,B,4,0.5917173212478248,False,2054.0477343967896,21292.2890396643,564
w100_physics_s7,physics,7,100,4,B,5,0.7627662049581645,False,2447.275216852482,32978.50125597375,564
w100_physics_s7,physics,7,100,4,B,6,0.8983332387068134,False,2595.58240408235,33958.21679390353,564
w100_physics_s7,physics,7,100,4,B,7,0.9801449282487681,False,2541.2672927971444,37138.162769500595,564
w100_physics_s7,physics,7,100,4,B,8,1.0,True,2652.7150249513343,39392.62580466389,564
w100_physics_s7,physics,7,100,4,C,0,0.019855071751231912,False,287.39138861269,2666.4855667681218,2793
w100_physics_s7,physics,7,100,4,C,1,0.10166676129318664,False,258.67726347661346,2410.861794644363,2793
w100_physics_s7,physics,7,100,4,C,2,0.2372337950418355,False,284.18795635541727,2197.0360650988832,2793
w100_physics_s7,physics,7,100,4,C,3,0.4082826787521751,False,285.05330824934117,2179.4897254278767,2793
w100_physics_s7,physics,7,100,4,C,4,0.5917173212478248,False,281.6200313234276,2527.32539256416,2793
w100_physics_s7,physics,7,100,4,C,5,0.7627662049581645,False,350.33360374782774,2758.4013220405045,2793
w100_physics_s7,physics,7,100,4,C,6,0.8983332387068134,False,359.63476222855206,2631.191813094398,2793
w100_physics_s7,physics,7,100,4,C,7,0.9801449282487681,False,294.09861407197013,2924.4388847415094,2793
w100_physics_s7,physics,7,100,4,C,8,1.0,True,331.3879774530051,3280.321941621117,2793
w100_physics_s8,physics,8,100,4,A,0,0.019855071751231912,False,307.98444369850574,6584.269517662947,604
w100_physics_s8,physics,8,100,4,A,1,0.10166676129318664,False,263.7167450832214,4794.303623865812,604
w100_physics_s8,physics,8,100,4,A,2,0.2372337950418355,False,270.95385208956645,7333.452614305241,604
w100_physics_s8,physics,8,100,4,A,3,0.4082826787521751,False,335.40984702268696,11734.674333621686,604
w100_physics_s8,physics,8,100,4,A,4,0.5917173212478248,False,264.7457278013454,20864.418598659147,604
w100_physics_s8,physics,8,100,4,A,5,0.7627662049581645,False,333.5538367183255,24566.871725047386,604
w100_physics_s8,physics,8,100,4,A,6,0.8983332387068134,False,342.8858703723827,34067.33144444943,604
w100_physics_s8,physics,8,100,4,A,7,0.9801449282487681,False,351.91791184289775,32859.868611459984,604
w100_physics_s8,physics,8,100,4,A,8,1.0,True,414.95014838610655,34535.90904446239,604
w100_physics_s8,physics,8,100,4,B,0,0.019855071751231912,False,1015.7741058647787,8021.904473535136,564
w100_physics_s8,physics,8,100,4,B,1,0.10166676129318664,False,818.4015295981126,6267.9461193436355,564
w100_physics_s8,physics,8,100,4,B,2,0.2372337950418355,False,1030.8267335057499,7613.8491387491285,564
w100_physics_s8,physics,8,100,4,B,3,0.4082826787521751,False,1336.8288998185703,13744.151967168946,564
w100_physics_s8,physics,8,100,4,B,4,0.5917173212478248,False,1874.2207226422493,24106.94716328442,564
w100_physics_s8,physics,8,100,4,B,5,0.7627662049581645,False,2154.9286674631603,36965.31632251222,564
w100_physics_s8,physics,8,100,4,B,6,0.8983332387068134,False,2569.022912365213,36921.71385122007,564
w100_physics_s8,physics,8,100,4,B,7,0.9801449282487681,False,2777.178670312239,38584.94880601312,564
w100_physics_s8,physics,8,100,4,B,8,1.0,True,2836.5643601682536,41440.48471128653,564
w100_physics_s8,physics,8,100,4,C,0,0.019855071751231912,False,239.29457183356462,2119.5918633428396,2793
w100_physics_s8,physics,8,100,4,C,1,0.10166676129318664,False,218.66875207044956,1930.4559991447818,2793
w100_physics_s8,physics,8,100,4,C,2,0.2372337950418355,False,213.73868330974233,1931.7977350582526,2793
w100_physics_s8,physics,8,100,4,C,3,0.4082826787521751,False,346.72021372671225,1901.389147100275,2793
w100_physics_s8,physics,8,100,4,C,4,0.5917173212478248,False,233.94018481267585,2077.9073628290475,2793
w100_physics_s8,physics,8,100,4,C,5,0.7627662049581645,False,229.42530553423524,2253.6963913568084,2793
w100_physics_s8,physics,8,100,4,C,6,0.8983332387068134,False,267.51432199770875,2312.839466566145,2793
w100_physics_s8,physics,8,100,4,C,7,0.9801449282487681,False,261.56529860287844,2690.872484426746,2793
w100_physics_s8,physics,8,100,4,C,8,1.0,True,278.9641978085342,2831.0639886367203,2793
w100_physics_s9,physics,9,100,4,A,0,0.019855071751231912,False,506.43960783488984,6371.8341579631415,604
w100_physics_s9,physics,9,100,4,A,1,0.10166676129318664,False,417.7945461227373,5271.677750366127,604
w100_physics_s9,physics,9,100,4,A,2,0.2372337950418355,False,279.8663655445954,6177.541154702544,604
w100_physics_s9,physics,9,100,4,A,3,0.4082826787521751,False,323.9168810303539,12919.876675645517,604
w100_physics_s9,physics,9,100,4,A,4,0.5917173212478248,False,341.134224469652,16246.965852642481,604
w100_physics_s9,physics,9,100,4,A,5,0.7627662049581645,False,401.2537224084717,19914.221632759094,604
w100_physics_s9,physics,9,100,4,A,6,0.8983332387068134,False,358.6808654702403,23380.04469564781,604
w100_physics_s9,physics,9,100,4,A,7,0.9801449282487681,False,366.6462545311156,25668.88398528301,604
w100_physics_s9,physics,9,100,4,A,8,1.0,True,399.1067891555225,26387.71345251742,604
w100_physics_s9,physics,9,100,4,B,0,0.019855071751231912,False,933.3924135533707,8183.704942380408,564
w100_physics_s9,physics,9,100,4,B,1,0.10166676129318664,False,933.9375095593141,5600.131104980307,564
w100_physics_s9,physics,9,100,4,B,2,0.2372337950418355,False,1083.4662992097853,7986.289631357703,564
w100_physics_s9,physics,9,100,4,B,3,0.4082826787521751,False,1371.724572810379,14295.256664054197,564
w100_physics_s9,physics,9,100,4,B,4,0.5917173212478248,False,1832.1052971249082,26784.038548263492,564
w100_physics_s9,physics,9,100,4,B,5,0.7627662049581645,False,2531.79784024627,41973.05386833686,564
w100_physics_s9,physics,9,100,4,B,6,0.8983332387068134,False,2298.302337674745,46586.233186870006,564
w100_physics_s9,physics,9,100,4,B,7,0.9801449282487681,False,2496.710699266174,47434.55485228852,564
w100_physics_s9,physics,9,100,4,B,8,1.0,True,2547.1703443079987,47865.246498158245,564
w100_physics_s9,physics,9,100,4,C,0,0.019855071751231912,False,336.3130917794521,2447.8274778579307,2793
w100_physics_s9,physics,9,100,4,C,1,0.10166676129318664,False,283.58660308049764,2169.5870617901555,2793
w100_physics_s9,physics,9,100,4,C,2,0.2372337950418355,False,248.75649942225664,2155.345254661212,2793
w100_physics_s9,physics,9,100,4,C,3,0.4082826787521751,False,287.8101937668873,2215.9726230281476,2793
w100_physics_s9,physics,9,100,4,C,4,0.5917173212478248,False,285.67447820518055,2536.359680554802,2793
w100_physics_s9,physics,9,100,4,C,5,0.7627662049581645,False,296.2663212171002,2865.7230622462866,2793
w100_physics_s9,physics,9,100,4,C,6,0.8983332387068134,False,298.23988175084537,2827.587201127145,2793
w100_physics_s9,physics,9,100,4,C,7,0.9801449282487681,False,305.1334001724726,3111.366788302692,2793
w100_physics_s9,physics,9,100,4,C,8,1.0,True,335.2161161064373,3517.7368339397294,2793
w50_data_s0,data,0,50,4,A,0,0.019855071751231912,False,772.9475941484454,12101.082490023708,604
w50_data_s0,data,0,50,4,A,1,0.10166676129318664,False,618.2491417944186,7781.158541985352,604
w50_data_s0,data,0,50,4,A,2,0.2372337950418355,False,533.9316338858073,7936.834737819734,604
w50_data_s0,data,0,50,4,A,3,0.4082826787521751,False,399.81701671280325,9446.10348060741,604
w50_data_s0,data,0,50,4,A,4,0.5917173212478248,False,469.4759632783398,13738.547640828561,604
w50_data_s0,data,0,50,4,A,5,0.7627662049581645,False,526.9864475489932,13629.256093273674,604
w50_data_s0,data,0,50,4,A,6,0.8983332387068134,False,554.7282860073528,17253.821255812607,604
w50_data_s0,data,0,50,4,A,7,0.9801449282487681,False,618.7917248251983,19628.5016140868,604
w50_data_s0,data,0,50,4,A,8,1.0,True,678.4980674490564,20738.274853128598,604
w50_data_s0,data,0,50,4,B,0,0.019855071751231912,False,1576.691822726487,11204.486907236174,564
w50_data_s0,data,0,50,4,B,1,0.10166676129318664,False,1525.0290969926396,10019.848525514653,564
w50_data_s0,data,0,50,4,B,2,0.2372337950418355,False,1570.1140432644393,10619.753995460755,564
w50_data_s0,data,0,50,4,B,3,0.4082826787521751,False,1579.020445699317,11205.663677117656,564
w50_data_s0,data,0,50,4,B,4,0.5917173212478248,False,1718.4568550181395,14007.678797234916,564
w50_data_s0,data,0,50,4,B,5,0.7627662049581645,False,1826.7833145207248,16030.155645093037,564
w50_data_s0,data,0,50,4,B,6,0.8983332387068134,False,1687.3079493244916,19947.808592670917,564
w50_data_s0,data,0,50,4,B,7,0.9801449282487681,False,1916.4449413581153,21796.213656697448,564
w50_data_s0,data,0,50,4,B,8,1.0,True,2040.873370216289,22902.21116899652,564
w50_data_s0,data,0,50,4,C,0,0.019855071751231912,False,596.5802242547653,3901.87674438829,2793
w50_data_s0,data,0,50,4,C,1,0.10166676129318664,False,462.31609927747286,3278.1319349162463,2793
w50_data_s0,data,0,50,4,C,2,0.2372337950418355,False,457.16484416559354,3092.250522176331,2793
w50_data_s0,data,0,50,4,C,3,0.4082826787521751,False,368.5887946933235,3281.880315442095,2793
w50_data_s0,data,0,50,4,C,4,0.5917173212478248,False,418.12865256257226,3309.0608669769217,2793
w50_data_s0,data,0,50,4,C,5,0.7627662049581645,False,474.8765173195011,3488.2994481517644,2793
w50_data_s0,data,0,50,4,C,6,0.8983332387068134,False,419.00160340958337,3357.4991146680177,2793
w50_data_s0,data,0,50,4,C,7,0.9801449282487681,False,441.48296571423987,3990.7234915252543,2793
w50_data_s0,data,0,50,4,C,8,1.0,True,485.9138132777119,4020.6467781665665,2793
w50_data_s1,data,1,50,4,A,0,0.019855071751231912,False,677.5618592062123,9073.027917692798,604
w50_data_s1,data,1,50,4,A,1,0.10166676129318664,False,632.1409247581178,8179.743998787003,604
w50_data_s1,data,1,50,4,A,2,0.2372337950418355,False,656.9839189982297,7382.186634440946,604
w50_data_s1,data,1,50,4,A,3,0.4082826787521751,False,783.3014659869734,12496.739445044266,604
w50_data_s1,data,1,50,4,A,4,0.5917173212478248,False,600.4811833815215,18193.493281835264,604
w50_data_s1,data,1,50,4,A,5,0.7627662049581645,False,522.2157617429871,16092.462073049584,604
w50_data_s1,data,1,50,4,A,6,0.8983332387068134,False,579.9358410432053,18899.559089529514,604
w50_data_s1,data,1,50,4,A,7,0.9801449282487681,False,606.5134395150676,19722.435642475,604
w50_data_s1,data,1,50,4,A,8,1.0,True,652.9188435711173,22516.32811475393,604
w50_data_s1,data,1,50,4,B,0,0.019855071751231912,False,1576.424819721126,11023.263974022819,564
w50_data_s1,data,1,50,4,B,1,0.10166676129318664,False,1145.3216718938038,10090.253178027497,564
w50_data_s1,data,1,50,4,B,2,0.2372337950418355,False,1317.7880860099299,7240.934478970901,564
w50_data_s1,data,1,50,4,B,3,0.4082826787521751,False,1345.267173709587,10941.396902476985,564
w50_data_s1,data,1,50,4,B,4,0.5917173212478248,False,1715.134914275147,18589.61942109677,564
w50_data_s1,data,1,50,4,B,5,0.7627662049581645,False,1793.1332241382024,19926.034821360154,564
w50_data_s1,data,1,50,4,B,6,0.8983332387068134,False,1437.7779372013179,20987.373134880207,564
w50_data_s1,data,1,50,4,B,7,0.9801449282487681,False,2111.7026194717673,23516.906273091266,564
w50_data_s1,data,1,50,4,B,8,1.0,True,2414.5469241999535,24900.01878542917,564
w50_data_s1,data,1,50,4,C,0,0.019855071751231912,False,484.7102791109137,3705.4442993698417,2793
w50_data_s1,data,1,50,4,C,1,0.10166676129318664,False,439.75465845392137,3023.010750106703,2793
w50_data_s1,data,1,50,4,C,2,0.2372337950418355,False,425.7683477817409,2986.5406625847017,2793
w50_data_s1,data,1,50,4,C,3,0.4082826787521751,False,416.2555392936529,3446.1319009221997,2793
w50_data_s1,data,1,50,4,C,4,0.5917173212478248,False,401.8359658754207,3513.7844246115505,2793
w50_data_s1,data,1,50,4,C,5,0.7627662049581645,False,424.7753583277039,3623.776463115932,2793
w50_data_s1,data,1,50,4,C,6,0.8983332387068134,False,418.1428823534326,3679.3081356751723,2793
w50_data_s1,data,1,50,4,C,7,0.9801449282487681,False,453.4318076524979,4206.3788369571985,2793
w50_data_s1,data,1,50,4,C,8,1.0,True,483.63259346169053,4342.896810808272,2793
w50_data_s2,data,2,50,4,A,0,0.019855071751231912,False,823.8676397080791,9979.987235849068,604
w50_data_s2,data,2,50,4,A,1,0.10166676129318664,False,396.44428299856656,9017.865627637382,604
w50_data_s2,data,2,50,4,A,2,0.2372337950418355,False,544.9163465770388,10605.449511528523,604
w50_data_s2,data,2,50,4,A,3,0.4082826787521751,False,814.4657036913544,12365.956005131646,604
w50_data_s2,data,2,50,4,A,4,0.5917173212478248,False,562.8161164821655,16988.525842698724,604
w50_data_s2,data,2,50,4,A,5,0.7627662049581645,False,437.87427865122,16619.900111656098,604
w50_data_s2,data,2,50,4,A,6,0.8983332387068134,False,439.9903593121667,18869.980215316016,604
w50_data_s2,data,2,50,4,A,7,0.9801449282487681,False,616.2279539418157,23033.885361848777,604
w50_data_s2,data,2,50,4,A,8,1.0,True,640.6297758712966,24596.803635161436,604
w50_data_s2,data,2,50,4,B,0,0.019855071751231912,False,1443.1470652643839,9807.275125987668,564
w50_data_s2,data,2,50,4,B,1,0.10166676129318664,False,1404.0200253571982,8769.495331884234,564
w50_data_s2,data,2,50,4,B,2,0.2372337950418355,False,1519.5961479747666,9768.597099890247,564
w50_data_s2,data,2,50,4,B,3,0.4082826787521751,False,1674.2649286738497,11338.145658515858,564
w50_data_s2,data,2,50,4,B,4,0.5917173212478248,False,2078.447346250712,15535.189232379787,564
w50_data_s2,data,2,50,4,B,5,0.7627662049581645,False,1941.0067352536835,22055.15467401024,564
w50_data_s2,data,2,50,4,B,6,0.8983332387068134,False,1681.7398834576522,26106.316448114012,564
w50_data_s2,data,2,50,4,B,7,0.9801449282487681,False,2175.8624365676055,31142.209906705466,564
w50_data_s2,data,2,50,4,B,8,1.0,True,2394.688215544412,33603.51631404814,564
w50_data_s2,data,2,50,4,C,0,0.019855071751231912,False,447.81885940603416,3538.7924556840862,2793
w50_data_s2,data,2,50,4,C,1,0.10166676129318664,False,375.426259986968,3048.9130832950996,2793
w50_data_s2,data,2,50,4,C,2,0.2372337950418355,False,343.9889645650851,2991.2966246189635,2793
w50_data_s2,data,2,50,4,C,3,0.4082826787521751,False,377.08816521828226,2939.07251413923,2793
w50_data_s2,data,2,50,4,C,4,0.5917173212478248,False,381.28072287654646,3056.4697725130795,2793
w50_data_s2,data,2,50,4,C,5,0.7627662049581645,False,391.35921365192416,3648.7203750469125,2793
w50_data_s2,data,2,50,4,C,6,0.8983332387068134,False,369.0421001609394,3329.7616484536325,2793
w50_data_s2,data,2,50,4,C,7,0.9801449282487681,False,465.61268947478493,4023.740881659274,2793
w50_data_s2,data,2,50,4,C,8,1.0,True,509.89050923092805,4360.058023347529,2793
w50_physics_s0,physics,0,50,4,A,0,0.019855071751231912,False,808.410062249262,11094.555910345434,604
w50_physics_s0,physics,0,50,4,A,1,0.10166676129318664,False,801.7791590597935,11174.203777512515,604
w50_physics_s0,physics,0,50,4,A,2,0.2372337950418355,False,919.4511249359429,12436.187463283055,604
w50_physics_s0,physics,0,50,4,A,3,0.4082826787521751,False,941.8086608585722,22581.642283993926,604
w50_physics_s0,physics,0,50,4,A,4,0.5917173212478248,False,544.5984159172389,44560.230074959996,604
w50_physics_s0,physics,0,50,4,A,5,0.7627662049581645,False,616.1386084192973,52706.003776860765,604
w50_physics_s0,physics,0,50,4,A,6,0.8983332387068134,False,846.4625780247932,54823.79598541524,604
w50_physics_s0,physics,0,50,4,A,7,0.9801449282487681,False,1216.2761284201524,51211.57287410832,604
w50_physics_s0,physics,0,50,4,A,8,1.0,True,1491.2787021250924,51305.41929269722,604
w50_physics_s0,physics,0,50,4,B,0,0.019855071751231912,False,2488.8356904541915,10784.372604624821,564
w50_physics_s0,physics,0,50,4,B,1,0.10166676129318664,False,1685.7190689946221,9856.161327538877,564
w50_physics_s0,physics,0,50,4,B,2,0.2372337950418355,False,2281.615449813046,13191.278888721523,564
w50_physics_s0,physics,0,50,4,B,3,0.4082826787521751,False,2567.0171971734917,24776.756671480765,564
w50_physics_s0,physics,0,50,4,B,4,0.5917173212478248,False,3710.4203247375053,42844.87786426424,564
w50_physics_s0,physics,0,50,4,B,5,0.7627662049581645,False,5030.225684324463,71634.32780394985,564
w50_physics_s0,physics,0,50,4,B,6,0.8983332387068134,False,4652.837243947218,72378.11788623712,564
w50_physics_s0,physics,0,50,4,B,7,0.9801449282487681,False,4612.319640553023,76332.78438005729,564
w50_physics_s0,physics,0,50,4,B,8,1.0,True,4575.952843555286,76226.08699230883,564
w50_physics_s0,physics,0,50,4,C,0,0.019855071751231912,False,529.5665870987705,4310.706086508863,2793
w50_physics_s0,physics,0,50,4,C,1,0.10166676129318664,False,481.46271423868825,3722.544467401621,2793
w50_physics_s0,physics,0,50,4,C,2,0.2372337950418355,False,507.67762401858363,3664.8399654962554,2793
w50_physics_s0,physics,0,50,4,C,3,0.4082826787521751,False,430.1361099948906,4033.1880160062583,2793
w50_physics_s0,physics,0,50,4,C,4,0.5917173212478248,False,575.2717403250642,4103.775750326909,2793
w50_physics_s0,physics,0,50,4,C,5,0.7627662049581645,False,620.8183045682887,4634.993856485927,2793
w50_physics_s0,physics,0,50,4,C,6,0.8983332387068134,False,495.99840163415365,4191.346563241427,2793
w50_physics_s0,physics,0,50,4,C,7,0.9801449282487681,False,596.3454805619683,4671.633383091989,2793
w50_physics_s0,physics,0,50,4,C,8,1.0,True,588.2174358878302,4967.767943756216,2793
w50_physics_s1,physics,1,50,4,A,0,0.019855071751231912,False,901.9043005211215,11388.080118797488,604
w50_physics_s1,physics,1,50,4,A,1,0.10166676129318664,False,731.6677535108633,10919.861557463308,604
w50_physics_s1,physics,1,50,4,A,2,0.2372337950418355,False,668.6934467847846,10807.44547440281,604
w50_physics_s1,physics,1,50,4,A,3,0.4082826787521751,False,585.764943637856,25966.929847354106,604
w50_physics_s1,physics,1,50,4,A,4,0.5917173212478248,False,869.7229231433128,45036.28937832027,604
w50_physics_s1,physics,1,50,4,A,5,0.7627662049581645,False,932.1864851492767,47159.95813189159,604
w50_physics_s1,physics,1,50,4,A,6,0.8983332387068134,False,843.1409647021156,46717.8201066259,604
w50_physics_s1,physics,1,50,4,A,7,0.9801449282487681,False,918.7008352420744,49567.77501223284,604
w50_physics_s1,physics,1,50,4,A,8,1.0,True,916.13412510441,46657.30009095856,604
w50_physics_s1,physics,1,50,4,B,0,0.019855071751231912,False,3072.372417336626,14312.24331890355,564
w50_physics_s1,physics,1,50,4,B,1,0.10166676129318664,False,2192.2239676420077,12591.718572247444,564
w50_physics_s1,physics,1,50,4,B,2,0.2372337950418355,False,2802.9436326089653,16530.694699516105,564
w50_physics_s1,physics,1,50,4,B,3,0.4082826787521751,False,3705.485757816112,26370.962576775706,564
w50_physics_s1,physics,1,50,4,B,4,0.5917173212478248,False,3018.6780918021586,40070.564015732256,564
w50_physics_s1,physics,1,50,4,B,5,0.7627662049581645,False,4747.765027747846,59758.72844485804,564
w50_physics_s1,physics,1,50,4,B,6,0.8983332387068134,False,4946.134082814595,63230.4043675934,564
w50_physics_s1,physics,1,50,4,B,7,0.9801449282487681,False,5017.546964151819,68261.17659533616,564
w50_physics_s1,physics,1,50,4,B,8,1.0,True,5176.882041890942,68782.65180857504,564
w50_physics_s1,physics,1,50,4,C,0,0.019855071751231912,False,568.6892574967715,4526.266444649902,2793
w50_physics_s1,physics,1,50,4,C,1,0.10166676129318664,False,421.5410105427395,3484.3866136128486,2793
w50_physics_s1,physics,1,50,4,C,2,0.2372337950418355,False,413.9696381439819,3401.697118585576,2793
w50_physics_s1,physics,1,50,4,C,3,0.4082826787521751,False,434.85290474908567,3539.022018066428,2793
w50_physics_s1,physics,1,50,4,C,4,0.5917173212478248,False,483.7960710244254,4017.0859369565483,2793
w50_physics_s1,physics,1,50,4,C,5,0.7627662049581645,False,580.0898663160945,4904.373114558961,2793
w50_physics_s1,physics,1,50,4,C,6,0.8983332387068134,False,421.1793822200889,4409.21946393072,2793
w50_physics_s1,physics,1,50,4,C,7,0.9801449282487681,False,491.5676443280699,4729.417748271501,2793
w50_physics_s1,physics,1,50,4,C,8,1.0,True,528.2206948985504,4881.778971440258,2793
w50_physics_s2,physics,2,50,4,A,0,0.019855071751231912,False,1265.6982516299859,13942.772976442982,604
w50_physics_s2,physics,2,50,4,A,1,0.10166676129318664,False,1143.374851657569,13336.471891876872,604
w50_physics_s2,physics,2,50,4,A,2,0.2372337950418355,False,1051.5784442079926,15333.383629615984,604
w50_physics_s2,physics,2,50,4,A,3,0.4082826787521751,False,1024.8968664284807,34098.96849731924,604
w50_physics_s2,physics,2,50,4,A,4,0.5917173212478248,False,878.3468210896845,72911.35361116871,604
w50_physics_s2,physics,2,50,4,A,5,0.7627662049581645,False,991.8108813011302,83318.98457055063,604
w50_physics_s2,physics,2,50,4,A,6,0.8983332387068134,False,882.3213323066614,99640.34387213169,604
w50_physics_s2,physics,2,50,4,A,7,0.9801449282487681,False,997.1779634836464,103099.42597687832,604
w50_physics_s2,physics,2,50,4,A,8,1.0,True,1102.0367400621767,101254.92645438078,604
w50_physics_s2,physics,2,50,4,B,0,0.019855071751231912,False,3285.590853809239,18944.75393458057,564
w50_physics_s2,physics,2,50,4,B,1,0.10166676129318664,False,3076.845681627252,14300.100962708526,564
w50_physics_s2,physics,2,50,4,B,2,0.2372337950418355,False,4141.345911989937,19797.551495621974,564
w50_physics_s2,physics,2,50,4,B,3,0.4082826787521751,False,5151.201136250826,37073.84874245279,564
w50_physics_s2,physics,2,50,4,B,4,0.5917173212478248,False,6209.924883942648,58121.691077850206,564
w50_physics_s2,physics,2,50,4,B,5,0.7627662049581645,False,8111.445759805094,77813.64290698843,564
w50_physics_s2,physics,2,50,4,B,6,0.8983332387068134,False,8045.600969078734,88532.09071396878,564
w50_physics_s2,physics,2,50,4,B,7,0.9801449282487681,False,8624.384418447222,104663.17253438028,564
w50_physics_s2,physics,2,50,4,B,8,1.0,True,9130.436226178317,107347.44046809594,564
w50_physics_s2,physics,2,50,4,C,0,0.019855071751231912,False,711.8789508934924,5080.830242840609,2793
w50_physics_s2,physics,2,50,4,C,1,0.10166676129318664,False,595.3892909154774,4131.725503194017,2793
w50_physics_s2,physics,2,50,4,C,2,0.2372337950418355,False,540.3642939846455,4784.171565468531,2793
w50_physics_s2,physics,2,50,4,C,3,0.4082826787521751,False,571.2446454951419,5070.643210905708,2793
w50_physics_s2,physics,2,50,4,C,4,0.5917173212478248,False,573.7470509620266,5187.028157882502,2793
w50_physics_s2,physics,2,50,4,C,5,0.7627662049581645,False,758.1203191868174,5873.200506404922,2793
w50_physics_s2,physics,2,50,4,C,6,0.8983332387068134,False,686.4675006662253,5695.233248697088,2793
w50_physics_s2,physics,2,50,4,C,7,0.9801449282487681,False,781.6618101693784,5961.14536806561,2793
w50_physics_s2,physics,2,50,4,C,8,1.0,True,880.6107764125102,6597.967088616358,2793
w50_physics_s3,physics,3,50,4,A,0,0.019855071751231912,False,949.9926701419931,21459.220754251226,604
w50_physics_s3,physics,3,50,4,A,1,0.10166676129318664,False,970.7124307353924,16669.623321739007,604
w50_physics_s3,physics,3,50,4,A,2,0.2372337950418355,False,980.8112891987485,14633.373537514324,604
w50_physics_s3,physics,3,50,4,A,3,0.4082826787521751,False,914.7828851655726,39572.01019344372,604
w50_physics_s3,physics,3,50,4,A,4,0.5917173212478248,False,973.305173658629,64499.32144970602,604
w50_physics_s3,physics,3,50,4,A,5,0.7627662049581645,False,1429.9945751264445,70885.6030057897,604
w50_physics_s3,physics,3,50,4,A,6,0.8983332387068134,False,1001.0974515134437,67285.19277671393,604
w50_physics_s3,physics,3,50,4,A,7,0.9801449282487681,False,1021.6219220755243,71041.10493762385,604
w50_physics_s3,physics,3,50,4,A,8,1.0,True,1089.7767434642237,71089.56580260073,604
w50_physics_s3,physics,3,50,4,B,0,0.019855071751231912,False,3659.0178008870566,16609.082638279266,564
w50_physics_s3,physics,3,50,4,B,1,0.10166676129318664,False,2820.572005236617,14765.30127089829,564
w50_physics_s3,physics,3,50,4,B,2,0.2372337950418355,False,3323.361855212237,16549.23730310297,564
w50_physics_s3,physics,3,50,4,B,3,0.4082826787521751,False,3949.9497742976646,31770.84923116949,564
w50_physics_s3,physics,3,50,4,B,4,0.5917173212478248,False,7465.149212001165,59011.0816726622,564
w50_physics_s3,physics,3,50,4,B,5,0.7627662049581645,False,9048.650992417806,73845.77662983068,564
w50_physics_s3,physics,3,50,4,B,6,0.8983332387068134,False,8141.079089783887,93278.74508990963,564
w50_physics_s3,physics,3,50,4,B,7,0.9801449282487681,False,9283.783416010068,103978.45680366344,564
w50_physics_s3,physics,3,50,4,B,8,1.0,True,9004.838073520881,107577.3229655685,564
w50_physics_s3,physics,3,50,4,C,0,0.019855071751231912,False,644.279626342751,6007.950880249755,2793
w50_physics_s3,physics,3,50,4,C,1,0.10166676129318664,False,576.698407499805,5350.816481168347,2793
w50_physics_s3,physics,3,50,4,C,2,0.2372337950418355,False,605.4863904774379,5255.393466077158,2793
w50_physics_s3,physics,3,50,4,C,3,0.4082826787521751,False,596.8925214746719,5072.421649570488,2793
w50_physics_s3,physics,3,50,4,C,4,0.5917173212478248,False,614.3374538902489,5882.325818817351,2793
w50_physics_s3,physics,3,50,4,C,5,0.7627662049581645,False,986.9255405629574,6384.946933808323,2793
w50_physics_s3,physics,3,50,4,C,6,0.8983332387068134,False,504.3491593114595,5353.032909096474,2793
w50_physics_s3,physics,3,50,4,C,7,0.9801449282487681,False,565.1119562769194,5961.529270365648,2793
w50_physics_s3,physics,3,50,4,C,8,1.0,True,607.7879656547793,6271.968509740582,2793
w50_physics_s4,physics,4,50,4,A,0,0.019855071751231912,False,843.7906317981544,9088.764359229861,604
w50_physics_s4,physics,4,50,4,A,1,0.10166676129318664,False,770.654273140887,10701.535047820136,604
w50_physics_s4,physics,4,50,4,A,2,0.2372337950418355,False,664.677603934017,9792.145858170323,604
w50_physics_s4,physics,4,50,4,A,3,0.4082826787521751,False,448.33868244964845,21915.6671244844,604
w50_physics_s4,physics,4,50,4,A,4,0.5917173212478248,False,466.8853029216368,51682.54699053227,604
w50_physics_s4,physics,4,50,4,A,5,0.7627662049581645,False,589.0812550140444,56482.8625434417,604
w50_physics_s4,physics,4,50,4,A,6,0.8983332387068134,False,594.9797170116938,56958.884594888135,604
w50_physics_s4,physics,4,50,4,A,7,0.9801449282487681,False,578.9231579838158,57122.427348229336,604
