mode,seed,phase,outer,loss,wall_s
data,0,stall,0,0.004172700680490168,14.2
data,0,stall,1,0.001509111767883624,14.2
data,0,stall,2,0.0009000234584165014,14.3
data,0,stall,3,0.0006299862707343638,14.4
data,0,stall,4,0.0004671104432607134,14.4
data,0,stall,5,0.000364590994197312,14.7
data,0,stall,6,0.00030252683509578583,14.6
data,0,stall,7,0.00025967109633960746,14.8
data,0,stall,8,0.00022468878971906013,14.5
data,0,stall,9,0.00019582578482805658,14.7
data,0,stall,10,0.0001726229286082524,14.4
data,0,stall,11,0.00015328725402574765,14.7
data,0,stall,12,0.00013401904337746685,14.7
data,0,stall,13,0.0001200563311262516,14.5
data,0,stall,14,0.00010887055081505827,14.4
data,0,stall,15,9.911565666176995e-05,14.5
data,0,stall,16,9.157262516440626e-05,14.8
data,0,stall,17,8.48929887078607e-05,14.5
data,0,stall,18,7.907028708574771e-05,14.6
data,0,stall,19,7.377337723431076e-05,14.6
data,0,stall,20,6.923157466368357e-05,14.6
data,0,stall,21,6.530492726507706e-05,14.6
data,0,stall,22,6.194686560189984e-05,14.4
data,0,stall,23,5.882452531095718e-05,14.4
data,0,stall,24,5.605356436309511e-05,14.6
data,0,stall,25,5.349401263754503e-05,14.7
data,0,stall,26,5.1036670603903256e-05,14.7
data,0,stall,27,4.889272605735777e-05,14.7
data,0,stall,28,4.6935681124154274e-05,14.6
data,0,stall,29,4.506387848641445e-05,14.8
data,0,stall,30,4.3406414666677945e-05,14.7
data,0,stall,31,4.1873836315579455e-05,14.5
data,0,stall,32,4.037432613601177e-05,14.5
data,0,stall,33,3.8922619945264955e-05,14.5
data,0,stall,34,3.755385218920675e-05,14.7
data,0,stall,35,3.629790266988678e-05,14.5
data,0,stall,36,3.5238675153130604e-05,14.5
data,0,stall,37,3.421232786616469e-05,14.6
data,0,stall,38,3.3206461957756e-05,14.6
data,0,stall,39,3.221949847922641e-05,14.7
data,0,stall,40,3.132071272418467e-05,14.5
data,0,stall,41,3.045663061827859e-05,14.4
data,0,stall,42,2.9666705825070517e-05,14.6
data,0,stall,43,2.893149797144905e-05,14.8
data,0,stall,44,2.8216188978622077e-05,14.4
data,0,stall,45,2.75522824686769e-05,14.4
data,0,stall,46,2.6902865508545843e-05,14.6
data,0,stall,47,2.628888893537295e-05,14.6
data,0,stall,48,2.5690255956565665e-05,16.9
data,0,stall,49,2.5134484737019614e-05,15.3
data,0,stall,50,2.454761874818837e-05,14.5
data,0,stall,51,2.4044234097419664e-05,14.6
data,0,stall,52,2.355407988086809e-05,14.2
data,0,stall,53,2.3112148005668537e-05,14.5
data,0,stall,54,2.271326107327292e-05,14.5
data,0,stall,55,2.2322757976740175e-05,14.7
data,0,stall,56,2.195391812354979e-05,14.7
data,0,stall,57,2.1572777266697493e-05,14.6
data,0,stall,58,2.1235497256123527e-05,14.7
data,0,stall,59,2.090967993482632e-05,14.7
data,0,stall,60,2.0599426328461924e-05,14.7
data,0,stall,61,2.0269413361037814e-05,15.1
data,0,stall,62,1.994832440480474e-05,14.5
data,0,stall,63,1.9641875028510882e-05,14.8
data,0,stall,64,1.9348003834942223e-05,14.4
data,0,stall,65,1.9066020121633557e-05,14.5
data,0,stall,66,1.8784171580510892e-05,14.5
data,0,stall,67,1.8523134643497207e-05,14.7
data,0,stall,68,1.826735925221279e-05,14.8
data,0,stall,69,1.8013980354636743e-05,14.8
data,0,stall,70,1.776307595722952e-05,14.9
data,0,stall,71,1.7545148656945134e-05,15.0
data,0,stall,72,1.7321078605490022e-05,15.1
data,0,stall,73,1.7089399520750164e-05,14.9
data,0,stall,74,1.6876017837375842e-05,14.6
data,0,stall,75,1.6663938338636412e-05,14.4
data,0,stall,76,1.6451388553640592e-05,14.5
data,0,stall,77,1.6258383595646742e-05,14.5
data,0,stall,78,1.605855349878111e-05,14.3
data,0,stall,79,1.585259259973807e-05,14.6
data,0,stall,80,1.5661348735287594e-05,14.8
data,0,stall,81,1.5475486038156452e-05,14.5
data,0,stall,82,1.529428764212587e-05,14.5
data,0,stall,83,1.5130976995927118e-05,14.7
data,0,stall,84,1.4968275142611854e-05,14.8
data,0,stall,85,1.4815848273628153e-05,14.8
data,0,stall,86,1.4660670080811117e-05,14.8
data,0,stall,87,1.4513321530935032e-05,14.7
data,0,stall,88,1.4368968887982311e-05,14.7
data,0,stall,89,1.4224347463002211e-05,14.8
data,0,stall,90,1.4088622617518456e-05,14.6
data,0,stall,91,1.39503129486717e-05,14.6
data,0,confirm,92,1.3869970375358657e-05,14.7
data,0,confirm,93,1.3793647214796635e-05,15.0
data,0,confirm,94,1.3751347005561332e-05,16.6
data,0,confirm,95,1.3711277054559997e-05,17.1
data,0,confirm,96,1.3700865904162233e-05,10.3
data,0,confirm,97,1.3699079007745893e-05,9.8
data,0,confirm,98,1.3698966047089295e-05,10.4
data,0,confirm,99,1.3698873300543886e-05,10.6
