mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.029587603173486875,24.5
physics,1,stall,1,0.0097351576094789,24.3
physics,1,stall,2,0.0024082236642267063,24.4
physics,1,stall,3,0.00140838963356449,24.4
physics,1,stall,4,0.0010589398995224516,24.8
physics,1,stall,5,0.000867042451414614,25.1
physics,1,stall,6,0.0007120151246351904,25.0
physics,1,stall,7,0.0005945944136296744,24.7
physics,1,stall,8,0.0005049852557633511,25.1
physics,1,stall,9,0.0004445257994785374,25.2
physics,1,stall,10,0.00039623949648383424,25.0
physics,1,stall,11,0.00035557618917655997,25.0
physics,1,stall,12,0.00032318726980253996,24.6
