arm,tag,mode,seed,width,depth,converged,split,leg,band,endpoint_med_um,endpoint_p95_um,stage_med_um,slope_med_mrad,rho_mean,rho_median,straight_med_um,n,ceiling_leg_um,ceiling_band_um,ceiling_band_n,ceiling_own_um,ceiling_own_p95_um
residual,residual_w100_physics_s4,physics,4,100,4,True,test,A,5-20GeV,4.059686449903843,7105.583167761324,3.9121977534331,0.052921170263141304,0.00017470763771575877,2.5124005275602015e-06,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s4,physics,4,100,4,True,test,A,20-200GeV,2.136073120320825,1738.6082012082618,4.1753498777318825,0.02279370789697488,4.258845003566683e-05,2.507241681661802e-06,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s4,physics,4,100,4,True,test,A,all,4.55863045739846,24274.878992212583,5.1769809207453115,0.05584032473258428,0.005326593534297851,2.7610193216379873e-06,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s4,physics,4,100,4,True,test,B,1-5GeV,2655.820990940583,78028.81908815163,2985.9616806459144,1.1832494140129324,0.00014194568547091127,4.2405139261832965e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s4,physics,4,100,4,True,test,B,5-20GeV,844.0231388765369,8499.16785636208,1003.9135280580922,0.23618425440825874,6.0907547804054713e-05,2.779937318156782e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s4,physics,4,100,4,True,test,B,20-200GeV,759.6732896521416,4853.580490784407,931.7777480231797,0.16801036350616236,0.0012072508556836348,1.2251284584233452e-05,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s4,physics,4,100,4,True,test,B,all,1116.1169200993709,27983.860890437634,1329.616003725107,0.3504535300349887,0.00028144105585889455,4.005584129251391e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s4,physics,4,100,4,True,test,C,1-5GeV,3.760723679256728,573.71320528673,4.071609211450777,0.07571369043132999,2.1480724990793674e-05,4.545746371794446e-10,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s4,physics,4,100,4,True,test,C,5-20GeV,1.240244453153183,249.24603507362224,1.3731354440551513,0.01979469304044107,1.0293609947673068e-06,9.174624311554573e-10,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s4,physics,4,100,4,True,test,C,20-200GeV,1.0679236293196226,220.2441646558917,1.1434278291631017,0.016103799713177575,9.160282804418737e-05,3.5647739597166577e-09,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s4,physics,4,100,4,True,test,C,all,1.8600639001320474,369.8915779954411,2.167398930108533,0.04468126562340302,2.30135409968842e-05,6.287279816827006e-10,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s5,physics,5,100,4,True,val,A,1-5GeV,12.82468094594652,58464.7490186288,12.192991632115625,0.13165955813525254,0.006351102768555988,2.69868040121466e-06,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s5,physics,5,100,4,True,val,A,5-20GeV,3.756898369540962,3225.9949068558676,3.5696095320940646,0.047819127838652095,0.00011546269725691764,1.5078943907150048e-06,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s5,physics,5,100,4,True,val,A,20-200GeV,4.757418808168157,2275.142291821777,4.122903189699323,0.040465287083350523,0.00020391375300928758,6.41877867452162e-06,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s5,physics,5,100,4,True,val,A,all,5.5051215993185965,13427.018218807949,4.922349955100103,0.07277532423332222,0.003582459894121486,2.7992270269358937e-06,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s5,physics,5,100,4,True,val,B,1-5GeV,2878.2202709969624,86170.19655198771,3323.525501310769,1.9189710539643245,0.0006789549272975582,5.630660147524947e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s5,physics,5,100,4,True,val,B,5-20GeV,677.8216363986473,13491.096994531319,793.1701294210782,0.2310123615218325,0.00039868699777908265,2.3299506986859343e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s5,physics,5,100,4,True,val,B,20-200GeV,704.2999384018005,4513.73416763447,978.0393239105365,0.2071464117840995,0.0009211572098183539,1.3277974056485103e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s5,physics,5,100,4,True,val,B,all,1123.4046814565772,41836.31381366149,1305.2359270541274,0.342226628362724,0.0005888606234180459,4.158254100047888e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s5,physics,5,100,4,True,val,C,1-5GeV,1.7041527141259394,260.0737974785261,2.056540468174717,0.0664482204376926,7.230413688834954e-07,1.9067617410009977e-10,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s5,physics,5,100,4,True,val,C,5-20GeV,0.8679546913921143,172.33937378615138,0.8488419519161461,0.02152453900716028,1.020447357157895e-05,7.22600054825699e-10,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s5,physics,5,100,4,True,val,C,20-200GeV,1.011018269664321,114.58447713659005,0.9719402960275403,0.013700302151125037,5.5277551508302015e-06,4.128647041781103e-09,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s5,physics,5,100,4,True,val,C,all,1.1862977743533065,206.17998807736626,1.2590058182082586,0.04006216191176394,4.3701569502187175e-06,3.7718472900542974e-10,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s5,physics,5,100,4,True,test,A,1-5GeV,17.629058155223643,68392.80837620008,16.874852003331608,0.1305043403580404,0.008228441424325768,3.533607524618945e-06,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s5,physics,5,100,4,True,test,A,5-20GeV,2.959462015838965,3787.1145395434382,2.7812843730223857,0.050920064056440145,8.06477711808681e-05,1.5891893708821303e-06,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s5,physics,5,100,4,True,test,A,20-200GeV,2.4174536433905214,2280.2355259710557,2.1070514411651864,0.027816651482956943,0.00012517291528159474,3.630036487513899e-06,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s5,physics,5,100,4,True,test,A,all,4.281678806869471,22913.231248128148,4.201535745762874,0.06083985835958483,0.004457879362975425,2.8143855701431016e-06,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s5,physics,5,100,4,True,test,B,1-5GeV,2125.3896946082023,59634.16624440902,2468.264282486459,1.3578176366548234,0.0002618530093273794,3.660515279875782e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s5,physics,5,100,4,True,test,B,5-20GeV,673.4130502501081,7706.538826820941,793.5261141353323,0.25778084908664733,4.070048464981273e-05,2.167678187908928e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s5,physics,5,100,4,True,test,B,20-200GeV,603.472315061623,2796.28009423655,821.3151336543092,0.21803553430529976,0.0004411936893164598,8.09397922487597e-06,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s5,physics,5,100,4,True,test,B,all,943.5673809750824,27346.480431253087,1171.6103521308412,0.35062198910523756,0.00018305329787099485,3.720231055950191e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s5,physics,5,100,4,True,test,C,1-5GeV,1.804375633582822,306.6090057190648,2.072433519073158,0.06534192186208321,1.0126382815854504e-05,2.4528500074883347e-10,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s5,physics,5,100,4,True,test,C,5-20GeV,0.8689946780577884,132.27649313255935,0.8421272844261196,0.01807078817139124,1.4534170080694213e-06,7.520336673884308e-10,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s5,physics,5,100,4,True,test,C,20-200GeV,0.8639651993505026,159.66315498997474,0.8755318550432989,0.012404657013409537,8.570798472218315e-05,3.293492493669487e-09,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s5,physics,5,100,4,True,test,C,all,1.1768504072340313,178.8601771087998,1.2649002934495002,0.03876251593885535,1.588117926970212e-05,3.780065336131697e-10,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s6,physics,6,100,4,True,val,A,1-5GeV,14.53465774611068,59078.67579247481,13.756467321534792,0.132693715544226,0.009733800266101962,3.3829283197253103e-06,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s6,physics,6,100,4,True,val,A,5-20GeV,4.578757430718228,3028.9551700109355,4.205410379649832,0.05887993914696285,0.00013993457840349137,1.824978966681493e-06,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s6,physics,6,100,4,True,val,A,20-200GeV,9.238358267445236,1521.7366733945826,10.015196754858774,0.036805233011583116,0.005977442475004044,1.867651883254916e-05,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s6,physics,6,100,4,True,val,A,all,8.471254899413694,16730.376194203764,8.183587184983299,0.0759082317457159,0.006358176294481528,4.359353000839046e-06,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s6,physics,6,100,4,True,val,B,1-5GeV,3376.2473485830924,52792.16961062115,3507.8848506257145,1.9261846598827015,0.0009392000983903269,5.343465290193712e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s6,physics,6,100,4,True,val,B,5-20GeV,774.3243991950167,8904.755506514455,945.4823969062431,0.24420740302460997,0.003430083047215256,2.5743784802909073e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s6,physics,6,100,4,True,val,B,20-200GeV,769.1293877263803,4945.118820475496,1101.3243773476802,0.18969654686094678,0.0033383861168451946,1.496428472250908e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s6,physics,6,100,4,True,val,B,all,1265.6514859629624,38116.69720998316,1392.9398586139996,0.3487834366230347,0.002476343155223096,4.235503474098721e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s6,physics,6,100,4,True,val,C,1-5GeV,3.0803006754922535,414.4093420552508,3.2386300642883725,0.07039092470412234,2.619763096169348e-06,2.52705426265893e-10,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s6,physics,6,100,4,True,val,C,5-20GeV,1.0997752819985607,279.7347119104785,1.3487207326079442,0.016874977632586052,5.71765372809351e-06,6.413856426766867e-10,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s6,physics,6,100,4,True,val,C,20-200GeV,1.452640903566893,96.30300459674,1.42314166807056,0.009086774613646393,1.5839294781531862e-05,3.38718262694011e-09,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s6,physics,6,100,4,True,val,C,all,1.714191722881786,348.289265860906,1.8148918110512113,0.03977798715570778,5.138679064444928e-06,4.273099545950733e-10,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s6,physics,6,100,4,True,test,A,1-5GeV,18.1009558592633,74394.43705267156,17.238671445854003,0.141019001588652,0.009870667715034377,6.466394322699686e-06,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s6,physics,6,100,4,True,test,A,5-20GeV,4.068369646531345,6105.016619779406,3.8420361604138975,0.06882006917284522,0.00023357822299230902,2.6171494730508835e-06,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s6,physics,6,100,4,True,test,A,20-200GeV,5.035219507094402,1369.0859624264297,5.0510808227879345,0.02236816749684608,0.0001603644990626781,8.13647690158465e-06,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s6,physics,6,100,4,True,test,A,all,5.8440223454415685,27327.890917966408,5.833876243155789,0.068254794724526,0.005392354669998754,4.876440351182428e-06,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s6,physics,6,100,4,True,test,B,1-5GeV,2848.585960079788,75348.11980742263,3207.432924765726,1.24499705335962,0.0003573064282407331,4.090696211853718e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s6,physics,6,100,4,True,test,B,5-20GeV,823.2905345801527,5189.0011476011205,966.8272257186281,0.2276094225728137,0.0001178743462605743,2.8216011076560318e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s6,physics,6,100,4,True,test,B,20-200GeV,759.3388119802285,4531.079941636999,972.6876744608148,0.17389443783401293,0.0013960982157359488,1.546808058407944e-05,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s6,physics,6,100,4,True,test,B,all,1114.073384689746,26499.77962307236,1270.1897907199395,0.32496867584761413,0.00041426228111584185,3.894427938433899e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s6,physics,6,100,4,True,test,C,1-5GeV,2.8790487145897714,472.6529434689722,3.211095865935931,0.07514188700641355,1.4850512572687567e-05,2.79140780986043e-10,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s6,physics,6,100,4,True,test,C,5-20GeV,1.1085821475944613,288.20161631459194,1.283048653476726,0.016931847993362573,8.210970630712627e-07,7.959765236174002e-10,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s6,physics,6,100,4,True,test,C,20-200GeV,1.379860168981395,168.6182934124254,1.4361181781996635,0.009770783100227984,1.5263521825691537e-05,2.9669952919221044e-09,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s6,physics,6,100,4,True,test,C,all,1.7356708689142408,337.58164325556965,1.9139418807156972,0.041956704362439146,1.0591735911729118e-05,5.089795463599882e-10,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s7,physics,7,100,4,True,val,A,1-5GeV,11.628465163329826,52490.155297309764,11.025549526116285,0.11176608987127634,0.007056376282865526,4.026053717707567e-06,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s7,physics,7,100,4,True,val,A,5-20GeV,3.2847929183440483,3942.1291827907735,3.1324221882108594,0.05500052654099043,0.00013344572623316225,1.8260976312193622e-06,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s7,physics,7,100,4,True,val,A,20-200GeV,9.584637118642881,2720.6476851614984,9.029744764698755,0.0621231691277091,0.0005119315726304486,1.3451746412793636e-05,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s7,physics,7,100,4,True,val,A,all,7.770129517693347,17157.526694865304,7.474061953640199,0.07102680844480944,0.004026036403081677,3.6156994175420306e-06,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s7,physics,7,100,4,True,val,B,1-5GeV,3315.9026795365776,71411.71419928146,3631.490043281815,1.7655261289012958,0.0003572084515878742,4.695479724638119e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s7,physics,7,100,4,True,val,B,5-20GeV,752.6599556324811,8742.437773085463,848.8861425898904,0.2530392912199128,0.00024672817749439715,2.4414049756885615e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s7,physics,7,100,4,True,val,B,20-200GeV,774.1967632795977,3369.891620773956,896.2452510450944,0.24638988368050688,0.006039677966975047,1.7079580020377258e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s7,physics,7,100,4,True,val,B,all,1078.038943648295,41497.41615421044,1244.4915412744137,0.3987794708104897,0.0012256136512252965,4.060730158606761e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s7,physics,7,100,4,True,val,C,1-5GeV,2.1992692204548803,385.1881797839951,3.1284505491413483,0.07428835944367496,1.0513603886839805e-06,3.215341034042707e-10,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s7,physics,7,100,4,True,val,C,5-20GeV,1.0609758495210286,173.49412712783874,1.2751201952596602,0.023295632836107735,7.847946603164695e-07,1.023161792570331e-09,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s7,physics,7,100,4,True,val,C,20-200GeV,0.9493155386537389,90.87397575298309,0.9702001056397513,0.009979844339102345,6.110079681677325e-06,5.911290664900322e-09,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s7,physics,7,100,4,True,val,C,all,1.36665775523781,274.4502509470692,1.64618351036383,0.043040695484464556,1.5405701625376752e-06,5.480714431280254e-10,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s7,physics,7,100,4,True,test,A,1-5GeV,14.67226843933689,76213.87066747039,13.732832405667917,0.11778538862882793,0.009511197275138028,3.8245519233539445e-06,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s7,physics,7,100,4,True,test,A,5-20GeV,3.07445374707771,7655.223093421,3.102639512419625,0.054024377107064064,0.00016268620064463876,2.182193274831712e-06,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s7,physics,7,100,4,True,test,A,20-200GeV,3.1942627110446153,1767.5819278770916,3.0988157967851704,0.031117845161968832,0.00013667482608739086,6.647115686423414e-06,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s7,physics,7,100,4,True,test,A,all,4.865965164395525,24425.740682020947,4.551266384939967,0.06599106906089768,0.005173617617532491,2.9946041872753896e-06,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s7,physics,7,100,4,True,test,B,1-5GeV,2155.598040527366,53985.58442608737,2798.099033016115,1.4415906330766948,0.0001657269766691383,4.013487470948531e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s7,physics,7,100,4,True,test,B,5-20GeV,818.9032366128686,7259.595410748689,889.6239303917923,0.2604319937873911,4.1478422654587095e-05,2.486518151350411e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s7,physics,7,100,4,True,test,B,20-200GeV,831.7608093204854,3282.6384723770543,912.723635742708,0.2242624159790596,0.0003459063549888595,2.0184109001372983e-05,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s7,physics,7,100,4,True,test,B,all,1049.8785333945193,24498.579487532315,1159.9545082590303,0.34773543268562523,0.00013483325844986215,4.235509022018875e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s7,physics,7,100,4,True,test,C,1-5GeV,2.1898245891236456,462.6703317798726,2.9662414744962007,0.07329556919538627,1.1502026100483715e-05,3.553933910118566e-10,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s7,physics,7,100,4,True,test,C,5-20GeV,0.9859293495537713,156.26239493806673,1.243725656991046,0.02064931022827815,5.7495480986092e-07,1.1377616582645864e-09,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s7,physics,7,100,4,True,test,C,20-200GeV,0.9322302865246712,141.7582705634146,0.9847437386429903,0.012065478490157558,3.73257064410077e-05,4.877449529937261e-09,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s7,physics,7,100,4,True,test,C,all,1.3170114179956727,275.83210947732414,1.6667404217534099,0.04480967585003548,1.1024641385066324e-05,5.529952757801568e-10,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s8,physics,8,100,4,True,val,A,1-5GeV,7.985658943282903,45257.89049992282,10.793581197532486,0.14465296859164298,0.0069921176855101425,3.0439331298232135e-06,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s8,physics,8,100,4,True,val,A,5-20GeV,5.3425984866758425,4431.669017397915,5.371136628085916,0.03755573517423734,0.0003921276395133992,3.287139395827582e-06,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s8,physics,8,100,4,True,val,A,20-200GeV,10.914539434843551,3836.9679806729832,11.340389478645797,0.021840730570886306,0.0006098559691278188,1.625658297938812e-05,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
residual,residual_w100_physics_s8,physics,8,100,4,True,val,A,all,7.45040254896745,16804.221575483534,7.7654752409307415,0.06320813215435986,0.004080947089515097,4.931625858765582e-06,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
residual,residual_w100_physics_s8,physics,8,100,4,True,val,B,1-5GeV,3552.8607908461254,65069.64281898309,4121.075295824256,1.783077551968701,0.0001865732202302152,6.366812790684733e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
residual,residual_w100_physics_s8,physics,8,100,4,True,val,B,5-20GeV,757.9295393657812,11635.911408584487,987.7609879176532,0.27374446271148833,0.00019104369790571456,2.736167131018026e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
residual,residual_w100_physics_s8,physics,8,100,4,True,val,B,20-200GeV,671.0954823788917,14345.315297715368,998.8626995307256,0.18658752101630496,0.0028208656688210906,1.1893448677743723e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
residual,residual_w100_physics_s8,physics,8,100,4,True,val,B,all,1250.9160752582602,33628.66468031876,1549.964022053615,0.4286666380442956,0.0006148375544549591,4.964391036029128e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
residual,residual_w100_physics_s8,physics,8,100,4,True,val,C,1-5GeV,3.2282684050528587,496.9541051195847,3.4614133035120176,0.07836818348409824,2.020940401389028e-06,4.841784943331644e-10,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
residual,residual_w100_physics_s8,physics,8,100,4,True,val,C,5-20GeV,1.9510646147864463,355.4027763233307,1.9184646508392245,0.02457276438225242,4.359338843543605e-06,1.2757330813633144e-09,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
residual,residual_w100_physics_s8,physics,8,100,4,True,val,C,20-200GeV,1.8923191052562238,155.51459264443022,1.864576675828289,0.014243436935112161,2.0410888384374256e-05,2.9927443060965654e-09,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
residual,residual_w100_physics_s8,physics,8,100,4,True,val,C,all,2.3001690671166575,377.911798584571,2.395159328042684,0.045887840894028115,4.8806431093130624e-06,7.668888223477174e-10,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
residual,residual_w100_physics_s8,physics,8,100,4,True,test,A,1-5GeV,12.118694155797915,49876.57199251731,13.252449477706485,0.13866070482951687,0.004033274869394177,2.81979058603185e-06,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
residual,residual_w100_physics_s8,physics,8,100,4,True,test,A,5-20GeV,3.9999776991317404,4864.879513863854,4.010800206253773,0.03639195059668664,0.00014371783524267032,2.413916080078886e-06,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
residual,residual_w100_physics_s8,physics,8,100,4,True,test,A,20-200GeV,4.0829731271350145,1679.9571316181298,4.134116127075038,0.0136658375639101,0.0001424166841544498,8.193492148992418e-06,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
