mode,seed,phase,outer,loss,wall_s
physics,9,stall,0,0.02159777424338746,16.2
physics,9,stall,1,0.004851130421922656,16.4
physics,9,stall,2,0.002605693044765799,16.5
physics,9,stall,3,0.001492036932974545,15.6
physics,9,stall,4,0.001078964763927783,16.2
physics,9,stall,5,0.0008524940475252896,18.4
physics,9,stall,6,0.0006952419455713189,15.8
physics,9,stall,7,0.0005777771079004681,16.6
physics,9,stall,8,0.0004938505442188251,16.1
physics,9,stall,9,0.000432257556224222,16.5
physics,9,stall,10,0.0003856846094759884,15.7
physics,9,stall,11,0.0003542952912020611,16.0
physics,9,stall,12,0.0003275644191577947,17.5
physics,9,stall,13,0.00030560755914438927,16.1
physics,9,stall,14,0.0002881094537485337,16.2
physics,9,stall,15,0.00027257965780126957,15.8
physics,9,stall,16,0.0002594973456700368,16.7
physics,9,stall,17,0.00024727040834241507,16.9
