round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
28,own,32000,125,25,1.527255694992614e-11,1.3976795473078521e-12,104.01428319403294,98.77203751646846,46.892574577896085,75.61725264804409,4180.9
29,own,32000,125,25,5.383200948188353e-12,1.063603036287653e-12,88.39931110560428,109.09442282303417,46.28332056381623,78.71201656044491,4407.3
30,own,32000,125,25,6.5662090945605544e-12,1.0010812400258082e-12,96.47755570284744,108.55468926342837,44.87632488243776,80.27430995798568,4109.2
31,own,32000,125,25,8.710891852005773e-12,1.7864918710607142e-12,100.98595417866818,116.33707877034993,59.80026302540864,79.75790993637588,3771.1
32,own,32000,125,25,1.12223066778126e-11,1.327881348942581e-12,107.7841254948595,104.06067930742324,50.65890183129795,77.84521417613632,3718.9
33,own,32000,125,25,9.055259745541945e-12,1.2054647977400135e-12,113.13285214589541,101.66445305094385,45.33743494300779,71.81278086258658,3774.0
34,own,32000,125,25,9.538675484427572e-12,9.275514259981843e-13,89.35036262801077,109.08420238547478,59.50995382647761,73.36981434065137,3853.9
35,own,32000,125,25,6.151362239456798e-12,1.1359216028678362e-12,93.60064678907065,100.55759037959433,42.80962137477218,74.55067588261954,3918.4
36,own,32000,125,25,8.622988000654634e-12,1.0065025336981378e-12,89.0776970996967,86.2144972815031,44.679563797092925,59.7383560471485,3862.3
37,own,32000,125,25,8.326472240864206e-12,1.1862365205202703e-12,82.51346488950162,90.78143785177417,44.087337879545885,64.83528918158754,3937.4
38,own,32000,125,25,1.2631577798033981e-11,1.4308504068006916e-12,82.28664301373101,96.3038118931081,52.00979007679507,69.78827357539785,4025.9
39,own,32000,125,25,7.398807723345638e-12,1.0993796540746359e-12,110.32551798521695,94.67734286837538,45.05622640601814,67.63906689920418,4418.8
40,own,32000,125,25,4.738875781604877e-12,7.946295970401483e-13,107.00740410158005,92.03509018379918,35.508322359305566,66.3895568706323,4445.0
41,own,32000,125,25,6.179105555366606e-12,9.083593312279203e-13,87.05447714555703,77.71570072861778,36.76972975472381,56.23489234051249,5577.9
42,own,32000,125,25,5.2631186861839766e-12,9.38731682222415e-13,74.22820580167411,90.67317993276447,51.173534968711465,64.46090653410863,5568.8
43,own,32000,125,25,1.1170905916222401e-11,1.1971748129412526e-12,85.67807508893566,88.20843958278601,50.05022020486649,60.3290381298649,5541.1
44,own,32000,125,25,9.967468083128657e-12,1.2139845321120923e-12,95.14492261445184,107.07670802776192,43.94593975985117,77.30431523694392,5490.8
45,own,32000,125,25,1.1592332532432774e-11,1.0962599064279282e-12,94.39899988672096,86.49605067370203,30.450613903667545,66.71845916969232,5489.9
46,own,32000,125,25,9.864180371970463e-12,1.0658166634852768e-12,90.70240393066342,83.19583593845437,41.869610394655865,64.60421904887426,5693.8
47,own,32000,125,25,4.399120445603381e-12,7.793474714715791e-13,82.93149363476005,98.49405080910856,42.30565917765716,70.33124415045222,5752.9
48,own,32000,125,25,4.811369982134498e-12,7.002313352512287e-13,91.06186405074368,80.55750449361199,35.82224097181097,57.456949513209565,5804.0
48,own,32000,125,25,4.811369982134498e-12,7.098723849173407e-13,91.06186405074368,78.07081265843863,32.139291253145075,58.303395999963925,5768.6
49,own,32000,125,25,6.331983625323285e-12,9.83677992582105e-13,75.0421736605631,82.6287534284802,44.44868677319391,62.2237489291706,5919.5
49,own,32000,125,25,6.421081885508299e-12,9.77615004127426e-13,18.05301320389674,81.59994118929603,43.72554755377678,59.47693339987836,5963.7
50,own,32000,125,25,1.2537326465985486e-11,9.980969365608945e-13,71.53811283882305,79.61100362214779,42.845982155199636,55.58778546829046,5732.0
50,own,32000,125,25,1.2986830793021516e-11,9.895809743001855e-13,14.973536930796172,85.4054375527653,38.2136516537912,60.671718520097784,5913.0
51,own,32000,125,25,1.227255796019841e-11,8.79063537828657e-13,66.01374501849477,79.46342820355312,35.16775741570655,57.20616304378723,5666.5
51,own,32000,125,25,1.2105013365589402e-11,8.860687346361037e-13,27.179884729889636,76.21557614089625,32.23835917276574,58.66679992863055,5855.7
52,own,32000,125,25,6.91968091869813e-12,8.28808711623679e-13,82.02379594808917,77.32001591235971,35.77980963996197,57.81972474741792,5589.1
52,own,32000,125,25,7.008777902198119e-12,8.259156514795496e-13,27.915739171362475,74.65955749682962,34.8553153909279,55.496565924613606,5825.3
53,own,32000,125,25,5.8743730120005706e-12,8.915942310536263e-13,76.93985685060056,82.24102273004519,36.43925244875845,62.72317103406522,5677.8
53,own,32000,125,25,5.756080966017004e-12,9.067990214064509e-13,27.01066599263413,85.29048334264644,43.75244929792643,61.23920852115816,5904.1
54,own,32000,125,25,6.2420189764143366e-12,1.0980944995162764e-12,72.5972721821222,87.91327444282615,40.478873809263405,67.66667817458938,5678.1
54,own,32000,125,25,6.433748942533579e-12,1.0972489251044776e-12,27.769541571473155,85.10056398222332,44.41059036776096,64.80024529406592,5996.0
55,own,32000,125,25,8.72065854245518e-12,8.338873674896084e-13,70.07127207930353,89.4930337383073,40.22375241125786,66.5527734111322,6000.4
55,own,32000,125,25,9.131917020592556e-12,8.430754245052653e-13,30.955923994497425,94.28793072908093,41.41246826354461,65.07784908740177,5921.5
55,own,32000,125,25,9.131917020592556e-12,2.1321808340470444e-12,72.61509377792663,118.94959003726058,66.81347559356254,79.54616980893547,5978.4
56,own,32000,125,25,2.136417343816014e-12,9.408557258928997e-13,92.91703537786589,87.14162875551068,43.30945184287316,63.26577061764738,5536.8
56,own,32000,125,25,9.044849152451146e-12,1.019519623786701e-12,34.7040556677598,92.44340079010271,47.93762732651885,66.59653095117335,5951.4
57,own,32000,125,25,7.125294510439943e-12,9.436896574015562e-13,103.89289633178578,73.12601958130927,36.971589615518496,53.00789153784535,5579.0
57,own,32000,125,25,7.617835368640652e-12,9.369807144912763e-13,46.75825893824026,74.20605710359496,37.191701066311644,55.150557859064975,6141.9
58,own,32000,125,25,6.890519381492908e-12,8.307173294083547e-13,81.64856663609044,89.04705073473451,46.68638173143336,59.604241562084326,5561.2
58,own,32000,125,25,7.037588310953586e-12,8.300901483238566e-13,27.049272477029263,89.97370077423739,46.86745086507926,58.936271730942735,6294.8
59,own,32000,125,25,1.0948922329812048e-11,1.3112601292099483e-12,78.88672753801984,97.84216265870782,47.55728868906317,75.61155347769954,5442.8
59,own,32000,125,25,1.0963137994312408e-11,1.3358490350502158e-12,18.55501794477732,99.76776767859974,45.427950592454636,70.98841899619401,6373.8
60,own,32000,125,25,1.3408051861170978e-11,8.610676134679726e-13,107.62749564031537,95.58905557167918,38.85224966637679,69.46541187875255,5339.2
60,own,32000,125,25,1.2974552334840944e-11,8.945093367545119e-13,40.83114213398176,87.55076662436068,39.36400524821693,66.35519035765469,6335.9
