mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.00016632300059085542,12.6
physics,1,stall,1,7.691343117501155e-05,12.6
physics,1,stall,2,5.148689028961432e-05,12.7
physics,1,stall,3,3.941683938817965e-05,12.8
physics,1,stall,4,3.162820452532797e-05,13.1
physics,1,stall,5,2.6035304030002485e-05,12.9
physics,1,stall,6,2.2218166028066485e-05,13.5
physics,1,stall,7,1.9407458864991596e-05,13.8
physics,1,stall,8,1.7412569276898796e-05,13.5
physics,1,stall,9,1.5742494937877808e-05,13.0
physics,1,stall,10,1.4242303318930374e-05,13.3
physics,1,stall,11,1.2846568152051915e-05,13.3
physics,1,stall,12,1.174595820621492e-05,13.3
physics,1,stall,13,1.0895385291935133e-05,12.8
physics,1,stall,14,1.006789865219768e-05,13.7
physics,1,stall,15,9.436887431413401e-06,13.3
physics,1,stall,16,8.962578345279807e-06,13.1
physics,1,stall,17,8.578285574302468e-06,13.3
physics,1,stall,18,8.232403707108245e-06,14.2
physics,1,stall,19,7.912113082484845e-06,14.5
physics,1,stall,20,7.643653578341754e-06,13.4
physics,1,stall,21,7.439408066034991e-06,13.1
physics,1,stall,22,7.223620345722323e-06,14.0
physics,1,stall,23,7.010837810374254e-06,13.8
physics,1,stall,24,6.82708192056935e-06,13.0
physics,1,stall,25,6.650689648954231e-06,13.4
physics,1,stall,26,6.491502025722379e-06,13.5
physics,1,stall,27,6.34081435569876e-06,13.8
physics,1,stall,28,6.205065643375757e-06,13.3
physics,1,stall,29,6.067224082225803e-06,12.8
physics,1,stall,30,5.939244603369014e-06,13.1
physics,1,stall,31,5.812819938715427e-06,13.4
physics,1,stall,32,5.689986145570173e-06,13.1
physics,1,stall,33,5.572947161895838e-06,13.1
physics,1,stall,34,5.470220153249783e-06,13.7
physics,1,stall,35,5.375882821118651e-06,13.5
physics,1,stall,36,5.283790098702667e-06,13.9
physics,1,stall,37,5.19747818303278e-06,14.0
physics,1,stall,38,5.116934609848788e-06,13.2
physics,1,stall,39,5.044414014255601e-06,13.2
physics,1,stall,40,4.976020401327529e-06,14.0
physics,1,stall,41,4.905698197705202e-06,14.7
physics,1,stall,42,4.84388513125789e-06,14.1
physics,1,stall,43,4.7815149566612705e-06,14.2
physics,1,stall,44,4.7217494624853136e-06,14.6
physics,1,stall,45,4.657501977783714e-06,13.7
physics,1,stall,46,4.599486633381031e-06,14.4
physics,1,stall,47,4.537971684858252e-06,14.8
physics,1,stall,48,4.481663101885441e-06,14.5
physics,1,stall,49,4.459556788289188e-06,13.4
physics,1,stall,50,4.4566819712478986e-06,13.4
physics,1,confirm,51,4.456518252976139e-06,14.4
physics,1,confirm,52,4.45638599800543e-06,14.4
