mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.0001427670019741111,13.7
physics,1,stall,1,6.809248306193186e-05,13.6
physics,1,stall,2,4.466894232730773e-05,13.5
physics,1,stall,3,2.8746102494514414e-05,13.5
physics,1,stall,4,1.9884609807576693e-05,13.9
physics,1,stall,5,1.4383016304695967e-05,13.5
physics,1,stall,6,1.1451101294656002e-05,13.8
physics,1,stall,7,9.307375591404955e-06,14.1
physics,1,stall,8,7.625498713127642e-06,13.9
physics,1,stall,9,6.250817143483707e-06,14.0
physics,1,stall,10,5.2233464645276325e-06,14.1
physics,1,stall,11,4.5360631455707775e-06,14.3
physics,1,stall,12,3.955304637004126e-06,15.8
physics,1,stall,13,3.5117115572913417e-06,14.8
physics,1,stall,14,3.139807930948699e-06,14.3
physics,1,stall,15,2.819484949767747e-06,14.1
physics,1,stall,16,2.5675626397258842e-06,14.1
physics,1,stall,17,2.33130254430585e-06,14.5
physics,1,stall,18,2.140067219101369e-06,14.5
physics,1,stall,19,1.968542837212146e-06,14.4
physics,1,stall,20,1.82122391671659e-06,14.6
physics,1,stall,21,1.6859233131759751e-06,14.4
physics,1,stall,22,1.5732225675488804e-06,14.2
physics,1,stall,23,1.4698243534943911e-06,14.5
physics,1,stall,24,1.3747154846654591e-06,14.3
physics,1,stall,25,1.2977754580616557e-06,14.6
physics,1,stall,26,1.2287427382105436e-06,14.9
physics,1,stall,27,1.1692427499659516e-06,15.5
physics,1,stall,28,1.1213843859877746e-06,14.7
physics,1,stall,29,1.0677300405375018e-06,15.3
physics,1,stall,30,1.0204436727393645e-06,15.2
physics,1,stall,31,9.800161365240845e-07,16.0
physics,1,stall,32,9.419776665290735e-07,15.2
physics,1,stall,33,9.068827327191436e-07,15.2
physics,1,stall,34,8.031461318770887e-07,15.9
physics,1,stall,35,7.946429278826709e-07,16.2
physics,1,stall,36,7.93848751676282e-07,16.1
physics,1,stall,37,7.932324718492196e-07,16.3
physics,1,confirm,38,7.931361831741318e-07,15.3
physics,1,confirm,39,7.930519669714763e-07,15.4
