mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.00023395280081310504,17.5
physics,1,stall,1,8.773616635550968e-05,16.9
physics,1,stall,2,5.0366113821062464e-05,17.7
physics,1,stall,3,3.558826488625993e-05,17.5
physics,1,stall,4,2.719585213992319e-05,17.5
physics,1,stall,5,2.188728167146438e-05,17.5
physics,1,stall,6,1.81429381513095e-05,17.4
physics,1,stall,7,1.5306390048568706e-05,17.3
physics,1,stall,8,1.304073453500032e-05,17.4
physics,1,stall,9,1.122187678611639e-05,17.8
physics,1,stall,10,9.618749757299451e-06,18.0
physics,1,stall,11,8.327745057274538e-06,18.1
physics,1,stall,12,7.303506421973429e-06,18.0
physics,1,stall,13,6.386793890614243e-06,18.3
physics,1,stall,14,5.680443251010127e-06,17.6
physics,1,stall,15,5.096316339265592e-06,17.8
physics,1,stall,16,4.614463652652391e-06,17.8
physics,1,stall,17,4.226503029941716e-06,18.0
physics,1,stall,18,3.890249703569808e-06,18.6
physics,1,stall,19,3.607292475430334e-06,18.1
physics,1,stall,20,3.355748272031436e-06,17.6
physics,1,stall,21,3.142237165627997e-06,17.2
physics,1,stall,22,2.946335936386665e-06,17.3
physics,1,stall,23,2.7654106451589235e-06,17.2
physics,1,stall,24,2.6094948690123253e-06,17.9
physics,1,stall,25,2.4618461635900975e-06,17.2
physics,1,stall,26,2.3269654253467013e-06,17.9
physics,1,stall,27,2.207691640692038e-06,17.4
physics,1,stall,28,2.105899566286379e-06,17.6
physics,1,stall,29,2.0125594284882753e-06,17.4
physics,1,stall,30,1.924703350179261e-06,18.0
physics,1,stall,31,1.8406487867190335e-06,17.7
physics,1,stall,32,1.761837205909488e-06,18.3
physics,1,stall,33,1.6896199629008999e-06,18.2
physics,1,stall,34,1.61963205634659e-06,18.0
physics,1,stall,35,1.5562907672832384e-06,17.8
physics,1,stall,36,1.4963928812271974e-06,18.7
physics,1,stall,37,1.4537659123514693e-06,18.0
physics,1,stall,38,1.4044022860415958e-06,18.9
physics,1,stall,39,1.3543457280620866e-06,18.4
physics,1,stall,40,1.3102696653025987e-06,18.9
physics,1,stall,41,1.269074240619185e-06,19.1
physics,1,stall,42,1.2294075258125355e-06,19.0
physics,1,stall,43,1.2069694932145151e-06,19.0
physics,1,stall,44,1.2024053180672455e-06,17.0
physics,1,stall,45,1.165340686282355e-06,19.0
physics,1,stall,46,1.135138602812762e-06,19.9
physics,1,stall,47,1.1065880548639188e-06,18.9
physics,1,stall,48,1.0921775130019337e-06,21.5
physics,1,stall,49,1.0903716186779717e-06,21.0
physics,1,stall,50,1.0890834820899986e-06,21.1
physics,1,confirm,51,1.0889843430439095e-06,19.5
physics,1,confirm,52,1.0888970386096385e-06,19.2
