tag,width,depth,q,mode,seed,n_train,n_parameters,converged,restarts,final_loss,wall_s,val_median_um,val_p95_um,val_stage_um,val_slope_mrad,val_rho,val_straight_um,test_median_um,test_p95_um,test_stage_um,test_slope_mrad,test_rho,test_straight_um
w128_d8_q08_physics_s1,128,8,8,physics,1,4002,121252,True,31,8.079842863799496e-07,1369.8,3.2369223056889496,1914.4170154555252,3.1948778621924134,0.08822194812789855,1.2337297797499754e-10,11.660928643891566,3.20127959258798,1897.412447029553,3.1810693244196386,0.0889853614388994,1.3561112657651963e-10,12.07131072872647
w128_d8_q08_physics_s2,128,8,8,physics,2,4002,121252,True,33,7.427161105769392e-07,1692.1,1.8021032577149043,2087.8455414952346,2.3364810753818688,0.07261558941198086,4.7951447118290894e-11,11.660928643891566,1.769060445454329,2046.6428125211864,2.327702448326363,0.07604988822103309,5.554289895239362e-11,12.07131072872647
w128_d8_q10_data_s0,128,8,10,data,0,4002,122284,True,121,0.0016891606390644473,5618.7,0.26646988584033693,14984.52231330773,0.3082970185346312,0.02346689558745986,8.295748864561908e-13,11.660928643891566,0.2786168598309935,16839.48349735894,0.3230056098217915,0.024527701288148962,9.037244074107123e-13,12.07131072872647
w128_d8_q10_data_s1,128,8,10,data,1,4002,122284,True,59,0.003932583919404474,2617.2,0.3762342120161577,21707.89498094698,0.4337929439088839,0.03126668950569761,1.386742895940093e-12,11.660928643891566,0.3783927919442931,24330.426203608054,0.4410713633702379,0.0334728719982233,1.4357233289707957e-12,12.07131072872647
w128_d8_q10_data_s2,128,8,10,data,2,4002,122284,True,221,0.0014429258290663538,11391.2,0.26806315070615483,17512.752000383127,0.29964301083840184,0.02458812960155418,7.967403209802547e-13,11.660928643891566,0.26957252517689767,18986.91905513206,0.2971743809325744,0.026176296094644613,7.773840832081407e-13,12.07131072872647
w128_d8_q10_physics_s0,128,8,10,physics,0,4002,122284,True,34,6.209903377521842e-07,1793.0,2.163264339316129,1834.6417886983627,2.244776846453078,0.0726537811596966,6.559504563980071e-11,11.660928643891566,2.086131245043532,1666.091843278786,2.217337367032002,0.07598403979231644,6.178640125170443e-11,12.07131072872647
w128_d8_q10_physics_s1,128,8,10,physics,1,4002,122284,True,34,7.341928523160104e-07,2217.2,3.4642070671893066,1844.8976910645276,3.427705620609345,0.07698019185940763,1.1872661538060098e-10,11.660928643891566,3.421808177904495,1776.739577881436,3.426438141543642,0.08021462575754854,1.3175159725936816e-10,12.07131072872647
w128_d8_q10_physics_s2,128,8,10,physics,2,4002,122284,True,36,6.606198674296651e-07,2023.9,2.121846140859418,2044.1086407976056,2.8886636716212166,0.07275786461937578,5.422019355780614e-11,11.660928643891566,2.0291549866371383,1891.1816315130804,2.707687632224065,0.07507414561733726,5.481745425299368e-11,12.07131072872647
w128_d8_q12_data_s0,128,8,12,data,0,4002,123316,True,177,0.00164453354445711,8732.2,0.25992525788964826,14649.546151460892,0.291984755364183,0.023240759408780544,8.342442521631612e-13,11.660928643891566,0.27558262077320705,15558.964668635694,0.30347818490028544,0.02449230776965794,8.435637156592141e-13,12.07131072872647
w128_d8_q12_data_s1,128,8,12,data,1,4002,123316,True,185,0.0025799435964648653,8573.6,0.35949044104199857,17001.155204398743,0.4173855397375803,0.02722216614678072,1.4780142773848965e-12,11.660928643891566,0.3643683097891426,18514.648445020615,0.42523040957576086,0.028877637480000714,1.5120944925841922e-12,12.07131072872647
w128_d8_q12_data_s2,128,8,12,data,2,4002,123316,True,21,0.005105273009823525,1093.9,0.3952711235832851,22364.705535008743,0.49404142099263026,0.02742110988180821,1.4614561795698986e-12,11.660928643891566,0.4075389006459318,24355.129119486195,0.49297255551827845,0.028940012159889283,1.5561693209615185e-12,12.07131072872647
w128_d8_q12_physics_s0,128,8,12,physics,0,4002,123316,True,34,5.735140139503377e-07,1886.9,1.4257678084419467,1787.2446887897477,1.7894169161962736,0.08123309936416359,3.0162163477351996e-11,11.660928643891566,1.4328239737224635,1808.6209809063391,1.6853572957558072,0.08341335110005448,3.181661026177443e-11,12.07131072872647
w128_d8_q12_physics_s1,128,8,12,physics,1,4002,123316,True,34,8.008577336621869e-07,1799.7,2.5345744957707694,1802.7739677384793,2.739864590115104,0.07838894416255932,7.811552454518638e-11,11.660928643891566,2.665683371958494,1806.3009080328793,2.9445715463261024,0.07788450756314458,7.98676344914592e-11,12.07131072872647
w128_d8_q12_physics_s2,128,8,12,physics,2,4002,123316,True,35,4.693764267952443e-07,2134.2,1.046982329306445,1728.2136690660386,1.414667138941894,0.07697342614976926,1.579675330249852e-11,11.660928643891566,1.151571411227792,1718.1330328715671,1.4690439289104518,0.07996208618620773,2.026974420176407e-11,12.07131072872647
w128_d8_q14_data_s0,128,8,14,data,0,4002,124348,True,255,0.0028734737516174867,13162.2,0.3170239477441328,17901.846990955317,0.3869467728492282,0.02700729814233971,1.0227745631235473e-12,11.660928643891566,0.3049156039693912,18758.63422168212,0.3637337419348796,0.028703748946257157,9.952402766348767e-13,12.07131072872647
w128_d8_q14_data_s1,128,8,14,data,1,4002,124348,True,153,0.002021988439090658,9947.4,0.3480139385203529,17849.433020386165,0.41162369056735315,0.02844074337793323,1.3102369227831989e-12,11.660928643891566,0.3559599299052252,17871.421501668032,0.4380545543938297,0.02910344227411224,1.3760728538472104e-12,12.07131072872647
w128_d8_q14_data_s2,128,8,14,data,2,4002,124348,True,147,0.0010736945397737466,10032.0,0.26624229925431564,14294.029685227135,0.3137802888062424,0.020932632901775675,8.180835319945515e-13,11.660928643891566,0.261845639670355,14792.549605311853,0.31131388254834746,0.023322731813529146,7.434919130941459e-13,12.07131072872647
w128_d8_q14_physics_s0,128,8,14,physics,0,4002,124348,True,36,5.398711034361301e-07,2239.2,1.290857464880446,1635.3657658055154,1.9064274999784914,0.06766835606624322,2.6157051638135114e-11,11.660928643891566,1.4023759670536151,1533.6852807206008,1.9303377035697622,0.07355414890317016,2.5499655045788903e-11,12.07131072872647
w128_d8_q14_physics_s1,128,8,14,physics,1,4002,124348,True,32,7.787514286100689e-07,2375.7,1.1083012418744431,1953.7907909622597,1.4450380564312582,0.07582774581581242,2.403384555282888e-11,11.660928643891566,1.119439005456968,1877.277531421817,1.4301509396101864,0.07771027295083027,2.0593020849948858e-11,12.07131072872647
w128_d8_q14_physics_s2,128,8,14,physics,2,4002,124348,True,30,5.096160884283529e-07,1775.9,1.3509680944459035,2009.9587333892523,1.479815072734425,0.07523929827717157,2.2970123904697927e-11,11.660928643891566,1.2947482364618068,1999.9007275208976,1.4443931801211285,0.07832145786488415,2.6285062417633394e-11,12.07131072872647
w128_d8_q16_data_s0,128,8,16,data,0,4002,125380,True,170,0.0006043029985075878,9246.3,0.19737751317450147,11916.564001822653,0.24056836247865476,0.017256488294644518,4.940664408980581e-13,11.660928643891566,0.19780816563752524,11963.044899856539,0.23484362684911275,0.01799919736932866,4.5398504311124293e-13,12.07131072872647
w128_d8_q16_data_s1,128,8,16,data,1,4002,125380,True,77,0.0038680289541430076,4257.5,0.2896322424135178,19145.267305759608,0.4081291646969021,0.027994780001164288,8.31932189521968e-13,11.660928643891566,0.3129176130016731,19362.22159949734,0.39736621387476134,0.02932954755129058,9.24699115738977e-13,12.07131072872647
w128_d8_q16_data_s2,128,8,16,data,2,4002,125380,True,337,0.0003810488438250162,17707.9,0.18218463592489798,8640.746020901102,0.22330266698489254,0.01728376889597455,4.3705308158746475e-13,11.660928643891566,0.18467392891352574,9074.040147578879,0.21950648240931514,0.018354313886206192,3.866743336095215e-13,12.07131072872647
w128_d8_q16_physics_s0,128,8,16,physics,0,4002,125380,True,36,5.692622822516465e-07,2534.8,3.0760048079727653,1798.005130281597,3.0343654743560933,0.07331641605170819,9.882800558459531e-11,11.660928643891566,2.9678876312573266,1680.1406460511178,3.0461275388233844,0.07584915228834102,9.516765200813109e-11,12.07131072872647
w128_d8_q16_physics_s1,128,8,16,physics,1,4002,125380,True,35,5.756391413526886e-07,2467.6,3.4951303340591267,1756.5738455916667,3.5689640839642323,0.06939793574193241,1.1191066609844317e-10,11.660928643891566,3.223460123142452,1693.512242140782,3.3453368268396844,0.07301800584823617,1.1177568120809314e-10,12.07131072872647
w128_d8_q16_physics_s2,128,8,16,physics,2,4002,125380,True,33,5.424507095194439e-07,2316.5,1.1937895469600335,1966.5468027029967,1.4807366332831862,0.0721943692415872,2.2626867021864902e-11,11.660928643891566,1.157653319921792,1906.2875320963012,1.4298702121138263,0.07630274804381297,2.5125341160909325e-11,12.07131072872647
w128_d8_q18_data_s0,128,8,18,data,0,4002,126412,True,104,0.0031526082015947985,4113.0,0.30066740023926286,18971.223100942723,0.43167797914378525,0.02462766473765657,1.0491603438536522e-12,11.660928643891566,0.3203822962518643,20296.51305456964,0.43107685620036307,0.02599849916151871,1.0802867990829255e-12,12.07131072872647
w128_d8_q18_data_s1,128,8,18,data,1,4002,126412,True,167,0.0012192187299580304,6591.5,0.2915069593605324,16068.425976092096,0.3543764796027915,0.02331816841333323,9.284769445321774e-13,11.660928643891566,0.28971776040975783,16081.717413890434,0.3498681896587641,0.0245897789251312,8.637308902752328e-13,12.07131072872647
w128_d8_q18_data_s2,128,8,18,data,2,4002,126412,True,155,0.0027626589021353615,7729.8,0.265730383780749,18880.467172892153,0.39129476031263266,0.025921998768052568,7.142224051695932e-13,11.660928643891566,0.2693486320310967,21344.80104820979,0.40198345030262317,0.02793292228922637,6.623602696847773e-13,12.07131072872647
w128_d8_q18_physics_s0,128,8,18,physics,0,4002,126412,True,33,5.745811168274423e-07,2792.5,3.0408592104720356,1609.2592090348294,3.1993004999506525,0.07112593361691122,9.738408194484028e-11,11.660928643891566,2.8960180858348394,1690.708675143597,3.087835810834605,0.07525746866453298,1.0999470501063574e-10,12.07131072872647
w128_d8_q18_physics_s1,128,8,18,physics,1,4002,126412,True,33,6.262993641706048e-07,2623.8,3.3120757061508854,1899.969771705202,3.4467448955979307,0.06911315701858128,1.0905081001319382e-10,11.660928643891566,3.340451597374283,1870.8214357490447,3.480701376359363,0.07143228776768096,1.1050726822623073e-10,12.07131072872647
w128_d8_q18_physics_s2,128,8,18,physics,2,4002,126412,True,32,6.87451299491266e-07,1314.9,1.5678941504688737,1945.250500277676,1.8521626285645798,0.07543512953708115,3.475026455869166e-11,11.660928643891566,1.6243515076581616,1862.5841822043226,1.8933426784570884,0.07882780427773996,3.380560672942058e-11,12.07131072872647
w128_d8_q20_data_s0,128,8,20,data,0,4002,127444,True,281,0.001531120314532031,9975.8,0.2686941863387915,16931.521096265846,0.3679591818772643,0.02483306155500256,7.810934131942828e-13,11.660928643891566,0.2782170598710221,17659.8077382562,0.3636560998976357,0.027790444141134872,7.418975998762011e-13,12.07131072872647
