mode,seed,phase,outer,loss,wall_s
data,1,stall,0,0.031828184010786714,8.2
data,1,stall,1,0.018104175463147566,8.2
data,1,stall,2,0.011049776048190183,8.2
data,1,stall,3,0.007139178013222086,8.7
data,1,stall,4,0.005315293109943587,8.5
data,1,stall,5,0.004292997694597087,8.5
data,1,stall,6,0.003873784594549979,8.6
data,1,stall,7,0.00358535984026217,8.5
data,1,stall,8,0.00340281429030033,8.6
data,1,stall,9,0.0033185030338507386,8.7
data,1,stall,10,0.003240566194184531,8.6
data,1,stall,11,0.0031997276153385586,8.6
data,1,stall,12,0.0031700987788684408,8.7
data,1,stall,13,0.0031476595799996986,8.9
data,1,confirm,14,0.003121860210653174,8.1
data,1,confirm,15,0.0030973789103998887,8.7
data,1,stall,16,0.0030877350731067176,9.4
data,1,stall,17,0.003072193739481049,9.6
data,1,confirm,18,0.003061956764467633,9.4
data,1,confirm,19,0.0030508893800173923,9.5
data,1,stall,20,0.0030114873488467342,9.0
data,1,stall,21,0.002975623187431935,9.5
data,1,stall,22,0.0029584952114834946,9.4
data,1,stall,23,0.002943654378097625,9.6
data,1,confirm,24,0.0029338602243511747,9.0
data,1,confirm,25,0.002920632283263015,9.7
data,1,stall,26,0.002898500923331128,9.8
data,1,stall,27,0.0028613349850567997,9.6
data,1,stall,28,0.0027647098517847384,10.6
data,1,stall,29,0.0027318325973111424,10.1
data,1,stall,30,0.0027194485269548463,9.9
data,1,stall,31,0.0027049346072493662,9.9
data,1,confirm,32,0.00269240055737819,9.0
data,1,confirm,33,0.0026693329209225183,9.6
data,1,stall,34,0.002637684609437976,9.7
data,1,stall,35,0.0025979029730786537,9.9
data,1,stall,36,0.0025567345100494295,9.6
data,1,stall,37,0.0025309266941415773,9.9
data,1,stall,38,0.0025130178542782195,9.8
data,1,stall,39,0.002495312948559861,10.0
data,1,confirm,40,0.002484125217377778,9.2
data,1,confirm,41,0.0024666263349185182,9.7
data,1,stall,42,0.0024468232173701964,9.6
data,1,stall,43,0.0024274570786329067,9.3
data,1,confirm,44,0.002427456680023443,0.9
data,1,confirm,45,0.002427456680023443,0.1
