row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,4.09e+05 [3.91e+05-5e+05],4.1e+05 [3.85e+05-5.06e+05],3.62e+05 [3.27e+05-4.62e+05],3.53e+04 [2.11e+04-5.19e+04],4.64e+03 [3.66e+03-4.93e+03],1.07e+04 [4.76e+03-2.72e+04]
q=2,twin,2.85e+05 [1.88e+05-4.75e+05],1.93e+05 [9.17e+04-2.74e+05],4.29e+04 [1.79e+04-1.53e+05],2.35e+04 [1.79e+04-2.79e+04],7.03e+03 [5.61e+03-9.03e+03],4.45e+03 [4.07e+03-5.06e+03]
q=4,physics,4.11e+05 [3.89e+05-5.07e+05],4.01e+05 [3.69e+05-4.92e+05],3.48e+05 [3.08e+05-4.36e+05],2.72e+04 [1.73e+04-6.21e+04],4.42e+03 [2.96e+03-5.39e+03],3.33e+03 [2.43e+03-4.42e+03]
q=4,twin,2.79e+05 [1.52e+05-4.06e+05],1.44e+05 [9.19e+04-2.58e+05],2.13e+04 [1.78e+04-2.48e+04],9.16e+03 [6.59e+03-1.12e+04],5.63e+03 [4.6e+03-8.39e+03],4.38e+03 [3.99e+03-5.65e+03]
q=6,physics,4.33e+05 [3.41e+05-4.6e+05],4.25e+05 [3.44e+05-4.45e+05],3.68e+05 [3.01e+05-3.9e+05],3.06e+04 [2.72e+04-3.81e+04],4.49e+03 [3.17e+03-5.56e+03],2.23e+03 [1.69e+03-3.09e+03]
q=6,twin,2.69e+05 [2.3e+05-5.3e+05],1.38e+05 [8.81e+04-2.21e+05],1.99e+04 [1.03e+04-5.55e+04],9.08e+03 [5.08e+03-1.29e+04],6.86e+03 [5.33e+03-9.58e+03],4.39e+03 [3.68e+03-4.78e+03]
q=8,physics,3.83e+05 [3.25e+05-4.4e+05],3.73e+05 [3.15e+05-4.41e+05],3.24e+05 [2.68e+05-3.88e+05],2.91e+04 [1.99e+04-3.77e+04],4.08e+03 [3.51e+03-4.81e+03],2.21e+03 [1.88e+03-2.84e+03]
q=8,twin,3.24e+05 [1.78e+05-3.88e+05],1.22e+05 [5.93e+04-2.22e+05],9.91e+03 [8.24e+03-4.38e+04],9.05e+03 [6.99e+03-1.04e+04],6.03e+03 [4.88e+03-9.01e+03],4.6e+03 [4.05e+03-6.07e+03]
q=10,physics,4.1e+05 [3.15e+05-4.93e+05],4.07e+05 [3.18e+05-4.94e+05],3.53e+05 [2.79e+05-4.4e+05],3.27e+04 [2.55e+04-3.75e+04],4.02e+03 [3.33e+03-5.64e+03],2.2e+03 [1.79e+03-2.59e+03]
q=10,twin,2.76e+05 [1.3e+05-4.98e+05],9.42e+04 [6.7e+04-2.19e+05],1.1e+04 [7.92e+03-2.26e+04],9.41e+03 [5.73e+03-1.44e+04],6.33e+03 [4.98e+03-1.41e+04],5.04e+03 [4.44e+03-5.81e+03]
q=12,physics,3.92e+05 [3.64e+05-4.55e+05],4.04e+05 [3.51e+05-4.63e+05],3.55e+05 [3.13e+05-4.15e+05],3.35e+04 [2.27e+04-4.4e+04],3.69e+03 [3.11e+03-5.07e+03],2.27e+03 [1.77e+03-2.83e+03]
q=12,twin,2.76e+05 [9.14e+04-4.67e+05],1.16e+05 [6.16e+04-1.51e+05],9.74e+03 [7.52e+03-1.49e+04],8.56e+03 [6.13e+03-1.32e+04],8.17e+03 [7.06e+03-1.47e+04],5.72e+03 [4.56e+03-7.27e+03]
q=14,physics,3.85e+05 [2.8e+05-4.16e+05],3.76e+05 [2.93e+05-4.21e+05],3.26e+05 [2.56e+05-3.74e+05],3.11e+04 [2.12e+04-3.91e+04],4.45e+03 [3.68e+03-5.68e+03],2.2e+03 [1.81e+03-2.76e+03]
q=14,twin,2.87e+05 [2.27e+05-5.13e+05],1.48e+05 [9.65e+04-2.49e+05],1.28e+04 [7.91e+03-2.55e+04],8.45e+03 [6.4e+03-1.03e+04],7.9e+03 [7.04e+03-8.83e+03],5.98e+03 [4.27e+03-6.38e+03]
q=16,physics,3.68e+05 [2.83e+05-4.08e+05],3.58e+05 [2.88e+05-4.04e+05],3.16e+05 [2.51e+05-3.59e+05],2.61e+04 [2.01e+04-4.18e+04],4.31e+03 [3.53e+03-5.28e+03],2.2e+03 [1.78e+03-2.79e+03]
q=16,twin,3.17e+05 [2.23e+05-5.21e+05],1.81e+05 [5.62e+04-2.98e+05],1.94e+04 [1.05e+04-4.56e+04],8.66e+03 [5.56e+03-2.33e+04],9.31e+03 [5.96e+03-1.2e+04],5.97e+03 [4.24e+03-6.4e+03]
q=18,physics,3.71e+05 [2.79e+05-4.33e+05],3.63e+05 [2.87e+05-4.4e+05],3.13e+05 [2.5e+05-3.94e+05],2.87e+04 [1.57e+04-4.1e+04],4.44e+03 [3.49e+03-6.2e+03],2.18e+03 [1.88e+03-2.57e+03]
q=18,twin,3.36e+05 [1.58e+05-5.54e+05],1.44e+05 [1.03e+05-2.54e+05],8.78e+03 [6.6e+03-4.48e+04],8.88e+03 [6.15e+03-1.33e+04],8.67e+03 [7.01e+03-1.56e+04],6.57e+03 [5.09e+03-8.02e+03]
q=20,physics,3.58e+05 [2.81e+05-4.39e+05],3.53e+05 [2.83e+05-4.12e+05],3.04e+05 [2.41e+05-3.57e+05],3.17e+04 [2.19e+04-4.18e+04],4.67e+03 [3.56e+03-5.18e+03],2.18e+03 [1.88e+03-2.48e+03]
q=20,twin,1.91e+05 [1.29e+05-3.6e+05],9.19e+04 [7.03e+04-1.88e+05],1.29e+04 [8.18e+03-4.44e+04],9.31e+03 [7.04e+03-1.7e+04],1.01e+04 [7.5e+03-1.24e+04],5.61e+03 [5.23e+03-6.45e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.86e+03 [9.76e+03-9.99e+03]
single step (grid C4) q=2,"twin, single step",,,,,,3.46e+03 [3.36e+03-3.68e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.86e+03 [3.81e+03-3.88e+03]
single step (grid C4) q=4,"twin, single step",,,,,,3.32e+03 [3.04e+03-3.78e+03]
single step (grid C4) q=6,"physics, single step",,,,,,968 [908-1.1e+03]
single step (grid C4) q=6,"twin, single step",,,,,,3.55e+03 [3.15e+03-3.9e+03]
single step (grid C4) q=8,"physics, single step",,,,,,920 [914-1.12e+03]
single step (grid C4) q=8,"twin, single step",,,,,,3.54e+03 [3.34e+03-4.25e+03]
single step (grid C4) q=10,"physics, single step",,,,,,869 [846-898]
single step (grid C4) q=10,"twin, single step",,,,,,4.16e+03 [3.95e+03-4.48e+03]
single step (grid C4) q=12,"physics, single step",,,,,,903 [873-912]
single step (grid C4) q=12,"twin, single step",,,,,,4.43e+03 [3.67e+03-5.71e+03]
single step (grid C4) q=14,"physics, single step",,,,,,932 [896-1.09e+03]
single step (grid C4) q=14,"twin, single step",,,,,,4.18e+03 [4.02e+03-5.35e+03]
single step (grid C4) q=16,"physics, single step",,,,,,848 [840-940]
single step (grid C4) q=16,"twin, single step",,,,,,4.86e+03 [3.06e+03-5.49e+03]
single step (grid C4) q=18,"physics, single step",,,,,,915 [870-916]
single step (grid C4) q=18,"twin, single step",,,,,,5.15e+03 [4.45e+03-5.62e+03]
single step (grid C4) q=20,"physics, single step",,,,,,936 [751-981]
single step (grid C4) q=20,"twin, single step",,,,,,4.67e+03 [4.3e+03-5.69e+03]
