row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,3.02e+05 [2.47e+05-3.87e+05],2.95e+05 [2.26e+05-3.81e+05],2.28e+05 [1.68e+05-2.55e+05],1.08e+04 [9.52e+03-1.41e+04],3.48e+03 [2.77e+03-4.61e+03],1.09e+04 [4.64e+03-2.68e+04]
q=2,twin,1.38e+04 [8.22e+03-1.81e+04],7.26e+03 [4.14e+03-1.02e+04],6.12e+03 [4.23e+03-9.33e+03],7.55e+03 [5.02e+03-8.89e+03],7.78e+03 [6.98e+03-1.04e+04],8.31e+03 [4.73e+03-1.06e+04]
q=4,physics,3.37e+05 [2.62e+05-7.03e+05],3.3e+05 [2.42e+05-6.92e+05],2.34e+05 [1.83e+05-4.95e+05],1.3e+04 [1.01e+04-2.07e+04],3.68e+03 [3.18e+03-4.62e+03],3.11e+03 [2.33e+03-4.08e+03]
q=4,twin,1.28e+04 [7.07e+03-1.99e+04],5.59e+03 [4.75e+03-7.01e+03],5.96e+03 [4.75e+03-7.57e+03],6.74e+03 [5.72e+03-1.03e+04],1.25e+04 [6.34e+03-1.86e+04],7.3e+03 [5.85e+03-8.64e+03]
q=6,physics,2.64e+05 [1.54e+05-4.79e+05],2.65e+05 [1.46e+05-4.62e+05],2.04e+05 [1.03e+05-3.2e+05],1.22e+04 [9.22e+03-1.9e+04],3.62e+03 [2.99e+03-4.75e+03],2.16e+03 [1.81e+03-2.61e+03]
q=6,twin,1.29e+04 [1.17e+04-1.44e+04],6.22e+03 [5.95e+03-6.65e+03],5.92e+03 [5.26e+03-7.52e+03],8.64e+03 [5.6e+03-1.36e+04],1.2e+04 [9.42e+03-1.82e+04],8.58e+03 [6.3e+03-9.74e+03]
q=8,physics,3.03e+05 [2.7e+05-3.41e+05],2.86e+05 [2.63e+05-3.44e+05],1.99e+05 [1.75e+05-2.64e+05],1.23e+04 [9.86e+03-1.82e+04],3.73e+03 [2.65e+03-5.62e+03],2.05e+03 [1.76e+03-2.52e+03]
q=8,twin,1.96e+04 [1.1e+04-3.63e+04],8.49e+03 [5.61e+03-1.35e+04],7.81e+03 [4.52e+03-1e+04],7.64e+03 [5.78e+03-1e+04],9.58e+03 [7.6e+03-1.34e+04],9.28e+03 [6.89e+03-1.25e+04]
q=10,physics,3.93e+05 [2.95e+05-5.83e+05],3.67e+05 [2.77e+05-5.45e+05],2.84e+05 [1.8e+05-4.17e+05],1.58e+04 [1.09e+04-3.02e+04],3.96e+03 [2.88e+03-5.03e+03],2.08e+03 [1.85e+03-2.58e+03]
q=10,twin,1.7e+04 [1.57e+04-2.08e+04],5.72e+03 [4.38e+03-7.66e+03],5.93e+03 [4.97e+03-7.22e+03],7.48e+03 [6.02e+03-1.27e+04],1.15e+04 [7.71e+03-1.41e+04],8.28e+03 [5.52e+03-1.08e+04]
q=12,physics,2.29e+05 [1.92e+05-3e+05],2.21e+05 [1.8e+05-2.99e+05],1.73e+05 [1.38e+05-2.02e+05],1.79e+04 [1.45e+04-2.55e+04],4.06e+03 [3.19e+03-5.03e+03],2.08e+03 [1.7e+03-2.52e+03]
