row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,twin,1.7e+04 [1.26e+04-2.54e+04],1.05e+04 [8.31e+03-1.79e+04],8.36e+03 [6.4e+03-1.11e+04],8.4e+03 [7.11e+03-1.21e+04],9.71e+03 [7.81e+03-1.29e+04],9.37e+03 [7.75e+03-1.25e+04]
q=14,physics,3.11e+05 [1.22e+05-7.37e+05],2.86e+05 [1.23e+05-7.28e+05],1.55e+05 [8.35e+04-5.43e+05],1.06e+04 [7.73e+03-1.29e+04],3.8e+03 [2.55e+03-5.07e+03],2.03e+03 [1.64e+03-2.49e+03]
q=14,twin,1.66e+04 [1.44e+04-3.48e+04],9.45e+03 [6.68e+03-1.19e+04],8.25e+03 [6.03e+03-1.11e+04],8.28e+03 [6.45e+03-1.32e+04],8.55e+03 [6.78e+03-1.04e+04],1.19e+04 [9.53e+03-1.66e+04]
q=16,physics,2.26e+05 [1.12e+05-3.93e+05],2.28e+05 [1.04e+05-3.76e+05],1.58e+05 [7.51e+04-2.42e+05],9.67e+03 [6.69e+03-1.4e+04],3.42e+03 [2.79e+03-4.73e+03],1.91e+03 [1.61e+03-2.36e+03]
q=16,twin,1.45e+04 [8.45e+03-1.89e+04],9.42e+03 [6.13e+03-1.22e+04],9.46e+03 [6.65e+03-1.06e+04],8.59e+03 [6.91e+03-1.04e+04],8.75e+03 [6.63e+03-1.02e+04],1e+04 [8.8e+03-1.15e+04]
q=18,physics,2.96e+05 [1.45e+05-5.44e+05],2.71e+05 [1.68e+05-5.26e+05],1.48e+05 [1.05e+05-4.24e+05],9.39e+03 [8.04e+03-1.27e+04],3.34e+03 [2.69e+03-4.92e+03],1.93e+03 [1.66e+03-2.39e+03]
q=18,twin,1.23e+04 [1.06e+04-1.71e+04],8.03e+03 [6.93e+03-1.1e+04],8.64e+03 [6.78e+03-1.13e+04],8.48e+03 [7.26e+03-1.04e+04],8.39e+03 [7.17e+03-9.65e+03],1.1e+04 [9.34e+03-1.21e+04]
q=20,physics,2.31e+05 [1.73e+05-4.91e+05],2.38e+05 [1.76e+05-4.52e+05],1.59e+05 [1.2e+05-3.38e+05],1.14e+04 [9.1e+03-1.53e+04],3.78e+03 [2.98e+03-4.78e+03],2.06e+03 [1.79e+03-2.44e+03]
q=20,twin,1.43e+04 [1.06e+04-2.05e+04],7.71e+03 [5.07e+03-1.2e+04],8.48e+03 [5.15e+03-1.23e+04],7.45e+03 [4.66e+03-1.25e+04],9.12e+03 [7.39e+03-1.33e+04],1.02e+04 [6.87e+03-1.14e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.82e+03 [9.75e+03-1.04e+04]
single step (grid C4) q=2,"twin, single step",,,,,,7.7e+03 [5.67e+03-9.06e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.6e+03 [3.48e+03-3.68e+03]
single step (grid C4) q=4,"twin, single step",,,,,,7.89e+03 [5.71e+03-8.56e+03]
single step (grid C4) q=6,"physics, single step",,,,,,878 [730-892]
single step (grid C4) q=6,"twin, single step",,,,,,8.87e+03 [8.32e+03-1.02e+04]
single step (grid C4) q=8,"physics, single step",,,,,,767 [679-792]
single step (grid C4) q=8,"twin, single step",,,,,,9.46e+03 [5.45e+03-9.67e+03]
single step (grid C4) q=10,"physics, single step",,,,,,773 [683-815]
single step (grid C4) q=10,"twin, single step",,,,,,9.66e+03 [8.61e+03-1.01e+04]
single step (grid C4) q=12,"physics, single step",,,,,,844 [758-925]
single step (grid C4) q=12,"twin, single step",,,,,,7.64e+03 [6.07e+03-9.65e+03]
single step (grid C4) q=14,"physics, single step",,,,,,734 [701-841]
single step (grid C4) q=14,"twin, single step",,,,,,1.01e+04 [9.48e+03-1.26e+04]
single step (grid C4) q=16,"physics, single step",,,,,,724 [714-747]
single step (grid C4) q=16,"twin, single step",,,,,,8.75e+03 [8.46e+03-9.06e+03]
single step (grid C4) q=18,"physics, single step",,,,,,750 [700-799]
single step (grid C4) q=18,"twin, single step",,,,,,9.49e+03 [8.72e+03-1.01e+04]
single step (grid C4) q=20,"physics, single step",,,,,,732 [722-768]
single step (grid C4) q=20,"twin, single step",,,,,,9.04e+03 [6.58e+03-9.25e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
