row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,1.17e+05 [9.81e+04-1.46e+05],1.07e+05 [9.08e+04-1.26e+05],7.77e+04 [5.66e+04-8.47e+04],1.1e+04 [6.38e+03-1.52e+04],3.19e+03 [2.55e+03-4.45e+03],1.1e+04 [4.49e+03-2.71e+04]
q=2,twin,2.97e+04 [1.41e+04-5.11e+04],4.36e+03 [3.26e+03-6.73e+03],4.47e+03 [2.97e+03-7.2e+03],4.94e+03 [3.33e+03-8.98e+03],1.09e+04 [3.35e+03-1.55e+04],5.21e+03 [3.38e+03-8.74e+03]
q=4,physics,1.44e+05 [1.17e+05-2.49e+05],1.42e+05 [1.07e+05-2.52e+05],1.03e+05 [7.41e+04-1.79e+05],7.77e+03 [7.21e+03-8.91e+03],3.45e+03 [2.65e+03-4.35e+03],3.15e+03 [2.39e+03-4.14e+03]
q=4,twin,4.16e+04 [2.12e+04-7.84e+04],7.1e+03 [4.38e+03-1.17e+04],6.11e+03 [4.63e+03-7.98e+03],8.42e+03 [6.14e+03-1.06e+04],1.11e+04 [8.2e+03-1.29e+04],7.8e+03 [5.65e+03-9.42e+03]
q=6,physics,1.78e+05 [1.28e+05-3.03e+05],1.68e+05 [1.18e+05-2.73e+05],1.1e+05 [8.46e+04-1.82e+05],8.41e+03 [7.49e+03-1.28e+04],3.29e+03 [2.41e+03-4.17e+03],1.98e+03 [1.58e+03-2.51e+03]
q=6,twin,9.14e+04 [3.44e+04-1.19e+05],1.23e+04 [3.57e+03-1.5e+04],8.62e+03 [4.3e+03-1.13e+04],8.23e+03 [4.38e+03-1.3e+04],9.59e+03 [9.01e+03-1.98e+04],7.29e+03 [5.71e+03-1.2e+04]
q=8,physics,1.51e+05 [9.06e+04-1.71e+05],1.33e+05 [8.5e+04-1.63e+05],8.81e+04 [6.61e+04-1.14e+05],1.04e+04 [5.8e+03-1.41e+04],3.51e+03 [2.37e+03-4.18e+03],2.04e+03 [1.64e+03-2.51e+03]
q=8,twin,6.42e+04 [2.74e+04-1.24e+05],5.84e+03 [4.13e+03-2.12e+04],6.4e+03 [4.82e+03-1.03e+04],6.92e+03 [4.6e+03-1.02e+04],9.95e+03 [7.53e+03-1.65e+04],7.88e+03 [5.52e+03-1.07e+04]
q=10,physics,2.49e+05 [1.11e+05-3.75e+05],2.67e+05 [1.03e+05-3.5e+05],1.69e+05 [8.14e+04-2.05e+05],1.04e+04 [7.56e+03-1.45e+04],2.93e+03 [2.32e+03-4.7e+03],2.04e+03 [1.65e+03-2.46e+03]
q=10,twin,3.88e+04 [1.96e+04-3.04e+05],9.45e+03 [5.14e+03-1.37e+04],6.83e+03 [3.93e+03-8.19e+03],8.04e+03 [4.2e+03-1.05e+04],1.12e+04 [9.46e+03-1.3e+04],8.46e+03 [4.84e+03-1.04e+04]
q=12,physics,1.75e+05 [1.41e+05-2.66e+05],1.58e+05 [1.26e+05-2.52e+05],1.09e+05 [9.23e+04-1.63e+05],9.5e+03 [5.27e+03-1.14e+04],3.02e+03 [2.41e+03-5.1e+03],2.02e+03 [1.7e+03-2.39e+03]
q=12,twin,9.66e+04 [6.2e+04-1.85e+05],1.38e+04 [7.56e+03-1.98e+04],9.01e+03 [5.35e+03-1.05e+04],7.86e+03 [6.43e+03-1.35e+04],9.4e+03 [8.13e+03-1.15e+04],8.03e+03 [7.28e+03-1.29e+04]
q=14,physics,1.44e+05 [1.15e+05-4.22e+05],1.3e+05 [1.11e+05-3.94e+05],9.22e+04 [7.37e+04-2.21e+05],1.2e+04 [1.1e+04-1.77e+04],3.49e+03 [2.26e+03-4.52e+03],2.06e+03 [1.72e+03-2.37e+03]
q=14,twin,1.09e+05 [2.28e+04-3.6e+05],6.26e+03 [4.68e+03-1.11e+04],5.76e+03 [4.19e+03-9.11e+03],7.24e+03 [5.48e+03-1.02e+04],1.25e+04 [7.63e+03-2.18e+04],6.06e+03 [5.25e+03-6.68e+03]
q=16,physics,1.95e+05 [1.23e+05-2.67e+05],1.95e+05 [1.26e+05-2.85e+05],1.39e+05 [9.81e+04-1.95e+05],1.05e+04 [9.79e+03-1.56e+04],3.42e+03 [2.61e+03-4.59e+03],1.98e+03 [1.59e+03-2.4e+03]
q=16,twin,6.79e+04 [1.77e+04-1.64e+05],9.85e+03 [5.84e+03-1.96e+04],9.17e+03 [5.78e+03-1.2e+04],6.4e+03 [4.35e+03-1e+04],9.42e+03 [7.6e+03-1.89e+04],9.12e+03 [7.57e+03-1.29e+04]
q=18,physics,2.26e+05 [1.79e+05-2.44e+05],2.19e+05 [1.83e+05-2.39e+05],1.55e+05 [1.39e+05-1.82e+05],9.71e+03 [5.71e+03-1.48e+04],3.03e+03 [2.47e+03-3.69e+03],1.96e+03 [1.63e+03-2.28e+03]
q=18,twin,7.56e+04 [3.52e+04-1.72e+05],1.21e+04 [7.95e+03-1.77e+04],9.46e+03 [5.69e+03-1.1e+04],8.62e+03 [6.4e+03-1.29e+04],1.02e+04 [7.36e+03-1.65e+04],1.02e+04 [7.93e+03-1.17e+04]
q=20,physics,1.84e+05 [1.33e+05-3.04e+05],1.74e+05 [1.27e+05-3.15e+05],1.12e+05 [8.96e+04-2.82e+05],1.24e+04 [9.92e+03-1.33e+04],3.21e+03 [2.55e+03-4.9e+03],1.96e+03 [1.63e+03-2.28e+03]
q=20,twin,3.22e+04 [1.48e+04-1.14e+05],1.07e+04 [7.12e+03-1.37e+04],7.67e+03 [5.37e+03-1.02e+04],8.4e+03 [5.11e+03-1.18e+04],8.71e+03 [6.29e+03-1.97e+04],9.06e+03 [6.63e+03-1.17e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.81e+03 [9.74e+03-1.01e+04]
single step (grid C4) q=2,"twin, single step",,,,,,4.17e+03 [2.81e+03-6.96e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.48e+03 [3.43e+03-3.6e+03]
single step (grid C4) q=4,"twin, single step",,,,,,7.54e+03 [5.44e+03-7.61e+03]
single step (grid C4) q=6,"physics, single step",,,,,,763 [684-800]
single step (grid C4) q=6,"twin, single step",,,,,,5.93e+03 [5.36e+03-1.03e+04]
single step (grid C4) q=8,"physics, single step",,,,,,686 [657-745]
single step (grid C4) q=8,"twin, single step",,,,,,6.15e+03 [5.95e+03-7.78e+03]
single step (grid C4) q=10,"physics, single step",,,,,,740 [672-760]
single step (grid C4) q=10,"twin, single step",,,,,,7.29e+03 [4e+03-7.85e+03]
single step (grid C4) q=12,"physics, single step",,,,,,702 [696-816]
single step (grid C4) q=12,"twin, single step",,,,,,6.8e+03 [6.21e+03-8.33e+03]
single step (grid C4) q=14,"physics, single step",,,,,,739 [726-791]
single step (grid C4) q=14,"twin, single step",,,,,,5.06e+03 [4.76e+03-5.45e+03]
single step (grid C4) q=16,"physics, single step",,,,,,752 [716-771]
single step (grid C4) q=16,"twin, single step",,,,,,9.41e+03 [6.77e+03-9.56e+03]
single step (grid C4) q=18,"physics, single step",,,,,,647 [577-741]
single step (grid C4) q=18,"twin, single step",,,,,,8.02e+03 [7.27e+03-9.78e+03]
single step (grid C4) q=20,"physics, single step",,,,,,639 [629-824]
single step (grid C4) q=20,"twin, single step",,,,,,7.51e+03 [5.47e+03-8.34e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
