row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,2.88e+05 [2.28e+05-3.21e+05],2.77e+05 [2.21e+05-3.09e+05],1.99e+05 [1.72e+05-2.42e+05],1.11e+04 [8.18e+03-1.4e+04],4.13e+03 [3.01e+03-5.62e+03],1.1e+04 [4.53e+03-2.72e+04]
q=2,twin,1.81e+05 [1.02e+05-2.23e+05],3.64e+03 [2.81e+03-1.41e+04],2.35e+03 [1.7e+03-3.06e+03],2.52e+03 [2.07e+03-4.13e+03],3.32e+03 [2.35e+03-4.32e+03],2.22e+03 [1.95e+03-2.6e+03]
q=4,physics,1.95e+05 [1.46e+05-3.32e+05],1.9e+05 [1.44e+05-3.21e+05],1.47e+05 [1.17e+05-2.41e+05],1.19e+04 [1.04e+04-2.21e+04],4.09e+03 [2.9e+03-5.39e+03],3.17e+03 [2.37e+03-4.24e+03]
q=4,twin,1.94e+05 [1.41e+05-2.69e+05],5.41e+03 [2.68e+03-6.24e+03],2.75e+03 [1.95e+03-3.13e+03],2.85e+03 [2.37e+03-3.4e+03],3.39e+03 [2.73e+03-4.36e+03],2.65e+03 [1.8e+03-3.37e+03]
q=6,physics,2.05e+05 [1.45e+05-2.61e+05],1.96e+05 [1.43e+05-2.51e+05],1.55e+05 [1.18e+05-1.95e+05],1.63e+04 [1e+04-1.87e+04],3.68e+03 [3.1e+03-5.23e+03],2.01e+03 [1.62e+03-2.67e+03]
q=6,twin,1.74e+05 [1.38e+05-2.16e+05],4.82e+03 [3.82e+03-1.02e+04],2.41e+03 [2.09e+03-2.92e+03],3.01e+03 [2.12e+03-3.27e+03],3.3e+03 [2.46e+03-4.66e+03],2.33e+03 [1.94e+03-2.77e+03]
q=8,physics,2.1e+05 [1.62e+05-2.59e+05],2.01e+05 [1.73e+05-2.4e+05],1.52e+05 [1.29e+05-1.75e+05],1.32e+04 [7.7e+03-1.58e+04],3.88e+03 [3.22e+03-4.74e+03],1.99e+03 [1.67e+03-2.46e+03]
q=8,twin,1.71e+05 [7.54e+04-2.8e+05],7.51e+03 [4.14e+03-2.67e+04],2.67e+03 [2.31e+03-3.06e+03],3.13e+03 [2.46e+03-4.1e+03],3.4e+03 [2.85e+03-4.14e+03],2.4e+03 [2.04e+03-2.87e+03]
q=10,physics,1.8e+05 [1.33e+05-2.01e+05],1.7e+05 [1.29e+05-1.97e+05],1.39e+05 [9.98e+04-1.64e+05],1.39e+04 [1.07e+04-2.03e+04],3.6e+03 [2.94e+03-4.35e+03],2.08e+03 [1.7e+03-2.55e+03]
q=10,twin,1.89e+05 [1.44e+05-2.34e+05],9.89e+03 [3.34e+03-1.59e+04],2.98e+03 [2.25e+03-3.61e+03],2.96e+03 [2.25e+03-3.55e+03],4.32e+03 [2.62e+03-5.56e+03],2.53e+03 [2.11e+03-3.44e+03]
q=12,physics,1.73e+05 [1.19e+05-2.34e+05],1.72e+05 [1.19e+05-2.22e+05],1.42e+05 [9.62e+04-1.75e+05],1.42e+04 [1.05e+04-2.49e+04],3.39e+03 [2.81e+03-4.66e+03],2.03e+03 [1.75e+03-2.35e+03]
q=12,twin,1.49e+05 [5.39e+04-2.43e+05],7.45e+03 [3.7e+03-1.34e+04],2.78e+03 [2.26e+03-2.9e+03],2.77e+03 [2.28e+03-3.29e+03],3.71e+03 [2.58e+03-5.31e+03],2.49e+03 [2.09e+03-3.21e+03]
q=14,physics,1.91e+05 [1.39e+05-2.59e+05],1.88e+05 [1.36e+05-2.74e+05],1.54e+05 [1.11e+05-2.15e+05],1.55e+04 [1.4e+04-1.96e+04],3.85e+03 [3.12e+03-5.08e+03],1.95e+03 [1.72e+03-2.45e+03]
q=14,twin,1.34e+05 [1.04e+05-2.27e+05],6.5e+03 [4.97e+03-2.29e+04],2.69e+03 [1.98e+03-3.16e+03],3.1e+03 [2.51e+03-3.57e+03],3.38e+03 [2.82e+03-5.3e+03],2.47e+03 [2.05e+03-3.29e+03]
q=16,physics,2.42e+05 [2.27e+05-2.64e+05],2.36e+05 [2.14e+05-2.79e+05],1.82e+05 [1.63e+05-2.2e+05],1.45e+04 [1.28e+04-2.01e+04],3.79e+03 [2.68e+03-4.94e+03],2.03e+03 [1.72e+03-2.44e+03]
q=16,twin,1.53e+05 [1.14e+05-2.19e+05],6.06e+03 [4.72e+03-3.58e+04],2.98e+03 [2.4e+03-3.48e+03],2.98e+03 [2.47e+03-3.4e+03],3.64e+03 [2.89e+03-5.05e+03],2.52e+03 [2.08e+03-2.86e+03]
q=18,physics,1.92e+05 [1.36e+05-2.2e+05],1.87e+05 [1.3e+05-2.27e+05],1.52e+05 [1.08e+05-1.79e+05],1.79e+04 [1.39e+04-2.25e+04],3.68e+03 [3.01e+03-4.74e+03],2.04e+03 [1.81e+03-2.35e+03]
q=18,twin,1.81e+05 [1.22e+05-2.94e+05],5.84e+03 [2.73e+03-1.62e+04],2.65e+03 [2.15e+03-3.21e+03],2.83e+03 [2.16e+03-3.09e+03],3.96e+03 [2.99e+03-5.62e+03],2.6e+03 [2.08e+03-2.83e+03]
q=20,physics,1.71e+05 [1.43e+05-2.08e+05],1.72e+05 [1.35e+05-1.97e+05],1.37e+05 [1.07e+05-1.6e+05],1.55e+04 [9.55e+03-2.01e+04],3.72e+03 [2.87e+03-4.77e+03],1.98e+03 [1.7e+03-2.3e+03]
q=20,twin,1.7e+05 [1.38e+05-2.13e+05],5.84e+03 [3.55e+03-1e+04],2.86e+03 [2.51e+03-3.12e+03],3.13e+03 [2.49e+03-3.62e+03],3.77e+03 [3.18e+03-4.77e+03],2.38e+03 [2.19e+03-2.73e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.71e+03 [9.56e+03-9.74e+03]
single step (grid C4) q=2,"twin, single step",,,,,,906 [885-1.16e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.59e+03 [3.57e+03-3.71e+03]
single step (grid C4) q=4,"twin, single step",,,,,,1.32e+03 [1.05e+03-1.83e+03]
single step (grid C4) q=6,"physics, single step",,,,,,807 [759-917]
single step (grid C4) q=6,"twin, single step",,,,,,919 [897-1.21e+03]
single step (grid C4) q=8,"physics, single step",,,,,,759 [704-801]
