row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,4.32e+05 [3.34e+05-4.56e+05],4.35e+05 [3.23e+05-4.66e+05],3.53e+05 [2.64e+05-3.78e+05],2.23e+04 [1.38e+04-2.85e+04],4.45e+03 [4e+03-5.68e+03],1.1e+04 [5.02e+03-2.72e+04]
q=2,twin,1.86e+04 [1.06e+04-5.05e+04],1.06e+04 [7.13e+03-1.53e+04],8.25e+03 [6.67e+03-9.93e+03],8.66e+03 [6.56e+03-1.13e+04],8.45e+03 [6.82e+03-1.1e+04],1.01e+04 [7.93e+03-1.25e+04]
q=4,physics,4.08e+05 [3.46e+05-5.48e+05],4.02e+05 [3.36e+05-5.31e+05],3.25e+05 [2.73e+05-4.32e+05],2.07e+04 [1.24e+04-2.61e+04],4.26e+03 [3.74e+03-5.16e+03],3.34e+03 [2.46e+03-4.45e+03]
q=4,twin,2.08e+04 [1.01e+04-3.16e+04],8.91e+03 [7.7e+03-1.05e+04],8.75e+03 [7.37e+03-1.03e+04],8.52e+03 [6.52e+03-1.04e+04],8.76e+03 [6.86e+03-1.03e+04],1.1e+04 [9.39e+03-1.27e+04]
q=6,physics,4.22e+05 [3.37e+05-4.88e+05],4.16e+05 [3.17e+05-4.73e+05],3.36e+05 [2.72e+05-4e+05],1.94e+04 [1.12e+04-3.36e+04],4.41e+03 [3.68e+03-7.11e+03],2.6e+03 [2.13e+03-3.15e+03]
q=6,twin,2.25e+04 [1.14e+04-5.89e+04],1.03e+04 [7.42e+03-1.24e+04],9.02e+03 [7.31e+03-1.2e+04],8.37e+03 [7.06e+03-1.1e+04],8.05e+03 [7.38e+03-9.97e+03],1.04e+04 [7.35e+03-1.24e+04]
q=8,physics,4.18e+05 [3.68e+05-5.53e+05],4.12e+05 [3.28e+05-5.73e+05],3.55e+05 [2.66e+05-4.93e+05],3.94e+04 [2.74e+04-6.01e+04],5.45e+03 [4.64e+03-6.25e+03],2.62e+03 [2.14e+03-3.09e+03]
q=8,twin,1.7e+04 [1.09e+04-8.54e+04],9.96e+03 [7.75e+03-1.28e+04],8.36e+03 [6.39e+03-1.12e+04],8.97e+03 [6.49e+03-1.14e+04],8.17e+03 [6.82e+03-1.02e+04],1.13e+04 [9.75e+03-1.38e+04]
q=10,physics,3.24e+05 [2.83e+05-4.36e+05],3.21e+05 [2.88e+05-3.89e+05],2.82e+05 [2.55e+05-3.25e+05],5.14e+04 [3.29e+04-7.23e+04],5.89e+03 [4.71e+03-7.73e+03],2.59e+03 [2.11e+03-3.08e+03]
q=10,twin,1.81e+04 [1.44e+04-6.94e+04],1.06e+04 [6.65e+03-1.47e+04],9.46e+03 [7.27e+03-1.44e+04],1.43e+04 [7.75e+03-2.18e+04],9.71e+03 [6.78e+03-1.6e+04],1.07e+04 [9.37e+03-1.25e+04]
q=12,physics,2.92e+05 [2.3e+05-3.3e+05],2.88e+05 [2.28e+05-3.12e+05],2.38e+05 [2.02e+05-2.62e+05],4.52e+04 [1.26e+04-5.88e+04],6.31e+03 [3.74e+03-8.08e+03],2.68e+03 [2.02e+03-3.16e+03]
q=12,twin,3.62e+04 [1.8e+04-4.11e+04],1.06e+04 [7.53e+03-1.56e+04],9.67e+03 [6.63e+03-1.12e+04],8.98e+03 [6.69e+03-2.64e+04],8.44e+03 [7.42e+03-1.37e+04],1.04e+04 [8.43e+03-1.22e+04]
q=14,physics,3.01e+05 [2.75e+05-4.65e+05],3.08e+05 [2.85e+05-4.87e+05],2.7e+05 [2.56e+05-3.85e+05],5.05e+04 [4.23e+04-6.49e+04],7.14e+03 [4.2e+03-9.87e+03],2.46e+03 [2.01e+03-3.07e+03]
q=14,twin,1.75e+04 [1.23e+04-2.3e+04],1.02e+04 [8.64e+03-1.11e+04],9.65e+03 [6.14e+03-1.09e+04],1.2e+04 [6.38e+03-1.47e+04],1.01e+04 [6.39e+03-1.15e+04],1.17e+04 [9.33e+03-1.27e+04]
q=16,physics,3.87e+05 [3.29e+05-4.31e+05],3.74e+05 [3.3e+05-4.6e+05],3.28e+05 [2.97e+05-4.12e+05],5.81e+04 [4.98e+04-7.28e+04],6.71e+03 [5.6e+03-8.86e+03],2.67e+03 [2.22e+03-3.27e+03]
q=16,twin,2.92e+04 [1.75e+04-3.84e+04],9.43e+03 [7.13e+03-1.47e+04],8.86e+03 [6.02e+03-1.43e+04],8.4e+03 [6.01e+03-1.21e+04],9.49e+03 [7.15e+03-1.22e+04],1.12e+04 [7.85e+03-1.96e+04]
q=18,physics,3.05e+05 [2.77e+05-3.43e+05],3.13e+05 [2.78e+05-3.42e+05],2.77e+05 [2.37e+05-3.17e+05],5.41e+04 [4.6e+04-7.73e+04],6.37e+03 [4.93e+03-7.85e+03],2.6e+03 [2.11e+03-3.18e+03]
q=18,twin,2.15e+04 [9.28e+03-2.87e+04],8.3e+03 [6.45e+03-1.05e+04],8.18e+03 [5.86e+03-1.03e+04],1e+04 [6.44e+03-1.76e+04],8.24e+03 [6.48e+03-1e+04],1.18e+04 [1.02e+04-1.25e+04]
q=20,physics,3.4e+05 [3.07e+05-3.6e+05],3.28e+05 [2.78e+05-3.44e+05],2.93e+05 [2.6e+05-3.14e+05],6.42e+04 [4.67e+04-7.98e+04],6.16e+03 [5.68e+03-6.88e+03],2.78e+03 [2.14e+03-3.49e+03]
q=20,twin,1.13e+04 [9.11e+03-2.34e+04],9.8e+03 [6.32e+03-1.08e+04],8.6e+03 [6.69e+03-9.84e+03],8.59e+03 [6.54e+03-1.09e+04],8.76e+03 [6.7e+03-1.02e+04],1.12e+04 [9.09e+03-1.25e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.83e+03 [9.77e+03-1.03e+04]
single step (grid C4) q=2,"twin, single step",,,,,,8.62e+03 [8.11e+03-9.14e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.82e+03 [3.52e+03-3.86e+03]
single step (grid C4) q=4,"twin, single step",,,,,,9.68e+03 [8.58e+03-1.06e+04]
single step (grid C4) q=6,"physics, single step",,,,,,1.58e+03 [1.38e+03-1.69e+03]
single step (grid C4) q=6,"twin, single step",,,,,,9.63e+03 [7.08e+03-1.06e+04]
single step (grid C4) q=8,"physics, single step",,,,,,1.42e+03 [1.31e+03-1.54e+03]
single step (grid C4) q=8,"twin, single step",,,,,,9.62e+03 [9.41e+03-1.08e+04]
single step (grid C4) q=10,"physics, single step",,,,,,1.56e+03 [1.24e+03-1.56e+03]
single step (grid C4) q=10,"twin, single step",,,,,,9.61e+03 [9.26e+03-9.74e+03]
single step (grid C4) q=12,"physics, single step",,,,,,1.68e+03 [1.23e+03-1.68e+03]
single step (grid C4) q=12,"twin, single step",,,,,,9e+03 [8.78e+03-9.46e+03]
single step (grid C4) q=14,"physics, single step",,,,,,1.41e+03 [1.38e+03-1.6e+03]
single step (grid C4) q=14,"twin, single step",,,,,,9.88e+03 [9.78e+03-1.09e+04]
single step (grid C4) q=16,"physics, single step",,,,,,1.61e+03 [1.54e+03-1.8e+03]
single step (grid C4) q=16,"twin, single step",,,,,,1e+04 [8.12e+03-1.33e+04]
single step (grid C4) q=18,"physics, single step",,,,,,1.56e+03 [1.41e+03-1.73e+03]
single step (grid C4) q=18,"twin, single step",,,,,,1.02e+04 [9.37e+03-1.05e+04]
single step (grid C4) q=20,"physics, single step",,,,,,1.74e+03 [1.73e+03-1.88e+03]
single step (grid C4) q=20,"twin, single step",,,,,,9.72e+03 [9.16e+03-9.85e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
