N,q,evt,mckey,pid,p_gev,charge,eta,x0_mm,y0_mm,tx0,ty0,x1_mm,y1_mm,tx1,ty1,r1_mm,max_slope0,bend_x_mm,bend_y_mm,dtx_field_mrad,dty_field_mrad,dx_um,dy_um,dtx_mrad,dty_mrad,pos_um
1,16,6,751,-211,7.293360710144043,-1.0,4.117105960845947,-41.00896777064588,-74.55046570567994,-0.011570459445035921,-0.028036437623943113,310.0121131417952,-219.740141587823,0.14454633187546004,-0.02772731965765215,379.9911053165294,0.028036437623943113,410.93060582694807,-0.022609152890396444,156.11679132049596,0.309117966290965,-243.845203099454,111.47215064281113,-0.11526280419868473,0.07708696694794584,243.845203099454
1,16,6,1768,211,2.9973676204681396,1.0,3.0627710819244385,-200.84826764773894,-152.0934739920941,-0.08765039901508077,-0.06103875977346592,-1756.530820268547,-481.4893593038107,-0.5240157526981069,-0.05942158664852285,1821.3271330752443,0.08765039901508077,-1101.8463166005226,-13.34939495666481,-436.3653536830261,1.6171731249430694,-373.18741084845897,34.803797745780685,-0.22787593842621412,-0.11085433613145651,373.18741084845897
1,16,6,2373,2212,7.4310431480407715,1.0,2.9843552112579346,153.48026535315066,-149.56793941732906,0.06922634580386695,-0.0685060585927267,106.7240916153684,-500.7345340619859,-0.08449936705087617,-0.06721164870407902,511.9815478446462,0.06922634580386695,-405.19634704104465,3.544075536763444,-153.72571285474314,1.2944098886476796,-71.38080633441746,575.0103389786432,0.014224601276979776,0.022468133414804692,575.0103389786432
1,16,6,2485,211,18.875558853149414,1.0,3.7220258712768555,108.2472922641316,-58.85655064122574,0.04005225023258534,-0.022935076567207356,157.76760570140323,-177.2393690539795,-0.01965528377359507,-0.022832819273872255,237.28550598678837,0.04005225023258534,-157.86222781700872,0.3704210369324983,-59.70753400618041,0.1022572933351007,179.4345007084246,112.94866929375758,-0.07507064634370078,-0.007883453178328392,179.4345007084246
1,16,7,879,321,7.286173343658447,1.0,4.060096263885498,16.388448954894553,-90.39344515620759,0.001227003886256022,-0.03390298258495123,-389.70565571717003,-265.88376394005013,-0.155599809430009,-0.03354911331388451,471.7676059511481,0.03390298258495123,-412.447285394321,0.05254444451793461,-156.82681331626503,0.35386927106672433,194.479477134621,65.83850428972937,0.053914092229406796,0.04589482753451085,194.479477134621
1,16,7,1301,211,12.378095626831055,1.0,3.4030401706695557,-40.069587223312084,-174.66767907896408,-0.017305395226207516,-0.06573701484482385,-373.84757276882607,-515.6353930249638,-0.11008863032016784,-0.06560320530454326,636.9002011344883,0.06573701484482385,-244.1741101432567,-0.5945984824708148,-92.78323509396033,0.13380954028058278,125.47250363223839,-62.95379954906366,0.005249372228122162,-0.015091438086492492,125.47250363223839
1,16,7,3034,-211,13.537603378295898,-1.0,2.510857343673706,403.3767457759783,-179.14616949781234,0.15155451037524612,-0.06679937989350791,1420.487401587531,-530.7068303477116,0.24008657588244584,-0.06778057213630469,1516.388537890804,0.15155451037524612,232.39171199060343,-5.686831637293949,88.53206550719972,-0.9811922427967745,541.1470455032941,-1019.9230197270026,0.17593891495368275,-0.4228719216159693,1019.9230197270026
1,16,7,3834,-211,5.2009501457214355,-1.0,2.703120231628418,-340.638431397406,93.16116020283869,-0.12458977506924453,0.03499697424704173,-409.47377838533646,269.10577610688415,0.09334056356656682,0.033365906017724864,489.9864221784642,0.12458977506924453,576.2655903656038,-5.262717352287211,217.93033863581135,-1.6310682293168635,325.746289644826,-427.21622866628195,0.1583585318598868,-0.0507095792551121,427.21622866628195
1,16,7,4527,211,4.128620624542236,1.0,2.551576614379883,252.96607667897916,167.34859513912835,0.120034209265917,0.08825947456205878,139.35840438525474,612.4069771963341,-0.15983870544117912,0.08350343556709978,628.0629511375078,0.120034209265917,-735.1208010307894,-11.931525330222257,-279.87291470709613,-4.7560389949589945,-177.95819830723758,-1431.6393941244314,-0.13345813860576872,-0.3181499226712764,1431.6393941244314
1,16,7,5291,-211,2.9584434032440186,-1.0,3.88979172706604,64.23970553323227,-90.94978232721664,0.025852241841356836,-0.036796228764701754,1267.0384891989422,-285.3066012481668,0.4447826711176167,-0.03495252914279825,1298.763407949007,0.036796228764701754,1068.9410458595326,-3.8333056230774787,418.9304292762599,1.8436996219035051,-260.8989830437167,-21.82673552607639,0.0456368254400652,-0.09853129110081599,260.8989830437167
1,16,7,5409,2212,7.496278285980225,1.0,2.882844924926758,124.74985589198648,-19.89853594043262,0.09496339842312962,-0.056157402861429916,216.61784018674535,-308.45781856553117,-0.056279571584785026,-0.05544190586137899,376.9210985357234,0.09496339842312962,-399.83350006052166,2.2125179108132897,-151.24297000791464,0.715497000050927,755.0715095450187,225.17151049885342,0.6271561237038703,-0.3599795456328131,755.0715095450187
1,16,7,7446,-211,7.559450149536133,-1.0,3.7922840118408203,104.78354360817455,-61.94282906096482,0.043432062786238845,-0.02342550172462266,730.0212910319141,-184.4395516659251,0.1958961388316878,-0.023428573132797705,752.9601806062722,0.043432062786238845,400.355212729152,-1.2041597752090922,152.46407604544896,-0.0030714081750461697,-28.85975465858337,120.6976307038019,-0.05013949890947389,0.09954048458089143,120.6976307038019
1,16,8,1120,-211,3.0573909282684326,-1.0,3.0062942504882812,281.9225335769161,0.8748186460102384,0.11514043455339437,0.00124910138276592,1961.2789226887141,7.072699302639361,0.5428296663395162,0.0010784559081985137,1961.29167531462,0.11514043455339437,1083.1822470812326,-0.26971648305625795,427.6892317861218,-0.17064547456740628,-125.69082793356756,280.53583995762654,-0.04486562270389349,0.0610524007102404,280.53583995762654
1,16,8,1563,211,3.419583797454834,1.0,3.5853431224823,84.69791858934957,-60.5233470670608,0.023751656411691136,-0.04413447193979133,-687.4697220111937,-288.596944336471,-0.32191841519591585,-0.04248336817035965,745.5889048010948,0.04413447193979133,-895.1489671689976,0.4458715404413738,-345.670071607607,1.651103769431679,382.6786257910726,-319.12602233029475,0.2008948646839981,-0.17404172602967366,382.6786257910726
1,16,8,2410,2212,4.4856648445129395,1.0,2.88313889503479,59.847992989083494,-207.33975177860557,0.014629597670948485,-0.07695080244747877,-548.5180472436172,-604.6157174383966,-0.24803376210768238,-0.07432908548729908,816.3529959064878,0.07695080244747877,-684.1151710533377,1.1598992527646033,-262.6633597786309,2.621716960179696,-203.02709218947257,49.33647980612932,-0.11925585714078757,-0.014123074108973732,203.02709218947257
1,16,8,2720,-211,11.494545936584473,-1.0,4.351747035980225,66.24295581650344,34.72664458073888,0.027625218092779198,0.012854157299533039,469.92132979743735,101.42846460006815,0.12647988732970855,0.01283000094030125,480.7429558815388,0.027625218092779198,260.64051974014177,0.14556435380710298,98.85466923692935,-0.024156359231789284,32.832117247551196,38.313788094086476,-0.036544771177066115,-0.003701574693102186,38.313788094086476
1,16,8,3601,211,2.2451303005218506,1.0,3.4657974243164062,37.86790927435666,-146.81213798256053,0.01357049205101057,-0.04169104225904443,-1328.5844689787762,-360.79000330910446,-0.5612673424057042,-0.034287277658719625,1376.7011722590346,0.04169104225904443,-1436.7176719948554,1.8900132823363265,-574.8378344567147,7.403764600324804,115.11282313199445,-243.54244369180833,0.13430675324055397,0.0972683621526943,243.54244369180833
1,16,8,5406,321,27.553558349609375,1.0,4.097477436065674,-80.54309907069742,32.82131289778225,-0.03238067034793723,0.012425101751413134,-356.578429554141,97.28888368857803,-0.07340054505955036,0.01242992029819056,369.61236899306704,0.03238067034793723,-108.37469555589419,0.13287894232884412,-41.019874711613134,0.004818546777425603,146.37730973907992,-105.805741797937,0.09213066066675324,-0.008210268955859135,146.37730973907992
1,16,8,5785,211,8.638655662536621,1.0,4.437598705291748,-63.193430046114784,16.450464607998974,-0.027235150338111722,0.00567611426553866,-552.0352433127453,46.10498153536965,-0.15939024771591268,0.005643904003993579,553.9571997742593,0.027235150338111722,-347.82365184595557,0.2647324832646021,-132.15509737780096,-0.03221026154508113,39.40892492596504,-47.759740076358526,0.05432597461255129,0.02366772013293831,47.759740076358526
1,16,8,6626,-211,7.150302410125732,-1.0,4.0140790939331055,99.2982979744338,-18.570110308351172,0.04151228976419263,-0.007566945144022219,737.296163636557,-58.25702464090426,0.20265201125556567,-0.007590508616933893,739.5941548127564,0.04151228976419263,423.05553172108665,-0.5067857658348487,161.13972149137305,-0.023563472911674113,-80.07387860720883,80.04442988202953,-0.03070602138668943,0.07803725718533247,80.07387860720883
1,16,8,6652,-321,9.185182571411133,-1.0,3.710317373275757,-106.37865336337298,67.1473841456885,-0.037661656969683446,0.02514618448771146,23.380510702303315,196.69564956390656,0.08536767821158556,0.02488636099407068,198.08035449803612,0.037661656969683446,324.76369152330324,-0.6536486222543374,123.029335181269,-0.25982349364078033,142.9288412206624,-261.689197834869,-0.05040570567542424,-0.0854758493762861,261.689197834869
1,16,8,6880,211,6.3515143394470215,1.0,4.168069839477539,-44.498885219253914,-64.50393198665769,-0.020518669067927854,-0.023720648915166148,-626.3437497409229,-187.79523686355418,-0.20183530085251775,-0.023503772617544435,653.891079483547,0.023720648915166148,-475.60329982175216,-0.470528923949189,-181.3166317845899,0.21687629762171326,73.75397289399643,-12.00225527497878,0.008351706822173899,-0.0014116511946882238,73.75397289399643
1,16,8,7023,321,26.814821243286133,1.0,3.756169080734253,10.894539386691243,123.68783109196715,0.00246901732282558,0.04650609062837429,-87.88435761161996,364.50097335006507,-0.03979186067829743,0.04646122241303427,374.9461559823649,0.04650609062837429,-111.5629748924375,0.013906202501516418,-42.26087800112301,-0.04486821534002011,171.87653972534633,-2.801005008109314,0.1434969701957084,-0.03150011063498409,171.87653972534633
