mode,seed,phase,outer,loss,wall_s
data,5,stall,0,0.0037756142836663717,29.9
data,5,stall,1,0.0009573648089485849,32.2
data,5,stall,2,0.00040841957101824797,32.3
data,5,stall,3,0.00020211844859710553,32.1
data,5,stall,4,0.00012375073454517975,32.8
data,5,stall,5,8.645936158673338e-05,32.4
data,5,stall,6,6.545500309082125e-05,33.1
data,5,stall,7,5.151547680704233e-05,33.3
data,5,stall,8,4.2169100289019455e-05,33.5
data,5,stall,9,3.480367291365968e-05,33.3
data,5,stall,10,2.9200866554666495e-05,32.9
data,5,stall,11,2.4702261635175495e-05,32.8
data,5,stall,12,2.098880416799251e-05,34.9
data,5,stall,13,1.8150168835538937e-05,33.5
data,5,stall,14,1.6109201928876924e-05,34.3
data,5,stall,15,1.4179702676114182e-05,34.1
data,5,stall,16,1.2662556741169102e-05,33.5
data,5,stall,17,1.1279110174876538e-05,33.4
data,5,stall,18,1.0258050377107575e-05,33.5
data,5,stall,19,9.324051672459767e-06,33.4
data,5,stall,20,8.454343194000115e-06,33.9
data,5,stall,21,7.714310877464218e-06,34.2
data,5,stall,22,7.086894033581047e-06,33.0
data,5,stall,23,6.579232080118198e-06,33.8
data,5,stall,24,6.068844334401956e-06,33.9
data,5,stall,25,5.616070850293262e-06,33.7
data,5,stall,26,5.243395036470679e-06,33.5
data,5,stall,27,4.898265259190741e-06,33.7
data,5,stall,28,4.597004711043111e-06,33.6
data,5,stall,29,4.296331693261729e-06,33.5
data,5,stall,30,4.012028302405061e-06,33.7
data,5,stall,31,3.757934487409393e-06,33.8
data,5,stall,32,3.523360930457952e-06,33.7
data,5,stall,33,3.2993350686595207e-06,33.0
data,5,stall,34,3.084192817300355e-06,33.4
data,5,stall,35,2.8798369059900535e-06,33.1
data,5,stall,36,2.6973343879037705e-06,33.6
data,5,stall,37,2.520184758368152e-06,33.3
data,5,stall,38,2.3546523033470954e-06,33.5
data,5,stall,39,2.2063193490974183e-06,34.1
data,5,stall,40,2.0686160598666124e-06,34.4
data,5,stall,41,1.943465337070176e-06,33.1
data,5,stall,42,1.8358039427257346e-06,34.2
data,5,stall,43,1.7410622151217724e-06,34.0
data,5,stall,44,1.6493983646285372e-06,34.7
data,5,stall,45,1.5644669746571547e-06,33.6
data,5,stall,46,1.491037126535754e-06,33.5
data,5,stall,47,1.4177808649406486e-06,34.9
data,5,stall,48,1.3518058680806515e-06,35.0
data,5,stall,49,1.2875091414689803e-06,35.7
data,5,stall,50,1.272511760321547e-06,35.1
data,5,stall,51,1.2713661242061377e-06,34.2
data,5,stall,52,1.270517106935873e-06,37.6
data,5,confirm,53,1.2704478228357087e-06,31.2
data,5,confirm,54,1.2703883228045711e-06,31.1
