mode,seed,phase,outer,loss,wall_s
physics,4,stall,0,0.002056831298645631,5.2
physics,4,stall,1,0.0013440969846975814,4.4
physics,4,stall,2,0.001105101472029732,3.5
physics,4,stall,3,0.0009286705925574939,3.6
physics,4,stall,4,0.0008218475331166356,4.8
physics,4,stall,5,0.0007473628285506864,4.5
physics,4,stall,6,0.0006601383435381683,3.6
physics,4,stall,7,0.0005703693490332237,3.6
physics,4,stall,8,0.0005025427424698629,4.5
physics,4,stall,9,0.0004578820809986036,3.6
physics,4,stall,10,0.0004208367914223687,3.6
physics,4,stall,11,0.00039571787143447245,3.5
physics,4,stall,12,0.00037535093865916324,3.8
physics,4,stall,13,0.00035653647557544916,3.7
physics,4,stall,14,0.00034102857925064084,3.8
physics,4,stall,15,0.0003284574449395207,3.8
physics,4,stall,16,0.0003163598617501561,3.9
physics,4,stall,17,0.0003035653391409422,4.0
physics,4,stall,18,0.0002915501376047983,3.7
physics,4,stall,19,0.00028036144146226276,3.6
physics,4,stall,20,0.00027066129563019866,3.6
physics,4,stall,21,0.0002627180386256034,3.8
physics,4,stall,22,0.0002544163521007014,3.8
physics,4,stall,23,0.0002464337639155512,3.7
physics,4,stall,24,0.00024014383089303166,3.9
physics,4,stall,25,0.0002319824868602943,3.8
physics,4,stall,26,0.00022388552753490503,3.6
physics,4,stall,27,0.0002171414137005331,3.6
physics,4,stall,28,0.00021107195830486579,3.6
physics,4,stall,29,0.00020474823873271254,3.7
physics,4,stall,30,0.00019949847600456613,3.8
physics,4,stall,31,0.0001935928539426429,3.7
physics,4,stall,32,0.00018827647372475617,3.7
physics,4,stall,33,0.00018385973072226165,3.7
physics,4,stall,34,0.00018007104446540338,3.8
physics,4,stall,35,0.00017579846958937077,3.8
physics,4,stall,36,0.00017189207524227515,3.9
physics,4,stall,37,0.0001685738859772035,3.8
physics,4,stall,38,0.00016589680448923048,3.7
physics,4,stall,39,0.0001630756425604888,3.6
physics,4,stall,40,0.00016019480652649853,3.7
physics,4,stall,41,0.00015804502905179688,4.4
physics,4,stall,42,0.00015607138461268925,3.7
physics,4,stall,43,0.0001540230143746208,3.8
physics,4,stall,44,0.00015213520239279926,3.8
physics,4,stall,45,0.00015024404377987128,4.0
physics,4,stall,46,0.00014811100534482157,3.8
physics,4,stall,47,0.0001464756318473638,3.8
physics,4,stall,48,0.00014491647515666933,3.8
physics,4,stall,49,0.0001432588775367631,3.7
physics,4,stall,50,0.00014143870377401337,3.7
physics,4,stall,51,0.00013970725456989065,3.8
physics,4,stall,52,0.0001381793455309369,4.0
physics,4,stall,53,0.00013671265306298668,3.9
physics,4,stall,54,0.00013524338031724873,3.8
physics,4,stall,55,0.00013366909053532037,3.9
physics,4,stall,56,0.00013237472908766908,4.6
physics,4,stall,57,0.00013121671533408493,5.6
physics,4,confirm,58,0.0001312166321303462,4.4
physics,4,confirm,59,0.00013121660636590833,4.5
