mode,seed,phase,outer,loss,wall_s
physics,0,stall,0,0.0012404530760577266,11.5
physics,0,stall,1,0.0006434443306667017,12.5
physics,0,stall,2,0.00043049509754630413,12.9
physics,0,stall,3,0.0002993650477116326,12.7
physics,0,stall,4,0.00021176372910704355,12.6
physics,0,stall,5,0.00016475022632853766,13.0
physics,0,stall,6,0.0001324189621668402,12.9
physics,0,stall,7,0.00011189479868515974,12.7
physics,0,stall,8,9.65192436951029e-05,12.8
physics,0,stall,9,8.383353732943741e-05,12.9
physics,0,stall,10,7.370473260583538e-05,12.8
physics,0,stall,11,6.626211270644832e-05,12.7
physics,0,stall,12,6.017967268045942e-05,12.6
physics,0,stall,13,5.473376840833395e-05,12.2
physics,0,stall,14,5.051453425727449e-05,12.1
physics,0,stall,15,4.723418660241247e-05,11.8
physics,0,stall,16,4.4284269637246285e-05,11.7
physics,0,stall,17,4.1544150020398015e-05,11.8
physics,0,stall,18,3.9480176795825e-05,11.6
physics,0,stall,19,3.74204318002374e-05,11.8
physics,0,stall,20,3.557335942213642e-05,11.7
physics,0,stall,21,3.3813290342572294e-05,11.9
physics,0,stall,22,3.236137764783246e-05,12.0
physics,0,stall,23,3.108435574232769e-05,11.8
physics,0,stall,24,2.9982978483086353e-05,11.9
physics,0,stall,25,2.883151911464563e-05,11.9
physics,0,stall,26,2.797530840813793e-05,12.0
physics,0,stall,27,2.6936258321889667e-05,12.3
physics,0,stall,28,2.600449369951915e-05,12.0
physics,0,stall,29,2.5117380685994924e-05,12.2
physics,0,stall,30,2.426518507689939e-05,12.2
physics,0,stall,31,2.3524188895422687e-05,12.0
physics,0,stall,32,2.281567672546237e-05,12.1
physics,0,stall,33,2.2219268023653468e-05,12.0
physics,0,stall,34,2.1607447475385652e-05,12.3
physics,0,stall,35,2.1041111521259394e-05,12.4
physics,0,stall,36,2.0468545408287657e-05,12.3
physics,0,stall,37,1.9902582386066337e-05,12.1
physics,0,stall,38,1.9365467815822855e-05,12.1
physics,0,stall,39,1.8766351706789126e-05,12.1
physics,0,stall,40,1.8198057901773986e-05,12.0
physics,0,stall,41,1.7543168527654957e-05,11.9
physics,0,stall,42,1.6976256123516e-05,12.1
physics,0,stall,43,1.6498792032892173e-05,12.0
physics,0,stall,44,1.6004346831151135e-05,11.6
physics,0,stall,45,1.553470706353232e-05,11.6
physics,0,stall,46,1.5046971623504353e-05,11.5
physics,0,stall,47,1.4583372197614193e-05,11.7
physics,0,stall,48,1.4138666353128846e-05,11.6
physics,0,stall,49,1.372031627856404e-05,11.4
physics,0,stall,50,1.3366041600573732e-05,11.3
physics,0,stall,51,1.3013026355178005e-05,11.3
physics,0,stall,52,1.2676880405206746e-05,11.1
physics,0,stall,53,1.2364670763197782e-05,11.4
physics,0,stall,54,1.2053477790533533e-05,11.2
physics,0,stall,55,1.1731935439894416e-05,11.2
physics,0,stall,56,1.1416393010929033e-05,11.3
physics,0,stall,57,1.1090797433537257e-05,11.2
physics,0,stall,58,1.0841457347940716e-05,11.4
physics,0,stall,59,1.057694295374264e-05,11.0
physics,0,stall,60,1.0322280446782097e-05,11.1
physics,0,stall,61,1.006949648028365e-05,11.0
physics,0,stall,62,9.797909080263634e-06,11.2
physics,0,stall,63,9.563267601292182e-06,11.2
physics,0,stall,64,9.305588781704854e-06,11.2
physics,0,stall,65,9.049138141923752e-06,11.2
physics,0,stall,66,8.821840737471003e-06,11.3
physics,0,stall,67,8.590477381076788e-06,11.4
physics,0,stall,68,8.380184977564549e-06,11.6
physics,0,stall,69,8.180651542082413e-06,11.4
physics,0,stall,70,7.90312719048388e-06,11.6
physics,0,stall,71,7.706375153734928e-06,11.1
physics,0,stall,72,7.483042735647061e-06,11.4
physics,0,stall,73,7.276273260890355e-06,11.1
physics,0,stall,74,7.092265640702712e-06,11.3
physics,0,stall,75,6.8904871604876305e-06,11.4
physics,0,stall,76,6.7154697396523745e-06,11.4
physics,0,stall,77,6.529322058451498e-06,11.1
physics,0,stall,78,6.365987634138608e-06,11.2
physics,0,stall,79,6.20058647120716e-06,11.0
physics,0,stall,80,6.056521778783314e-06,11.1
physics,0,stall,81,5.9055010361928436e-06,11.1
physics,0,stall,82,5.776540499823708e-06,11.1
physics,0,stall,83,5.63418415564261e-06,11.0
physics,0,stall,84,5.491465351053517e-06,11.1
physics,0,stall,85,5.345798428243912e-06,11.1
physics,0,stall,86,5.2007614472469675e-06,11.0
physics,0,stall,87,5.065888035510636e-06,11.0
physics,0,stall,88,4.86731906063022e-06,11.0
physics,0,stall,89,4.673930267730454e-06,10.7
physics,0,stall,90,4.504464324493443e-06,10.9
physics,0,stall,91,4.363162754017338e-06,10.9
physics,0,stall,92,4.216557822595266e-06,11.4
physics,0,stall,93,4.082581031269455e-06,11.0
physics,0,stall,94,3.9530538236392585e-06,11.1
physics,0,stall,95,3.825541804565555e-06,11.0
physics,0,stall,96,3.7028528348997095e-06,10.9
physics,0,stall,97,3.588300069480455e-06,11.1
physics,0,stall,98,3.4770744104183346e-06,10.9
physics,0,stall,99,3.3678966318238e-06,11.1
physics,0,stall,100,3.262304554675052e-06,10.8
physics,0,stall,101,3.1607494189738143e-06,11.1
physics,0,stall,102,3.0693781458561483e-06,11.1
physics,0,stall,103,2.9791302258914804e-06,11.1
physics,0,stall,104,2.9009568604677126e-06,10.8
physics,0,stall,105,2.8184469911398632e-06,11.2
physics,0,stall,106,2.7387482517782864e-06,11.0
physics,0,stall,107,2.658188206337285e-06,10.8
physics,0,stall,108,2.5866357763176853e-06,10.7
physics,0,stall,109,2.519371315889865e-06,10.5
physics,0,stall,110,2.515822711213543e-06,10.2
physics,0,stall,111,2.5139543353658314e-06,10.3
physics,0,confirm,112,2.513840542056869e-06,8.9
physics,0,confirm,113,2.5137412581558173e-06,8.9
