mode,seed,phase,outer,loss,wall_s
physics,3,stall,0,0.002896487521653858,5.6
physics,3,stall,1,0.0015906721243331094,5.1
physics,3,stall,2,0.0009421427707054598,5.1
physics,3,stall,3,0.0006440380476649681,5.2
physics,3,stall,4,0.00041408408504659406,5.1
physics,3,stall,5,0.0003034988382667608,6.0
physics,3,stall,6,0.00023982564502236645,5.3
physics,3,stall,7,0.00020048676573980082,5.3
physics,3,stall,8,0.00017254070358023267,5.3
physics,3,stall,9,0.0001526075252084092,5.3
physics,3,stall,10,0.00013991893654355595,5.2
physics,3,stall,11,0.00012910906926056316,5.2
physics,3,stall,12,0.00011985968230080153,5.2
physics,3,stall,13,0.00011305657608955297,5.2
physics,3,stall,14,0.0001077103276191361,5.1
physics,3,stall,15,0.00010308708739418863,5.2
physics,3,stall,16,9.823608729050417e-05,5.2
physics,3,stall,17,9.357212461386929e-05,5.1
physics,3,stall,18,8.987688928378278e-05,5.2
physics,3,stall,19,8.668202155094946e-05,5.2
physics,3,stall,20,8.374417990935329e-05,5.3
physics,3,stall,21,8.068061187832029e-05,5.2
physics,3,stall,22,7.80824700382526e-05,5.2
physics,3,stall,23,7.588246336688236e-05,5.4
physics,3,stall,24,7.389849733382494e-05,5.3
physics,3,stall,25,7.18699765127621e-05,5.3
physics,3,stall,26,6.975680763921095e-05,5.3
physics,3,stall,27,6.771106702575988e-05,5.2
physics,3,stall,28,6.579381388064014e-05,5.2
physics,3,stall,29,6.379633990759065e-05,5.3
physics,3,stall,30,6.223939376901011e-05,5.3
physics,3,stall,31,6.0673791402243096e-05,5.3
physics,3,stall,32,5.94849651300037e-05,5.3
physics,3,stall,33,5.817277384527586e-05,5.2
physics,3,stall,34,5.7124212178349066e-05,5.2
physics,3,stall,35,5.608773434262784e-05,5.3
physics,3,stall,36,5.495812585478961e-05,5.3
physics,3,stall,37,5.3703940334905554e-05,5.4
physics,3,stall,38,5.216025371868765e-05,5.3
physics,3,stall,39,5.065775942371599e-05,5.3
physics,3,stall,40,4.950636234393198e-05,5.3
physics,3,stall,41,4.835268676816167e-05,5.5
physics,3,stall,42,4.734400009320462e-05,5.4
physics,3,stall,43,4.638695547132706e-05,5.4
physics,3,stall,44,4.544844477500037e-05,5.4
physics,3,stall,45,4.462663117710413e-05,5.3
physics,3,stall,46,4.387452647897493e-05,5.5
physics,3,stall,47,4.313130975377157e-05,5.4
physics,3,stall,48,4.238938247292581e-05,5.4
physics,3,stall,49,4.161294641188118e-05,5.4
physics,3,stall,50,4.082980591787027e-05,5.3
physics,3,stall,51,3.9988970818247865e-05,5.5
physics,3,stall,52,3.9109773909150355e-05,5.5
physics,3,stall,53,3.8370009198278146e-05,5.5
physics,3,stall,54,3.7438738626609464e-05,7.2
physics,3,stall,55,3.655727886108716e-05,5.4
physics,3,stall,56,3.562289702035448e-05,5.5
physics,3,stall,57,3.4812326048392446e-05,5.4
physics,3,stall,58,3.399348131834651e-05,5.3
physics,3,stall,59,3.318486599762439e-05,5.5
physics,3,stall,60,3.225638396108418e-05,5.5
physics,3,stall,61,3.147231226886591e-05,5.4
physics,3,stall,62,3.065038925395849e-05,5.4
physics,3,stall,63,2.9935718961936735e-05,5.4
physics,3,stall,64,2.915023721180094e-05,5.3
physics,3,stall,65,2.847771377941437e-05,5.6
physics,3,stall,66,2.7845307691443944e-05,6.2
physics,3,stall,67,2.7278710097449268e-05,5.4
physics,3,stall,68,2.6659376965195045e-05,5.5
physics,3,stall,69,2.5995590026154638e-05,5.4
physics,3,stall,70,2.538273898752288e-05,5.4
physics,3,stall,71,2.4791467028079597e-05,5.5
physics,3,stall,72,2.4280600656209227e-05,5.4
physics,3,stall,73,2.383237339687468e-05,5.4
physics,3,stall,74,2.3349916119860924e-05,5.5
physics,3,stall,75,2.290743896460348e-05,5.3
physics,3,stall,76,2.2478487703005375e-05,5.4
physics,3,stall,77,2.2058093614912573e-05,5.5
physics,3,stall,78,2.1642901818869944e-05,5.4
physics,3,stall,79,2.1238878271497845e-05,5.4
physics,3,stall,80,2.0852692869844238e-05,5.4
physics,3,stall,81,2.049916652128152e-05,5.4
physics,3,stall,82,2.0185411384467335e-05,5.3
physics,3,stall,83,1.98633263967508e-05,5.4
physics,3,stall,84,1.9546586818154218e-05,5.4
physics,3,stall,85,1.9226825664690673e-05,5.5
physics,3,stall,86,1.8934125728746315e-05,6.6
physics,3,stall,87,1.8612399254083744e-05,5.5
physics,3,stall,88,1.8286816621056744e-05,6.0
physics,3,stall,89,1.7956148670075598e-05,6.5
physics,3,stall,90,1.7641751327967634e-05,5.2
physics,3,stall,91,1.733882764239475e-05,5.2
physics,3,stall,92,1.702813320525975e-05,5.2
physics,3,stall,93,1.676152568391459e-05,5.2
physics,3,stall,94,1.646228027257285e-05,5.1
physics,3,stall,95,1.618524046707119e-05,5.1
physics,3,stall,96,1.5921563737774895e-05,5.3
physics,3,stall,97,1.564676716732539e-05,5.3
physics,3,stall,98,1.5418660274566247e-05,5.2
physics,3,stall,99,1.5172863099984181e-05,6.0
physics,3,stall,100,1.4952613458058952e-05,5.3
physics,3,stall,101,1.471641796500894e-05,6.2
physics,3,stall,102,1.4493270685228775e-05,5.3
physics,3,stall,103,1.429359141070383e-05,5.3
physics,3,stall,104,1.4116401892358118e-05,5.3
physics,3,stall,105,1.3916421629817291e-05,5.3
physics,3,stall,106,1.3738196332977934e-05,5.3
physics,3,stall,107,1.356868510668875e-05,5.3
physics,3,stall,108,1.3401116022588708e-05,5.3
physics,3,stall,109,1.3225539267230918e-05,5.1
physics,3,stall,110,1.3068359464349951e-05,5.3
physics,3,stall,111,1.2906306077846268e-05,5.1
physics,3,stall,112,1.2746241773233095e-05,5.3
physics,3,stall,113,1.2589838895353934e-05,5.4
physics,3,stall,114,1.2414068643874927e-05,5.3
physics,3,stall,115,1.2255862775063878e-05,5.3
physics,3,stall,116,1.2106579339525255e-05,5.3
physics,3,stall,117,1.1974257218917397e-05,5.3
physics,3,stall,118,1.1814003330238714e-05,5.4
physics,3,stall,119,1.1682725563075019e-05,5.2
physics,3,stall,120,1.1566002259268026e-05,5.2
physics,3,stall,121,1.1429618950962344e-05,5.2
physics,3,stall,122,1.1308606556790992e-05,5.4
physics,3,stall,123,1.1193944782978473e-05,5.4
physics,3,stall,124,1.1081264416739514e-05,5.3
physics,3,stall,125,1.0964656362807245e-05,5.5
physics,3,stall,126,1.0854124230434064e-05,6.4
physics,3,stall,127,1.0746944001713274e-05,5.4
physics,3,stall,128,1.0642229632258893e-05,5.4
physics,3,confirm,129,1.064157494410788e-05,5.8
physics,3,confirm,130,1.0641231394392349e-05,6.5
