mode,seed,phase,outer,loss,wall_s
physics,5,stall,0,0.00300125699457248,7.3
physics,5,stall,1,0.0017790008281494043,7.7
physics,5,stall,2,0.001260165284327954,8.0
physics,5,stall,3,0.0008481787642763178,8.4
physics,5,stall,4,0.0007095135032491163,8.8
physics,5,stall,5,0.0005200977858446867,8.5
physics,5,stall,6,0.00034531484533867297,8.4
physics,5,stall,7,0.00027636069793752485,8.0
physics,5,stall,8,0.00022475872641960172,7.9
physics,5,stall,9,0.0001928557172743332,8.8
physics,5,stall,10,0.00017009195477778202,8.8
physics,5,stall,11,0.00015305948686580455,8.7
physics,5,stall,12,0.00013967548115698976,8.5
physics,5,stall,13,0.00012984331987477647,8.1
physics,5,stall,14,0.00012249227219110465,7.9
physics,5,stall,15,0.00011670438104987316,8.0
physics,5,stall,16,0.00011074600005448468,8.6
physics,5,stall,17,0.00010631902471368699,8.8
physics,5,stall,18,0.00010224130837912192,8.7
physics,5,stall,19,9.86872942697755e-05,8.6
physics,5,stall,20,9.559408055313107e-05,8.3
physics,5,stall,21,9.260979932922509e-05,7.9
physics,5,stall,22,8.987183976583865e-05,8.0
physics,5,stall,23,8.712924837850244e-05,8.7
physics,5,stall,24,8.449274033563382e-05,8.7
physics,5,stall,25,8.173436933379017e-05,8.8
physics,5,stall,26,7.906157870055917e-05,8.6
physics,5,stall,27,7.660839199456686e-05,8.1
physics,5,stall,28,7.428735456175821e-05,8.2
physics,5,stall,29,7.226926537666674e-05,8.8
physics,5,stall,30,7.049525740071968e-05,8.6
physics,5,stall,31,6.847653369966192e-05,8.6
physics,5,stall,32,6.664534191592477e-05,8.4
physics,5,stall,33,6.470497503246729e-05,8.2
physics,5,stall,34,6.279222624767803e-05,8.2
physics,5,stall,35,6.113498828509211e-05,8.4
physics,5,stall,36,5.946818772486797e-05,9.3
physics,5,stall,37,5.8062891825934974e-05,8.6
physics,5,stall,38,5.6720959786228215e-05,8.9
physics,5,stall,39,5.558013415753097e-05,8.6
physics,5,stall,40,5.43111590776317e-05,8.3
physics,5,stall,41,5.318079552460859e-05,8.0
physics,5,stall,42,5.209198635940059e-05,8.3
physics,5,stall,43,5.0971124116950255e-05,8.7
physics,5,stall,44,5.002625489913362e-05,8.7
physics,5,stall,45,4.905052555474525e-05,8.3
physics,5,stall,46,4.8105488439736324e-05,8.1
physics,5,stall,47,4.7123539708574994e-05,8.3
physics,5,stall,48,4.5686661337055556e-05,8.3
physics,5,stall,49,4.449401479860638e-05,9.3
physics,5,stall,50,4.326902246164394e-05,9.4
physics,5,stall,51,4.22456543094233e-05,9.3
physics,5,stall,52,4.1372554668268634e-05,8.4
physics,5,stall,53,4.0574132487615864e-05,8.5
physics,5,stall,54,3.9669781062607206e-05,8.7
physics,5,stall,55,3.880030958407848e-05,9.1
physics,5,stall,56,3.8074263249234154e-05,8.9
physics,5,stall,57,3.7228648030550475e-05,8.8
physics,5,stall,58,3.647527634042063e-05,8.5
physics,5,stall,59,3.570840466260102e-05,8.2
physics,5,stall,60,3.4877854766861795e-05,9.1
physics,5,stall,61,3.406796498512812e-05,9.0
physics,5,stall,62,3.3311842633140055e-05,9.0
physics,5,stall,63,3.2549244478115496e-05,8.4
physics,5,stall,64,3.1727884345840965e-05,8.2
physics,5,stall,65,3.109733073035648e-05,7.9
physics,5,stall,66,3.0507508003569716e-05,8.8
physics,5,stall,67,2.9795332688320915e-05,9.2
physics,5,stall,68,2.9214130385535632e-05,9.1
physics,5,stall,69,2.8579733738718396e-05,8.7
physics,5,stall,70,2.804467286810233e-05,8.5
physics,5,stall,71,2.7451590344745204e-05,8.3
physics,5,stall,72,2.6955669605216573e-05,9.5
physics,5,stall,73,2.648747836842861e-05,9.7
physics,5,stall,74,2.6017458336975004e-05,9.8
physics,5,stall,75,2.5569468122498507e-05,9.4
physics,5,stall,76,2.5114436759594244e-05,8.8
physics,5,stall,77,2.4705904339363524e-05,8.7
physics,5,stall,78,2.428990046142679e-05,8.8
physics,5,stall,79,2.3872835966226304e-05,8.9
