mode,seed,phase,outer,loss,wall_s
data,2,stall,0,0.004799752669784493,2.7
data,2,stall,1,0.0011813396644717263,2.9
data,2,stall,2,0.0004522649082798256,3.0
data,2,stall,3,0.0002925385332178034,2.9
data,2,stall,4,0.00021723872146706805,2.9
data,2,stall,5,0.00017778095657296645,3.0
data,2,stall,6,0.00015562150438129378,3.0
data,2,stall,7,0.00013646803310327633,3.0
data,2,stall,8,0.00012261813852771326,2.9
data,2,stall,9,0.00011040819915899487,2.9
data,2,stall,10,0.00010080513576176097,2.9
data,2,stall,11,9.141255087497346e-05,2.9
data,2,stall,12,8.387344445769977e-05,3.0
data,2,stall,13,7.631435936135869e-05,2.9
data,2,stall,14,7.018187725585071e-05,2.9
data,2,stall,15,6.490554284348231e-05,2.9
data,2,stall,16,6.025879239195955e-05,3.0
data,2,stall,17,5.584430627823712e-05,2.9
data,2,stall,18,5.203473415285056e-05,3.0
data,2,stall,19,4.828537133394294e-05,2.9
data,2,stall,20,4.514435866492694e-05,2.9
data,2,stall,21,4.240421718395203e-05,3.0
data,2,stall,22,3.990186552994861e-05,2.9
data,2,stall,23,3.797980850724973e-05,3.0
data,2,stall,24,3.56749542440303e-05,3.0
data,2,stall,25,3.353616183478139e-05,2.9
data,2,stall,26,3.191003316671432e-05,3.0
data,2,stall,27,3.0336049054458143e-05,3.0
data,2,stall,28,2.9004395476708116e-05,3.0
data,2,stall,29,2.7686588378572798e-05,2.9
data,2,stall,30,2.6474428034101884e-05,3.0
data,2,stall,31,2.534205616925761e-05,3.0
data,2,stall,32,2.4414516928522286e-05,3.0
data,2,stall,33,2.3546848591050945e-05,3.0
data,2,stall,34,2.2741615106693643e-05,3.0
data,2,stall,35,2.2058308816670916e-05,3.0
data,2,stall,36,2.1364370480844744e-05,2.9
data,2,stall,37,2.083847797158045e-05,3.0
data,2,stall,38,2.0315387562910246e-05,2.9
data,2,stall,39,1.982171285389047e-05,3.0
data,2,stall,40,1.942549721546215e-05,3.0
data,2,stall,41,1.9066876052562063e-05,3.0
data,2,stall,42,1.8618799412395994e-05,3.0
data,2,stall,43,1.8215893701073128e-05,3.0
data,2,stall,44,1.7830268523179072e-05,3.0
data,2,stall,45,1.743194874311456e-05,3.0
data,2,stall,46,1.708325350230702e-05,3.0
data,2,stall,47,1.671773468699883e-05,3.0
data,2,stall,48,1.6369761325069382e-05,3.0
data,2,stall,49,1.6021330254091365e-05,3.0
data,2,stall,50,1.5748532261833172e-05,3.0
data,2,stall,51,1.546736426344526e-05,2.9
data,2,stall,52,1.5222500953012998e-05,3.0
data,2,stall,53,1.4979515926349008e-05,3.0
data,2,stall,54,1.4774729839779076e-05,3.0
data,2,stall,55,1.4536310821568458e-05,3.0
data,2,stall,56,1.4307975139740901e-05,3.0
data,2,stall,57,1.4107574209070927e-05,3.0
data,2,stall,58,1.387739118531379e-05,3.0
data,2,stall,59,1.3681690933931778e-05,3.0
data,2,stall,60,1.3499767546329897e-05,3.0
data,2,stall,61,1.3317988237660764e-05,3.0
data,2,stall,62,1.3137171269027563e-05,3.0
data,2,stall,63,1.2918280659483905e-05,3.1
data,2,stall,64,1.2710107642164986e-05,3.0
data,2,stall,65,1.2527768835984029e-05,3.0
data,2,stall,66,1.2352918276906794e-05,3.0
data,2,stall,67,1.2179980778825108e-05,3.0
data,2,stall,68,1.200778456107127e-05,3.0
data,2,stall,69,1.182032489388478e-05,3.0
data,2,stall,70,1.164701774150953e-05,3.0
data,2,stall,71,1.1477348283998496e-05,3.0
data,2,stall,72,1.1332378862444984e-05,3.0
data,2,stall,73,1.1181743595807792e-05,3.0
data,2,stall,74,1.1032694270315651e-05,3.0
data,2,stall,75,1.0883039471820141e-05,2.9
data,2,stall,76,1.072735319217807e-05,2.9
data,2,stall,77,1.0580722452046673e-05,3.0
data,2,stall,78,1.0440067618795417e-05,3.0
data,2,stall,79,1.0290866330797652e-05,3.0
data,2,stall,80,1.014446401266742e-05,3.0
data,2,stall,81,1.0029251173649847e-05,2.9
data,2,stall,82,9.907258749896784e-06,3.0
data,2,stall,83,9.781305349248656e-06,3.0
data,2,stall,84,9.664091890655268e-06,3.1
data,2,stall,85,9.540767294903741e-06,3.0
data,2,stall,86,9.405833219715631e-06,3.0
data,2,stall,87,9.28521892587381e-06,3.0
data,2,stall,88,9.168097746232833e-06,3.0
data,2,stall,89,9.041529534432681e-06,3.0
data,2,stall,90,8.91440883856147e-06,3.0
data,2,stall,91,8.795369976656719e-06,2.9
data,2,stall,92,8.66408605542004e-06,3.0
data,2,stall,93,8.541454458254833e-06,3.0
data,2,stall,94,8.424079980854846e-06,3.1
data,2,stall,95,8.304235735264485e-06,3.0
data,2,stall,96,8.193772487208807e-06,2.9
data,2,stall,97,8.080093808813769e-06,3.0
data,2,stall,98,7.985086745713769e-06,3.0
data,2,stall,99,7.878127981463883e-06,3.0
data,2,stall,100,7.769557451834396e-06,3.0
data,2,stall,101,7.657222496811192e-06,3.0
data,2,stall,102,7.54172851605682e-06,3.0
data,2,stall,103,7.443414163882478e-06,3.0
data,2,stall,104,7.34422202075317e-06,3.0
data,2,stall,105,7.2479762248768545e-06,3.0
data,2,stall,106,7.147297405075054e-06,3.0
data,2,stall,107,7.0506166335863225e-06,3.1
data,2,stall,108,6.94804913737203e-06,3.0
data,2,stall,109,6.859932876480917e-06,3.0
data,2,stall,110,6.7769708005081415e-06,3.1
data,2,stall,111,6.691168969502396e-06,3.0
data,2,stall,112,6.609814347759585e-06,3.0
data,2,stall,113,6.52775065666195e-06,3.0
data,2,stall,114,6.4474461426704285e-06,3.1
data,2,stall,115,6.368105349850294e-06,3.1
data,2,stall,116,6.292463509938909e-06,3.0
data,2,stall,117,6.214866945582584e-06,2.9
data,2,stall,118,6.146665840517071e-06,3.0
data,2,stall,119,6.0805175486221594e-06,3.1
data,2,stall,120,6.016307947779103e-06,3.0
data,2,stall,121,5.930511847590261e-06,3.0
data,2,stall,122,5.859288731984829e-06,3.0
data,2,stall,123,5.781937320744033e-06,3.0
data,2,stall,124,5.717645530321353e-06,3.1
data,2,stall,125,5.65242697435437e-06,3.1
data,2,stall,126,5.583639098775283e-06,3.1
data,2,stall,127,5.517997110550582e-06,3.1
data,2,stall,128,5.4522735671065405e-06,3.1
data,2,stall,129,5.379387040012115e-06,3.1
data,2,stall,130,5.361810950449475e-06,3.1
data,2,stall,131,5.360466685582834e-06,3.0
data,2,confirm,132,5.360355764805068e-06,2.3
data,2,confirm,133,5.360260871210002e-06,2.3
