quantile,truth_p_GeV,harvested_p_GeV,truth_eta,harvested_eta
0.05,0.009907188056993853,0.00269533207483953,-4.912888261425915,-3.3818789551246464
0.25,0.1600427687294877,0.0625281531829474,-3.7701985085566814,0.8189538933859333
0.5,0.39424095138098036,0.7417834936324803,-0.6561021728054861,1.9184347871480028
0.75,1.2071771416471415,3.031165257952003,1.4716582079862757,3.2287865759312098
0.95,24.712690550309727,18.8713821347766,4.760542429419109,5.009121833422792
