restart,round,in_round,phase,loss_before,loss_after,gain,factor,factor_renewed,n_iter,func_evals,early_stop,wall_s
0,1,0,train,0.13196041837037492,0.00011585667882007511,0.9991220346202988,7.578029930105918,1,200,205,0,174.64
1,1,1,train,0.00011585667882007511,6.212969398495235e-05,0.4637366216803135,8631.353929564953,1,200,220,0,186.13
2,1,2,train,6.212969398495235e-05,3.322997553659276e-05,0.46515146936598506,8631.353929564953,0,200,210,0,178.26
3,1,3,train,3.322997553659276e-05,2.365296801481319e-05,0.2882038691612455,8631.353929564953,0,200,211,0,185.06
4,1,4,train,2.365296801481319e-05,1.8540656993456958e-05,0.21613824608203658,8631.353929564953,0,200,210,0,186.83
5,1,5,train,1.8540656993456958e-05,1.503575528799817e-05,0.18903870055390576,8631.353929564953,0,200,208,0,182.1
6,1,6,train,1.503575528799817e-05,1.2502244234062502e-05,0.16849908803437127,8631.353929564953,0,200,215,0,195.51
7,1,7,train,1.2502244234062502e-05,1.0442139903576738e-05,0.1647787622699761,8631.353929564953,0,200,213,0,194.15
8,1,8,train,1.0442139903576738e-05,9.581377860664773e-06,0.08243157541081482,95765.81134078378,1,200,216,0,205.58
9,1,9,train,9.581377860664773e-06,8.64353056505626e-06,0.0978822993150845,95765.81134078378,0,200,208,0,205.14
10,1,10,train,8.64353056505626e-06,7.598985375081363e-06,0.12084705226794072,95765.81134078378,0,200,211,0,202.22
11,1,11,train,7.598985375081363e-06,6.701935363571373e-06,0.11804865613396257,95765.81134078378,0,200,210,0,192.81
12,1,12,train,6.701935363571373e-06,6.041609007220093e-06,0.09852771185178968,95765.81134078378,0,200,212,0,188.25
13,1,13,train,6.041609007220093e-06,5.451859036454011e-06,0.09761471986374737,95765.81134078378,0,200,218,0,195.07
14,1,14,train,5.451859036454011e-06,4.941413682823598e-06,0.09362776077248242,95765.81134078378,0,200,217,0,203.23
15,1,15,train,4.941413682823598e-06,4.498707999539668e-06,0.08959089679594714,95765.81134078378,0,200,217,0,198.99
16,1,16,train,4.498707999539668e-06,4.130173631261178e-06,0.08192004644804698,95765.81134078378,0,200,211,0,191.33
17,1,17,train,4.130173631261178e-06,3.8122446064388524e-06,0.07697715718678969,95765.81134078378,0,200,216,0,191.89
18,1,18,train,3.8122446064388524e-06,3.5355032946876626e-06,0.07259274792697608,95765.81134078378,0,200,217,0,191.84
19,1,19,train,3.5355032946876626e-06,3.2954193101045673e-06,0.06790659336786309,95765.81134078378,0,200,216,0,186.83
20,1,20,train,3.2954193101045673e-06,3.0916800267150887e-06,0.061824995309326426,95765.81134078378,0,200,215,0,184.54
21,1,21,train,3.0916800267150887e-06,2.9224253327332253e-06,0.05474521700801506,95765.81134078378,0,200,213,0,188.46
22,1,22,train,2.9224253327332253e-06,2.766316671244949e-06,0.05341750214787331,95765.81134078378,0,200,215,0,172.77
23,1,23,train,2.766316671244949e-06,2.6344206587813687e-06,0.04767928915535975,95765.81134078378,0,200,210,0,169.45
24,1,24,train,2.6344206587813687e-06,2.5193435325885893e-06,0.04368213778205483,95765.81134078378,0,200,216,0,202.76
25,2,0,train,2.5123026932391098e-06,2.4467432323544544e-06,0.02609536703562165,398041.2084463838,1,200,223,0,208.29
26,2,1,train,2.4467432323544544e-06,2.383374572571241e-06,0.025899186700614602,398041.2084463838,0,200,210,0,193.95
27,2,2,train,2.383374572571241e-06,2.3251880376654366e-06,0.024413508298459154,398041.2084463838,0,200,213,0,193.4
28,2,3,train,2.3251880376654366e-06,2.2678919083686277e-06,0.024641503555272063,398041.2084463838,0,200,213,0,194.31
29,2,4,train,2.2678919083686277e-06,2.208559790627797e-06,0.02616179259773904,398041.2084463838,0,200,213,0,193.55
30,2,5,train,2.208559790627797e-06,2.1533927124525886e-06,0.024978756929884556,398041.2084463838,0,200,210,0,190.97
31,2,6,train,2.1533927124525886e-06,2.098163388271936e-06,0.025647585719629214,398041.2084463838,0,200,214,0,190.43
32,2,7,train,2.098163388271936e-06,2.0475015894165878e-06,0.02414578346878583,398041.2084463838,0,200,210,0,178.39
33,2,8,train,2.0475015894165878e-06,1.994671411467172e-06,0.025802264683207947,398041.2084463838,0,200,212,0,183.32
34,2,9,train,1.994671411467172e-06,1.9419624739306494e-06,0.026424872404298787,398041.2084463838,0,200,211,0,181.74
35,2,10,train,1.9419624739306494e-06,1.8962672179338777e-06,0.023530452627275426,398041.2084463838,0,200,214,0,183.32
36,2,11,train,1.8962672179338777e-06,1.853533424179915e-06,0.022535744619645106,398041.2084463838,0,200,211,0,178.99
37,2,12,train,1.853533424179915e-06,1.814724365614755e-06,0.020937879003898024,398041.2084463838,0,200,216,0,163.81
38,2,13,train,1.814724365614755e-06,1.7745147529698426e-06,0.02215742148328463,398041.2084463838,0,200,213,0,159.71
39,2,14,train,1.7745147529698426e-06,1.736479071116975e-06,0.021434412866509413,398041.2084463838,0,200,212,0,168.22
40,2,15,train,1.736479071116975e-06,1.7023862732870276e-06,0.01963329037304066,398041.2084463838,0,200,214,0,180.92
41,2,16,train,1.7023862732870276e-06,1.669493905965679e-06,0.01932133020424252,398041.2084463838,0,200,214,0,178.54
42,2,17,train,1.669493905965679e-06,1.639915741415096e-06,0.017716844874300017,398041.2084463838,0,200,216,0,179.35
43,2,18,train,1.639915741415096e-06,1.6086995419038221e-06,0.019035245972050405,398041.2084463838,0,200,213,0,175.32
44,2,19,train,1.6086995419038221e-06,1.5823572861152161e-06,0.016374876167013247,398041.2084463838,0,200,212,0,171.94
45,2,20,train,1.5823572861152161e-06,1.5543131789704872e-06,0.017722993024905848,398041.2084463838,0,200,212,0,170.23
46,2,21,train,1.5543131789704872e-06,1.5284181327809108e-06,0.016660121357735785,398041.2084463838,0,200,213,0,176.25
47,2,22,train,1.5284181327809108e-06,1.5006637080100474e-06,0.01815892142051795,398041.2084463838,0,200,214,0,178.98
48,2,23,train,1.5006637080100474e-06,1.4755639361078247e-06,0.016725780578452358,398041.2084463838,0,200,212,0,176.35
49,2,24,train,1.4755639361078247e-06,1.4514257298503131e-06,0.016358631209964534,398041.2084463838,0,200,214,0,177.18
50,3,0,train,1.4520883480870728e-06,1.4376943229515822e-06,0.009912637309191794,688663.3318953098,1,200,213,0,175.93
51,3,1,train,1.4376943229515822e-06,1.4234013955222639e-06,0.009941562125650586,688663.3318953098,0,200,206,0,170.97
52,3,2,confirm,1.4234013955222639e-06,1.4169921891562324e-06,0.004502739976364784,702542.5176241923,1,200,213,0,171.99
53,3,3,confirm,1.4169921891562324e-06,1.409987356046191e-06,0.0049434521683655265,702542.5176241923,0,200,212,0,172.05
54,4,0,train,1.4119693398934407e-06,1.4071631039277771e-06,0.003403923746691436,708230.6759405049,1,200,213,0,156.14
55,4,1,train,1.4071631039277771e-06,1.4019965822400264e-06,0.003671586949181315,708230.6759405049,0,200,207,0,151.71
56,4,2,confirm,1.4019965822400264e-06,1.3981687345987846e-06,0.002730283147428158,713268.5005567273,1,200,215,0,156.9
57,4,3,confirm,1.3981687345987846e-06,1.3939539367443574e-06,0.0030145130198728763,713268.5005567273,0,200,211,0,153.99
58,5,0,train,1.3942898981922586e-06,1.3908627450319303e-06,0.002457991817032945,717210.9625814058,1,200,218,0,103.6
59,5,1,train,1.3908627450319303e-06,1.3871613894425585e-06,0.002661193998180539,717210.9625814058,0,200,208,0,99.57
60,5,2,confirm,1.3871613894425585e-06,1.3838769480917949e-06,0.002367742770063295,720896.6509670931,1,200,208,0,98.13
61,5,3,confirm,1.3838769480917949e-06,1.3794961913166564e-06,0.003165568138972918,720896.6509670931,0,200,208,0,120.77
62,6,0,train,1.3797004542614505e-06,1.3761508711212958e-06,0.0025727201358753163,724795.0067069428,1,200,215,0,91.27
63,6,1,train,1.3761508711212958e-06,1.3727306921743661e-06,0.0024853226624366215,724795.0067069428,0,200,205,0,85.65
64,6,2,confirm,1.3727306921743661e-06,1.369869134575885e-06,0.002084573190352766,728475.0065695905,1,200,212,0,88.45
65,6,3,confirm,1.369869134575885e-06,1.3669197393865678e-06,0.0021530488678617047,728475.0065695905,0,200,206,0,86.12
66,7,0,train,1.3671474069381597e-06,1.3644336681059903e-06,0.0019849643267415697,731450.0213547441,1,200,212,0,171.58
67,7,1,train,1.3644336681059903e-06,1.3616303033663406e-06,0.00205459950540583,731450.0213547441,0,200,211,0,173.23
68,7,2,confirm,1.3616303033663406e-06,1.3590923783023735e-06,0.001863887031371595,734413.7373615387,1,200,215,0,176.04
69,7,3,confirm,1.3590923783023735e-06,1.3551138766872632e-06,0.002927322438582047,734413.7373615387,0,200,209,0,168.67
70,8,0,train,1.354967743587166e-06,1.3519944677380538e-06,0.0021943517572164824,738024.9491051219,1,200,213,0,157.46
71,8,1,train,1.3519944677380538e-06,1.3490730281889791e-06,0.002160836910791773,738024.9491051219,0,200,208,0,153.3
72,8,2,confirm,1.3490730281889791e-06,1.3464877522749922e-06,0.0019163350389247932,741249.7167350671,1,200,217,0,160.15
73,8,3,confirm,1.3464877522749922e-06,1.3426728884486085e-06,0.0028331960836169155,741249.7167350671,0,200,215,0,157.88
74,9,0,train,1.3426834753053068e-06,1.339251253359583e-06,0.002556240550248392,744777.1707867443,1,200,215,0,108.89
75,9,1,train,1.339251253359583e-06,1.3366148262234033e-06,0.001968582914943016,744777.1707867443,0,200,210,0,103.15
76,9,2,confirm,1.3366148262234033e-06,1.3342325174161305e-06,0.001782345041019745,748158.6919288436,1,200,212,0,111.58
77,9,3,confirm,1.3342325174161305e-06,1.3300041155545662e-06,0.0031691641497038577,748158.6919288436,0,200,213,0,111.86
78,10,0,train,1.3302249771935642e-06,1.326195977653014e-06,0.003028810621982513,751752.5359580491,1,200,219,0,165.99
79,10,1,train,1.326195977653014e-06,1.3240114748712435e-06,0.0016471945463417362,751752.5359580491,0,200,206,0,151.07
80,10,2,confirm,1.3240114748712435e-06,1.3222025989041083e-06,0.0013662086782980302,755280.4631827283,1,200,211,0,156.98
81,10,3,confirm,1.3222025989041083e-06,1.3186552223612961e-06,0.0026829296400962535,755280.4631827283,0,200,212,0,154.6
82,11,0,train,1.3185747433849656e-06,1.315186117249643e-06,0.0025699158521902367,758394.6264834865,1,200,213,0,158.17
83,11,1,train,1.315186117249643e-06,1.3132682729463576e-06,0.0014582303433189796,758394.6264834865,0,200,212,0,156.62
84,11,2,confirm,1.3132682729463576e-06,1.3116863997445127e-06,0.0012045316516296472,761459.0412334179,1,200,219,0,161.15
85,11,3,confirm,1.3116863997445127e-06,1.3080550382181465e-06,0.002768467773298166,761459.0412334179,0,200,206,0,152.53
86,12,0,train,1.3078211907065155e-06,1.304381158442314e-06,0.002630353666576577,764630.5222044741,1,200,212,0,155.46
87,12,1,train,1.304381158442314e-06,1.3026265547765486e-06,0.0013451617684057894,764630.5222044741,0,200,207,0,151.16
88,12,2,confirm,1.3026265547765486e-06,1.301065617339514e-06,0.0011983000279788074,767679.7285708175,1,200,215,0,157.54
89,12,3,confirm,1.301065617339514e-06,1.2974002578349715e-06,0.002817198038049438,767679.7285708175,0,200,214,0,156.66
90,13,0,train,1.2972763563126511e-06,1.293893942413997e-06,0.0026073194675869126,770845.7763327911,1,200,215,0,116.8
91,13,1,train,1.293893942413997e-06,1.2920643288005315e-06,0.00141403677186394,770845.7763327911,0,200,208,0,101.28
92,13,2,confirm,1.2920643288005315e-06,1.2905556934441723e-06,0.0011676162887027178,773955.2727443029,1,200,212,0,110.65
93,13,3,confirm,1.2905556934441723e-06,1.2876573488799303e-06,0.0022458113035843273,773955.2727443029,0,200,208,0,104.22
94,14,0,train,1.2876025689371807e-06,1.2848966129897476e-06,0.0021015459371649873,776637.1581763967,1,200,216,0,125.36
95,14,1,train,1.2848966129897476e-06,1.2829182171058183e-06,0.0015397315736757162,776637.1581763967,0,200,208,0,121.86
96,14,2,confirm,1.2829182171058183e-06,1.2813079620963142e-06,0.0012551501631465727,779472.9131338834,1,200,218,0,129.11
97,14,3,confirm,1.2813079620963142e-06,1.2787214370365095e-06,0.002018659944618567,779472.9131338834,0,200,210,0,133.49
98,15,0,train,1.2785013817541606e-06,1.2760536990406455e-06,0.0019144936004345517,782165.7561511241,1,200,211,0,121.75
99,15,1,train,1.2760536990406455e-06,1.2744651779190196e-06,0.001244870120136987,782165.7561511241,0,200,210,0,121.36
100,15,2,confirm,1.2744651779190196e-06,1.27299352479081e-06,0.001154722116937314,784642.8582951372,1,200,219,0,125.65
101,15,3,confirm,1.27299352479081e-06,1.2704427856280023e-06,0.0020037330223080653,784642.8582951372,0,200,213,0,120.7
102,16,0,train,1.2701325446636093e-06,1.2677200212860888e-06,0.001899426471399794,787319.4055230251,1,200,212,0,156.36
103,16,1,train,1.2677200212860888e-06,1.2661964487943283e-06,0.0012018209590275754,787319.4055230251,0,200,209,0,154.51
104,16,2,confirm,1.2661964487943283e-06,1.2648615116394188e-06,0.0010542891319752393,789766.8651276028,1,200,217,0,159.63
105,16,3,confirm,1.2648615116394188e-06,1.2623739579503954e-06,0.001966660908038266,789766.8651276028,0,200,214,0,157.98
106,17,0,train,1.2622017628691153e-06,1.2598082941871344e-06,0.0018962647275506436,792266.3629679113,1,200,213,0,129.67
107,17,1,train,1.2598082941871344e-06,1.2583302053923542e-06,0.0011732648543434643,792266.3629679113,0,200,209,0,129.91
108,17,2,confirm,1.2583302053923542e-06,1.25700562858054e-06,0.0010526464406067808,794703.9622149058,1,200,217,0,132.27
109,17,3,confirm,1.25700562858054e-06,1.2546988438114992e-06,0.001835142752419981,794703.9622149058,0,200,208,0,126.01
