mode,seed,phase,outer,loss,wall_s
data,1,stall,0,0.003953097610898701,3.4
data,1,stall,1,0.0011158340668511366,3.7
data,1,stall,2,0.0005030142888339295,2.7
data,1,stall,3,0.00029661481762484267,2.7
data,1,stall,4,0.00020606782939604353,2.7
data,1,stall,5,0.00015677987016637614,2.7
data,1,stall,6,0.00012422865463512507,2.8
data,1,stall,7,0.0001022185568587121,2.9
data,1,stall,8,8.786801410788892e-05,2.9
data,1,stall,9,7.672251192808837e-05,2.9
data,1,stall,10,6.80837086876159e-05,2.9
data,1,stall,11,6.062249281336369e-05,2.9
data,1,stall,12,5.4920788312429266e-05,3.0
data,1,stall,13,4.987931350442372e-05,2.9
data,1,stall,14,4.532986883009482e-05,2.8
data,1,stall,15,4.1078298043477074e-05,2.8
data,1,stall,16,3.729524640483164e-05,2.7
data,1,stall,17,3.4104308404569756e-05,4.5
data,1,stall,18,3.111484414535833e-05,4.2
data,1,stall,19,2.8075321699571964e-05,3.8
data,1,stall,20,2.566795645373315e-05,2.9
data,1,stall,21,2.3706282399350276e-05,2.8
data,1,stall,22,2.1907539193626165e-05,2.9
data,1,stall,23,2.0435664386944277e-05,2.8
data,1,stall,24,1.922837953584159e-05,2.8
data,1,stall,25,1.8245553949793922e-05,2.9
data,1,stall,26,1.723802923220289e-05,2.8
data,1,stall,27,1.6160572290808172e-05,2.8
data,1,stall,28,1.5275835142751638e-05,2.7
data,1,stall,29,1.4381147644631357e-05,2.7
data,1,stall,30,1.3557386592947988e-05,2.7
data,1,stall,31,1.2804110205828448e-05,2.8
data,1,stall,32,1.215837916156907e-05,2.8
data,1,stall,33,1.159289917609085e-05,3.0
data,1,stall,34,1.1027542786916033e-05,2.9
data,1,stall,35,1.0530868398863465e-05,3.0
data,1,stall,36,1.0089660121552567e-05,2.9
data,1,stall,37,9.689199984350243e-06,3.0
data,1,stall,38,9.274340456338898e-06,2.9
data,1,stall,39,8.868765560997888e-06,2.8
data,1,stall,40,8.480407194993563e-06,2.8
data,1,stall,41,8.14529465268304e-06,3.0
data,1,stall,42,7.868437410350561e-06,3.4
data,1,stall,43,7.5488672817541525e-06,2.9
data,1,stall,44,7.207260411346102e-06,3.0
data,1,stall,45,6.955598594385499e-06,3.0
data,1,stall,46,6.687579198567667e-06,3.0
data,1,stall,47,6.4783544559659e-06,2.9
data,1,stall,48,6.286080490292961e-06,3.0
data,1,stall,49,6.103062607410536e-06,3.0
data,1,stall,50,5.907692296175916e-06,3.4
data,1,stall,51,5.72034219081086e-06,3.6
data,1,stall,52,5.561226964779654e-06,2.7
data,1,stall,53,5.4106071240960446e-06,2.8
data,1,stall,54,5.247098689192335e-06,2.9
data,1,stall,55,5.099354653956825e-06,3.9
data,1,stall,56,4.948279272092712e-06,3.8
data,1,stall,57,4.812651514811513e-06,3.0
data,1,stall,58,4.6791311216286225e-06,3.0
data,1,stall,59,4.552473969479487e-06,2.9
data,1,stall,60,4.437349400026902e-06,2.8
data,1,stall,61,4.312083291498873e-06,2.8
data,1,stall,62,4.201862441371756e-06,2.8
data,1,stall,63,4.0918927145509155e-06,2.8
data,1,stall,64,3.985332278033005e-06,2.8
data,1,stall,65,3.895625242472455e-06,2.9
data,1,stall,66,3.8036291174894702e-06,2.9
data,1,stall,67,3.715723336879552e-06,2.9
data,1,stall,68,3.615546143985947e-06,2.8
data,1,stall,69,3.5318476445742674e-06,2.9
data,1,stall,70,3.449101209938348e-06,2.9
data,1,stall,71,3.3608625416984962e-06,2.9
data,1,stall,72,3.2801325767565946e-06,2.9
data,1,stall,73,3.2113848490163573e-06,2.9
data,1,stall,74,3.1425668425292427e-06,2.8
data,1,stall,75,3.096377692031097e-06,3.0
data,1,stall,76,3.0949849228027147e-06,2.7
data,1,stall,77,3.0939479073967443e-06,2.7
data,1,confirm,78,3.093822165781334e-06,2.1
data,1,confirm,79,3.0937151733209323e-06,2.1
