mode,seed,phase,outer,loss,wall_s
physics,4,stall,0,0.0013135972526734027,19.0
physics,4,stall,1,0.0006837419950849735,22.0
physics,4,stall,2,0.0004658939826352362,24.1
physics,4,stall,3,0.000316377148901151,23.0
physics,4,stall,4,0.00022475324866444936,21.8
physics,4,stall,5,0.00016464136663615873,23.7
physics,4,stall,6,0.000130285410234946,21.5
physics,4,stall,7,0.00010830866946156193,21.1
physics,4,stall,8,9.170138082613348e-05,19.2
physics,4,stall,9,7.93679454187736e-05,20.6
physics,4,stall,10,6.973247417522325e-05,19.1
physics,4,stall,11,6.217461544707552e-05,20.1
physics,4,stall,12,5.6124863016302796e-05,21.0
physics,4,stall,13,5.1484302577810664e-05,19.7
physics,4,stall,14,4.763488096552925e-05,21.0
physics,4,stall,15,4.426846068021744e-05,20.9
physics,4,stall,16,4.176765088502603e-05,18.9
physics,4,stall,17,3.945974484074608e-05,17.3
physics,4,stall,18,3.7465644485718754e-05,21.2
physics,4,stall,19,3.577572619730641e-05,22.7
physics,4,stall,20,3.418635174498484e-05,20.9
physics,4,stall,21,3.2995289169687136e-05,21.4
physics,4,stall,22,3.177112392533244e-05,22.4
physics,4,stall,23,3.0585990677909884e-05,18.4
physics,4,stall,24,2.9618398975008254e-05,23.1
physics,4,stall,25,2.86606038177952e-05,21.7
physics,4,stall,26,2.774244444942265e-05,20.1
physics,4,stall,27,2.6850463777478127e-05,21.8
physics,4,stall,28,2.6006593468145342e-05,20.0
physics,4,stall,29,2.5237787625069046e-05,19.6
physics,4,stall,30,2.446470522564722e-05,22.3
physics,4,stall,31,2.370654109381781e-05,18.6
physics,4,stall,32,2.2991249655223626e-05,18.7
physics,4,stall,33,2.2243583441092863e-05,20.1
physics,4,stall,34,2.1610475705329916e-05,16.7
physics,4,stall,35,2.100542842444124e-05,17.5
physics,4,stall,36,2.0359384144763653e-05,18.2
physics,4,stall,37,1.982113037686603e-05,17.4
physics,4,stall,38,1.9315387808484257e-05,18.5
physics,4,stall,39,1.8811098123577606e-05,18.6
physics,4,stall,40,1.832483397365015e-05,17.4
physics,4,stall,41,1.7853021823024673e-05,17.2
physics,4,stall,42,1.739065148102805e-05,17.0
physics,4,stall,43,1.6912394079871667e-05,19.9
physics,4,stall,44,1.6420956893608142e-05,15.8
physics,4,stall,45,1.6001224684638612e-05,15.4
physics,4,stall,46,1.563388666322127e-05,17.6
physics,4,stall,47,1.5231808940651496e-05,16.2
physics,4,stall,48,1.4926885398649182e-05,17.3
physics,4,stall,49,1.4563365880278976e-05,17.3
physics,4,stall,50,1.4229836801849336e-05,15.4
physics,4,stall,51,1.3880980430373922e-05,13.9
physics,4,stall,52,1.3529488504019575e-05,15.5
physics,4,stall,53,1.32255566558223e-05,15.2
physics,4,stall,54,1.2957162706884822e-05,13.1
physics,4,stall,55,1.2673910354019507e-05,14.1
physics,4,stall,56,1.2376854080335994e-05,13.7
physics,4,stall,57,1.2145758840245018e-05,13.7
physics,4,stall,58,1.1708071659106714e-05,14.2
physics,4,stall,59,1.133139103379797e-05,14.2
physics,4,stall,60,1.1019118886251301e-05,13.6
physics,4,stall,61,1.0739929666332259e-05,14.3
physics,4,stall,62,1.0457434715328515e-05,13.8
physics,4,stall,63,1.0199071128991899e-05,15.0
physics,4,stall,64,9.946846113378277e-06,15.5
physics,4,stall,65,9.68826972455373e-06,13.7
physics,4,stall,66,9.434412123567514e-06,13.7
physics,4,stall,67,9.174963004344537e-06,13.6
physics,4,stall,68,8.935150550172201e-06,12.8
physics,4,stall,69,8.7288874282216e-06,13.4
physics,4,stall,70,8.519356862485816e-06,13.9
physics,4,stall,71,8.326743181010211e-06,13.5
physics,4,stall,72,8.125075348378283e-06,12.7
physics,4,stall,73,7.95742646219261e-06,13.2
physics,4,stall,74,7.771772163394977e-06,13.2
physics,4,stall,75,7.583453442971186e-06,12.8
physics,4,stall,76,7.4103013044441744e-06,12.6
physics,4,stall,77,7.2293683198114895e-06,12.8
physics,4,stall,78,7.065647842433291e-06,11.8
physics,4,stall,79,6.895195590125288e-06,12.0
physics,4,stall,80,6.725950871380182e-06,12.4
physics,4,stall,81,6.569792065002189e-06,12.5
physics,4,stall,82,6.418787626532897e-06,12.3
physics,4,stall,83,6.2825662848820254e-06,12.8
physics,4,stall,84,6.154162307343643e-06,12.7
physics,4,stall,85,6.0120487384693585e-06,12.3
physics,4,stall,86,5.8773543451502185e-06,11.9
physics,4,stall,87,5.74675883787365e-06,12.3
physics,4,stall,88,5.591610326267632e-06,12.6
