mode,seed,phase,outer,loss,wall_s
data,6,stall,0,0.002722655090521984,17.0
data,6,stall,1,0.0007257998831864932,18.1
data,6,stall,2,0.0002988215763354696,18.1
data,6,stall,3,0.00014735276307633734,18.1
data,6,stall,4,9.567122539633823e-05,18.3
data,6,stall,5,6.855609534988201e-05,18.3
data,6,stall,6,5.243062267937847e-05,18.8
data,6,stall,7,4.149713357316508e-05,18.7
data,6,stall,8,3.357504195736334e-05,18.4
data,6,stall,9,2.769830853307868e-05,18.8
data,6,stall,10,2.349644212448847e-05,18.8
data,6,stall,11,2.0078128883437515e-05,18.7
data,6,stall,12,1.7409539024968546e-05,19.0
data,6,stall,13,1.5172060301023296e-05,18.6
data,6,stall,14,1.3240842333349593e-05,18.7
data,6,stall,15,1.1656078109662298e-05,18.9
data,6,stall,16,1.0336102391714342e-05,18.7
data,6,stall,17,9.261388988110113e-06,18.8
data,6,stall,18,8.262368854488565e-06,19.2
data,6,stall,19,7.393240703183473e-06,19.1
data,6,stall,20,6.646390699334376e-06,18.9
data,6,stall,21,6.108489833702816e-06,18.7
data,6,stall,22,5.619482758336371e-06,18.8
data,6,stall,23,5.1638888465049115e-06,18.9
data,6,stall,24,4.751954462996593e-06,21.2
data,6,stall,25,4.411374742744619e-06,18.8
data,6,stall,26,4.082256845114759e-06,18.8
data,6,stall,27,3.7754120161048714e-06,20.3
data,6,stall,28,3.501830615235958e-06,20.2
data,6,stall,29,3.2547228443868956e-06,19.3
data,6,stall,30,3.022088879498871e-06,19.9
data,6,stall,31,2.803061003390717e-06,19.3
data,6,stall,32,2.6101321903005475e-06,18.9
data,6,stall,33,2.439904239094089e-06,19.1
data,6,stall,34,2.28763878000664e-06,18.8
data,6,stall,35,2.1436006473028334e-06,19.2
data,6,stall,36,2.0104772843307183e-06,18.9
data,6,stall,37,1.8920603816213485e-06,19.2
data,6,stall,38,1.7797276636828004e-06,18.9
data,6,stall,39,1.6790353516693843e-06,19.1
data,6,stall,40,1.5905087371744055e-06,19.6
data,6,stall,41,1.5087563266884998e-06,19.0
data,6,stall,42,1.4356893356737654e-06,19.2
data,6,stall,43,1.3661218093834776e-06,19.7
data,6,stall,44,1.3056764268115515e-06,20.0
data,6,stall,45,1.2481237063027776e-06,19.8
data,6,stall,46,1.1939808040021643e-06,20.7
data,6,stall,47,1.152942322597979e-06,20.6
data,6,stall,48,1.1521405010015882e-06,18.4
data,6,stall,49,1.1515839339198631e-06,19.2
data,6,confirm,50,1.1514620384879723e-06,14.4
data,6,confirm,51,1.1513729987521096e-06,16.1
