mode,seed,phase,outer,loss,wall_s
physics,7,stall,0,0.0017781510970805694,3.9
physics,7,stall,1,0.0011347424212461888,4.1
physics,7,stall,2,0.0008739305021924786,4.1
physics,7,stall,3,0.0007163525999276212,4.0
physics,7,stall,4,0.0005967343664262918,4.0
physics,7,stall,5,0.0004804521863677982,4.0
physics,7,stall,6,0.0003868218307005934,3.9
physics,7,stall,7,0.00031743675894199143,3.9
physics,7,stall,8,0.0002714030655211215,3.9
physics,7,stall,9,0.00023902542014633094,3.9
physics,7,stall,10,0.00021250957226212714,4.0
physics,7,stall,11,0.0001927871789478748,3.9
physics,7,stall,12,0.0001749910683115518,4.0
physics,7,stall,13,0.00016096624604025503,4.0
physics,7,stall,14,0.00014916201418150953,4.0
physics,7,stall,15,0.0001388927471474907,4.1
physics,7,stall,16,0.00013146353814034827,4.0
physics,7,stall,17,0.00012369943603798706,4.0
physics,7,stall,18,0.00011715275858724831,4.2
physics,7,stall,19,0.0001114558269796148,4.1
physics,7,stall,20,0.00010596332222061727,4.1
physics,7,stall,21,0.00010127979700587679,4.1
physics,7,stall,22,9.671165435337074e-05,4.1
physics,7,stall,23,9.313364635979367e-05,4.0
physics,7,stall,24,8.96292874392248e-05,4.0
physics,7,stall,25,8.676995974583044e-05,4.0
physics,7,stall,26,8.405982959978559e-05,4.1
physics,7,stall,27,8.115759389815739e-05,4.0
physics,7,stall,28,7.810544630747185e-05,4.0
physics,7,stall,29,7.536659949657011e-05,4.1
physics,7,stall,30,7.302463558233761e-05,4.0
physics,7,stall,31,7.092954436972166e-05,4.2
physics,7,stall,32,6.87575826469682e-05,4.1
physics,7,stall,33,6.691749294791408e-05,4.1
physics,7,stall,34,6.517654191351742e-05,4.0
physics,7,stall,35,6.386112379031351e-05,4.2
physics,7,stall,36,6.250767915567017e-05,4.1
physics,7,stall,37,6.131020558230192e-05,4.2
physics,7,stall,38,6.0121111357566454e-05,4.3
physics,7,stall,39,5.910554539266664e-05,4.3
physics,7,stall,40,5.7832051434627456e-05,4.3
physics,7,stall,41,5.6745104749722554e-05,4.2
physics,7,stall,42,5.5703789552724286e-05,4.2
physics,7,stall,43,5.4712736061395734e-05,4.3
physics,7,stall,44,5.38473838039318e-05,4.2
physics,7,stall,45,5.296428232449175e-05,4.2
physics,7,stall,46,5.215716148763501e-05,4.1
physics,7,stall,47,5.138586415067171e-05,4.3
physics,7,stall,48,5.0527536053130696e-05,4.2
physics,7,stall,49,4.9754759251429744e-05,4.3
physics,7,stall,50,4.899719241061855e-05,4.4
physics,7,stall,51,4.819016570570688e-05,4.6
physics,7,stall,52,4.7429255751503725e-05,4.4
physics,7,stall,53,4.6702367177242015e-05,4.4
physics,7,stall,54,4.612025533363952e-05,4.5
physics,7,stall,55,4.544232123487664e-05,4.3
physics,7,stall,56,4.4766932897107794e-05,4.3
physics,7,stall,57,4.422725527535255e-05,4.2
physics,7,stall,58,4.370437514064008e-05,4.4
physics,7,stall,59,4.315192321370669e-05,4.3
physics,7,stall,60,4.265776832871784e-05,4.5
physics,7,stall,61,4.2251256826233314e-05,4.4
physics,7,stall,62,4.185383180561137e-05,4.7
physics,7,confirm,63,4.165827409042965e-05,4.1
physics,7,confirm,64,4.144199017630479e-05,4.3
