row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=2,physics,2.45e+05 [1.93e+05-3.49e+05],2.4e+05 [1.86e+05-3.02e+05],1.77e+05 [1.43e+05-2.38e+05],1.43e+04 [1.11e+04-1.72e+04],3.91e+03 [2.89e+03-5.98e+03],1.09e+04 [4.52e+03-2.75e+04]
q=2,twin,1.37e+05 [8.26e+04-2.31e+05],3.85e+03 [2.4e+03-6.49e+03],2.55e+03 [2.25e+03-2.98e+03],3.04e+03 [2.55e+03-3.52e+03],3.49e+03 [2.66e+03-4.32e+03],2.55e+03 [1.81e+03-2.87e+03]
q=4,physics,2.52e+05 [1.95e+05-4.23e+05],2.55e+05 [1.94e+05-4.15e+05],1.93e+05 [1.5e+05-2.96e+05],1.47e+04 [1.15e+04-1.75e+04],3.89e+03 [2.84e+03-5.15e+03],3.13e+03 [2.36e+03-4.1e+03]
q=4,twin,1.04e+05 [6.3e+04-1.23e+05],2.79e+03 [2.32e+03-3.57e+03],2.45e+03 [2.2e+03-4.91e+03],2.58e+03 [2.19e+03-3.22e+03],3.07e+03 [2.32e+03-3.88e+03],2.31e+03 [1.83e+03-2.65e+03]
q=6,physics,2.32e+05 [1.55e+05-3.91e+05],2.38e+05 [1.63e+05-3.78e+05],1.84e+05 [1.35e+05-2.86e+05],1.24e+04 [9.58e+03-1.34e+04],3.59e+03 [2.55e+03-5.02e+03],2.05e+03 [1.68e+03-2.57e+03]
q=6,twin,1.92e+05 [9.41e+04-2.57e+05],4.17e+03 [2.67e+03-1.16e+04],2.88e+03 [2.32e+03-5.21e+03],2.96e+03 [2.68e+03-6.55e+03],3.8e+03 [2.6e+03-1.01e+04],2.61e+03 [2.03e+03-7.21e+03]
q=8,physics,2.76e+05 [1.58e+05-3.23e+05],2.83e+05 [1.57e+05-3.22e+05],2.23e+05 [1.3e+05-2.6e+05],1.69e+04 [9.36e+03-2.17e+04],3.91e+03 [3.3e+03-4.64e+03],2.13e+03 [1.81e+03-2.5e+03]
q=8,twin,1.68e+05 [8.81e+04-2.51e+05],5.59e+03 [3.47e+03-8.12e+03],3.96e+03 [2.61e+03-5.09e+03],3.69e+03 [2.84e+03-4.78e+03],5e+03 [2.63e+03-8.78e+03],3.51e+03 [2.24e+03-6.26e+03]
q=10,physics,1.85e+05 [1.33e+05-2.94e+05],1.83e+05 [1.22e+05-2.85e+05],1.51e+05 [9.74e+04-2.24e+05],1.55e+04 [1.26e+04-2.58e+04],3.87e+03 [3.48e+03-4.69e+03],2.01e+03 [1.72e+03-2.42e+03]
q=10,twin,1.19e+05 [8.32e+04-2.56e+05],4.04e+03 [3.24e+03-5.53e+03],3.47e+03 [2.16e+03-4.32e+03],4.04e+03 [2.79e+03-4.83e+03],4.28e+03 [2.76e+03-5.57e+03],3.39e+03 [2.24e+03-3.9e+03]
q=12,physics,1.91e+05 [1.51e+05-3.32e+05],1.81e+05 [1.41e+05-2.92e+05],1.47e+05 [1.12e+05-2.37e+05],1.94e+04 [1.4e+04-2.47e+04],3.65e+03 [3.1e+03-3.93e+03],2.12e+03 [1.72e+03-2.45e+03]
q=12,twin,1.31e+05 [1.01e+05-1.54e+05],5.8e+03 [3.38e+03-1.34e+04],4.99e+03 [2.5e+03-6.82e+03],4.88e+03 [3.63e+03-6.91e+03],9.73e+03 [3.88e+03-1.14e+04],4.83e+03 [2.94e+03-7.38e+03]
q=14,physics,2e+05 [1.74e+05-2.79e+05],1.92e+05 [1.68e+05-2.66e+05],1.46e+05 [1.32e+05-2.12e+05],1.48e+04 [1.3e+04-1.93e+04],3.91e+03 [3.07e+03-4.6e+03],2.04e+03 [1.67e+03-2.42e+03]
q=14,twin,1.34e+05 [8.45e+04-2.61e+05],4.5e+03 [3.27e+03-1.02e+04],3.4e+03 [2.19e+03-6.22e+03],3.59e+03 [3.1e+03-6.25e+03],4.02e+03 [2.79e+03-1.13e+04],2.68e+03 [2.21e+03-7.85e+03]
q=16,physics,2.15e+05 [1.54e+05-3.42e+05],2.08e+05 [1.53e+05-3.32e+05],1.65e+05 [1.24e+05-2.48e+05],1.6e+04 [1.34e+04-2.1e+04],3.41e+03 [2.92e+03-4.01e+03],1.99e+03 [1.7e+03-2.31e+03]
q=16,twin,1.06e+05 [5.56e+04-2.17e+05],3.86e+03 [2.52e+03-5.7e+03],3.38e+03 [2.35e+03-3.76e+03],3.53e+03 [2.98e+03-5.16e+03],4.24e+03 [3.24e+03-1.12e+04],3.03e+03 [2.2e+03-3.6e+03]
q=18,physics,1.97e+05 [1.47e+05-2.48e+05],1.94e+05 [1.46e+05-2.3e+05],1.5e+05 [1.15e+05-1.77e+05],1.64e+04 [1.39e+04-1.96e+04],3.4e+03 [3.25e+03-3.66e+03],1.98e+03 [1.62e+03-2.43e+03]
q=18,twin,1.1e+05 [7e+04-2.46e+05],6.25e+03 [3.04e+03-7.97e+03],4.75e+03 [3.23e+03-6.26e+03],4.21e+03 [3.1e+03-5.12e+03],9.57e+03 [3.39e+03-1.32e+04],4.74e+03 [2.33e+03-5.83e+03]
q=20,physics,1.79e+05 [1.45e+05-3.29e+05],1.82e+05 [1.51e+05-2.99e+05],1.43e+05 [1.21e+05-2.21e+05],1.44e+04 [9.25e+03-1.72e+04],3.62e+03 [2.99e+03-4.18e+03],1.97e+03 [1.61e+03-2.36e+03]
q=20,twin,1.08e+05 [7.63e+04-1.66e+05],6.36e+03 [3.27e+03-7.92e+03],5.4e+03 [2.81e+03-6.5e+03],5.18e+03 [2.77e+03-5.5e+03],1.15e+04 [3.09e+03-1.61e+04],6.34e+03 [2.27e+03-9.18e+03]
single step (grid C4) q=2,"physics, single step",,,,,,9.72e+03 [9.28e+03-9.78e+03]
single step (grid C4) q=2,"twin, single step",,,,,,1.39e+03 [969-1.59e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.57e+03 [3.52e+03-3.66e+03]
single step (grid C4) q=4,"twin, single step",,,,,,970 [901-1.41e+03]
single step (grid C4) q=6,"physics, single step",,,,,,770 [728-790]
single step (grid C4) q=6,"twin, single step",,,,,,1.46e+03 [1.26e+03-5.96e+03]
single step (grid C4) q=8,"physics, single step",,,,,,801 [726-921]
single step (grid C4) q=8,"twin, single step",,,,,,2.42e+03 [1.72e+03-5.06e+03]
single step (grid C4) q=10,"physics, single step",,,,,,722 [721-763]
single step (grid C4) q=10,"twin, single step",,,,,,2.52e+03 [1.36e+03-2.62e+03]
single step (grid C4) q=12,"physics, single step",,,,,,776 [684-787]
single step (grid C4) q=12,"twin, single step",,,,,,4.01e+03 [2.03e+03-6.14e+03]
single step (grid C4) q=14,"physics, single step",,,,,,778 [672-871]
single step (grid C4) q=14,"twin, single step",,,,,,1.3e+03 [1.18e+03-5.13e+03]
single step (grid C4) q=16,"physics, single step",,,,,,729 [658-785]
single step (grid C4) q=16,"twin, single step",,,,,,1.95e+03 [1.6e+03-2.42e+03]
single step (grid C4) q=18,"physics, single step",,,,,,718 [694-772]
single step (grid C4) q=18,"twin, single step",,,,,,3.99e+03 [1.91e+03-4.45e+03]
single step (grid C4) q=20,"physics, single step",,,,,,771 [700-784]
single step (grid C4) q=20,"twin, single step",,,,,,5.44e+03 [1.65e+03-6.33e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
