mode,seed,phase,outer,loss,wall_s
physics,0,stall,0,1.0971503162452589e-08,12.0
physics,0,stall,1,1.0347593213172355e-08,13.2
physics,0,stall,2,1.0040746806844313e-08,13.0
physics,0,stall,3,9.824923088935686e-09,13.4
physics,0,stall,4,9.651194491000441e-09,12.6
physics,0,stall,5,9.507026378535046e-09,12.6
physics,0,stall,6,9.383869243062372e-09,12.3
physics,0,stall,7,9.274658902567717e-09,12.0
physics,0,stall,8,9.176381447672126e-09,12.6
physics,0,stall,9,9.087461661545378e-09,12.6
physics,0,stall,10,9.007713986089262e-09,12.4
physics,0,confirm,11,9.007572930821049e-09,0.4
physics,0,confirm,12,9.007572930821049e-09,0.1
