arm,network,mode,seed,width,depth,converged,split,step,n,end_med_um,end_p95_um,slope_med_mrad,cum_dz_med_mm
residual,residual_w100_data_s2,data,2,100,4,True,val,5,1524,1165.5183105167168,29234.670268761045,0.5472235271663101,7759.312
residual,residual_w100_data_s2,data,2,100,4,True,val,6,856,1241.7219211125428,26868.651176331412,0.581871382371966,8181.928
residual,residual_w100_data_s2,data,2,100,4,True,test,0,4563,0.008902257548015768,852.6111774416371,0.00016908568397245444,69.21399999999994
residual,residual_w100_data_s2,data,2,100,4,True,test,1,4563,2.450595732085503,2581.224001520196,0.013279888702477649,335.087
residual,residual_w100_data_s2,data,2,100,4,True,test,2,4563,36.74888906178353,6345.210196465993,0.05464363591817234,752.393
residual,residual_w100_data_s2,data,2,100,4,True,test,3,4563,119.35933210406802,9106.476223180362,0.1127888992567827,1994.9869999999999
residual,residual_w100_data_s2,data,2,100,4,True,test,4,2914,470.7576678897034,20282.318360201214,0.28931346557227455,6269.4015
residual,residual_w100_data_s2,data,2,100,4,True,test,5,1481,1052.0060945591752,35847.665014507584,0.5325652011969328,7783.540000000001
residual,residual_w100_data_s2,data,2,100,4,True,test,6,853,1258.4679365935756,27549.92328111293,0.5850265340411054,8330.801
residual,residual_w100_physics_s0,physics,0,100,4,True,val,0,4551,1.1939692939098023,1267.5999171389094,0.04737261541979884,55.0
residual,residual_w100_physics_s0,physics,0,100,4,True,val,1,4551,65.47483179906521,3457.72604493164,0.1967526143183962,373.71799999999996
residual,residual_w100_physics_s0,physics,0,100,4,True,val,2,4551,287.9504012187226,9670.485325947651,0.3321812843608447,821.8929999999991
residual,residual_w100_physics_s0,physics,0,100,4,True,val,3,4551,560.543184941821,12729.415981646183,0.5452605968613091,2099.987
residual,residual_w100_physics_s0,physics,0,100,4,True,val,4,2932,1724.6572657999195,29387.989290366284,0.9549913790919129,6281.1775
residual,residual_w100_physics_s0,physics,0,100,4,True,val,5,1524,3522.6748333142837,44256.83202359089,1.6122413375637827,7759.312
residual,residual_w100_physics_s0,physics,0,100,4,True,val,6,856,3973.2938395189594,48252.779748824934,1.8145453594608472,8181.928
residual,residual_w100_physics_s0,physics,0,100,4,True,test,0,4563,1.1881241042628332,1152.2209268007543,0.04684412812241967,69.21399999999994
residual,residual_w100_physics_s0,physics,0,100,4,True,test,1,4563,54.86029244821111,3156.3500173977523,0.2017939813225289,335.087
residual,residual_w100_physics_s0,physics,0,100,4,True,test,2,4563,274.211769836711,9564.51663582113,0.32401324218063465,752.393
residual,residual_w100_physics_s0,physics,0,100,4,True,test,3,4563,524.6803470151917,13725.158558049432,0.5168390446551284,1994.9869999999999
residual,residual_w100_physics_s0,physics,0,100,4,True,test,4,2914,1627.9396893184953,25808.877437158004,0.9118931738089122,6269.4015
residual,residual_w100_physics_s0,physics,0,100,4,True,test,5,1481,3282.4433600317916,50976.00503549529,1.5052514302439646,7783.540000000001
residual,residual_w100_physics_s0,physics,0,100,4,True,test,6,853,3612.36720764407,41934.774036582145,1.6157606129135331,8330.801
residual,residual_w100_physics_s1,physics,1,100,4,True,val,0,4551,1.05499907760076,1641.753064449645,0.05217174772886857,55.0
residual,residual_w100_physics_s1,physics,1,100,4,True,val,1,4551,55.72766077483493,3489.359455432634,0.24142159322317058,373.71799999999996
residual,residual_w100_physics_s1,physics,1,100,4,True,val,2,4551,308.932003114478,10188.315795523806,0.41591369130725836,821.8929999999991
residual,residual_w100_physics_s1,physics,1,100,4,True,val,3,4551,669.0461232238292,12999.554617039166,0.6509930671874525,2099.987
residual,residual_w100_physics_s1,physics,1,100,4,True,val,4,2932,1952.733206460735,31178.079506602207,1.0456034243858907,6281.1775
residual,residual_w100_physics_s1,physics,1,100,4,True,val,5,1524,3880.4912807945584,51067.49742446475,1.6352059266689851,7759.312
residual,residual_w100_physics_s1,physics,1,100,4,True,val,6,856,4696.4936346083305,57213.60226190279,1.8260590420250533,8181.928
residual,residual_w100_physics_s1,physics,1,100,4,True,test,0,4563,0.9979019096402197,1580.9128908533412,0.049609400561444195,69.21399999999994
residual,residual_w100_physics_s1,physics,1,100,4,True,test,1,4563,47.65645426718379,3006.851370968851,0.2372384304721309,335.087
residual,residual_w100_physics_s1,physics,1,100,4,True,test,2,4563,282.5892516803492,10531.269685856032,0.3809673585279394,752.393
residual,residual_w100_physics_s1,physics,1,100,4,True,test,3,4563,641.867350427674,13307.284479797972,0.616208883438274,1994.9869999999999
residual,residual_w100_physics_s1,physics,1,100,4,True,test,4,2914,1928.5774129855754,25198.008504943922,0.983243555744544,6269.4015
residual,residual_w100_physics_s1,physics,1,100,4,True,test,5,1481,3865.338886006157,46103.80938137087,1.509803443302149,7783.540000000001
residual,residual_w100_physics_s1,physics,1,100,4,True,test,6,853,4476.041032828789,33544.560809884264,1.6847678095404106,8330.801
residual,residual_w100_physics_s2,physics,2,100,4,True,val,0,4551,1.187027310416866,1373.4172715082025,0.047475166320035816,55.0
residual,residual_w100_physics_s2,physics,2,100,4,True,val,1,4551,65.74557643068601,4074.9284002784625,0.2143935937474273,373.71799999999996
residual,residual_w100_physics_s2,physics,2,100,4,True,val,2,4551,291.5891877186141,10013.36414727382,0.3601489545250955,821.8929999999991
residual,residual_w100_physics_s2,physics,2,100,4,True,val,3,4551,592.6272505554095,13030.666443584607,0.613716571028905,2099.987
residual,residual_w100_physics_s2,physics,2,100,4,True,val,4,2932,1792.0910599896729,27781.825755410624,1.0152043909991137,6281.1775
residual,residual_w100_physics_s2,physics,2,100,4,True,val,5,1524,3694.924487719902,39630.55659777057,1.5428403338369547,7759.312
residual,residual_w100_physics_s2,physics,2,100,4,True,val,6,856,4733.867136413679,43284.77915269451,1.7533670869318216,8181.928
residual,residual_w100_physics_s2,physics,2,100,4,True,test,0,4563,1.1132575940884237,1229.9783967066817,0.04708303082555376,69.21399999999994
residual,residual_w100_physics_s2,physics,2,100,4,True,test,1,4563,59.31497961452692,3242.5512726099737,0.21786209510560317,335.087
residual,residual_w100_physics_s2,physics,2,100,4,True,test,2,4563,266.457020851945,9234.081364512555,0.36214593313050114,752.393
residual,residual_w100_physics_s2,physics,2,100,4,True,test,3,4563,554.4771529661148,12765.502163035615,0.5992743248226517,1994.9869999999999
residual,residual_w100_physics_s2,physics,2,100,4,True,test,4,2914,1743.9620892997782,21085.311134934487,0.976258168740321,6269.4015
residual,residual_w100_physics_s2,physics,2,100,4,True,test,5,1481,3831.086816475647,36407.22474455061,1.5204107241502118,7783.540000000001
residual,residual_w100_physics_s2,physics,2,100,4,True,test,6,853,4507.099679250473,28337.64323038647,1.715215553824423,8330.801
residual,residual_w100_physics_s3,physics,3,100,4,True,val,0,4551,1.2930552277108376,1251.052327733305,0.0393303645385111,55.0
residual,residual_w100_physics_s3,physics,3,100,4,True,val,1,4551,63.30278994504823,3680.998844310011,0.1972123496004896,373.71799999999996
residual,residual_w100_physics_s3,physics,3,100,4,True,val,2,4551,307.0248499213051,9213.976206832967,0.3497076922441972,821.8929999999991
residual,residual_w100_physics_s3,physics,3,100,4,True,val,3,4551,598.0136220532017,12207.90678810647,0.6126536655752801,2099.987
residual,residual_w100_physics_s3,physics,3,100,4,True,val,4,2932,1780.2153788413762,26856.00471366298,1.080630365133034,6281.1775
residual,residual_w100_physics_s3,physics,3,100,4,True,val,5,1524,3633.5461109740095,39478.28586917819,1.8846266201438464,7759.312
residual,residual_w100_physics_s3,physics,3,100,4,True,val,6,856,4442.42794294226,37826.299552953686,2.1077551849955216,8181.928
residual,residual_w100_physics_s3,physics,3,100,4,True,test,0,4563,1.2840374334395221,1293.8037798049313,0.0384193895019494,69.21399999999994
residual,residual_w100_physics_s3,physics,3,100,4,True,test,1,4563,60.901055667272885,3285.1661814484237,0.19184723702230433,335.087
residual,residual_w100_physics_s3,physics,3,100,4,True,test,2,4563,302.39003689089117,8684.419877857319,0.3481873834843777,752.393
residual,residual_w100_physics_s3,physics,3,100,4,True,test,3,4563,580.5749341180331,11966.79489388105,0.6111142461265474,1994.9869999999999
residual,residual_w100_physics_s3,physics,3,100,4,True,test,4,2914,1661.0043312875719,22821.33255610279,1.0487496496515356,6269.4015
residual,residual_w100_physics_s3,physics,3,100,4,True,test,5,1481,3777.051128924313,44752.3557781542,1.9309334563716636,7783.540000000001
residual,residual_w100_physics_s3,physics,3,100,4,True,test,6,853,4552.802762978104,36765.82226610853,2.256522187999682,8330.801
residual,residual_w100_physics_s4,physics,4,100,4,True,val,0,4551,1.5400544058614685,1482.545064142471,0.04846067821324962,55.0
residual,residual_w100_physics_s4,physics,4,100,4,True,val,1,4551,95.84821009215005,3962.3722557696583,0.23161246772271382,373.71799999999996
residual,residual_w100_physics_s4,physics,4,100,4,True,val,2,4551,387.7134374343427,9977.53527726138,0.3838311923567289,821.8929999999991
residual,residual_w100_physics_s4,physics,4,100,4,True,val,3,4551,687.4644977699944,13455.771113573519,0.6140602703968989,2099.987
residual,residual_w100_physics_s4,physics,4,100,4,True,val,4,2932,2097.973024252667,29888.903675642225,1.025104064891369,6281.1775
residual,residual_w100_physics_s4,physics,4,100,4,True,val,5,1524,3974.1808633787914,44973.57585078621,1.5807549226398572,7759.312
residual,residual_w100_physics_s4,physics,4,100,4,True,val,6,856,4601.438608236407,51023.51318072624,1.7625801730805981,8181.928
residual,residual_w100_physics_s4,physics,4,100,4,True,test,0,4563,1.4105606711412033,1411.129830780577,0.045630785074662894,69.21399999999994
residual,residual_w100_physics_s4,physics,4,100,4,True,test,1,4563,92.64308206992666,3531.3258281805665,0.22053564116793212,335.087
residual,residual_w100_physics_s4,physics,4,100,4,True,test,2,4563,369.3609853225439,8775.261730301674,0.36367838610316255,752.393
residual,residual_w100_physics_s4,physics,4,100,4,True,test,3,4563,666.4617023424171,12927.070458256498,0.5749230723164495,1994.9869999999999
