mode,seed,phase,outer,loss,wall_s
physics,1,stall,0,0.003651110887360883,7.4
physics,1,stall,1,0.0015201350048755274,8.2
physics,1,stall,2,0.0011749082963808115,8.2
physics,1,stall,3,0.0009421203424766041,7.6
physics,1,stall,4,0.000734022909716935,7.8
physics,1,stall,5,0.0006188965374363004,8.8
physics,1,stall,6,0.0005148508018396933,8.4
physics,1,stall,7,0.0004392947285723106,7.7
physics,1,stall,8,0.0003685578800055083,8.0
physics,1,stall,9,0.00030549881747377966,8.1
physics,1,stall,10,0.00025678496292812306,8.2
physics,1,stall,11,0.00021919683153629564,8.8
physics,1,stall,12,0.00019748077076472712,8.0
physics,1,stall,13,0.00017926453012776514,7.7
physics,1,stall,14,0.00016574576189536553,8.2
physics,1,stall,15,0.0001535667679211772,8.7
physics,1,stall,16,0.00014275652083463328,7.9
physics,1,stall,17,0.0001330440203427343,8.6
physics,1,stall,18,0.00012506983764409488,8.4
physics,1,stall,19,0.00011738249736754602,8.0
physics,1,stall,20,0.00011050450226052852,8.5
physics,1,stall,21,0.00010498297430322957,8.5
physics,1,stall,22,9.963639783092648e-05,7.7
physics,1,stall,23,9.41409087237514e-05,7.4
physics,1,stall,24,8.903225529147509e-05,7.3
physics,1,stall,25,8.425366478080603e-05,7.4
physics,1,stall,26,7.988406128678009e-05,7.4
physics,1,stall,27,7.615483846578213e-05,7.3
physics,1,stall,28,7.30609150357903e-05,7.4
physics,1,stall,29,6.993040688612186e-05,8.5
physics,1,stall,30,6.725840169103688e-05,8.9
physics,1,stall,31,6.435532114445944e-05,8.3
physics,1,stall,32,6.202837749725302e-05,7.6
physics,1,stall,33,5.984058612333354e-05,8.1
physics,1,stall,34,5.793981990485354e-05,8.3
physics,1,stall,35,5.588322069385741e-05,7.6
physics,1,stall,36,5.395578263347367e-05,8.3
physics,1,stall,37,5.212350345401857e-05,7.8
physics,1,stall,38,5.0672272762012784e-05,8.1
physics,1,stall,39,4.9187157410387495e-05,8.0
physics,1,stall,40,4.786066379987174e-05,8.6
physics,1,stall,41,4.655001160280297e-05,8.0
physics,1,stall,42,4.530750425305072e-05,7.7
physics,1,stall,43,4.4120864026835143e-05,8.4
physics,1,stall,44,4.311558611221304e-05,8.6
physics,1,stall,45,4.207217118610004e-05,8.8
physics,1,stall,46,4.1081438493498925e-05,8.6
physics,1,stall,47,4.012837492631939e-05,7.6
physics,1,stall,48,3.92726606889782e-05,7.7
physics,1,stall,49,3.837150265175902e-05,8.8
physics,1,stall,50,3.7631394433479516e-05,8.7
physics,1,stall,51,3.695575579757293e-05,8.0
physics,1,stall,52,3.622482510323878e-05,8.1
physics,1,stall,53,3.551300493241864e-05,8.4
physics,1,stall,54,3.4852634155915305e-05,8.3
physics,1,stall,55,3.426867615632607e-05,8.7
physics,1,stall,56,3.3638858152562715e-05,8.0
physics,1,stall,57,3.3065427803602686e-05,7.3
physics,1,stall,58,3.250690391570903e-05,8.4
physics,1,stall,59,3.199670816607556e-05,8.8
physics,1,stall,60,3.138443863423367e-05,8.3
physics,1,stall,61,3.0843710317532647e-05,7.5
physics,1,stall,62,3.037034198322026e-05,8.5
physics,1,stall,63,2.987870900060469e-05,8.5
physics,1,stall,64,2.9416738681771113e-05,8.1
physics,1,stall,65,2.884244851334213e-05,8.3
physics,1,stall,66,2.8288214988684564e-05,7.9
physics,1,stall,67,2.7749893296575275e-05,7.8
physics,1,stall,68,2.726321349321872e-05,8.2
physics,1,stall,69,2.6848780109115392e-05,8.7
physics,1,stall,70,2.641888335228576e-05,7.9
physics,1,stall,71,2.5960702290700877e-05,7.4
physics,1,stall,72,2.5560121531598423e-05,8.3
physics,1,stall,73,2.5165358711009434e-05,8.5
physics,1,stall,74,2.479326108685104e-05,8.1
physics,1,stall,75,2.4378915372732372e-05,8.3
physics,1,stall,76,2.399266007798761e-05,8.0
physics,1,stall,77,2.362750162595013e-05,7.9
physics,1,stall,78,2.32679012578009e-05,8.8
physics,1,stall,79,2.2925893875612792e-05,9.0
physics,1,stall,80,2.2635341976013573e-05,8.0
physics,1,stall,81,2.2311765232176704e-05,7.8
physics,1,stall,82,2.1943141589037142e-05,9.0
physics,1,stall,83,2.167422861510035e-05,8.4
physics,1,stall,84,2.1378159134662466e-05,7.8
physics,1,stall,85,2.111641464421272e-05,7.8
physics,1,stall,86,2.0833894405167762e-05,8.4
physics,1,stall,87,2.0590575563740664e-05,8.4
physics,1,stall,88,2.032710314991165e-05,7.8
physics,1,stall,89,2.0095625858404035e-05,8.5
physics,1,stall,90,1.9844690627113825e-05,7.8
physics,1,stall,91,1.9595584079631426e-05,7.6
physics,1,stall,92,1.935093666709897e-05,8.0
physics,1,stall,93,1.910245772200958e-05,8.9
physics,1,stall,94,1.887102244183961e-05,8.7
physics,1,stall,95,1.8640169635936453e-05,7.8
physics,1,stall,96,1.8411947580353613e-05,7.6
physics,1,stall,97,1.8193002092069638e-05,9.0
physics,1,stall,98,1.7995423906666466e-05,8.3
physics,1,stall,99,1.7815978448023e-05,7.8
physics,1,stall,100,1.7609027229373087e-05,8.1
physics,1,stall,101,1.7431330538900324e-05,7.9
physics,1,stall,102,1.724774359194675e-05,7.7
physics,1,stall,103,1.7077711604215097e-05,8.9
physics,1,stall,104,1.6893007030161266e-05,8.9
physics,1,stall,105,1.6722217305155224e-05,8.7
physics,1,stall,106,1.6542597305237086e-05,7.6
physics,1,stall,107,1.638801237496604e-05,8.0
physics,1,stall,108,1.6227012741007013e-05,8.6
physics,1,confirm,109,1.6226129937951217e-05,7.7
physics,1,confirm,110,1.6225583549155996e-05,8.5
physics,1,confirm,111,1.622514953854874e-05,11.7
physics,1,confirm,112,1.622477953612661e-05,11.4
