mode,seed,phase,outer,loss,wall_s
data,0,stall,0,0.005181644919791456,4.8
data,0,stall,1,0.0022995762770523323,5.2
data,0,stall,2,0.0007552175443443934,5.2
data,0,stall,3,0.00045511725568920294,5.3
data,0,stall,4,0.00032764764291283205,5.3
data,0,stall,5,0.000255491202556973,5.3
data,0,stall,6,0.00021291509787333546,5.4
data,0,stall,7,0.00017738802190267466,5.4
data,0,stall,8,0.00015476023104292783,5.3
data,0,stall,9,0.0001375729746170054,5.3
data,0,stall,10,0.00012492575217514618,5.4
data,0,stall,11,0.00011330222342902602,5.4
data,0,stall,12,0.00010341165939717039,5.4
data,0,stall,13,9.586848410407766e-05,5.4
data,0,stall,14,8.875210498318189e-05,5.3
data,0,stall,15,8.279391224401156e-05,5.4
data,0,stall,16,7.696794606174687e-05,5.4
data,0,stall,17,7.270384291772433e-05,5.4
data,0,stall,18,6.870446805537339e-05,5.4
data,0,stall,19,6.496586512488044e-05,5.4
data,0,stall,20,6.139532682835388e-05,5.4
data,0,stall,21,5.7912624986113315e-05,5.4
data,0,stall,22,5.469733609235162e-05,5.4
data,0,stall,23,5.1668356812077085e-05,5.4
data,0,stall,24,4.8975269293121566e-05,5.4
data,0,stall,25,4.6599488748026675e-05,5.4
data,0,stall,26,4.446285702376054e-05,5.4
data,0,stall,27,4.255870086675851e-05,5.3
data,0,stall,28,4.080389457830162e-05,5.3
data,0,stall,29,3.9048229443436516e-05,5.4
data,0,stall,30,3.750376130823819e-05,5.3
data,0,stall,31,3.595927784025991e-05,5.3
data,0,stall,32,3.460704171704725e-05,5.3
data,0,stall,33,3.3297249995855915e-05,5.3
data,0,stall,34,3.202639125889879e-05,5.5
data,0,stall,35,3.094475827129191e-05,5.4
data,0,stall,36,2.988460092759401e-05,5.4
data,0,stall,37,2.8741967506258623e-05,5.4
data,0,stall,38,2.7857777372021963e-05,5.4
data,0,stall,39,2.7043902433157934e-05,5.5
data,0,stall,40,2.631337063041778e-05,5.4
data,0,stall,41,2.559974501574478e-05,5.5
data,0,stall,42,2.4867223790847654e-05,5.3
data,0,stall,43,2.4174541173872082e-05,5.4
