mode,seed,phase,outer,loss,wall_s
data,0,stall,0,0.004321724003874028,40.9
data,0,stall,1,0.0013911778737823253,39.9
data,0,stall,2,0.0006833556346372644,42.5
data,0,stall,3,0.0004220162250194164,41.0
data,0,stall,4,0.0002981907768551179,41.6
data,0,stall,5,0.00021608473453210825,41.6
data,0,stall,6,0.00016693882174086662,42.5
data,0,stall,7,0.00013590221447530687,41.5
data,0,stall,8,0.00011341528010580019,41.8
data,0,stall,9,9.711312326654888e-05,42.2
data,0,stall,10,8.406584273956376e-05,41.3
data,0,stall,11,7.318553279904703e-05,41.6
data,0,stall,12,6.432498753977737e-05,41.3
data,0,stall,13,5.693738395697506e-05,41.4
data,0,stall,14,5.076560628634417e-05,42.1
data,0,stall,15,4.55188580817318e-05,42.2
data,0,stall,16,4.1226218986266174e-05,41.9
data,0,stall,17,3.776449260737444e-05,42.0
data,0,stall,18,3.4577988273227154e-05,41.6
data,0,stall,19,3.177832245898313e-05,41.5
data,0,stall,20,2.9421168273417697e-05,42.8
data,0,stall,21,2.7401535618092614e-05,42.2
data,0,stall,22,2.5555538250712655e-05,41.8
data,0,stall,23,2.3827359044564483e-05,41.9
data,0,stall,24,2.2334782425427023e-05,42.7
data,0,stall,25,2.0957323164811615e-05,42.1
data,0,stall,26,1.9763962774445546e-05,42.2
data,0,stall,27,1.8724878806464993e-05,42.0
data,0,stall,28,1.7745930827315502e-05,42.8
data,0,stall,29,1.684033554142507e-05,42.1
data,0,stall,30,1.596772793399794e-05,42.5
data,0,stall,31,1.517760263966254e-05,42.3
data,0,stall,32,1.444051605876321e-05,41.9
data,0,stall,33,1.3766737727903013e-05,41.1
data,0,stall,34,1.314870605192086e-05,41.7
data,0,stall,35,1.2595654149903769e-05,41.6
data,0,stall,36,1.2064261567206391e-05,41.8
data,0,stall,37,1.1568978002164529e-05,41.4
data,0,stall,38,1.1116213192732121e-05,41.2
data,0,stall,39,1.0692160093035695e-05,42.0
data,0,stall,40,1.0309127578762486e-05,42.5
data,0,stall,41,9.926856687124155e-06,42.6
data,0,stall,42,9.5814075186028e-06,42.4
data,0,stall,43,9.250941997573589e-06,42.9
data,0,stall,44,8.936755200278703e-06,42.4
data,0,stall,45,8.641287586155716e-06,40.8
data,0,stall,46,8.36154041825685e-06,42.7
data,0,stall,47,8.093256489293179e-06,42.6
data,0,stall,48,7.839397687551204e-06,42.4
data,0,stall,49,7.6078540171960195e-06,42.4
data,0,stall,50,7.381920060686031e-06,42.6
data,0,stall,51,7.179133913713677e-06,43.3
data,0,stall,52,6.977513350827942e-06,43.2
data,0,stall,53,6.782979651509166e-06,41.3
data,0,stall,54,6.607697819189574e-06,42.8
data,0,stall,55,6.441958222158524e-06,42.7
data,0,stall,56,6.2876266800423685e-06,41.3
data,0,stall,57,6.139683237946387e-06,43.0
data,0,stall,58,5.996811385354419e-06,42.3
data,0,stall,59,5.851380895798169e-06,42.2
data,0,stall,60,5.719059964939444e-06,43.0
data,0,stall,61,5.5963211102814934e-06,41.8
data,0,stall,62,5.47125475557998e-06,42.6
data,0,stall,63,5.353815260804434e-06,42.0
data,0,stall,64,5.235211912349966e-06,41.9
data,0,stall,65,5.121594234155154e-06,41.7
data,0,stall,66,5.009470380203991e-06,43.2
data,0,stall,67,4.902949503778676e-06,42.8
data,0,stall,68,4.802700542214163e-06,43.0
data,0,stall,69,4.707508907577619e-06,42.6
data,0,stall,70,4.6125061749539345e-06,42.8
data,0,stall,71,4.5200310623996295e-06,43.3
data,0,stall,72,4.432869459176976e-06,42.6
data,0,stall,73,4.346231802063428e-06,42.6
data,0,stall,74,4.263977960456995e-06,42.9
data,0,stall,75,4.183744246296561e-06,44.1
data,0,stall,76,4.107521542947605e-06,43.0
data,0,stall,77,4.034883973730419e-06,42.2
data,0,stall,78,3.95890705643152e-06,42.2
data,0,stall,79,3.888288700930766e-06,43.3
data,0,stall,80,3.821669958549268e-06,42.3
data,0,stall,81,3.762500960004294e-06,44.7
data,0,stall,82,3.7003500938475207e-06,44.3
data,0,stall,83,3.6416461022682483e-06,43.9
data,0,stall,84,3.5811909558626103e-06,44.7
data,0,stall,85,3.52423654985361e-06,43.3
data,0,stall,86,3.463976452469104e-06,46.8
data,0,stall,87,3.4099242717572096e-06,45.3
data,0,stall,88,3.3543159685829286e-06,44.1
data,0,stall,89,3.3015831984134725e-06,46.2
data,0,stall,90,3.249820561848952e-06,46.3
data,0,stall,91,3.1983005368772028e-06,47.7
data,0,stall,92,3.150116470552302e-06,46.9
data,0,stall,93,3.108855758864305e-06,47.8
data,0,stall,94,3.063310862695538e-06,47.2
data,0,stall,95,3.0183803764787076e-06,47.8
data,0,stall,96,2.976772924932048e-06,47.7
data,0,stall,97,2.9343210310539744e-06,48.6
data,0,stall,98,2.8907560772409145e-06,47.2
data,0,stall,99,2.8518881770333464e-06,49.0
data,0,stall,100,2.8136001856096594e-06,49.9
data,0,stall,101,2.776150574442857e-06,48.7
data,0,stall,102,2.7365652075304432e-06,46.4
data,0,stall,103,2.6971721989042436e-06,47.3
data,0,stall,104,2.6686257706490973e-06,47.4
data,0,stall,105,2.6320282609819424e-06,48.2
data,0,stall,106,2.6149475378954465e-06,49.4
data,0,stall,107,2.613609141456852e-06,49.6
data,0,confirm,108,2.6132818317764716e-06,48.2
data,0,confirm,109,2.613034588362713e-06,48.5
