mode,seed,phase,outer,loss,wall_s
physics,3,stall,0,0.00028086019827617946,15.6
physics,3,stall,1,0.00012136982580993562,15.6
physics,3,stall,2,8.283235706259361e-05,15.5
physics,3,stall,3,5.736306844595292e-05,15.6
physics,3,stall,4,4.193374668742008e-05,15.5
physics,3,stall,5,3.2427762376477486e-05,15.6
physics,3,stall,6,2.672584307081093e-05,15.5
physics,3,stall,7,2.2367423376897876e-05,15.7
physics,3,stall,8,1.9320768118633418e-05,16.0
physics,3,stall,9,1.6891482318165246e-05,16.0
physics,3,stall,10,1.4897614842157564e-05,16.2
physics,3,stall,11,1.3317379984934143e-05,15.7
physics,3,stall,12,1.1986471128969911e-05,15.7
physics,3,stall,13,1.0902679719315314e-05,15.8
physics,3,stall,14,9.889878580918997e-06,16.9
physics,3,stall,15,9.062293979707027e-06,16.3
physics,3,stall,16,8.355083420682114e-06,16.4
physics,3,stall,17,7.688255300490363e-06,16.6
physics,3,stall,18,7.142069975708548e-06,16.5
physics,3,stall,19,6.656398001347176e-06,16.3
physics,3,stall,20,6.257282677664917e-06,15.7
physics,3,stall,21,5.885929900717022e-06,16.4
physics,3,stall,22,5.534572052030935e-06,17.1
physics,3,stall,23,5.216260488528929e-06,16.0
physics,3,stall,24,4.9154231013056275e-06,16.2
physics,3,stall,25,4.6605775504950365e-06,16.0
physics,3,stall,26,4.4163291336360126e-06,16.0
physics,3,stall,27,4.192025211589806e-06,16.4
physics,3,stall,28,3.988432910018341e-06,16.4
physics,3,stall,29,3.809353145297533e-06,16.0
physics,3,stall,30,3.621226431225571e-06,16.1
physics,3,stall,31,3.4648790514962397e-06,16.2
physics,3,stall,32,3.304580615662764e-06,15.7
physics,3,stall,33,3.1831708412737203e-06,16.3
physics,3,stall,34,3.046519510349554e-06,16.1
physics,3,stall,35,2.917332864397748e-06,15.8
physics,3,stall,36,2.824630366509544e-06,15.8
physics,3,stall,37,2.7156481501641294e-06,16.2
physics,3,stall,38,2.6107608062931225e-06,16.1
physics,3,stall,39,2.5108580083224698e-06,15.9
physics,3,stall,40,2.4105844923789286e-06,16.0
physics,3,stall,41,2.322768551131623e-06,16.3
physics,3,stall,42,2.2474422225305322e-06,16.1
physics,3,stall,43,2.1701091815617416e-06,16.6
physics,3,stall,44,2.1024613871426594e-06,16.6
physics,3,stall,45,2.0670087795157787e-06,16.0
physics,3,stall,46,2.064191958192136e-06,15.5
physics,3,stall,47,2.0623376775697596e-06,15.5
physics,3,confirm,48,2.0622381187720785e-06,18.3
physics,3,confirm,49,2.0622212102141265e-06,18.5
