mode,seed,phase,outer,loss,wall_s
physics,5,stall,0,0.01068876133025755,27.1
physics,5,stall,1,0.002012608884029951,27.1
physics,5,stall,2,0.0008794203650089394,27.1
physics,5,stall,3,0.0005219840910869171,28.5
physics,5,stall,4,0.0003549316266689974,27.8
physics,5,stall,5,0.0002755542742568574,27.9
physics,5,stall,6,0.00022841255789072967,27.8
physics,5,stall,7,0.00019548929865343496,28.1
physics,5,stall,8,0.00017157811184785552,28.4
physics,5,stall,9,0.00015527828161631565,28.4
physics,5,stall,10,0.00014213902635948415,28.2
physics,5,stall,11,0.00013202476119106665,27.9
physics,5,stall,12,0.00012358498518139985,29.0
physics,5,stall,13,0.00011630034531445027,27.7
physics,5,stall,14,0.00010951635798227742,28.0
physics,5,stall,15,0.00010362313084155522,27.6
physics,5,stall,16,9.828544006821864e-05,27.6
physics,5,stall,17,9.348013090496207e-05,28.4
physics,5,stall,18,8.937262389938423e-05,27.9
physics,5,stall,19,8.567642660962292e-05,27.7
physics,5,stall,20,8.23576495267364e-05,28.0
physics,5,stall,21,7.944844389757652e-05,27.4
physics,5,stall,22,7.684550033234127e-05,27.6
physics,5,stall,23,7.434083696321328e-05,27.8
physics,5,stall,24,7.191784806431805e-05,28.3
physics,5,stall,25,6.958193598332085e-05,28.3
physics,5,stall,26,6.737904186461325e-05,28.1
physics,5,stall,27,6.526931917241021e-05,27.9
physics,5,stall,28,6.34173698743253e-05,27.4
physics,5,stall,29,6.173954800522444e-05,28.0
physics,5,stall,30,6.020433885179289e-05,28.1
physics,5,stall,31,5.887757114187945e-05,28.4
physics,5,stall,32,5.7576224824928056e-05,27.5
physics,5,stall,33,5.646711493601779e-05,27.9
physics,5,stall,34,5.5256459097669624e-05,27.8
physics,5,stall,35,5.413330692219863e-05,27.8
physics,5,stall,36,5.308879992089708e-05,28.9
physics,5,stall,37,5.206027000035231e-05,28.5
physics,5,stall,38,5.1008440524140004e-05,27.8
physics,5,stall,39,5.0011916447757796e-05,28.2
physics,5,stall,40,4.91169426730701e-05,27.8
physics,5,stall,41,4.821943397677488e-05,28.1
physics,5,stall,42,4.7328431187992414e-05,27.8
physics,5,stall,43,4.6426041867129805e-05,27.7
physics,5,stall,44,4.559325115087937e-05,27.8
physics,5,stall,45,4.480225158348137e-05,28.5
physics,5,stall,46,4.4038740832752926e-05,27.8
physics,5,stall,47,4.3288852700397416e-05,27.8
physics,5,stall,48,4.255277232744467e-05,27.9
physics,5,stall,49,4.1838768320113974e-05,27.6
physics,5,stall,50,4.1148622506314e-05,27.6
physics,5,stall,51,4.051887440079972e-05,27.6
physics,5,stall,52,3.9905179869896767e-05,27.6
physics,5,stall,53,3.920307099113985e-05,27.2
physics,5,stall,54,3.854773269857457e-05,27.6
physics,5,stall,55,3.790497976564447e-05,27.8
physics,5,stall,56,3.729189550076035e-05,27.0
physics,5,stall,57,3.673076391497448e-05,27.4
physics,5,stall,58,3.6143873643544995e-05,26.7
physics,5,stall,59,3.555898877039904e-05,27.0
physics,5,stall,60,3.4968717481604315e-05,27.3
physics,5,stall,61,3.442945935380485e-05,27.5
physics,5,stall,62,3.3913960241760406e-05,27.9
physics,5,stall,63,3.342988039125275e-05,27.1
physics,5,stall,64,3.2988278032619114e-05,27.9
physics,5,stall,65,3.254768255891016e-05,27.0
physics,5,stall,66,3.214352810954272e-05,27.4
physics,5,stall,67,3.169577778478141e-05,27.1
physics,5,stall,68,3.130655017094576e-05,27.3
physics,5,stall,69,3.089368899917988e-05,27.0
physics,5,stall,70,3.050107713246695e-05,26.8
physics,5,stall,71,3.0127643745846622e-05,27.5
physics,5,stall,72,2.9794236196955332e-05,27.0
physics,5,stall,73,2.945136634429043e-05,27.3
physics,5,stall,74,2.9100704927182944e-05,27.5
physics,5,stall,75,2.873050761177504e-05,27.5
physics,5,stall,76,2.8403189734879723e-05,27.1
physics,5,stall,77,2.8072950233738556e-05,27.2
physics,5,stall,78,2.7745168031819574e-05,27.2
physics,5,stall,79,2.7398835252282284e-05,27.1
physics,5,stall,80,2.7073558217579667e-05,27.1
physics,5,stall,81,2.676687051348456e-05,27.0
physics,5,stall,82,2.6461641686972878e-05,27.2
physics,5,stall,83,2.6174389265427994e-05,27.6
physics,5,stall,84,2.5885015925371536e-05,27.2
physics,5,stall,85,2.5634661208553346e-05,27.3
physics,5,stall,86,2.5379215239396448e-05,27.1
physics,5,stall,87,2.5101174136062963e-05,26.9
physics,5,stall,88,2.4849924343168032e-05,26.7
physics,5,stall,89,2.4609024476332844e-05,27.2
physics,5,stall,90,2.4366664377357044e-05,27.3
physics,5,confirm,91,2.425480057130157e-05,26.4
physics,5,confirm,92,2.4143625911580353e-05,26.9
physics,5,confirm,93,2.4142132145643393e-05,10.2
physics,5,confirm,94,2.4142132145643393e-05,0.9
physics,5,confirm,95,2.414213214564339e-05,1.5
physics,5,confirm,96,2.414213214564339e-05,1.3
