mode,seed,phase,outer,loss,wall_s
physics,4,stall,0,0.0003427898906863782,46.2
physics,4,stall,1,0.0001520054953563029,45.8
physics,4,stall,2,9.194664024814046e-05,45.5
physics,4,stall,3,6.759236350380556e-05,45.9
physics,4,stall,4,5.3310124565049616e-05,45.9
physics,4,stall,5,4.287970486078785e-05,47.1
physics,4,stall,6,3.525618604688678e-05,46.8
physics,4,stall,7,2.9077485589905315e-05,47.2
physics,4,stall,8,2.4512008197640736e-05,45.9
physics,4,stall,9,2.1004733289004066e-05,45.7
physics,4,stall,10,1.827214360278817e-05,45.3
physics,4,stall,11,1.60671429037858e-05,46.3
physics,4,stall,12,1.426356057891696e-05,46.5
physics,4,stall,13,1.2760441679585397e-05,46.1
physics,4,stall,14,1.1462144714851066e-05,46.0
physics,4,stall,15,1.0349732536468186e-05,47.0
physics,4,stall,16,9.45986897013235e-06,47.7
physics,4,stall,17,8.616894448068116e-06,47.1
physics,4,stall,18,7.903792080234617e-06,47.0
physics,4,stall,19,7.193128168057217e-06,47.0
physics,4,stall,20,6.6719399782899635e-06,47.2
physics,4,stall,21,6.180014114417406e-06,47.5
physics,4,stall,22,5.697008091149589e-06,47.0
physics,4,stall,23,5.330163588125833e-06,47.0
physics,4,stall,24,4.99443266284122e-06,47.4
physics,4,stall,25,4.645857360915441e-06,47.7
physics,4,stall,26,4.329465355366411e-06,47.0
physics,4,stall,27,4.035495022355968e-06,46.1
physics,4,stall,28,3.7641045450271766e-06,46.3
physics,4,stall,29,3.5271349228718835e-06,46.2
physics,4,stall,30,3.306376739796907e-06,46.5
physics,4,stall,31,3.113347262055896e-06,46.3
physics,4,stall,32,2.9312631128431152e-06,46.7
physics,4,stall,33,2.753181987253625e-06,46.7
physics,4,stall,34,2.6077058695751286e-06,46.0
physics,4,stall,35,2.4743851455116327e-06,47.4
physics,4,stall,36,2.348505610396308e-06,47.7
physics,4,stall,37,2.2291066100261225e-06,47.4
physics,4,stall,38,2.1206190175797648e-06,46.6
physics,4,stall,39,2.0220341806070518e-06,46.8
physics,4,stall,40,1.9386058629223323e-06,47.7
physics,4,stall,41,1.8496709851302145e-06,48.7
physics,4,stall,42,1.7700129325903554e-06,47.0
physics,4,stall,43,1.6959656812086563e-06,48.2
physics,4,stall,44,1.6232533762431246e-06,47.2
physics,4,stall,45,1.5519538623398553e-06,47.9
physics,4,stall,46,1.4906703808742865e-06,48.8
physics,4,stall,47,1.4366466860965314e-06,48.7
physics,4,stall,48,1.3880856303151467e-06,49.1
physics,4,stall,49,1.3357195935745494e-06,48.0
physics,4,stall,50,1.2871166763101117e-06,49.4
physics,4,stall,51,1.2423362049395372e-06,50.7
physics,4,stall,52,1.2330773323752257e-06,54.7
physics,4,stall,53,1.2323291501430468e-06,46.6
physics,4,confirm,54,1.2320948311969979e-06,52.7
physics,4,confirm,55,1.2319052804716029e-06,52.9
