mode,seed,phase,outer,loss,wall_s
physics,8,stall,0,0.00031554584438566873,47.7
physics,8,stall,1,0.00014471673522338386,47.3
physics,8,stall,2,9.164095143385782e-05,47.4
physics,8,stall,3,6.523384139306095e-05,47.8
physics,8,stall,4,4.947795079982684e-05,48.4
physics,8,stall,5,3.9603156311933795e-05,49.8
physics,8,stall,6,3.193340840701284e-05,49.6
physics,8,stall,7,2.5970464319099313e-05,47.8
physics,8,stall,8,2.119077150707674e-05,48.2
physics,8,stall,9,1.7825497359331613e-05,48.0
physics,8,stall,10,1.5319691409836245e-05,47.7
physics,8,stall,11,1.3402045892688661e-05,47.6
physics,8,stall,12,1.186483492966827e-05,48.4
physics,8,stall,13,1.0562830487403148e-05,48.9
physics,8,stall,14,9.38590076378152e-06,48.8
physics,8,stall,15,8.441021039987494e-06,49.1
physics,8,stall,16,7.608455846741323e-06,48.2
physics,8,stall,17,6.863185402786286e-06,48.4
physics,8,stall,18,6.237866640417386e-06,48.4
physics,8,stall,19,5.65851690945675e-06,48.6
physics,8,stall,20,5.177210562961676e-06,48.9
physics,8,stall,21,4.745069370967498e-06,49.5
physics,8,stall,22,4.368606375188486e-06,49.4
physics,8,stall,23,4.024748283339485e-06,48.3
physics,8,stall,24,3.7621231068706712e-06,48.4
physics,8,stall,25,3.4998517246731184e-06,50.8
physics,8,stall,26,3.235860547488706e-06,49.1
physics,8,stall,27,2.9848350430720583e-06,48.7
physics,8,stall,28,2.767349608645713e-06,50.1
physics,8,stall,29,2.5819934632846354e-06,51.0
physics,8,stall,30,2.4095160804912243e-06,50.3
physics,8,stall,31,2.2710703244728893e-06,49.4
physics,8,stall,32,2.1381692706792504e-06,49.0
physics,8,stall,33,2.0112704040864036e-06,49.6
physics,8,stall,34,1.9018388333175557e-06,47.7
physics,8,stall,35,1.824214982280943e-06,48.0
physics,8,stall,36,1.820764974430018e-06,46.1
physics,8,stall,37,1.8186493168146094e-06,46.3
physics,8,confirm,38,1.8180823267766666e-06,53.9
physics,8,confirm,39,1.817626726953753e-06,54.1
